[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
52	L	(3)	1260.94	0.009	100.0%	0.003	100.0%	117.7	100.0%	0.021	100.0%	80.47%	36.3%	33.6%	30.1%	[1-0.43 0]
53	L	(3)	1280.66	0.009	100.0%	0.003	100.0%	130.7	100.0%	0.019	100.0%	80.47%	32.6%	33.6%	33.7%	[1-0.43 0]
54	L	(3)	1300.35	0.009	100.0%	0.003	100.0%	141.8	100.0%	0.019	100.0%	80.47%	28.9%	34.3%	36.8%	[1-0.43 0]
55	L	(3)	1321.22	0.010	100.0%	0.004	100.0%	153.1	100.0%	0.018	100.0%	80.47%	25.0%	35.0%	40.0%	[1-0.43 0]
56	L	(3)	1340.93	0.011	100.0%	0.004	100.0%	165.9	100.0%	0.018	100.0%	80.47%	21.4%	35.0%	43.6%	[1-0.43 0]
57	L	(3)	1360.65	0.011	100.0%	0.004	100.0%	177.5	100.0%	0.017	100.0%	80.47%	17.7%	35.4%	46.9%	[1-0.43 0]
58	L	(3)	1380.36	0.011	100.0%	0.004	100.0%	176.7	100.0%	0.017	100.0%	80.47%	17.6%	35.6%	46.7%	[1-0.43 0]
59	L	(3)	1401.24	0.011	100.0%	0.004	100.0%	177.0	100.0%	0.017	100.0%	80.47%	17.6%	35.6%	46.8%	[1-0.43 0]
60	L	(3)	1420.95	0.011	100.0%	0.004	100.0%	176.7	100.0%	0.017	100.0%	80.47%	17.3%	36.2%	46.6%	[1-0.43 0]
61	L	(3)	1440.65	0.010	100.0%	0.004	100.0%	175.9	100.0%	0.016	100.0%	80.47%	17.5%	36.2%	46.3%	[1-0.43 0]
62	L	(3)	1460.37	0.010	100.0%	0.004	100.0%	176.5	100.0%	0.016	100.0%	80.47%	17.8%	35.8%	46.4%	[1-0.43 0]
63	L	(3)	1481.24	0.012	100.0%	0.005	100.0%	171.8	100.0%	0.019	100.0%	73.43%	19.0%	35.9%	45.1%	[1-0.43 0]
64	L	(3)	1500.93	0.011	100.0%	0.005	100.0%	168.8	100.0%	0.019	100.0%	73.43%	20.2%	35.6%	44.2%	[1-0.43 0]
65	L	(3)	1520.65	0.011	100.0%	0.005	100.0%	165.8	100.0%	0.019	100.0%	73.43%	21.7%	34.8%	43.5%	[1-0.43 0]
66	L	(3)	1541.51	0.010	100.0%	0.004	100.0%	147.1	100.0%	0.019	100.0%	71.27%	22.3%	39.4%	38.3%	[1-0.43 0]
67	L	(3)	1561.22	0.010	100.0%	0.004	100.0%	130.2	100.0%	0.020	100.0%	69.10%	22.0%	44.1%	33.9%	[1-0.43 0]
68	L	(3)	1580.93	0.008	100.0%	0.004	100.0%	117.5	100.0%	0.020	100.0%	69.10%	21.7%	47.8%	30.5%	[1-0.43 0]
69	L	(3)	1600.62	0.005	100.0%	0.002	100.0%	93.9	100.0%	0.016	100.0%	69.10%	23.8%	52.1%	24.0%	[1-0.43 0]
70	L	(3)	1621.48	0.004	100.0%	0.002	100.0%	70.6	100.0%	0.016	100.0%	69.10%	25.8%	56.6%	17.6%	[1-0.43 0]
71	L	(3)	1641.20	0.004	100.0%	0.002	100.0%	63.4	100.0%	0.016	100.0%	69.10%	27.9%	56.3%	15.8%	[1-0.43 0]
72	L	(3)	1660.92	0.003	100.0%	0.001	100.0%	52.7	100.0%	0.017	100.0%	69.10%	31.0%	56.4%	12.5%	[1-0.43 0]
73	L	(3)	1680.64	0.003	70.4%	0.001	70.4%	47.9	15.1%	0.018	68.7%	64.22%	32.1%	56.5%	11.4%	[1-0.43 0]
74	L	(3)	1701.52	0.004	68.0%	0.002	68.0%	55.6	15.7%	0.019	66.2%	60.77%	29.8%	56.6%	13.6%	[1-0.43 0]
75	L	(3)	1721.23	0.004	69.5%	0.002	69.5%	63.9	16.1%	0.019	67.6%	60.77%	27.8%	56.1%	16.1%	[1-0.43 0]
76	L	(3)	1740.94	0.005	71.0%	0.002	71.0%	71.7	16.5%	0.019	69.1%	60.77%	26.1%	55.6%	18.3%	[1-0.43 0]
77	L	(3)	1760.66	0.005	72.6%	0.003	72.6%	80.5	16.7%	0.019	70.6%	60.77%	23.9%	55.1%	20.9%	[1-0.43 0]
78	L	(3)	1781.53	0.006	73.7%	0.003	73.7%	83.8	17.0%	0.018	71.7%	60.77%	23.0%	55.4%	21.7%	[1-0.43 0]
79	L	(3)	1801.24	0.006	73.6%	0.003	73.6%	84.7	17.0%	0.018	71.7%	60.77%	22.9%	55.1%	22.0%	[1-0.43 0]
80	L	(3)	1820.95	0.005	73.7%	0.003	73.7%	84.7	17.0%	0.018	71.7%	60.77%	22.7%	55.4%	21.9%	[1-0.43 0]
81	L	(3)	1841.80	0.005	73.9%	0.003	73.9%	84.9	17.1%	0.018	71.8%	60.77%	22.1%	56.0%	21.9%	[1-0.43 0]
82	L	(3)	1861.51	0.006	72.4%	0.003	72.4%	97.5	17.5%	0.018	70.2%	59.89%	22.1%	52.8%	25.1%	[1-0.43 0]
83	L	(3)	1881.24	0.007	72.2%	0.004	72.2%	110.5	17.7%	0.018	70.0%	59.89%	22.0%	49.5%	28.6%	[1-0.43 0]
84	L	(3)	1900.94	0.008	72.4%	0.004	72.4%	123.4	18.1%	0.018	70.1%	59.89%	21.4%	46.5%	32.1%	[1-0.43 0]
85	L	(3)	1921.81	0.009	72.1%	0.005	72.1%	133.5	18.1%	0.018	69.8%	59.89%	22.2%	43.0%	34.8%	[1-0.43 0]
86	L	(3)	1941.51	0.010	71.6%	0.005	71.6%	143.8	18.1%	0.018	69.3%	59.89%	23.1%	39.5%	37.3%	[1-0.43 0]
87	L	(3)	1961.20	0.009	66.3%	0.005	66.3%	132.8	17.8%	0.020	63.9%	57.73%	22.6%	42.8%	34.6%	[1-0.43 0]
88	L	(3)	1980.91	0.008	66.7%	0.005	66.7%	120.9	17.4%	0.019	64.4%	57.73%	22.5%	45.9%	31.6%	[1-0.43 0]
89	L	(3)	2001.79	0.008	65.6%	0.005	65.6%	118.1	16.9%	0.020	63.4%	56.44%	23.7%	45.8%	30.5%	[1-0.43 0]
90	L	(3)	2021.49	0.008	66.8%	0.005	66.8%	117.2	16.8%	0.019	64.6%	56.44%	22.9%	46.8%	30.3%	[1-0.43 0]
91	L	(3)	2041.20	0.008	67.6%	0.005	67.6%	115.9	16.6%	0.019	65.5%	56.44%	23.0%	46.9%	30.1%	[1-0.43 0]
92	L	(3)	2060.92	0.009	67.7%	0.005	67.7%	125.0	16.9%	0.019	65.5%	56.44%	23.9%	43.8%	32.3%	[1-0.43 0]
93	L	(3)	2081.78	0.009	67.8%	0.005	67.8%	133.0	17.1%	0.019	65.6%	56.44%	24.9%	40.9%	34.2%	[1-0.43 0]
94	L	(3)	2101.49	0.009	68.0%	0.005	68.0%	130.5	17.2%	0.019	65.8%	56.44%	24.6%	41.6%	33.8%	[1-0.43 0]
95	L	(3)	2121.22	0.010	66.5%	0.006	66.5%	139.8	17.0%	0.020	64.3%	55.79%	25.3%	38.9%	35.8%	[1-0.43 0]
96	L	(3)	2142.08	0.010	67.1%	0.006	67.1%	145.9	17.2%	0.019	64.9%	55.79%	24.4%	38.3%	37.3%	[1-0.43 0]
97	L	(3)	2161.77	0.011	67.3%	0.006	67.3%	152.9	17.1%	0.020	65.0%	55.79%	24.3%	36.7%	39.0%	[1-0.43 0]
98	L	(3)	2181.47	0.013	65.3%	0.008	65.3%	172.1	16.8%	0.021	63.1%	55.29%	28.0%	28.7%	43.3%	[1-0.43 0]
99	L	(3)	2201.16	0.016	61.3%	0.009	61.3%	188.8	16.4%	0.023	59.0%	53.12%	30.6%	22.4%	47.0%	[1-0.43 0]
100	L	(3)	2222.03	0.016	60.8%	0.010	60.8%	192.3	16.1%	0.023	58.6%	53.12%	33.4%	19.0%	47.6%	[1-0.43 0]
101	L	(3)	2241.71	0.017	59.6%	0.011	59.6%	199.6	15.7%	0.024	57.5%	53.12%	37.1%	13.8%	49.1%	[1-0.43 0]
102	L	(3)	2261.40	0.018	58.7%	0.011	58.7%	202.6	15.3%	0.025	56.7%	53.12%	40.7%	9.8%	49.6%	[1-0.43 0]
103	L	(3)	2282.25	0.017	56.4%	0.011	56.4%	187.7	15.1%	0.025	54.3%	51.83%	40.4%	13.6%	46.0%	[1-0.43 0]
104	L	(3)	2301.95	0.016	56.5%	0.010	56.5%	178.2	14.8%	0.025	54.5%	51.83%	40.8%	15.4%	43.8%	[1-0.43 0]
105	L	(3)	2321.67	0.015	56.7%	0.010	56.7%	170.3	14.6%	0.024	54.7%	51.83%	41.1%	17.1%	41.8%	[1-0.43 0]
106	L	(3)	2341.37	0.014	56.9%	0.009	56.9%	163.1	14.5%	0.024	55.0%	51.83%	41.0%	19.0%	40.0%	[1-0.43 0]
107	L	(3)	2362.25	0.013	57.3%	0.009	57.3%	159.4	14.5%	0.023	55.4%	51.83%	40.0%	20.8%	39.2%	[1-0.43 0]
108	L	(3)	2381.97	0.014	57.4%	0.009	57.4%	164.0	14.5%	0.023	55.5%	51.83%	38.9%	20.9%	40.3%	[1-0.43 0]
109	L	(3)	2401.68	0.014	57.4%	0.009	57.4%	163.4	14.7%	0.023	55.5%	51.83%	39.1%	20.7%	40.2%	[1-0.43 0]
110	L	(3)	2421.39	0.013	57.4%	0.009	57.4%	164.3	14.7%	0.023	55.5%	51.83%	38.8%	20.7%	40.5%	[1-0.43 0]
111	L	(3)	2442.26	0.013	57.4%	0.009	57.4%	163.6	14.7%	0.022	55.5%	51.83%	38.9%	20.8%	40.3%	[1-0.43 0]
112	L	(3)	2461.97	0.014	56.5%	0.010	56.5%	169.8	14.7%	0.023	54.5%	51.43%	41.0%	17.3%	41.6%	[1-0.43 0]
113	L	(3)	2481.66	0.016	56.0%	0.011	56.0%	181.1	15.8%	0.024	53.8%	51.09%	42.8%	13.2%	44.0%	[1-0.43 0]
114	L	(3)	2501.36	0.018	56.1%	0.012	56.1%	195.8	16.3%	0.025	53.6%	51.09%	43.7%	9.2%	47.1%	[1-0.43 0]
115	L	(3)	2522.28	0.020	56.3%	0.014	56.3%	212.4	17.3%	0.026	53.5%	51.09%	44.2%	5.0%	50.8%	[1-0.43 0]
116	L	(3)	2541.99	0.021	56.3%	0.015	56.3%	225.0	18.2%	0.027	53.3%	51.09%	45.7%	0.8%	53.5%	[1-0.43 0]
117	L	(3)	2561.69	0.022	57.0%	0.016	57.0%	230.9	19.6%	0.027	53.5%	51.09%	45.2%	0.1%	54.7%	[1-0.43 0]
118	L	(3)	2581.40	0.022	56.9%	0.016	56.9%	234.1	19.2%	0.026	53.6%	51.09%	44.5%	0.1%	55.4%	[1-0.43 0]
119	L	(3)	2602.51	0.023	56.0%	0.016	56.0%	232.0	20.2%	0.027	52.2%	50.21%	45.2%	0.1%	54.7%	[1-0.43 0]
120	L	(3)	2622.20	0.023	56.5%	0.017	56.5%	231.1	21.9%	0.028	52.1%	50.21%	45.9%	0.1%	54.0%	[1-0.43 0]
121	L	(3)	2641.92	0.023	56.4%	0.017	56.4%	229.7	21.6%	0.028	52.1%	50.21%	46.4%	0.1%	53.5%	[1-0.43 0]
122	L	(3)	2661.62	0.022	56.5%	0.016	56.5%	219.8	21.0%	0.027	52.4%	50.21%	47.1%	1.6%	51.3%	[1-0.43 0]
123	L	(3)	2682.49	0.020	56.6%	0.015	56.6%	211.6	21.3%	0.027	52.4%	50.21%	48.8%	1.7%	49.4%	[1-0.43 0]
124	L	(3)	2702.20	0.020	56.2%	0.015	56.2%	208.0	20.1%	0.026	52.4%	50.21%	49.6%	1.7%	48.7%	[1-0.43 0]
125	L	(3)	2721.93	0.018	55.8%	0.013	55.8%	195.9	18.6%	0.025	52.6%	50.21%	50.4%	3.1%	46.5%	[1-0.43 0]
126	L	(3)	2741.62	0.018	54.2%	0.014	54.2%	193.6	18.2%	0.026	51.0%	49.33%	50.8%	3.1%	46.1%	[1-0.43 0]
127	L	(3)	2762.48	0.019	54.1%	0.014	54.1%	200.0	18.0%	0.026	51.1%	49.33%	51.0%	1.6%	47.4%	[1-0.43 0]
128	L	(3)	2782.18	0.018	54.5%	0.014	54.5%	197.1	18.6%	0.026	51.2%	49.33%	51.9%	1.5%	46.6%	[1-0.43 0]
129	L	(3)	2801.87	0.018	54.8%	0.014	54.8%	197.5	18.9%	0.026	51.4%	49.33%	51.8%	1.5%	46.7%	[1-0.43 0]
130	L	(3)	2822.74	0.019	55.0%	0.015	55.0%	202.5	19.5%	0.026	51.4%	49.33%	52.3%	0.1%	47.6%	[1-0.43 0]
131	L	(3)	2842.44	0.019	54.9%	0.015	54.9%	203.6	19.4%	0.026	51.4%	49.33%	52.1%	0.1%	47.8%	[1-0.43 0]
132	L	(3)	2862.14	0.018	54.9%	0.015	54.9%	201.9	19.4%	0.025	51.4%	49.33%	52.4%	0.1%	47.5%	[1-0.43 0]
133	L	(3)	2881.84	0.019	54.6%	0.015	54.6%	207.7	18.4%	0.025	51.4%	49.33%	51.0%	0.1%	48.9%	[1-0.43 0]
134	L	(3)	2902.73	0.019	54.5%	0.015	54.5%	206.8	18.1%	0.025	51.4%	49.33%	51.3%	0.1%	48.6%	[1-0.43 0]
135	L	(3)	2922.42	0.019	54.3%	0.015	54.3%	207.1	17.3%	0.025	51.5%	49.33%	51.0%	0.1%	48.9%	[1-0.43 0]
136	L	(3)	2942.12	0.019	53.5%	0.015	53.5%	203.9	17.9%	0.026	50.4%	48.68%	52.0%	0.1%	47.9%	[1-0.43 0]
137	L	(3)	2961.82	0.018	53.7%	0.015	53.7%	196.7	18.1%	0.025	50.6%	48.68%	53.2%	0.5%	46.3%	[1-0.43 0]
138	L	(3)	2982.69	0.018	54.0%	0.015	54.0%	193.4	18.7%	0.026	50.7%	48.68%	54.3%	0.5%	45.2%	[1-0.43 0]
139	L	(3)	3002.39	0.017	54.2%	0.014	54.2%	188.6	18.8%	0.025	50.9%	48.68%	55.3%	0.6%	44.1%	[1-0.43 0]
140	L	(3)	3022.10	0.016	54.2%	0.014	54.2%	182.1	18.1%	0.025	51.1%	48.68%	56.2%	1.2%	42.6%	[1-0.43 0]
141	L	(3)	3042.97	0.016	54.0%	0.013	54.0%	177.4	17.4%	0.025	51.2%	48.68%	56.9%	1.3%	41.8%	[1-0.43 0]
142	L	(3)	3062.67	0.016	53.8%	0.014	53.8%	179.8	17.0%	0.025	51.1%	48.68%	56.9%	0.9%	42.2%	[1-0.43 0]
143	L	(3)	3082.40	0.015	53.7%	0.013	53.7%	177.1	16.9%	0.024	51.0%	48.68%	57.4%	0.9%	41.7%	[1-0.43 0]
144	L	(3)	3102.11	0.016	53.6%	0.013	53.6%	178.7	16.5%	0.024	51.0%	48.68%	57.2%	0.8%	42.1%	[1-0.43 0]
145	L	(3)	3122.99	0.015	53.6%	0.013	53.6%	178.9	16.8%	0.024	51.0%	48.68%	57.3%	0.7%	42.0%	[1-0.43 0]
146	L	(3)	3142.69	0.017	54.8%	0.014	54.8%	187.8	20.2%	0.025	50.9%	48.68%	56.0%	0.5%	43.4%	[1-0.43 0]
147	L	(3)	3162.40	0.017	55.8%	0.015	55.8%	192.6	22.6%	0.025	51.0%	48.68%	54.4%	1.6%	44.0%	[1-0.43 0]
148	L	(3)	3183.27	0.018	56.3%	0.016	56.3%	197.3	23.7%	0.025	51.0%	48.68%	53.6%	1.6%	44.7%	[1-0.43 0]
149	L	(3)	3202.98	0.018	56.9%	0.016	56.9%	199.9	25.2%	0.025	51.0%	48.68%	53.1%	1.7%	45.2%	[1-0.43 0]
150	L	(3)	3222.68	0.018	56.7%	0.016	56.7%	202.6	25.0%	0.025	50.9%	48.68%	53.0%	1.3%	45.7%	[1-0.43 0]
151	L	(3)	3242.39	0.020	52.6%	0.018	52.6%	210.4	21.8%	0.027	47.8%	47.39%	51.3%	1.3%	47.4%	[1-0.43 0]
152	L	(3)	3263.24	0.021	49.5%	0.019	49.5%	208.8	18.8%	0.028	45.8%	46.10%	51.8%	0.3%	47.9%	[1-0.43 0]
153	L	(3)	3282.93	0.020	49.2%	0.018	49.2%	206.3	16.9%	0.027	46.2%	46.10%	51.4%	0.8%	47.8%	[1-0.43 0]
154	L	(3)	3302.63	0.019	48.9%	0.018	48.9%	206.4	14.8%	0.026	46.6%	46.10%	50.9%	0.8%	48.3%	[1-0.43 0]
155	L	(3)	3322.35	0.022	49.0%	0.020	49.0%	220.5	15.7%	0.027	46.4%	45.60%	48.6%	0.8%	50.6%	[1-0.43 0]
156	L	(3)	3343.23	0.021	49.7%	0.020	49.7%	217.7	16.9%	0.027	46.7%	45.60%	49.4%	0.8%	49.8%	[1-0.43 0]
157	L	(3)	3362.93	0.023	49.8%	0.021	49.8%	223.9	17.3%	0.028	46.7%	45.60%	48.9%	0.7%	50.4%	[1-0.43 0]
158	L	(3)	3382.65	0.024	49.9%	0.022	49.9%	228.6	17.9%	0.029	46.6%	45.60%	48.8%	0.2%	51.0%	[1-0.43 0]
159	L	(3)	3403.52	0.025	49.9%	0.024	49.9%	237.1	18.3%	0.030	46.4%	45.60%	48.0%	0.0%	52.0%	[1-0.43 0]
160	L	(3)	3423.23	0.024	49.5%	0.023	49.5%	230.4	17.3%	0.029	46.3%	45.60%	48.9%	0.0%	51.1%	[1-0.43 0]
161	L	(3)	3442.94	0.024	49.1%	0.023	49.1%	227.3	16.2%	0.029	46.3%	45.60%	49.2%	0.0%	50.7%	[1-0.43 0]
162	L	(3)	3462.65	0.024	49.3%	0.023	49.3%	228.8	16.9%	0.029	46.3%	45.60%	49.1%	0.1%	50.9%	[1-0.43 0]
163	L	(3)	3483.51	0.024	49.2%	0.023	49.2%	229.5	16.6%	0.029	46.3%	45.60%	49.0%	0.0%	51.0%	[1-0.43 0]
164	L	(3)	3503.23	0.023	49.3%	0.023	49.3%	228.9	16.9%	0.028	46.3%	45.60%	49.0%	0.1%	50.9%	[1-0.43 0]
165	L	(3)	3522.93	0.023	49.9%	0.023	49.9%	230.1	18.6%	0.028	46.3%	45.60%	49.0%	0.0%	51.0%	[1-0.43 0]
166	L	(3)	3542.63	0.024	50.2%	0.024	50.2%	234.3	19.4%	0.028	46.3%	45.60%	48.4%	0.0%	51.5%	[1-0.43 0]
167	L	(3)	3563.47	0.024	50.0%	0.023	50.0%	232.6	18.8%	0.028	46.3%	45.60%	48.6%	0.0%	51.3%	[1-0.43 0]
168	L	(3)	3583.19	0.024	50.0%	0.024	50.0%	234.1	18.8%	0.028	46.3%	45.60%	48.4%	0.0%	51.6%	[1-0.43 0]
169	L	(3)	3602.89	0.023	50.1%	0.023	50.1%	229.6	19.0%	0.028	46.4%	45.60%	49.0%	0.0%	50.9%	[1-0.43 0]
170	L	(3)	3623.74	0.023	49.9%	0.023	49.9%	232.4	18.4%	0.028	46.4%	45.60%	48.6%	0.0%	51.3%	[1-0.43 0]
171	L	(3)	3643.44	0.022	48.7%	0.022	48.7%	224.3	17.6%	0.027	45.4%	44.95%	49.7%	0.0%	50.3%	[1-0.43 0]
172	L	(3)	3663.17	0.022	49.0%	0.022	49.0%	221.8	17.9%	0.027	45.6%	44.95%	49.8%	0.1%	50.1%	[1-0.43 0]
173	L	(3)	3682.90	0.021	49.2%	0.021	49.2%	217.1	18.1%	0.027	45.8%	44.95%	50.3%	0.1%	49.6%	[1-0.43 0]
174	L	(3)	3703.77	0.020	47.2%	0.021	47.2%	206.6	17.1%	0.027	44.0%	43.66%	51.6%	0.7%	47.6%	[1-0.43 0]
