[#]	rt(s)	Dt(s)	Det1	Det2	Det3	Det4	Det5	Det6	REAR	RearL	FrontL	FRONT	FrontR	RearR	Det1_cps	Det2_cps	Det3_cps	Det4_cps	Det5_cps	Det6_cps	REAR_cps	RearL_cps	FrontL_cps	FRONT_cps	FrontR_cps	RearR_cps
1146	1329.23	1.16	0000000000	0000000002	0000000002	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000002	0000000003	0.0000E+00	1.7238E+00	1.7238E+00	8.6190E-01	0.0000E+00	0.0000E+00	8.6190E-01	0.0000E+00	0.0000E+00	8.6190E-01	1.7238E+00	2.5857E+00	
1147	1330.38	1.15	0000000000	0000000000	0000000000	0000000002	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0000000001	0.0000E+00	0.0000E+00	0.0000E+00	1.7330E+00	8.6648E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6648E-01	8.6648E-01	8.6648E-01	
1148	1331.54	1.15	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	8.6600E-01	0.0000E+00	0.0000E+00	8.6600E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6600E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6600E-01	
1149	1332.70	1.16	0000000002	0000000001	0000000002	0000000002	0000000003	0000000000	0000000003	0000000000	0000000002	0000000003	0000000001	0000000001	1.7231E+00	8.6157E-01	1.7231E+00	1.7231E+00	2.5847E+00	0.0000E+00	2.5847E+00	0.0000E+00	1.7231E+00	2.5847E+00	8.6157E-01	8.6157E-01	
1150	1333.86	1.16	0000000001	0000000001	0000000001	0000000000	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000002	8.6187E-01	8.6187E-01	8.6187E-01	0.0000E+00	8.6187E-01	0.0000E+00	0.0000E+00	8.6187E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7237E+00	
1151	1335.02	1.16	0000000001	0000000001	0000000000	0000000000	0000000000	0000000002	0000000001	0000000000	0000000000	0000000001	0000000000	0000000001	8.6173E-01	8.6173E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7235E+00	8.6173E-01	0.0000E+00	0.0000E+00	8.6173E-01	0.0000E+00	8.6173E-01	
1152	1336.18	1.16	0000000001	0000000002	0000000002	0000000000	0000000002	0000000000	0000000001	0000000000	0000000000	0000000006	0000000001	0000000001	8.6104E-01	1.7221E+00	1.7221E+00	0.0000E+00	1.7221E+00	0.0000E+00	8.6104E-01	0.0000E+00	0.0000E+00	5.1663E+00	8.6104E-01	8.6104E-01	
1153	1337.34	1.16	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0.0000E+00	8.6142E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6142E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
1154	1338.50	1.16	0000000003	0000000002	0000000000	0000000000	0000000002	0000000000	0000000000	0000000000	0000000001	0000000003	0000000003	0000000003	2.5853E+00	1.7236E+00	0.0000E+00	0.0000E+00	1.7236E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6178E-01	2.5853E+00	2.5853E+00	2.5853E+00	
1155	1339.66	1.16	0000000002	0000000003	0000000002	0000000003	0000000000	0000000001	0000000001	0000000001	0000000000	0000000000	0000000003	0000000003	1.7231E+00	2.5847E+00	1.7231E+00	2.5847E+00	0.0000E+00	8.6156E-01	8.6156E-01	8.6156E-01	0.0000E+00	0.0000E+00	2.5847E+00	2.5847E+00	
1156	1340.82	1.15	0000000001	0000000002	0000000000	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000002	0000000002	0000000001	8.6642E-01	1.7328E+00	0.0000E+00	0.0000E+00	1.7328E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7328E+00	1.7328E+00	8.6642E-01	
1157	1341.97	1.16	0000000004	0000000002	0000000001	0000000001	0000000000	0000000001	0000000000	0000000001	0000000002	0000000001	0000000000	0000000002	3.4603E+00	1.7302E+00	8.6509E-01	8.6509E-01	0.0000E+00	8.6509E-01	0.0000E+00	8.6509E-01	1.7302E+00	8.6509E-01	0.0000E+00	1.7302E+00	
1158	1343.13	1.16	0000000001	0000000004	0000000003	0000000001	0000000005	0000000000	0000000001	0000000002	0000000002	0000000008	0000000003	0000000002	8.6382E-01	3.4553E+00	2.5915E+00	8.6382E-01	4.3191E+00	0.0000E+00	8.6382E-01	1.7276E+00	1.7276E+00	6.9105E+00	2.5915E+00	1.7276E+00	
1159	1344.29	1.16	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	8.6207E-01	8.6207E-01	8.6207E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6207E-01	
1160	1345.45	1.16	0000000000	0000000000	0000000002	0000000001	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000003	0.0000E+00	0.0000E+00	1.7241E+00	8.6207E-01	8.6207E-01	8.6207E-01	8.6207E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	2.5862E+00	
1161	1346.61	1.16	0000000002	0000000000	0000000001	0000000001	0000000000	0000000001	0000000001	0000000000	0000000000	0000000005	0000000001	0000000001	1.7242E+00	0.0000E+00	8.6208E-01	8.6208E-01	0.0000E+00	8.6208E-01	8.6208E-01	0.0000E+00	0.0000E+00	4.3104E+00	8.6208E-01	8.6208E-01	
1162	1347.77	1.16	0000000000	0000000001	0000000003	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000002	0.0000E+00	8.6198E-01	2.5859E+00	0.0000E+00	8.6198E-01	8.6198E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6198E-01	1.7240E+00	
1163	1348.93	1.16	0000000001	0000000001	0000000002	0000000000	0000000003	0000000001	0000000000	0000000000	0000000000	0000000003	0000000002	0000000004	8.6127E-01	8.6127E-01	1.7225E+00	0.0000E+00	2.5838E+00	8.6127E-01	0.0000E+00	0.0000E+00	0.0000E+00	2.5838E+00	1.7225E+00	3.4451E+00	
1164	1350.09	1.16	0000000002	0000000003	0000000001	0000000002	0000000001	0000000001	0000000001	0000000001	0000000002	0000000002	0000000001	0000000003	1.7227E+00	2.5840E+00	8.6133E-01	1.7227E+00	8.6133E-01	8.6133E-01	8.6133E-01	8.6133E-01	1.7227E+00	1.7227E+00	8.6133E-01	2.5840E+00	
1165	1351.25	1.16	0000000000	0000000003	0000000001	0000000000	0000000000	0000000000	0000000000	0000000002	0000000001	0000000002	0000000001	0000000000	0.0000E+00	2.5910E+00	8.6367E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7273E+00	8.6367E-01	1.7273E+00	8.6367E-01	0.0000E+00	
1166	1352.41	1.16	0000000000	0000000001	0000000002	0000000001	0000000000	0000000001	0000000001	0000000001	0000000000	0000000002	0000000001	0000000000	0.0000E+00	8.6111E-01	1.7222E+00	8.6111E-01	0.0000E+00	8.6111E-01	8.6111E-01	8.6111E-01	0.0000E+00	1.7222E+00	8.6111E-01	0.0000E+00	
1167	1353.57	1.16	0000000002	0000000000	0000000001	0000000001	0000000001	0000000000	0000000002	0000000000	0000000000	0000000001	0000000000	0000000000	1.7225E+00	0.0000E+00	8.6125E-01	8.6125E-01	8.6125E-01	0.0000E+00	1.7225E+00	0.0000E+00	0.0000E+00	8.6125E-01	0.0000E+00	0.0000E+00	
1168	1354.73	1.16	0000000002	0000000000	0000000000	0000000001	0000000001	0000000003	0000000000	0000000001	0000000000	0000000002	0000000000	0000000001	1.7278E+00	0.0000E+00	0.0000E+00	8.6389E-01	8.6389E-01	2.5917E+00	0.0000E+00	8.6389E-01	0.0000E+00	1.7278E+00	0.0000E+00	8.6389E-01	
1169	1355.89	1.16	0000000001	0000000000	0000000002	0000000000	0000000000	0000000000	0000000002	0000000003	0000000000	0000000001	0000000000	0000000000	8.6211E-01	0.0000E+00	1.7242E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7242E+00	2.5863E+00	0.0000E+00	8.6211E-01	0.0000E+00	0.0000E+00	
1170	1357.05	1.16	0000000001	0000000004	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000005	0000000001	0000000001	8.6201E-01	3.4480E+00	8.6201E-01	8.6201E-01	8.6201E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6201E-01	4.3101E+00	8.6201E-01	8.6201E-01	
1171	1358.21	1.16	0000000000	0000000001	0000000001	0000000001	0000000001	0000000000	0000000001	0000000001	0000000001	0000000001	0000000000	0000000001	0.0000E+00	8.6206E-01	8.6206E-01	8.6206E-01	8.6206E-01	0.0000E+00	8.6206E-01	8.6206E-01	8.6206E-01	8.6206E-01	0.0000E+00	8.6206E-01	
1172	1359.37	1.16	0000000003	0000000003	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000003	0000000002	0000000001	2.5863E+00	2.5863E+00	0.0000E+00	8.6211E-01	8.6211E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	2.5863E+00	1.7242E+00	8.6211E-01	
1173	1360.53	1.16	0000000001	0000000002	0000000000	0000000000	0000000002	0000000001	0000000001	0000000000	0000000000	0000000003	0000000002	0000000002	8.6206E-01	1.7241E+00	0.0000E+00	0.0000E+00	1.7241E+00	8.6206E-01	8.6206E-01	0.0000E+00	0.0000E+00	2.5862E+00	1.7241E+00	1.7241E+00	
1174	1361.69	1.16	0000000001	0000000001	0000000001	0000000004	0000000001	0000000002	0000000000	0000000001	0000000001	0000000002	0000000003	0000000003	8.6125E-01	8.6125E-01	8.6125E-01	3.4450E+00	8.6125E-01	1.7225E+00	0.0000E+00	8.6125E-01	8.6125E-01	1.7225E+00	2.5837E+00	2.5837E+00	
1175	1362.85	1.16	0000000000	0000000001	0000000003	0000000000	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000001	0.0000E+00	8.6135E-01	2.5840E+00	0.0000E+00	8.6135E-01	0.0000E+00	0.0000E+00	8.6135E-01	0.0000E+00	0.0000E+00	8.6135E-01	8.6135E-01	
