[#]	rt(s)	Dt(s)	Det1	Det2	Det3	Det4	Det5	Det6	REAR	RearL	FrontL	FRONT	FrontR	RearR	Det1_cps	Det2_cps	Det3_cps	Det4_cps	Det5_cps	Det6_cps	REAR_cps	RearL_cps	FrontL_cps	FRONT_cps	FrontR_cps	RearR_cps
714	828.57	1.16	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
715	829.73	1.16	0000000001	0000000000	0000000002	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0000000001	0000000000	0000000001	8.6206E-01	0.0000E+00	1.7241E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6206E-01	0.0000E+00	8.6206E-01	8.6206E-01	0.0000E+00	8.6206E-01	
716	830.89	1.16	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	8.6207E-01	8.6207E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6207E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
717	832.04	1.15	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	8.7007E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.7007E-01	0.0000E+00	0.0000E+00	0.0000E+00	
718	833.20	1.15	0000000001	0000000002	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0000000001	8.6596E-01	1.7319E+00	0.0000E+00	8.6596E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6596E-01	0.0000E+00	8.6596E-01	0.0000E+00	8.6596E-01	
719	834.36	1.16	0000000001	0000000000	0000000000	0000000001	0000000002	0000000000	0000000000	0000000000	0000000000	0000000003	0000000001	0000000001	8.6198E-01	0.0000E+00	0.0000E+00	8.6198E-01	1.7240E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	2.5859E+00	8.6198E-01	8.6198E-01	
720	835.52	1.16	0000000000	0000000000	0000000002	0000000001	0000000002	0000000000	0000000002	0000000001	0000000001	0000000001	0000000002	0000000000	0.0000E+00	0.0000E+00	1.7230E+00	8.6152E-01	1.7230E+00	0.0000E+00	1.7230E+00	8.6152E-01	8.6152E-01	8.6152E-01	1.7230E+00	0.0000E+00	
721	836.68	1.16	0000000002	0000000000	0000000002	0000000001	0000000000	0000000002	0000000001	0000000001	0000000001	0000000004	0000000000	0000000001	1.7238E+00	0.0000E+00	1.7238E+00	8.6191E-01	0.0000E+00	1.7238E+00	8.6191E-01	8.6191E-01	8.6191E-01	3.4476E+00	0.0000E+00	8.6191E-01	
722	837.85	1.17	0000000000	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0.0000E+00	8.5661E-01	8.5661E-01	8.5661E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.5661E-01	0.0000E+00	0.0000E+00	
723	839.01	1.16	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	8.6169E-01	0.0000E+00	8.6169E-01	8.6169E-01	0.0000E+00	0.0000E+00	8.6169E-01	0.0000E+00	0.0000E+00	
724	840.16	1.15	0000000001	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000002	0000000000	0000000001	0000000000	8.6633E-01	8.6633E-01	0.0000E+00	0.0000E+00	8.6633E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7327E+00	0.0000E+00	8.6633E-01	0.0000E+00	
725	841.31	1.15	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000000	0.0000E+00	1.7352E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6758E-01	0.0000E+00	0.0000E+00	8.6758E-01	0.0000E+00	
726	842.47	1.16	0000000000	0000000000	0000000003	0000000001	0000000001	0000000001	0000000001	0000000001	0000000003	0000000002	0000000000	0000000000	0.0000E+00	0.0000E+00	2.5861E+00	8.6205E-01	8.6205E-01	8.6205E-01	8.6205E-01	8.6205E-01	2.5861E+00	1.7241E+00	0.0000E+00	0.0000E+00	
727	843.63	1.16	0000000001	0000000000	0000000001	0000000001	0000000001	0000000000	0000000001	0000000000	0000000001	0000000002	0000000000	0000000000	8.6210E-01	0.0000E+00	8.6210E-01	8.6210E-01	8.6210E-01	0.0000E+00	8.6210E-01	0.0000E+00	8.6210E-01	1.7242E+00	0.0000E+00	0.0000E+00	
728	844.79	1.16	0000000002	0000000001	0000000001	0000000001	0000000001	0000000001	0000000002	0000000002	0000000000	0000000000	0000000000	0000000002	1.7241E+00	8.6207E-01	8.6207E-01	8.6207E-01	8.6207E-01	8.6207E-01	1.7241E+00	1.7241E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7241E+00	
729	845.95	1.16	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	8.6206E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
730	847.11	1.16	0000000002	0000000001	0000000004	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000002	0000000001	0000000003	1.7241E+00	8.6206E-01	3.4482E+00	8.6206E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6206E-01	1.7241E+00	8.6206E-01	2.5862E+00	
731	848.27	1.16	0000000000	0000000001	0000000002	0000000001	0000000001	0000000000	0000000001	0000000001	0000000002	0000000001	0000000001	0000000000	0.0000E+00	8.6209E-01	1.7242E+00	8.6209E-01	8.6209E-01	0.0000E+00	8.6209E-01	8.6209E-01	1.7242E+00	8.6209E-01	8.6209E-01	0.0000E+00	
732	849.43	1.16	0000000004	0000000000	0000000001	0000000002	0000000001	0000000001	0000000001	0000000002	0000000001	0000000001	0000000002	0000000002	3.4481E+00	0.0000E+00	8.6203E-01	1.7241E+00	8.6203E-01	8.6203E-01	8.6203E-01	1.7241E+00	8.6203E-01	8.6203E-01	1.7241E+00	1.7241E+00	
733	850.59	1.16	0000000001	0000000001	0000000002	0000000002	0000000001	0000000000	0000000000	0000000000	0000000002	0000000002	0000000002	0000000002	8.6204E-01	8.6204E-01	1.7241E+00	1.7241E+00	8.6204E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7241E+00	1.7241E+00	1.7241E+00	1.7241E+00	
