[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
24	L	(3)	499.53	0.006	100.0%	0.001	100.0%	59.7	100.0%	0.028	100.0%	95.12%	29.2%	56.2%	14.6%	[1-0.43 0]
25	L	(3)	520.40	0.006	100.0%	0.001	100.0%	59.4	100.0%	0.027	100.0%	95.12%	29.2%	56.4%	14.4%	[1-0.43 0]
26	L	(3)	540.10	0.006	100.0%	0.001	100.0%	60.2	100.0%	0.026	100.0%	95.12%	29.2%	56.0%	14.8%	[1-0.43 0]
27	L	(3)	559.80	0.006	100.0%	0.001	100.0%	61.4	100.0%	0.025	100.0%	95.12%	29.3%	55.4%	15.2%	[1-0.43 0]
28	L	(3)	580.63	0.005	100.0%	0.001	100.0%	61.9	100.0%	0.024	100.0%	95.12%	28.6%	56.0%	15.4%	[1-0.43 0]
29	L	(3)	600.34	0.007	100.0%	0.001	100.0%	60.7	100.0%	0.031	100.0%	90.24%	29.0%	56.0%	15.0%	[1-0.43 0]
30	L	(3)	620.04	0.007	100.0%	0.001	100.0%	60.4	100.0%	0.030	100.0%	90.24%	29.3%	55.7%	15.0%	[1-0.43 0]
31	L	(3)	639.72	0.006	100.0%	0.001	100.0%	59.1	100.0%	0.029	100.0%	90.24%	29.4%	56.1%	14.6%	[1-0.43 0]
32	L	(3)	660.59	0.006	100.0%	0.001	100.0%	57.6	100.0%	0.029	100.0%	90.24%	29.6%	56.2%	14.2%	[1-0.43 0]
33	L	(3)	680.30	0.006	100.0%	0.001	100.0%	56.3	100.0%	0.028	100.0%	90.24%	30.0%	56.3%	13.8%	[1-0.43 0]
34	L	(3)	700.02	0.005	100.0%	0.001	100.0%	56.0	100.0%	0.027	100.0%	90.24%	29.9%	56.5%	13.7%	[1-0.43 0]
35	L	(3)	720.86	0.005	100.0%	0.001	100.0%	55.2	100.0%	0.026	100.0%	90.24%	30.5%	56.2%	13.4%	[1-0.43 0]
36	L	(3)	740.57	0.005	100.0%	0.001	100.0%	54.6	100.0%	0.026	100.0%	90.24%	30.7%	56.2%	13.1%	[1-0.43 0]
37	L	(3)	760.27	0.005	100.0%	0.001	100.0%	54.4	100.0%	0.025	100.0%	90.24%	30.9%	56.1%	13.0%	[1-0.43 0]
38	L	(3)	779.97	0.005	100.0%	0.001	100.0%	53.8	100.0%	0.025	100.0%	90.24%	30.9%	56.3%	12.8%	[1-0.43 0]
39	L	(3)	800.83	0.005	100.0%	0.001	100.0%	54.3	100.0%	0.024	100.0%	90.24%	30.8%	56.1%	13.0%	[1-0.43 0]
40	L	(3)	820.54	0.005	100.0%	0.001	100.0%	55.5	100.0%	0.023	100.0%	90.24%	30.2%	56.4%	13.4%	[1-0.43 0]
41	L	(3)	840.27	0.005	100.0%	0.001	100.0%	55.7	100.0%	0.023	100.0%	90.24%	30.1%	56.4%	13.5%	[1-0.43 0]
42	L	(3)	859.95	0.004	100.0%	0.001	100.0%	55.3	100.0%	0.022	100.0%	90.24%	30.1%	56.6%	13.4%	[1-0.43 0]
43	L	(3)	880.81	0.004	100.0%	0.001	100.0%	54.6	100.0%	0.022	100.0%	90.24%	30.1%	56.8%	13.1%	[1-0.43 0]
44	L	(3)	900.52	0.004	100.0%	0.001	100.0%	54.2	100.0%	0.021	100.0%	90.24%	30.5%	56.6%	12.9%	[1-0.43 0]
45	L	(3)	920.21	0.004	100.0%	0.001	100.0%	52.2	100.0%	0.021	100.0%	90.24%	30.7%	57.1%	12.2%	[1-0.43 0]
46	L	(3)	941.06	0.004	100.0%	0.001	100.0%	52.6	100.0%	0.020	100.0%	90.24%	30.7%	56.9%	12.4%	[1-0.43 0]
47	L	(3)	960.77	0.004	100.0%	0.001	100.0%	54.8	100.0%	0.020	100.0%	90.24%	30.4%	56.4%	13.2%	[1-0.43 0]
48	L	(3)	980.48	0.004	100.0%	0.001	100.0%	55.0	100.0%	0.019	100.0%	90.24%	30.4%	56.3%	13.3%	[1-0.43 0]
49	L	(3)	1000.21	0.004	100.0%	0.001	100.0%	54.8	100.0%	0.019	100.0%	90.24%	30.1%	56.7%	13.2%	[1-0.43 0]
50	L	(3)	1021.08	0.004	100.0%	0.001	100.0%	55.8	100.0%	0.019	100.0%	90.24%	29.9%	56.6%	13.5%	[1-0.43 0]
51	L	(3)	1040.80	0.004	100.0%	0.001	100.0%	55.4	100.0%	0.018	100.0%	90.24%	30.2%	56.4%	13.4%	[1-0.43 0]
52	L	(3)	1060.51	0.003	100.0%	0.001	100.0%	53.5	100.0%	0.018	100.0%	90.24%	30.7%	56.6%	12.7%	[1-0.43 0]
53	L	(3)	1080.23	0.003	100.0%	0.001	100.0%	54.3	100.0%	0.018	100.0%	90.24%	30.9%	56.1%	13.0%	[1-0.43 0]
54	L	(3)	1101.10	0.003	100.0%	0.001	100.0%	53.7	100.0%	0.017	100.0%	90.24%	31.0%	56.3%	12.8%	[1-0.43 0]
55	L	(3)	1120.82	0.003	100.0%	0.001	100.0%	54.2	100.0%	0.017	100.0%	90.24%	30.9%	56.2%	12.9%	[1-0.43 0]
56	L	(3)	1140.54	0.003	100.0%	0.001	100.0%	53.9	100.0%	0.017	100.0%	90.24%	30.6%	56.6%	12.8%	[1-0.43 0]
57	L	(3)	1160.25	0.003	100.0%	0.001	100.0%	54.4	100.0%	0.016	100.0%	90.24%	30.2%	56.8%	13.0%	[1-0.43 0]
58	L	(3)	1181.11	0.003	100.0%	0.001	100.0%	54.7	100.0%	0.016	100.0%	90.24%	29.9%	57.0%	13.1%	[1-0.43 0]
59	L	(3)	1200.82	0.003	100.0%	0.001	100.0%	55.9	100.0%	0.016	100.0%	90.24%	29.8%	56.6%	13.5%	[1-0.43 0]
60	L	(3)	1220.53	0.003	100.0%	0.001	100.0%	55.2	100.0%	0.016	100.0%	90.24%	30.1%	56.5%	13.3%	[1-0.43 0]
61	L	(3)	1240.23	0.003	100.0%	0.001	100.0%	61.3	100.0%	0.014	100.0%	90.24%	27.9%	57.0%	15.1%	[1-0.43 0]
62	L	(3)	1261.11	0.003	100.0%	0.001	100.0%	68.9	100.0%	0.014	100.0%	90.24%	25.9%	56.8%	17.3%	[1-0.43 0]
63	L	(3)	1280.82	0.004	100.0%	0.001	100.0%	76.3	100.0%	0.014	100.0%	90.24%	23.8%	56.8%	19.4%	[1-0.43 0]
64	L	(3)	1300.54	0.004	100.0%	0.001	100.0%	83.5	100.0%	0.013	100.0%	90.24%	21.8%	56.8%	21.4%	[1-0.43 0]
65	L	(3)	1321.40	0.004	100.0%	0.001	100.0%	91.9	100.0%	0.011	100.0%	90.24%	19.2%	56.8%	24.0%	[1-0.43 0]
66	L	(3)	1341.13	0.004	100.0%	0.001	100.0%	95.0	100.0%	0.011	100.0%	88.07%	18.7%	56.4%	24.9%	[1-0.43 0]
67	L	(3)	1360.85	0.004	100.0%	0.001	100.0%	96.9	100.0%	0.011	100.0%	88.07%	18.2%	56.4%	25.4%	[1-0.43 0]
68	L	(3)	1380.56	0.005	100.0%	0.002	100.0%	97.5	100.0%	0.013	100.0%	83.19%	17.6%	56.8%	25.6%	[1-0.43 0]
69	L	(3)	1401.44	0.005	100.0%	0.002	100.0%	98.3	100.0%	0.013	100.0%	83.19%	17.0%	57.2%	25.8%	[1-0.43 0]
70	L	(3)	1421.16	0.005	100.0%	0.002	100.0%	99.8	100.0%	0.014	100.0%	81.03%	16.8%	57.1%	26.1%	[1-0.43 0]
71	L	(3)	1440.86	0.005	100.0%	0.002	100.0%	98.2	100.0%	0.014	100.0%	81.03%	16.8%	57.7%	25.6%	[1-0.43 0]
72	L	(3)	1460.56	0.005	100.0%	0.002	100.0%	98.1	100.0%	0.013	100.0%	81.03%	16.9%	57.6%	25.5%	[1-0.43 0]
73	L	(3)	1481.42	0.005	100.0%	0.002	100.0%	98.5	100.0%	0.013	100.0%	81.03%	16.9%	57.4%	25.7%	[1-0.43 0]
74	L	(3)	1501.14	0.005	100.0%	0.002	100.0%	98.7	100.0%	0.013	100.0%	81.03%	17.0%	57.3%	25.7%	[1-0.43 0]
75	L	(3)	1520.83	0.005	100.0%	0.002	100.0%	99.0	100.0%	0.013	100.0%	81.03%	17.0%	57.2%	25.8%	[1-0.43 0]
76	L	(3)	1541.68	0.005	100.0%	0.002	100.0%	99.5	100.0%	0.013	100.0%	81.03%	17.2%	56.8%	26.0%	[1-0.43 0]
77	L	(3)	1561.39	0.005	100.0%	0.002	100.0%	99.8	100.0%	0.013	100.0%	81.03%	17.1%	56.8%	26.1%	[1-0.43 0]
78	L	(3)	1581.10	0.004	100.0%	0.002	100.0%	99.2	100.0%	0.012	100.0%	81.03%	17.0%	57.0%	26.0%	[1-0.43 0]
79	L	(3)	1600.80	0.004	100.0%	0.002	100.0%	100.6	100.0%	0.012	100.0%	81.03%	17.3%	56.4%	26.2%	[1-0.43 0]
80	L	(3)	1621.67	0.004	100.0%	0.002	100.0%	100.1	100.0%	0.012	100.0%	81.03%	17.4%	56.5%	26.2%	[1-0.43 0]
81	L	(3)	1641.40	0.004	100.0%	0.002	100.0%	100.8	100.0%	0.012	100.0%	81.03%	17.5%	56.3%	26.2%	[1-0.43 0]
82	L	(3)	1661.12	0.004	100.0%	0.002	100.0%	99.8	100.0%	0.012	100.0%	81.03%	17.2%	56.8%	25.9%	[1-0.43 0]
83	L	(3)	1680.82	0.004	100.0%	0.002	100.0%	100.7	100.0%	0.012	100.0%	81.03%	17.4%	56.5%	26.2%	[1-0.43 0]
84	L	(3)	1701.71	0.004	100.0%	0.002	100.0%	99.2	100.0%	0.012	100.0%	81.03%	17.2%	57.0%	25.8%	[1-0.43 0]
85	L	(3)	1721.43	0.004	100.0%	0.002	100.0%	97.6	100.0%	0.011	100.0%	81.03%	16.9%	57.8%	25.3%	[1-0.43 0]
86	L	(3)	1741.14	0.004	100.0%	0.002	100.0%	98.2	100.0%	0.011	100.0%	81.03%	16.9%	57.4%	25.7%	[1-0.43 0]
87	L	(3)	1760.84	0.004	100.0%	0.002	100.0%	98.1	100.0%	0.011	100.0%	81.03%	17.0%	57.4%	25.7%	[1-0.43 0]
88	L	(3)	1781.72	0.004	100.0%	0.002	100.0%	99.2	100.0%	0.011	100.0%	81.03%	17.1%	57.1%	25.8%	[1-0.43 0]
89	L	(3)	1801.43	0.004	100.0%	0.002	100.0%	98.0	100.0%	0.011	100.0%	81.03%	16.9%	57.7%	25.4%	[1-0.43 0]
90	L	(3)	1821.13	0.004	100.0%	0.002	100.0%	97.4	100.0%	0.011	100.0%	81.03%	16.7%	58.1%	25.2%	[1-0.43 0]
91	L	(3)	1840.83	0.005	100.0%	0.002	100.0%	98.2	100.0%	0.013	100.0%	76.15%	16.5%	58.1%	25.4%	[1-0.43 0]
92	L	(3)	1861.73	0.005	100.0%	0.003	100.0%	98.8	100.0%	0.014	100.0%	74.86%	16.7%	57.6%	25.6%	[1-0.43 0]
93	L	(3)	1881.46	0.005	100.0%	0.002	100.0%	97.8	100.0%	0.014	100.0%	74.86%	16.6%	57.8%	25.6%	[1-0.43 0]
94	L	(3)	1901.16	0.006	100.0%	0.003	100.0%	100.2	100.0%	0.015	100.0%	71.41%	16.3%	57.3%	26.4%	[1-0.43 0]
95	L	(3)	1922.02	0.006	100.0%	0.003	100.0%	103.4	100.0%	0.015	100.0%	71.41%	16.4%	56.3%	27.3%	[1-0.43 0]
96	L	(3)	1941.72	0.006	100.0%	0.003	100.0%	103.9	100.0%	0.015	100.0%	71.41%	16.4%	56.2%	27.4%	[1-0.43 0]
97	L	(3)	1961.42	0.006	100.0%	0.003	100.0%	102.9	100.0%	0.015	100.0%	71.41%	15.6%	57.5%	26.9%	[1-0.43 0]
98	L	(3)	1981.12	0.006	100.0%	0.003	100.0%	103.6	100.0%	0.015	100.0%	71.41%	15.2%	57.7%	27.1%	[1-0.43 0]
99	L	(3)	2002.01	0.005	100.0%	0.003	100.0%	101.6	100.0%	0.015	100.0%	71.41%	15.0%	58.6%	26.4%	[1-0.43 0]
100	L	(3)	2021.72	0.005	100.0%	0.003	100.0%	101.3	100.0%	0.014	100.0%	71.41%	14.9%	58.8%	26.3%	[1-0.43 0]
101	L	(3)	2041.45	0.005	100.0%	0.003	100.0%	101.2	100.0%	0.014	100.0%	71.41%	15.0%	58.7%	26.3%	[1-0.43 0]
102	L	(3)	2061.15	0.005	100.0%	0.003	100.0%	102.2	100.0%	0.014	100.0%	71.41%	15.3%	58.1%	26.6%	[1-0.43 0]
103	L	(3)	2082.02	0.005	100.0%	0.003	100.0%	102.0	100.0%	0.014	100.0%	71.41%	15.3%	58.2%	26.5%	[1-0.43 0]
104	L	(3)	2101.74	0.005	100.0%	0.003	100.0%	103.9	100.0%	0.014	100.0%	71.41%	15.5%	57.3%	27.1%	[1-0.43 0]
105	L	(3)	2121.45	0.005	100.0%	0.003	100.0%	102.5	100.0%	0.014	100.0%	71.41%	15.5%	57.8%	26.7%	[1-0.43 0]
106	L	(3)	2141.14	0.006	100.0%	0.004	100.0%	116.9	100.0%	0.015	100.0%	70.12%	15.6%	53.8%	30.6%	[1-0.43 0]
107	L	(3)	2162.02	0.007	100.0%	0.004	100.0%	133.4	100.0%	0.014	100.0%	70.12%	16.1%	49.0%	34.9%	[1-0.43 0]
108	L	(3)	2181.73	0.008	100.0%	0.005	100.0%	150.2	100.0%	0.014	100.0%	70.12%	16.6%	43.9%	39.4%	[1-0.43 0]
109	L	(3)	2201.43	0.009	100.0%	0.005	100.0%	166.7	100.0%	0.014	100.0%	70.12%	17.2%	39.0%	43.9%	[1-0.43 0]
110	L	(3)	2222.28	0.009	100.0%	0.006	100.0%	183.8	100.0%	0.014	100.0%	70.12%	17.7%	33.7%	48.6%	[1-0.43 0]
111	L	(3)	2241.97	0.009	100.0%	0.006	100.0%	182.2	100.0%	0.014	100.0%	70.12%	17.6%	34.3%	48.1%	[1-0.43 0]
112	L	(3)	2261.68	0.009	100.0%	0.006	100.0%	182.0	100.0%	0.014	100.0%	70.12%	17.6%	34.2%	48.1%	[1-0.43 0]
113	L	(3)	2281.38	0.009	100.0%	0.006	100.0%	179.7	100.0%	0.014	100.0%	70.12%	17.4%	35.1%	47.6%	[1-0.43 0]
114	L	(3)	2302.25	0.009	100.0%	0.006	100.0%	177.6	100.0%	0.014	100.0%	70.12%	17.2%	35.8%	47.0%	[1-0.43 0]
115	L	(3)	2321.97	0.009	100.0%	0.006	100.0%	176.3	100.0%	0.014	100.0%	70.12%	17.1%	36.3%	46.6%	[1-0.43 0]
116	L	(3)	2341.69	0.009	100.0%	0.006	100.0%	178.1	100.0%	0.013	100.0%	70.12%	17.2%	35.7%	47.1%	[1-0.43 0]
117	L	(3)	2361.41	0.008	100.0%	0.006	100.0%	175.9	100.0%	0.013	100.0%	70.12%	17.1%	36.4%	46.5%	[1-0.43 0]
118	L	(3)	2382.28	0.008	100.0%	0.006	100.0%	177.1	100.0%	0.013	100.0%	70.12%	17.3%	35.9%	46.8%	[1-0.43 0]
119	L	(3)	2401.99	0.008	100.0%	0.005	100.0%	179.8	100.0%	0.012	100.0%	70.12%	17.4%	35.1%	47.5%	[1-0.43 0]
120	L	(3)	2421.69	0.007	100.0%	0.005	100.0%	180.2	100.0%	0.012	100.0%	70.12%	17.2%	35.3%	47.5%	[1-0.43 0]
121	L	(3)	2441.39	0.007	100.0%	0.005	100.0%	181.5	100.0%	0.011	100.0%	70.12%	17.1%	34.9%	48.0%	[1-0.43 0]
122	L	(3)	2462.31	0.008	100.0%	0.005	100.0%	184.6	100.0%	0.011	100.0%	70.12%	17.0%	34.3%	48.7%	[1-0.43 0]
123	L	(3)	2482.02	0.008	74.7%	0.005	74.7%	184.8	19.7%	0.011	72.1%	70.12%	16.4%	34.7%	48.9%	[1-0.43 0]
124	L	(3)	2501.72	0.007	74.7%	0.005	74.7%	183.5	19.7%	0.011	72.1%	70.12%	16.4%	35.0%	48.6%	[1-0.43 0]
125	L	(3)	2522.58	0.007	74.9%	0.005	74.9%	186.7	20.0%	0.011	72.2%	70.12%	16.0%	34.2%	49.8%	[1-0.43 0]
126	L	(3)	2542.26	0.008	71.9%	0.005	71.9%	181.1	20.0%	0.012	69.1%	65.24%	17.7%	34.1%	48.2%	[1-0.43 0]
127	L	(3)	2561.97	0.007	72.7%	0.005	72.7%	174.8	20.1%	0.012	69.8%	65.24%	19.4%	33.8%	46.7%	[1-0.43 0]
128	L	(3)	2581.67	0.008	67.2%	0.006	67.2%	168.7	19.9%	0.013	64.2%	63.07%	21.4%	33.6%	45.0%	[1-0.43 0]
129	L	(3)	2602.53	0.007	67.4%	0.005	67.4%	155.2	19.6%	0.013	64.5%	62.19%	20.7%	37.7%	41.5%	[1-0.43 0]
130	L	(3)	2622.25	0.006	69.4%	0.005	69.4%	140.9	18.9%	0.013	66.8%	62.19%	20.9%	41.6%	37.5%	[1-0.43 0]
131	L	(3)	2641.95	0.006	70.6%	0.004	70.6%	132.1	18.6%	0.012	68.1%	62.19%	18.7%	46.0%	35.3%	[1-0.43 0]
132	L	(3)	2661.66	0.006	71.5%	0.004	71.5%	127.5	18.2%	0.012	69.2%	62.19%	17.2%	49.1%	33.7%	[1-0.43 0]
133	L	(3)	2682.52	0.005	72.5%	0.004	72.5%	120.3	18.1%	0.012	70.2%	62.19%	15.1%	53.1%	31.8%	[1-0.43 0]
134	L	(3)	2702.22	0.005	72.5%	0.004	72.5%	122.0	18.2%	0.012	70.1%	62.19%	15.3%	52.7%	32.0%	[1-0.43 0]
135	L	(3)	2721.91	0.005	72.5%	0.004	72.5%	120.7	18.1%	0.012	70.2%	62.19%	15.0%	53.4%	31.6%	[1-0.43 0]
136	L	(3)	2742.78	0.005	72.5%	0.004	72.5%	121.3	18.1%	0.012	70.2%	62.19%	15.0%	53.4%	31.6%	[1-0.43 0]
137	L	(3)	2762.48	0.005	72.6%	0.004	72.6%	118.3	17.9%	0.011	70.4%	62.19%	14.2%	54.7%	31.1%	[1-0.43 0]
138	L	(3)	2782.18	0.005	72.6%	0.004	72.6%	117.8	17.9%	0.011	70.4%	62.19%	14.1%	54.9%	31.0%	[1-0.43 0]
139	L	(3)	2801.89	0.005	72.6%	0.004	72.6%	117.1	17.8%	0.011	70.4%	62.19%	14.0%	55.1%	30.9%	[1-0.43 0]
140	L	(3)	2822.75	0.006	70.9%	0.005	70.9%	140.9	18.2%	0.012	68.6%	61.31%	13.3%	49.9%	36.8%	[1-0.43 0]
141	L	(3)	2842.43	0.007	71.1%	0.006	71.1%	163.3	18.4%	0.012	68.7%	61.31%	12.8%	44.8%	42.4%	[1-0.43 0]
142	L	(3)	2862.14	0.008	71.3%	0.007	71.3%	186.2	18.5%	0.012	68.9%	61.31%	12.4%	39.5%	48.0%	[1-0.43 0]
143	L	(3)	2883.00	0.009	71.6%	0.008	71.6%	207.5	18.6%	0.013	69.1%	61.31%	12.1%	34.6%	53.3%	[1-0.43 0]
144	L	(3)	2902.72	0.011	71.9%	0.009	71.9%	229.6	18.7%	0.013	69.4%	61.31%	11.7%	29.5%	58.8%	[1-0.43 0]
145	L	(3)	2922.42	0.010	71.5%	0.008	71.5%	226.5	18.7%	0.013	69.0%	61.31%	12.3%	29.7%	58.0%	[1-0.43 0]
146	L	(3)	2942.12	0.010	71.4%	0.008	71.4%	225.5	18.7%	0.013	68.9%	61.31%	12.5%	29.8%	57.7%	[1-0.43 0]
147	L	(3)	2962.98	0.010	71.2%	0.008	71.2%	224.5	18.8%	0.013	68.7%	61.31%	12.6%	30.0%	57.4%	[1-0.43 0]
148	L	(3)	2982.69	0.010	71.0%	0.008	71.0%	223.2	18.8%	0.012	68.5%	61.31%	12.9%	30.0%	57.1%	[1-0.43 0]
149	L	(3)	3002.39	0.010	71.1%	0.008	71.1%	224.0	18.9%	0.012	68.6%	61.31%	12.8%	29.9%	57.3%	[1-0.43 0]
150	L	(3)	3023.24	0.010	68.6%	0.008	68.6%	214.0	18.8%	0.013	66.0%	60.43%	14.8%	30.2%	55.0%	[1-0.43 0]
151	L	(3)	3042.95	0.009	68.3%	0.008	68.3%	203.1	18.5%	0.012	65.8%	60.43%	16.4%	31.1%	52.5%	[1-0.43 0]
152	L	(3)	3062.65	0.009	68.2%	0.007	68.2%	194.2	18.7%	0.012	65.6%	60.43%	18.1%	31.0%	50.9%	[1-0.43 0]
153	L	(3)	3082.35	0.008	68.1%	0.007	68.1%	184.8	18.4%	0.012	65.5%	60.43%	19.3%	31.9%	48.8%	[1-0.43 0]
154	L	(3)	3103.23	0.007	67.7%	0.006	67.7%	172.0	18.1%	0.012	65.3%	60.43%	21.4%	32.8%	45.8%	[1-0.43 0]
155	L	(3)	3122.94	0.007	67.7%	0.006	67.7%	172.8	18.1%	0.012	65.3%	60.43%	21.1%	32.9%	45.9%	[1-0.43 0]
156	L	(3)	3142.64	0.007	67.8%	0.006	67.8%	170.9	18.1%	0.012	65.3%	60.43%	21.0%	33.6%	45.4%	[1-0.43 0]
157	L	(3)	3162.34	0.007	67.7%	0.006	67.7%	168.4	17.7%	0.012	65.3%	60.43%	21.2%	34.4%	44.4%	[1-0.43 0]
158	L	(3)	3183.20	0.007	64.3%	0.006	64.3%	167.4	17.6%	0.012	61.8%	59.15%	21.6%	34.3%	44.2%	[1-0.43 0]
159	L	(3)	3202.90	0.007	64.3%	0.007	64.3%	169.9	17.5%	0.012	61.9%	59.15%	22.0%	33.2%	44.8%	[1-0.43 0]
160	L	(3)	3222.62	0.007	64.5%	0.007	64.5%	168.5	17.3%	0.012	62.1%	59.15%	22.1%	33.4%	44.5%	[1-0.43 0]
161	L	(3)	3243.47	0.007	64.7%	0.007	64.7%	168.5	17.1%	0.012	62.3%	59.15%	22.3%	33.1%	44.6%	[1-0.43 0]
162	L	(3)	3263.17	0.007	64.8%	0.007	64.8%	169.3	17.0%	0.012	62.5%	59.15%	22.3%	32.8%	44.8%	[1-0.43 0]
163	L	(3)	3282.88	0.007	62.8%	0.007	62.8%	169.7	17.0%	0.012	60.5%	58.27%	22.5%	32.7%	44.9%	[1-0.43 0]
164	L	(3)	3302.58	0.007	63.0%	0.007	63.0%	168.0	16.8%	0.012	60.7%	58.27%	22.1%	33.4%	44.5%	[1-0.43 0]
165	L	(3)	3323.46	0.007	63.1%	0.007	63.1%	168.4	16.8%	0.012	60.9%	58.27%	22.3%	33.2%	44.5%	[1-0.43 0]
166	L	(3)	3343.17	0.008	61.9%	0.007	61.9%	170.4	16.7%	0.012	59.6%	57.62%	22.5%	32.5%	45.0%	[1-0.43 0]
167	L	(3)	3362.89	0.008	62.2%	0.007	62.2%	171.9	16.6%	0.012	59.9%	57.62%	22.8%	31.9%	45.3%	[1-0.43 0]
168	L	(3)	3382.61	0.008	62.3%	0.007	62.3%	172.0	16.6%	0.012	60.0%	57.62%	22.7%	32.1%	45.3%	[1-0.43 0]
169	L	(3)	3403.48	0.008	62.5%	0.007	62.5%	171.5	16.6%	0.012	60.2%	57.62%	22.3%	32.5%	45.2%	[1-0.43 0]
170	L	(3)	3423.17	0.007	62.7%	0.007	62.7%	169.8	16.6%	0.012	60.4%	57.62%	21.7%	33.4%	44.8%	[1-0.43 0]
171	L	(3)	3442.87	0.007	61.4%	0.007	61.4%	165.4	16.5%	0.012	59.1%	55.45%	22.8%	33.5%	43.8%	[1-0.43 0]
172	L	(3)	3463.71	0.007	62.2%	0.007	62.2%	159.8	16.6%	0.012	60.0%	55.45%	23.6%	34.2%	42.2%	[1-0.43 0]
173	L	(3)	3483.41	0.007	63.0%	0.007	63.0%	155.7	16.6%	0.012	60.8%	55.45%	25.0%	33.9%	41.2%	[1-0.43 0]
174	L	(3)	3503.13	0.007	63.8%	0.006	63.8%	151.3	16.6%	0.012	61.6%	55.45%	26.4%	33.6%	40.0%	[1-0.43 0]
