[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
718	L	(3)	14494.97	0.025	21.6%	0.103	21.6%	220.4	7.9%	0.032	20.1%	18.00%	27.1%	19.7%	53.2%	[1-0.43 0]
719	L	(3)	14514.69	0.026	21.1%	0.107	21.1%	225.4	7.2%	0.033	19.9%	18.00%	27.3%	18.7%	54.0%	[1-0.43 0]
720	L	(3)	14534.42	0.027	21.0%	0.107	21.0%	226.9	7.0%	0.033	19.7%	18.00%	27.0%	18.8%	54.3%	[1-0.43 0]
721	L	(3)	14555.32	0.026	21.1%	0.107	21.1%	225.8	7.0%	0.033	19.9%	17.96%	26.9%	19.1%	54.0%	[1-0.43 0]
722	L	(3)	14575.03	0.026	21.6%	0.106	21.6%	224.3	7.4%	0.032	20.2%	17.96%	27.4%	18.8%	53.8%	[1-0.43 0]
723	L	(3)	14594.73	0.026	21.7%	0.105	21.7%	224.1	7.7%	0.032	20.3%	17.96%	26.4%	20.0%	53.7%	[1-0.43 0]
724	L	(3)	14614.45	0.025	22.4%	0.103	22.4%	222.2	8.7%	0.032	20.6%	17.96%	25.8%	20.9%	53.4%	[1-0.43 0]
725	L	(3)	14635.31	0.025	22.9%	0.102	22.9%	221.0	9.0%	0.032	21.1%	17.96%	25.7%	21.2%	53.2%	[1-0.43 0]
726	L	(3)	14655.02	0.025	23.1%	0.101	23.1%	220.8	9.6%	0.031	21.0%	17.96%	26.2%	20.6%	53.3%	[1-0.43 0]
727	L	(3)	14674.73	0.025	23.1%	0.102	23.1%	220.6	9.3%	0.031	21.2%	17.92%	26.1%	20.8%	53.1%	[1-0.43 0]
728	L	(3)	14694.45	0.025	23.1%	0.103	23.1%	221.6	8.6%	0.032	21.4%	17.92%	26.0%	20.8%	53.2%	[1-0.43 0]
729	L	(3)	14715.33	0.025	23.0%	0.103	23.0%	221.3	7.9%	0.032	21.6%	17.92%	25.9%	21.0%	53.1%	[1-0.43 0]
730	L	(3)	14735.03	0.025	22.9%	0.103	22.9%	222.1	8.0%	0.032	21.4%	17.92%	25.0%	21.9%	53.1%	[1-0.43 0]
731	L	(3)	14754.74	0.025	22.9%	0.103	22.9%	221.8	7.5%	0.032	21.7%	17.92%	24.0%	23.2%	52.9%	[1-0.43 0]
732	L	(3)	14774.46	0.025	23.0%	0.103	23.0%	222.0	8.0%	0.031	21.6%	17.92%	23.3%	23.7%	53.0%	[1-0.43 0]
733	L	(3)	14795.35	0.024	23.6%	0.100	23.6%	218.8	8.6%	0.031	22.0%	17.89%	23.4%	24.0%	52.5%	[1-0.43 0]
734	L	(3)	14815.04	0.025	24.2%	0.103	24.2%	221.7	8.8%	0.031	22.5%	17.86%	23.4%	23.5%	53.1%	[1-0.43 0]
735	L	(3)	14834.75	0.025	24.8%	0.104	24.8%	224.0	9.5%	0.031	22.9%	17.86%	24.1%	22.2%	53.7%	[1-0.43 0]
736	L	(3)	14855.62	0.025	25.0%	0.103	25.0%	221.7	9.8%	0.031	23.0%	17.81%	24.5%	22.2%	53.3%	[1-0.43 0]
737	L	(3)	14875.35	0.025	25.6%	0.103	25.6%	219.9	10.1%	0.031	23.5%	17.78%	24.8%	22.2%	53.1%	[1-0.43 0]
738	L	(3)	14895.06	0.025	25.7%	0.102	25.7%	219.0	10.1%	0.031	23.6%	17.78%	24.4%	22.7%	52.9%	[1-0.43 0]
739	L	(3)	14914.77	0.024	25.5%	0.099	25.5%	215.1	10.1%	0.031	23.4%	17.78%	24.5%	23.3%	52.2%	[1-0.43 0]
740	L	(3)	14935.66	0.024	25.1%	0.098	25.1%	213.4	9.2%	0.031	23.4%	17.73%	23.6%	24.6%	51.8%	[1-0.43 0]
741	L	(3)	14955.38	0.024	25.1%	0.101	25.1%	216.7	9.0%	0.031	23.4%	17.73%	23.3%	24.2%	52.5%	[1-0.43 0]
742	L	(3)	14975.09	0.024	24.6%	0.102	24.6%	218.7	8.7%	0.031	23.0%	17.73%	22.4%	24.9%	52.7%	[1-0.43 0]
743	L	(3)	14994.80	0.025	24.1%	0.104	24.1%	221.3	8.0%	0.031	22.7%	17.73%	22.3%	24.6%	53.1%	[1-0.43 0]
744	L	(3)	15015.69	0.025	23.9%	0.106	23.9%	223.5	7.4%	0.031	22.7%	17.73%	21.9%	24.7%	53.4%	[1-0.43 0]
745	L	(3)	15035.38	0.025	24.2%	0.104	24.2%	221.5	7.7%	0.031	22.9%	17.73%	23.4%	23.4%	53.2%	[1-0.43 0]
746	L	(3)	15055.08	0.024	24.5%	0.102	24.5%	219.2	8.3%	0.031	23.1%	17.73%	23.7%	23.3%	53.0%	[1-0.43 0]
747	L	(3)	15075.95	0.024	24.2%	0.100	24.2%	215.6	8.0%	0.031	22.8%	17.68%	24.2%	23.5%	52.4%	[1-0.43 0]
748	L	(3)	15095.66	0.023	24.2%	0.098	24.2%	213.0	8.6%	0.031	22.6%	17.68%	24.0%	24.1%	51.8%	[1-0.43 0]
749	L	(3)	15115.37	0.023	24.2%	0.096	24.2%	209.2	9.1%	0.030	22.5%	17.68%	24.4%	24.4%	51.2%	[1-0.43 0]
750	L	(3)	15135.09	0.023	23.7%	0.095	23.7%	208.4	9.0%	0.030	21.9%	17.68%	23.4%	25.8%	50.8%	[1-0.43 0]
751	L	(3)	15155.94	0.022	23.5%	0.093	23.5%	205.1	9.1%	0.030	21.7%	17.68%	22.8%	27.1%	50.0%	[1-0.43 0]
752	L	(3)	15175.68	0.022	23.6%	0.093	23.6%	205.4	9.5%	0.030	21.6%	17.68%	22.7%	27.3%	50.0%	[1-0.43 0]
753	L	(3)	15195.40	0.022	23.7%	0.093	23.7%	204.5	9.4%	0.030	21.7%	17.63%	23.0%	27.0%	50.0%	[1-0.43 0]
754	L	(3)	15215.14	0.022	23.7%	0.093	23.7%	204.3	9.9%	0.030	21.6%	17.63%	22.3%	27.8%	49.9%	[1-0.43 0]
755	L	(3)	15236.03	0.022	23.6%	0.092	23.6%	203.1	9.5%	0.030	21.6%	17.63%	21.9%	28.5%	49.6%	[1-0.43 0]
756	L	(3)	15255.75	0.022	23.5%	0.093	23.5%	204.0	9.1%	0.030	21.6%	17.63%	22.5%	27.7%	49.8%	[1-0.43 0]
757	L	(3)	15275.45	0.022	23.6%	0.093	23.6%	203.9	9.1%	0.030	21.8%	17.63%	22.7%	27.5%	49.9%	[1-0.43 0]
758	L	(3)	15295.16	0.022	23.5%	0.093	23.5%	203.7	8.7%	0.030	21.8%	17.63%	22.6%	27.6%	49.8%	[1-0.43 0]
759	L	(3)	15316.03	0.022	23.2%	0.092	23.2%	201.9	7.7%	0.030	21.9%	17.63%	23.2%	27.2%	49.6%	[1-0.43 0]
760	L	(3)	15335.73	0.021	23.3%	0.090	23.3%	199.6	7.7%	0.029	22.0%	17.63%	23.5%	27.1%	49.4%	[1-0.43 0]
761	L	(3)	15355.45	0.021	23.2%	0.090	23.2%	200.1	7.5%	0.029	21.9%	17.63%	23.0%	27.7%	49.4%	[1-0.43 0]
762	L	(3)	15375.15	0.021	22.9%	0.088	22.9%	197.7	6.8%	0.029	21.9%	17.63%	22.8%	28.3%	48.9%	[1-0.43 0]
763	L	(3)	15396.03	0.021	23.0%	0.089	23.0%	198.3	7.1%	0.029	21.8%	17.58%	22.8%	28.1%	49.1%	[1-0.43 0]
764	L	(3)	15415.74	0.021	23.0%	0.092	23.0%	202.5	7.8%	0.029	21.6%	17.58%	22.3%	27.9%	49.8%	[1-0.43 0]
765	L	(3)	15435.46	0.022	23.0%	0.093	23.0%	205.4	8.3%	0.029	21.4%	17.58%	21.7%	28.0%	50.2%	[1-0.43 0]
766	L	(3)	15456.32	0.022	22.7%	0.096	22.7%	208.2	7.9%	0.030	21.2%	17.53%	21.5%	27.8%	50.7%	[1-0.43 0]
767	L	(3)	15476.03	0.023	22.9%	0.098	22.9%	210.8	8.7%	0.030	21.2%	17.53%	21.1%	27.7%	51.2%	[1-0.43 0]
768	L	(3)	15495.76	0.023	22.5%	0.101	22.5%	214.5	8.8%	0.030	20.7%	17.50%	20.5%	27.7%	51.8%	[1-0.43 0]
769	L	(3)	15515.46	0.023	22.5%	0.100	22.5%	214.2	8.8%	0.030	20.7%	17.50%	20.2%	28.0%	51.8%	[1-0.43 0]
770	L	(3)	15536.34	0.024	22.5%	0.102	22.5%	215.8	8.9%	0.030	20.7%	17.45%	20.4%	27.4%	52.2%	[1-0.43 0]
771	L	(3)	15556.05	0.023	22.9%	0.101	22.9%	216.2	9.8%	0.030	20.7%	17.45%	20.6%	27.0%	52.5%	[1-0.43 0]
772	L	(3)	15575.77	0.024	23.0%	0.103	23.0%	218.5	9.7%	0.030	20.8%	17.45%	21.0%	26.0%	53.0%	[1-0.43 0]
773	L	(3)	15595.48	0.024	22.9%	0.104	22.9%	219.3	9.3%	0.030	20.9%	17.45%	21.1%	25.8%	53.1%	[1-0.43 0]
774	L	(3)	15616.33	0.024	23.2%	0.105	23.2%	220.7	9.6%	0.030	21.1%	17.45%	21.2%	25.4%	53.5%	[1-0.43 0]
775	L	(3)	15636.05	0.024	22.9%	0.105	22.9%	221.6	9.2%	0.030	21.0%	17.45%	20.9%	25.5%	53.6%	[1-0.43 0]
776	L	(3)	15655.76	0.024	22.9%	0.105	22.9%	221.5	9.2%	0.030	21.0%	17.45%	20.9%	25.6%	53.5%	[1-0.43 0]
777	L	(3)	15675.49	0.024	22.4%	0.105	22.4%	219.0	9.0%	0.031	20.5%	17.36%	20.4%	26.6%	53.0%	[1-0.43 0]
778	L	(3)	15696.39	0.023	22.7%	0.102	22.7%	214.5	9.6%	0.030	20.5%	17.33%	20.1%	27.7%	52.1%	[1-0.43 0]
779	L	(3)	15716.11	0.023	22.7%	0.099	22.7%	210.4	9.5%	0.030	20.6%	17.33%	19.8%	28.9%	51.3%	[1-0.43 0]
780	L	(3)	15735.81	0.022	22.9%	0.096	22.9%	206.8	9.7%	0.030	20.8%	17.30%	20.0%	29.3%	50.8%	[1-0.43 0]
781	L	(3)	15755.51	0.021	22.8%	0.094	22.8%	203.2	8.7%	0.029	21.0%	17.30%	20.0%	29.9%	50.1%	[1-0.43 0]
782	L	(3)	15776.40	0.021	23.2%	0.094	23.2%	203.8	9.1%	0.029	21.3%	17.30%	19.7%	30.1%	50.2%	[1-0.43 0]
783	L	(3)	15796.10	0.022	23.0%	0.096	23.0%	206.6	8.3%	0.029	21.4%	17.30%	19.6%	29.6%	50.8%	[1-0.43 0]
784	L	(3)	15815.82	0.022	23.0%	0.098	23.0%	209.3	8.3%	0.030	21.4%	17.30%	19.7%	29.0%	51.3%	[1-0.43 0]
785	L	(3)	15835.53	0.023	23.1%	0.099	23.1%	210.8	8.8%	0.030	21.4%	17.30%	19.3%	29.2%	51.5%	[1-0.43 0]
786	L	(3)	15856.44	0.024	23.0%	0.104	23.0%	215.8	9.2%	0.030	21.1%	17.26%	18.4%	29.4%	52.2%	[1-0.43 0]
787	L	(3)	15876.14	0.024	23.0%	0.106	23.0%	218.8	9.5%	0.030	20.9%	17.26%	18.0%	29.3%	52.7%	[1-0.43 0]
788	L	(3)	15895.86	0.024	22.8%	0.107	22.8%	220.5	9.7%	0.030	20.6%	17.26%	17.7%	29.3%	53.0%	[1-0.43 0]
789	L	(3)	15915.58	0.024	22.4%	0.106	22.4%	218.5	9.3%	0.030	20.4%	17.22%	17.6%	29.8%	52.6%	[1-0.43 0]
790	L	(3)	15936.48	0.024	21.7%	0.108	21.7%	219.7	8.6%	0.031	20.0%	17.18%	17.0%	30.3%	52.7%	[1-0.43 0]
791	L	(3)	15956.20	0.024	21.5%	0.107	21.5%	218.2	8.4%	0.031	19.8%	17.18%	16.8%	30.8%	52.4%	[1-0.43 0]
792	L	(3)	15975.94	0.024	21.3%	0.106	21.3%	217.1	8.3%	0.031	19.6%	17.18%	16.5%	31.4%	52.1%	[1-0.43 0]
793	L	(3)	15995.67	0.023	21.4%	0.104	21.4%	214.2	8.2%	0.030	19.7%	17.18%	16.6%	31.9%	51.5%	[1-0.43 0]
794	L	(3)	16016.55	0.024	21.4%	0.105	21.4%	215.5	8.5%	0.031	19.7%	17.18%	16.3%	32.0%	51.7%	[1-0.43 0]
795	L	(3)	16036.26	0.023	22.1%	0.104	22.1%	214.5	9.9%	0.030	19.8%	17.18%	16.4%	32.0%	51.6%	[1-0.43 0]
796	L	(3)	16055.97	0.023	22.3%	0.103	22.3%	213.0	10.5%	0.030	19.7%	17.18%	16.6%	32.0%	51.4%	[1-0.43 0]
797	L	(3)	16075.69	0.023	22.4%	0.102	22.4%	212.5	10.5%	0.030	19.8%	17.18%	16.7%	32.1%	51.2%	[1-0.43 0]
798	L	(3)	16096.56	0.023	22.6%	0.101	22.6%	210.8	11.3%	0.030	19.6%	17.10%	17.4%	31.6%	51.0%	[1-0.43 0]
799	L	(3)	16116.26	0.023	22.8%	0.102	22.8%	211.3	11.9%	0.030	19.4%	17.10%	17.7%	31.3%	51.0%	[1-0.43 0]
800	L	(3)	16135.99	0.022	22.0%	0.100	22.0%	208.0	10.3%	0.030	19.4%	17.07%	18.6%	30.8%	50.6%	[1-0.43 0]
801	L	(3)	16155.70	0.022	22.3%	0.099	22.3%	206.5	10.7%	0.030	19.6%	17.07%	19.4%	30.2%	50.4%	[1-0.43 0]
802	L	(3)	16176.58	0.022	22.3%	0.099	22.3%	206.6	10.6%	0.030	19.6%	17.07%	19.9%	29.6%	50.5%	[1-0.43 0]
803	L	(3)	16196.28	0.022	22.1%	0.101	22.1%	207.7	9.8%	0.030	19.8%	17.07%	20.0%	29.4%	50.6%	[1-0.43 0]
