[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
31	L	(3)	739.56	0.007	100.0%	0.001	100.0%	87.7	100.0%	0.023	100.0%	100.00%	21.4%	56.3%	22.4%	[1-0.43 0]
32	L	(3)	760.55	0.007	100.0%	0.001	100.0%	88.2	100.0%	0.022	100.0%	100.00%	21.4%	56.0%	22.6%	[1-0.43 0]
33	L	(3)	780.27	0.007	100.0%	0.002	100.0%	88.5	100.0%	0.022	100.0%	100.00%	21.2%	56.1%	22.7%	[1-0.43 0]
34	L	(3)	799.97	0.007	100.0%	0.002	100.0%	88.6	100.0%	0.021	100.0%	100.00%	20.9%	56.4%	22.7%	[1-0.43 0]
35	L	(3)	819.68	0.007	100.0%	0.002	100.0%	89.2	100.0%	0.021	100.0%	100.00%	20.6%	56.4%	22.9%	[1-0.43 0]
36	L	(3)	840.55	0.006	100.0%	0.001	100.0%	85.9	100.0%	0.018	100.0%	100.00%	21.6%	56.4%	22.0%	[1-0.43 0]
37	L	(3)	860.25	0.005	100.0%	0.001	100.0%	82.3	100.0%	0.018	100.0%	100.00%	22.8%	56.2%	21.0%	[1-0.43 0]
38	L	(3)	879.95	0.005	100.0%	0.001	100.0%	79.8	100.0%	0.017	100.0%	100.00%	23.9%	55.7%	20.4%	[1-0.43 0]
39	L	(3)	900.80	0.005	100.0%	0.001	100.0%	77.1	100.0%	0.017	100.0%	100.00%	24.8%	55.4%	19.8%	[1-0.43 0]
40	L	(3)	920.49	0.004	100.0%	0.001	100.0%	72.9	100.0%	0.017	100.0%	100.00%	26.1%	55.3%	18.6%	[1-0.43 0]
41	L	(3)	940.20	0.004	100.0%	0.001	100.0%	72.1	100.0%	0.016	100.0%	100.00%	26.4%	55.4%	18.2%	[1-0.43 0]
42	L	(3)	959.88	0.004	100.0%	0.001	100.0%	71.5	100.0%	0.016	100.0%	100.00%	26.9%	55.1%	17.9%	[1-0.43 0]
43	L	(3)	980.74	0.005	100.0%	0.001	100.0%	67.4	100.0%	0.021	100.0%	95.12%	27.9%	55.4%	16.7%	[1-0.43 0]
44	L	(3)	1000.45	0.005	100.0%	0.001	100.0%	62.9	100.0%	0.021	100.0%	95.12%	29.0%	55.7%	15.3%	[1-0.43 0]
45	L	(3)	1020.17	0.004	100.0%	0.001	100.0%	59.0	100.0%	0.021	100.0%	95.12%	29.7%	56.2%	14.1%	[1-0.43 0]
46	L	(3)	1039.89	0.004	100.0%	0.001	100.0%	55.4	100.0%	0.020	100.0%	95.12%	30.5%	56.3%	13.2%	[1-0.43 0]
47	L	(3)	1060.80	0.004	100.0%	0.001	100.0%	51.8	100.0%	0.020	100.0%	95.12%	30.7%	57.0%	12.2%	[1-0.43 0]
48	L	(3)	1080.55	0.004	100.0%	0.001	100.0%	51.9	100.0%	0.020	100.0%	95.12%	30.7%	57.0%	12.3%	[1-0.43 0]
49	L	(3)	1100.27	0.004	100.0%	0.001	100.0%	52.3	100.0%	0.019	100.0%	95.12%	30.7%	56.8%	12.5%	[1-0.43 0]
50	L	(3)	1119.98	0.004	100.0%	0.001	100.0%	52.6	100.0%	0.019	100.0%	95.12%	30.6%	56.7%	12.7%	[1-0.43 0]
51	L	(3)	1140.85	0.004	100.0%	0.001	100.0%	52.8	100.0%	0.019	100.0%	95.12%	30.9%	56.4%	12.7%	[1-0.43 0]
52	L	(3)	1160.57	0.003	100.0%	0.001	100.0%	52.7	100.0%	0.013	100.0%	95.12%	31.5%	55.8%	12.7%	[1-0.43 0]
53	L	(3)	1180.28	0.002	100.0%	0.001	100.0%	51.9	100.0%	0.013	100.0%	95.12%	31.6%	56.0%	12.4%	[1-0.43 0]
54	L	(3)	1199.99	0.002	100.0%	0.001	100.0%	51.5	100.0%	0.013	100.0%	95.12%	32.2%	55.6%	12.1%	[1-0.43 0]
55	L	(3)	1220.86	0.002	100.0%	0.001	100.0%	50.9	100.0%	0.013	100.0%	95.12%	32.2%	55.9%	11.9%	[1-0.43 0]
56	L	(3)	1240.57	0.002	100.0%	0.001	100.0%	50.6	100.0%	0.013	100.0%	95.12%	32.0%	56.2%	11.8%	[1-0.43 0]
57	L	(3)	1260.27	0.002	100.0%	0.001	100.0%	50.8	100.0%	0.012	100.0%	95.12%	31.4%	56.7%	11.9%	[1-0.43 0]
58	L	(3)	1281.13	0.002	100.0%	0.001	100.0%	51.2	100.0%	0.012	100.0%	95.12%	31.4%	56.5%	12.1%	[1-0.43 0]
59	L	(3)	1300.84	0.002	100.0%	0.001	100.0%	51.2	100.0%	0.012	100.0%	95.12%	31.4%	56.5%	12.0%	[1-0.43 0]
60	L	(3)	1320.55	0.002	100.0%	0.001	100.0%	52.2	100.0%	0.012	100.0%	95.12%	31.5%	56.1%	12.4%	[1-0.43 0]
61	L	(3)	1340.26	0.002	100.0%	0.001	100.0%	52.4	100.0%	0.012	100.0%	95.12%	31.8%	55.8%	12.4%	[1-0.43 0]
62	L	(3)	1361.14	0.002	100.0%	0.001	100.0%	52.3	100.0%	0.011	100.0%	95.12%	31.8%	55.8%	12.4%	[1-0.43 0]
63	L	(3)	1380.87	0.002	100.0%	0.001	100.0%	52.6	100.0%	0.011	100.0%	95.12%	31.6%	55.8%	12.5%	[1-0.43 0]
64	L	(3)	1400.58	0.002	100.0%	0.001	100.0%	53.4	100.0%	0.011	100.0%	95.12%	31.0%	56.1%	12.9%	[1-0.43 0]
65	L	(3)	1420.31	0.002	100.0%	0.001	100.0%	53.1	100.0%	0.011	100.0%	95.12%	31.0%	56.2%	12.8%	[1-0.43 0]
66	L	(3)	1441.18	0.002	100.0%	0.001	100.0%	52.5	100.0%	0.011	100.0%	95.12%	30.8%	56.6%	12.6%	[1-0.43 0]
67	L	(3)	1460.89	0.002	100.0%	0.001	100.0%	52.6	100.0%	0.011	100.0%	95.12%	30.8%	56.6%	12.6%	[1-0.43 0]
68	L	(3)	1480.61	0.002	100.0%	0.001	100.0%	51.6	100.0%	0.010	100.0%	95.12%	31.2%	56.6%	12.2%	[1-0.43 0]
69	L	(3)	1500.32	0.002	100.0%	0.001	100.0%	51.1	100.0%	0.010	100.0%	95.12%	31.0%	56.9%	12.0%	[1-0.43 0]
70	L	(3)	1521.19	0.002	100.0%	0.001	100.0%	51.7	100.0%	0.010	100.0%	95.12%	30.9%	56.9%	12.2%	[1-0.43 0]
71	L	(3)	1540.89	0.002	100.0%	0.001	100.0%	51.5	100.0%	0.010	100.0%	95.12%	30.9%	57.0%	12.2%	[1-0.43 0]
72	L	(3)	1560.60	0.002	100.0%	0.001	100.0%	52.2	100.0%	0.010	100.0%	95.12%	31.1%	56.4%	12.4%	[1-0.43 0]
73	L	(3)	1580.31	0.002	100.0%	0.001	100.0%	53.2	100.0%	0.010	100.0%	95.12%	31.1%	56.0%	12.8%	[1-0.43 0]
74	L	(3)	1601.17	0.002	100.0%	0.001	100.0%	54.1	100.0%	0.010	100.0%	95.12%	31.2%	55.6%	13.2%	[1-0.43 0]
75	L	(3)	1620.87	0.002	100.0%	0.001	100.0%	54.1	100.0%	0.010	100.0%	95.12%	31.3%	55.5%	13.2%	[1-0.43 0]
76	L	(3)	1640.57	0.002	100.0%	0.001	100.0%	54.5	100.0%	0.009	100.0%	95.12%	31.3%	55.3%	13.4%	[1-0.43 0]
77	L	(3)	1661.45	0.002	100.0%	0.001	100.0%	53.7	100.0%	0.009	100.0%	95.12%	30.9%	56.0%	13.1%	[1-0.43 0]
78	L	(3)	1681.16	0.002	100.0%	0.001	100.0%	53.7	100.0%	0.009	100.0%	95.12%	30.7%	56.3%	13.1%	[1-0.43 0]
79	L	(3)	1700.87	0.002	100.0%	0.001	100.0%	52.2	100.0%	0.009	100.0%	95.12%	30.7%	56.8%	12.4%	[1-0.43 0]
80	L	(3)	1720.59	0.002	100.0%	0.001	100.0%	51.6	100.0%	0.009	100.0%	95.12%	30.8%	57.0%	12.2%	[1-0.43 0]
81	L	(3)	1741.47	0.002	100.0%	0.001	100.0%	51.9	100.0%	0.009	100.0%	95.12%	30.8%	56.9%	12.3%	[1-0.43 0]
82	L	(3)	1761.18	0.002	100.0%	0.001	100.0%	52.5	100.0%	0.009	100.0%	95.12%	30.8%	56.7%	12.5%	[1-0.43 0]
83	L	(3)	1780.90	0.002	100.0%	0.001	100.0%	51.9	100.0%	0.009	100.0%	95.12%	30.7%	57.0%	12.3%	[1-0.43 0]
84	L	(3)	1800.62	0.002	100.0%	0.001	100.0%	52.5	100.0%	0.009	100.0%	95.12%	30.6%	56.8%	12.6%	[1-0.43 0]
85	L	(3)	1821.50	0.002	100.0%	0.001	100.0%	52.0	100.0%	0.008	100.0%	95.12%	30.5%	57.1%	12.3%	[1-0.43 0]
86	L	(3)	1841.21	0.002	100.0%	0.001	100.0%	51.5	100.0%	0.008	100.0%	95.12%	30.8%	57.0%	12.2%	[1-0.43 0]
87	L	(3)	1860.92	0.002	100.0%	0.001	100.0%	50.9	100.0%	0.008	100.0%	95.12%	30.9%	57.1%	11.9%	[1-0.43 0]
88	L	(3)	1880.63	0.002	100.0%	0.001	100.0%	50.9	100.0%	0.008	100.0%	95.12%	31.0%	57.1%	11.9%	[1-0.43 0]
89	L	(3)	1901.49	0.001	100.0%	0.001	100.0%	51.0	100.0%	0.008	100.0%	95.12%	31.0%	57.1%	12.0%	[1-0.43 0]
90	L	(3)	1921.19	0.001	100.0%	0.001	100.0%	51.4	100.0%	0.008	100.0%	95.12%	31.5%	56.4%	12.1%	[1-0.43 0]
91	L	(3)	1940.91	0.001	100.0%	0.001	100.0%	51.4	100.0%	0.008	100.0%	95.12%	31.1%	56.8%	12.1%	[1-0.43 0]
92	L	(3)	1960.62	0.001	100.0%	0.001	100.0%	51.4	100.0%	0.008	100.0%	95.12%	30.9%	57.0%	12.1%	[1-0.43 0]
93	L	(3)	1981.48	0.001	100.0%	0.001	100.0%	50.9	100.0%	0.008	100.0%	95.12%	30.9%	57.2%	11.9%	[1-0.43 0]
94	L	(3)	2001.19	0.001	100.0%	0.001	100.0%	50.2	100.0%	0.008	100.0%	95.12%	31.0%	57.4%	11.6%	[1-0.43 0]
95	L	(3)	2020.89	0.001	100.0%	0.001	100.0%	50.3	100.0%	0.008	100.0%	95.12%	30.3%	58.0%	11.7%	[1-0.43 0]
96	L	(3)	2041.76	0.001	100.0%	0.001	100.0%	50.6	100.0%	0.008	100.0%	95.12%	30.6%	57.6%	11.8%	[1-0.43 0]
97	L	(3)	2061.48	0.001	100.0%	0.001	100.0%	51.0	100.0%	0.007	100.0%	95.12%	30.7%	57.4%	12.0%	[1-0.43 0]
98	L	(3)	2081.21	0.001	100.0%	0.001	100.0%	51.7	100.0%	0.007	100.0%	95.12%	30.9%	56.9%	12.3%	[1-0.43 0]
99	L	(3)	2100.93	0.001	100.0%	0.001	100.0%	52.4	100.0%	0.007	100.0%	95.12%	31.1%	56.4%	12.5%	[1-0.43 0]
100	L	(3)	2121.80	0.001	100.0%	0.001	100.0%	52.2	100.0%	0.007	100.0%	95.12%	31.1%	56.5%	12.4%	[1-0.43 0]
101	L	(3)	2141.51	0.001	100.0%	0.001	100.0%	52.3	100.0%	0.007	100.0%	95.12%	30.9%	56.6%	12.5%	[1-0.43 0]
102	L	(3)	2161.23	0.001	100.0%	0.001	100.0%	51.2	100.0%	0.007	100.0%	95.12%	30.9%	57.1%	12.0%	[1-0.43 0]
103	L	(3)	2180.94	0.001	100.0%	0.001	100.0%	50.9	100.0%	0.007	100.0%	95.12%	30.6%	57.4%	11.9%	[1-0.43 0]
104	L	(3)	2201.81	0.001	100.0%	0.001	100.0%	50.7	100.0%	0.007	100.0%	95.12%	30.4%	57.8%	11.9%	[1-0.43 0]
105	L	(3)	2221.51	0.001	100.0%	0.001	100.0%	50.7	100.0%	0.007	100.0%	95.12%	30.7%	57.4%	11.9%	[1-0.43 0]
106	L	(3)	2241.20	0.001	100.0%	0.001	100.0%	50.7	100.0%	0.007	100.0%	95.12%	30.8%	57.4%	11.9%	[1-0.43 0]
107	L	(3)	2262.08	0.001	100.0%	0.001	100.0%	50.8	100.0%	0.007	100.0%	95.12%	30.9%	57.2%	11.9%	[1-0.43 0]
108	L	(3)	2281.78	0.001	100.0%	0.001	100.0%	50.7	100.0%	0.007	100.0%	95.12%	30.9%	57.2%	11.9%	[1-0.43 0]
109	L	(3)	2301.49	0.001	100.0%	0.001	100.0%	50.9	100.0%	0.007	100.0%	95.12%	31.3%	56.7%	12.0%	[1-0.43 0]
110	L	(3)	2321.19	0.001	100.0%	0.001	100.0%	51.8	100.0%	0.007	100.0%	95.12%	31.1%	56.5%	12.3%	[1-0.43 0]
111	L	(3)	2342.05	0.001	100.0%	0.001	100.0%	52.2	100.0%	0.007	100.0%	95.12%	31.4%	56.1%	12.5%	[1-0.43 0]
112	L	(3)	2361.77	0.001	100.0%	0.001	100.0%	53.3	100.0%	0.007	100.0%	95.12%	31.3%	55.8%	12.9%	[1-0.43 0]
113	L	(3)	2381.48	0.001	100.0%	0.001	100.0%	53.5	100.0%	0.006	100.0%	95.12%	31.3%	55.8%	12.9%	[1-0.43 0]
114	L	(3)	2401.20	0.001	100.0%	0.001	100.0%	52.9	100.0%	0.006	100.0%	95.12%	30.8%	56.5%	12.7%	[1-0.43 0]
115	L	(3)	2422.08	0.001	100.0%	0.001	100.0%	51.7	100.0%	0.006	100.0%	95.12%	30.8%	57.0%	12.2%	[1-0.43 0]
116	L	(3)	2441.80	0.001	100.0%	0.001	100.0%	51.6	100.0%	0.006	100.0%	95.12%	30.6%	57.2%	12.2%	[1-0.43 0]
117	L	(3)	2461.51	0.001	100.0%	0.001	100.0%	51.1	100.0%	0.006	100.0%	95.12%	30.6%	57.5%	12.0%	[1-0.43 0]
118	L	(3)	2481.21	0.001	100.0%	0.001	100.0%	50.9	100.0%	0.006	100.0%	95.12%	30.7%	57.4%	12.0%	[1-0.43 0]
119	L	(3)	2502.09	0.001	100.0%	0.001	100.0%	51.1	100.0%	0.006	100.0%	95.12%	30.6%	57.3%	12.1%	[1-0.43 0]
120	L	(3)	2521.77	0.001	100.0%	0.001	100.0%	51.1	100.0%	0.006	100.0%	95.12%	30.7%	57.2%	12.1%	[1-0.43 0]
121	L	(3)	2541.49	0.001	100.0%	0.001	100.0%	51.4	100.0%	0.006	100.0%	95.12%	30.7%	57.1%	12.2%	[1-0.43 0]
122	L	(3)	2562.36	0.001	100.0%	0.001	100.0%	51.1	100.0%	0.006	100.0%	95.12%	31.0%	56.8%	12.2%	[1-0.43 0]
123	L	(3)	2582.07	0.001	100.0%	0.001	100.0%	51.2	100.0%	0.006	100.0%	95.12%	30.9%	56.9%	12.2%	[1-0.43 0]
124	L	(3)	2601.78	0.001	100.0%	0.001	100.0%	51.5	100.0%	0.006	100.0%	95.12%	31.2%	56.6%	12.2%	[1-0.43 0]
125	L	(3)	2621.47	0.001	100.0%	0.001	100.0%	52.7	100.0%	0.006	100.0%	95.12%	31.2%	56.1%	12.7%	[1-0.43 0]
126	L	(3)	2642.34	0.001	100.0%	0.001	100.0%	51.8	100.0%	0.006	100.0%	95.12%	31.1%	56.5%	12.4%	[1-0.43 0]
127	L	(3)	2662.05	0.001	100.0%	0.001	100.0%	51.8	100.0%	0.006	100.0%	95.12%	31.1%	56.7%	12.3%	[1-0.43 0]
128	L	(3)	2681.75	0.001	100.0%	0.001	100.0%	52.0	100.0%	0.006	100.0%	95.12%	31.0%	56.6%	12.3%	[1-0.43 0]
129	L	(3)	2701.46	0.001	100.0%	0.001	100.0%	51.8	100.0%	0.006	100.0%	95.12%	31.3%	56.4%	12.3%	[1-0.43 0]
130	L	(3)	2722.34	0.001	100.0%	0.001	100.0%	50.6	100.0%	0.006	100.0%	95.12%	31.3%	56.9%	11.8%	[1-0.43 0]
131	L	(3)	2742.06	0.001	100.0%	0.001	100.0%	51.0	100.0%	0.006	100.0%	95.12%	31.7%	56.5%	11.9%	[1-0.43 0]
132	L	(3)	2761.77	0.001	100.0%	0.001	100.0%	51.6	100.0%	0.006	100.0%	95.12%	31.9%	56.1%	12.1%	[1-0.43 0]
133	L	(3)	2781.49	0.001	100.0%	0.001	100.0%	51.9	100.0%	0.005	100.0%	95.12%	32.4%	55.3%	12.2%	[1-0.43 0]
134	L	(3)	2802.36	0.001	100.0%	0.001	100.0%	52.5	100.0%	0.005	100.0%	95.12%	32.1%	55.4%	12.5%	[1-0.43 0]
135	L	(3)	2822.08	0.001	100.0%	0.001	100.0%	53.5	100.0%	0.005	100.0%	95.12%	32.0%	55.1%	12.9%	[1-0.43 0]
136	L	(3)	2841.79	0.001	100.0%	0.001	100.0%	54.5	100.0%	0.005	100.0%	95.12%	31.5%	55.3%	13.2%	[1-0.43 0]
137	L	(3)	2862.65	0.001	100.0%	0.001	100.0%	53.5	100.0%	0.005	100.0%	95.12%	31.7%	55.3%	12.9%	[1-0.43 0]
138	L	(3)	2882.36	0.001	100.0%	0.001	100.0%	53.2	100.0%	0.005	100.0%	95.12%	31.3%	55.8%	12.9%	[1-0.43 0]
139	L	(3)	2902.06	0.001	100.0%	0.001	100.0%	53.0	100.0%	0.005	100.0%	95.12%	31.8%	55.4%	12.8%	[1-0.43 0]
140	L	(3)	2921.76	0.001	100.0%	0.001	100.0%	53.6	100.0%	0.005	100.0%	95.12%	32.0%	55.0%	13.0%	[1-0.43 0]
141	L	(3)	2942.63	0.001	100.0%	0.001	100.0%	52.4	100.0%	0.005	100.0%	95.12%	32.6%	54.8%	12.7%	[1-0.43 0]
142	L	(3)	2962.32	0.001	100.0%	0.001	100.0%	53.8	100.0%	0.005	100.0%	95.12%	32.4%	54.5%	13.1%	[1-0.43 0]
143	L	(3)	2982.03	0.001	100.0%	0.001	100.0%	54.7	100.0%	0.005	100.0%	95.12%	32.1%	54.4%	13.4%	[1-0.43 0]
144	L	(3)	3002.90	0.001	100.0%	0.001	100.0%	54.8	100.0%	0.004	100.0%	95.12%	31.8%	54.7%	13.5%	[1-0.43 0]
145	L	(3)	3022.60	0.001	100.0%	0.001	100.0%	54.5	100.0%	0.004	100.0%	95.12%	31.8%	54.9%	13.3%	[1-0.43 0]
146	L	(3)	3042.31	0.001	100.0%	0.001	100.0%	51.7	100.0%	0.005	100.0%	92.96%	33.1%	54.5%	12.4%	[1-0.43 0]
147	L	(3)	3062.02	0.001	100.0%	0.001	100.0%	47.4	100.0%	0.005	100.0%	92.96%	34.7%	54.2%	11.1%	[1-0.43 0]
148	L	(3)	3082.91	0.001	100.0%	0.001	100.0%	43.7	100.0%	0.005	100.0%	92.96%	36.5%	53.7%	9.8%	[1-0.43 0]
149	L	(3)	3102.63	0.001	100.0%	0.001	100.0%	40.7	100.0%	0.005	100.0%	92.96%	38.5%	52.7%	8.8%	[1-0.43 0]
150	L	(3)	3122.33	0.001	100.0%	0.001	100.0%	37.2	100.0%	0.005	100.0%	92.96%	40.1%	52.2%	7.7%	[1-0.43 0]
151	L	(3)	3142.04	0.001	100.0%	0.001	100.0%	37.6	100.0%	0.005	100.0%	92.96%	40.0%	52.2%	7.8%	[1-0.43 0]
152	L	(3)	3162.93	0.001	100.0%	0.001	100.0%	38.0	100.0%	0.005	100.0%	92.96%	39.9%	52.3%	7.8%	[1-0.43 0]
153	L	(3)	3182.64	0.001	100.0%	0.001	100.0%	37.7	100.0%	0.005	100.0%	92.96%	40.1%	52.1%	7.8%	[1-0.43 0]
154	L	(3)	3202.34	0.001	100.0%	0.001	100.0%	37.9	100.0%	0.005	100.0%	92.96%	39.6%	52.6%	7.9%	[1-0.43 0]
155	L	(3)	3222.03	0.001	100.0%	0.001	100.0%	37.6	100.0%	0.005	100.0%	92.96%	39.5%	52.7%	7.8%	[1-0.43 0]
156	L	(3)	3242.91	0.001	100.0%	0.001	100.0%	37.3	100.0%	0.005	100.0%	92.96%	39.7%	52.6%	7.7%	[1-0.43 0]
157	L	(3)	3262.61	0.001	100.0%	0.001	100.0%	37.1	100.0%	0.005	100.0%	92.96%	40.0%	52.3%	7.7%	[1-0.43 0]
158	L	(3)	3282.31	0.001	100.0%	0.001	100.0%	37.4	100.0%	0.005	100.0%	92.96%	39.7%	52.5%	7.7%	[1-0.43 0]
159	L	(3)	3303.16	0.001	100.0%	0.001	100.0%	37.6	100.0%	0.005	100.0%	92.96%	39.9%	52.4%	7.8%	[1-0.43 0]
160	L	(3)	3322.87	0.001	100.0%	0.001	100.0%	37.8	100.0%	0.004	100.0%	92.96%	40.1%	52.1%	7.8%	[1-0.43 0]
161	L	(3)	3342.58	0.001	100.0%	0.001	100.0%	37.2	100.0%	0.004	100.0%	92.96%	40.1%	52.3%	7.7%	[1-0.43 0]
162	L	(3)	3362.27	0.001	100.0%	0.001	100.0%	37.7	100.0%	0.004	100.0%	92.96%	39.9%	52.3%	7.8%	[1-0.43 0]
163	L	(3)	3383.15	0.001	100.0%	0.001	100.0%	37.4	100.0%	0.004	100.0%	92.96%	40.2%	52.2%	7.7%	[1-0.43 0]
164	L	(3)	3402.87	0.001	100.0%	0.001	100.0%	37.2	100.0%	0.004	100.0%	92.96%	39.9%	52.4%	7.6%	[1-0.43 0]
165	L	(3)	3422.58	0.001	100.0%	0.001	100.0%	47.1	100.0%	0.005	100.0%	88.07%	39.7%	49.9%	10.4%	[1-0.43 0]
166	L	(3)	3442.27	0.001	100.0%	0.001	100.0%	55.2	100.0%	0.005	100.0%	88.07%	40.0%	47.5%	12.6%	[1-0.43 0]
167	L	(3)	3463.15	0.001	100.0%	0.001	100.0%	61.9	100.0%	0.005	100.0%	88.07%	40.3%	45.4%	14.3%	[1-0.43 0]
168	L	(3)	3482.86	0.001	100.0%	0.001	100.0%	71.4	100.0%	0.005	100.0%	88.07%	40.0%	43.2%	16.8%	[1-0.43 0]
169	L	(3)	3502.56	0.001	100.0%	0.001	100.0%	77.8	100.0%	0.005	100.0%	88.07%	40.5%	41.1%	18.4%	[1-0.43 0]
170	L	(3)	3523.41	0.001	100.0%	0.001	100.0%	75.5	100.0%	0.005	100.0%	88.07%	40.8%	41.4%	17.8%	[1-0.43 0]
171	L	(3)	3543.11	0.001	100.0%	0.001	100.0%	76.5	100.0%	0.005	100.0%	88.07%	40.6%	41.3%	18.1%	[1-0.43 0]
172	L	(3)	3562.80	0.001	100.0%	0.001	100.0%	78.2	100.0%	0.005	100.0%	88.07%	40.2%	41.3%	18.5%	[1-0.43 0]
173	L	(3)	3582.52	0.001	100.0%	0.001	100.0%	77.4	100.0%	0.005	100.0%	88.07%	40.4%	41.2%	18.3%	[1-0.43 0]
174	L	(3)	3603.41	0.001	100.0%	0.001	100.0%	77.8	100.0%	0.005	100.0%	88.07%	40.4%	41.1%	18.5%	[1-0.43 0]
