[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
0	H	(3)	19.72	0.613	88.7%	0.003	88.7%	124.5	18.5%	1.367	86.7%	73.99%	29.3%	36.4%	34.3%	[1-0.00 0]
1	H	(3)	39.42	0.585	71.4%	0.006	71.4%	114.2	15.4%	1.422	69.7%	51.45%	33.1%	35.9%	31.0%	[1-0.00 0]
2	H	(3)	59.11	0.756	57.9%	0.012	57.9%	127.8	13.1%	1.643	56.4%	40.34%	35.2%	29.7%	35.1%	[1-0.00 0]
3	H	(3)	79.95	0.832	50.5%	0.018	50.5%	135.0	11.5%	1.712	49.2%	34.01%	32.5%	30.5%	37.0%	[1-0.00 0]
4	H	(3)	99.66	0.854	46.4%	0.024	46.4%	138.1	10.5%	1.718	45.2%	30.28%	30.7%	31.5%	37.8%	[1-0.00 0]
5	H	(3)	119.38	0.851	38.6%	0.028	38.6%	140.8	8.4%	1.679	37.7%	27.94%	30.3%	31.3%	38.3%	[1-0.00 0]
6	H	(3)	139.11	0.792	35.4%	0.031	35.4%	137.1	7.7%	1.604	34.5%	26.33%	30.0%	32.7%	37.4%	[1-0.00 0]
7	H	(3)	159.99	0.748	28.9%	0.033	28.9%	123.6	7.2%	1.682	28.0%	23.28%	27.5%	39.3%	33.2%	[1-0.00 0]
8	H	(3)	179.71	0.707	26.8%	0.035	26.8%	117.5	7.6%	1.671	25.7%	21.83%	27.2%	41.5%	31.3%	[1-0.00 0]
9	H	(3)	199.42	0.704	24.7%	0.039	24.7%	115.3	7.2%	1.697	23.7%	20.71%	27.8%	41.6%	30.6%	[1-0.00 0]
10	H	(3)	219.13	0.695	23.7%	0.042	23.7%	115.7	6.8%	1.669	22.7%	19.98%	29.2%	40.0%	30.8%	[1-0.00 0]
11	H	(3)	240.00	0.794	22.8%	0.053	22.8%	130.1	6.7%	1.696	21.8%	19.12%	30.0%	35.1%	34.9%	[1-0.00 0]
12	H	(3)	259.71	0.853	21.9%	0.062	21.9%	139.2	6.2%	1.701	21.0%	18.46%	32.3%	29.9%	37.8%	[1-0.00 0]
13	H	(3)	279.43	0.951	19.8%	0.074	19.8%	143.0	5.4%	1.848	19.0%	17.59%	36.4%	24.5%	39.0%	[1-0.93 0]
14	H	(3)	300.29	0.936	19.2%	0.078	19.2%	140.7	5.5%	1.847	18.4%	17.07%	39.6%	22.0%	38.4%	[1-0.84 0]
15	H	(3)	319.98	0.865	19.5%	0.077	19.5%	135.7	6.1%	1.770	18.5%	16.80%	41.0%	21.8%	37.2%	[1-0.63 0]
16	H	(3)	339.69	0.840	18.8%	0.079	18.8%	131.4	6.0%	1.775	17.8%	16.27%	41.6%	22.4%	36.0%	[1-0.70 0]
17	H	(3)	359.39	0.835	18.6%	0.083	18.6%	131.6	6.1%	1.763	17.5%	15.97%	42.4%	21.6%	36.0%	[1-0.77 0]
18	H	(3)	380.27	0.787	18.0%	0.083	18.0%	128.1	5.7%	1.707	17.1%	15.60%	41.6%	23.4%	35.0%	[1-0.55 0]
19	H	(3)	399.98	0.733	17.9%	0.081	17.9%	123.4	6.0%	1.651	16.9%	15.28%	41.2%	25.2%	33.6%	[1-0.19 2]
20	H	(3)	419.69	0.732	17.3%	0.085	17.3%	123.3	5.4%	1.648	16.4%	15.09%	41.3%	25.4%	33.3%	[1-0.52 0]
21	H	(3)	439.40	0.720	16.4%	0.088	16.4%	118.4	5.0%	1.689	15.7%	14.74%	42.9%	25.2%	31.9%	[1-0.88 0]
22	H	(3)	460.27	0.698	16.2%	0.089	16.2%	116.7	4.8%	1.662	15.5%	14.55%	43.7%	25.2%	31.1%	[1-0.92 0]
23	H	(3)	479.98	0.664	15.9%	0.089	15.9%	111.6	4.9%	1.653	15.2%	14.27%	45.3%	25.0%	29.7%	[1-0.73 0]
24	H	(3)	499.70	0.595	16.0%	0.083	16.0%	104.0	4.9%	1.591	15.3%	14.00%	45.5%	26.8%	27.7%	[1-0.10 2]
25	H	(3)	519.40	0.532	15.9%	0.077	15.9%	95.7	4.9%	1.544	15.1%	13.83%	45.0%	29.1%	25.9%	[1-0.00 2]
26	H	(3)	540.27	0.479	15.5%	0.072	15.5%	87.2	5.5%	1.526	14.5%	13.53%	43.3%	33.1%	23.6%	[1-0.06 2]
27	H	(3)	560.00	0.409	15.6%	0.064	15.6%	76.4	6.3%	1.487	14.2%	13.35%	42.3%	36.8%	20.9%	[1-0.00 2]
28	H	(3)	579.70	0.353	15.6%	0.057	15.6%	67.9	7.0%	1.446	14.0%	13.22%	41.4%	40.1%	18.5%	[1-0.00 2]
29	H	(3)	600.57	0.360	15.2%	0.060	15.2%	69.3	6.6%	1.441	13.7%	13.07%	41.1%	40.0%	19.0%	[1-0.22 2]
30	H	(3)	620.27	0.356	15.3%	0.061	15.3%	67.5	7.6%	1.465	13.3%	12.76%	42.0%	39.9%	18.2%	[1-0.20 2]
31	H	(3)	639.99	0.367	15.4%	0.065	15.4%	69.5	8.0%	1.464	13.1%	12.64%	41.7%	39.9%	18.4%	[1-0.44 2]
32	H	(3)	659.69	0.359	15.0%	0.066	15.0%	67.3	7.9%	1.483	12.8%	12.45%	42.4%	40.2%	17.5%	[1-0.70 2]
33	H	(3)	680.58	0.375	15.1%	0.071	15.1%	70.5	8.1%	1.477	12.7%	12.33%	42.5%	39.1%	18.4%	[1-0.74 2]
34	H	(3)	700.28	0.357	15.3%	0.069	15.3%	66.9	8.8%	1.482	12.6%	12.19%	42.9%	39.8%	17.3%	[1-0.92 2]
35	H	(3)	719.98	0.323	14.5%	0.065	14.5%	60.4	7.7%	1.487	12.3%	11.97%	42.8%	41.7%	15.5%	[1-0.87 2]
36	H	(3)	739.67	0.317	14.8%	0.065	14.8%	58.8	8.1%	1.496	12.4%	11.81%	43.7%	41.1%	15.3%	[1-0.94 2]
37	H	(3)	760.54	0.291	14.7%	0.062	14.7%	54.0	8.3%	1.499	12.2%	11.61%	43.8%	42.2%	14.0%	[1-0.99 2]
38	H	(3)	780.24	0.266	15.3%	0.058	15.3%	50.3	9.1%	1.469	12.3%	11.55%	43.9%	43.1%	13.1%	[1-0.96 2]
39	H	(3)	799.94	0.263	15.1%	0.059	15.1%	49.2	9.1%	1.487	12.0%	11.37%	44.9%	42.4%	12.8%	[1-1.00 1]
40	H	(3)	820.81	0.273	15.6%	0.062	15.6%	51.0	10.1%	1.487	11.9%	11.25%	45.2%	41.5%	13.3%	[1-1.00 1]
41	H	(3)	840.54	0.250	14.9%	0.058	14.9%	46.4	9.6%	1.500	11.4%	11.06%	46.0%	42.0%	12.0%	[1-1.00 1]
42	H	(3)	860.25	0.275	14.7%	0.066	14.7%	50.2	9.5%	1.523	11.2%	10.87%	45.8%	40.9%	13.3%	[1-0.98 1]
43	H	(3)	879.96	0.283	14.3%	0.069	14.3%	51.6	9.0%	1.525	11.1%	10.74%	45.9%	40.5%	13.7%	[1-0.93 0]
44	H	(3)	900.84	0.316	13.9%	0.079	13.9%	56.5	8.7%	1.553	10.8%	10.51%	45.3%	39.7%	14.9%	[1-0.92 0]
45	H	(3)	920.56	0.338	13.7%	0.087	13.7%	60.4	8.5%	1.557	10.8%	10.42%	45.0%	39.0%	16.0%	[1-0.93 0]
46	H	(3)	940.28	0.341	13.7%	0.089	13.7%	61.3	8.6%	1.543	10.7%	10.29%	43.1%	40.8%	16.1%	[1-0.90 0]
47	H	(6)	959.98	0.332	13.6%	0.089	13.6%	60.1	8.5%	1.534	10.6%	10.18%	42.8%	41.6%	15.7%	[1-0.89 0]
48	H	(6)	980.86	0.324	13.9%	0.088	13.9%	58.4	9.3%	1.540	10.4%	10.04%	42.5%	42.3%	15.2%	[1-0.90 0]
49	H	(6)	1000.57	0.293	13.9%	0.081	13.9%	52.8	9.4%	1.540	10.2%	9.88%	41.9%	44.5%	13.6%	[1-0.87 0]
50	H	(6)	1020.25	0.297	14.0%	0.084	14.0%	53.2	9.7%	1.548	10.1%	9.80%	42.4%	43.7%	13.9%	[1-0.96 0]
51	H	(6)	1041.11	0.315	14.3%	0.091	14.3%	56.4	10.1%	1.555	10.0%	9.69%	42.9%	42.2%	14.9%	[1-0.91 0]
52	H	(6)	1060.81	0.336	13.6%	0.099	13.6%	59.8	9.2%	1.560	10.0%	9.62%	43.3%	40.9%	15.9%	[1-0.89 0]
53	H	(6)	1080.51	0.351	13.2%	0.105	13.2%	61.5	8.6%	1.585	9.9%	9.48%	43.4%	40.3%	16.3%	[1-0.89 0]
54	H	(6)	1100.22	0.383	13.5%	0.117	13.5%	66.1	8.9%	1.607	10.1%	9.34%	43.8%	38.5%	17.6%	[1-0.81 0]
55	H	(6)	1121.11	0.383	13.2%	0.119	13.2%	66.8	8.6%	1.594	10.1%	9.29%	43.3%	39.0%	17.8%	[1-0.81 0]
56	H	(6)	1140.84	0.369	13.0%	0.117	13.0%	64.4	8.2%	1.590	10.1%	9.21%	43.3%	39.6%	17.1%	[1-0.80 0]
57	H	(6)	1160.56	0.352	13.6%	0.113	13.6%	61.6	9.3%	1.587	10.0%	9.09%	42.7%	41.0%	16.3%	[1-0.81 0]
58	H	(6)	1180.30	0.344	13.3%	0.113	13.3%	61.0	9.0%	1.568	9.8%	9.03%	41.7%	41.9%	16.3%	[1-0.78 0]
59	H	(6)	1201.17	0.324	12.6%	0.108	12.6%	58.2	8.4%	1.546	9.4%	8.94%	40.6%	43.8%	15.6%	[1-0.74 0]
60	H	(6)	1220.89	0.301	12.3%	0.102	12.3%	54.8	8.0%	1.527	9.4%	8.88%	40.2%	45.4%	14.3%	[1-0.68 0]
61	H	(6)	1240.60	0.290	12.0%	0.100	12.0%	53.3	7.7%	1.512	9.2%	8.81%	39.3%	47.0%	13.7%	[1-0.57 0]
62	H	(6)	1260.32	0.288	11.9%	0.101	11.9%	53.6	7.5%	1.490	9.2%	8.74%	38.2%	48.1%	13.8%	[1-0.44 0]
63	H	(6)	1281.20	0.281	11.5%	0.100	11.5%	52.6	6.9%	1.482	9.2%	8.65%	37.3%	49.3%	13.4%	[1-0.38 0]
64	H	(6)	1300.90	0.259	12.1%	0.094	12.1%	49.6	7.4%	1.449	9.6%	8.61%	37.0%	50.5%	12.5%	[1-0.00 2]
65	H	(6)	1320.62	0.267	12.5%	0.098	12.5%	50.8	8.0%	1.464	9.6%	8.53%	36.2%	50.7%	13.2%	[1-0.17 2]
66	H	(6)	1340.32	0.265	13.2%	0.099	13.2%	50.6	9.2%	1.457	9.5%	8.48%	35.3%	51.4%	13.3%	[1-0.24 2]
67	H	(6)	1361.19	0.253	13.3%	0.096	13.3%	48.7	9.3%	1.446	9.5%	8.43%	35.0%	52.3%	12.8%	[1-0.16 2]
68	H	(6)	1380.88	0.241	13.9%	0.092	13.9%	46.4	10.3%	1.443	9.3%	8.36%	35.2%	52.6%	12.2%	[1-0.16 2]
69	H	(6)	1400.60	0.234	13.8%	0.091	13.8%	45.4	10.4%	1.431	9.0%	8.30%	34.9%	53.3%	11.8%	[1-0.00 2]
70	H	(6)	1420.31	0.225	13.3%	0.089	13.3%	43.9	10.1%	1.421	8.7%	8.26%	34.4%	54.2%	11.4%	[1-0.05 2]
71	H	(6)	1441.23	0.221	13.1%	0.088	13.1%	43.4	9.8%	1.413	8.7%	8.22%	35.0%	53.8%	11.2%	[1-0.00 2]
72	H	(6)	1460.94	0.216	13.0%	0.087	13.0%	41.8	9.8%	1.434	8.5%	8.12%	35.5%	53.7%	10.8%	[1-0.13 2]
73	H	(6)	1480.65	0.215	13.2%	0.089	13.2%	41.1	10.3%	1.455	8.4%	8.04%	36.4%	53.2%	10.4%	[1-0.26 2]
74	H	(6)	1500.36	0.210	13.3%	0.088	13.3%	40.7	10.3%	1.438	8.4%	8.02%	37.1%	52.7%	10.2%	[1-0.02 2]
75	H	(6)	1521.24	0.210	12.7%	0.089	12.7%	40.5	9.6%	1.436	8.4%	7.99%	37.6%	52.3%	10.1%	[1-0.11 2]
76	H	(6)	1540.95	0.213	11.5%	0.091	11.5%	41.3	8.0%	1.435	8.3%	7.93%	37.8%	51.8%	10.4%	[1-0.00 2]
77	H	(6)	1560.67	0.213	11.3%	0.092	11.3%	41.1	7.6%	1.439	8.3%	7.87%	38.2%	51.4%	10.3%	[1-0.00 2]
78	H	(6)	1581.52	0.204	10.6%	0.090	10.6%	39.6	6.7%	1.435	8.2%	7.82%	37.9%	52.2%	10.0%	[1-0.00 2]
79	H	(6)	1601.25	0.219	10.5%	0.097	10.5%	42.2	6.7%	1.442	8.1%	7.77%	38.0%	51.4%	10.7%	[1-0.00 2]
80	H	(6)	1620.96	0.221	10.6%	0.099	10.6%	41.6	7.0%	1.472	7.9%	7.67%	38.2%	51.3%	10.5%	[1-0.14 2]
81	H	(6)	1640.69	0.207	11.2%	0.094	11.2%	39.0	7.9%	1.474	7.9%	7.62%	38.6%	51.7%	9.7%	[1-0.13 2]
82	H	(6)	1661.56	0.215	11.9%	0.099	11.9%	40.4	8.9%	1.479	7.9%	7.55%	38.7%	51.2%	10.1%	[1-0.00 2]
83	H	(6)	1681.27	0.236	12.5%	0.110	12.5%	43.8	9.7%	1.498	7.8%	7.51%	38.8%	50.2%	11.0%	[1-0.24 2]
84	H	(6)	1700.98	0.252	12.2%	0.119	12.2%	45.6	9.5%	1.537	7.7%	7.44%	39.6%	48.9%	11.5%	[1-0.54 0]
85	H	(6)	1720.69	0.267	12.3%	0.128	12.3%	47.5	9.6%	1.560	7.6%	7.37%	40.8%	47.0%	12.2%	[1-0.51 0]
86	H	(6)	1741.56	0.298	11.7%	0.144	11.7%	52.5	8.9%	1.574	7.6%	7.31%	41.0%	45.3%	13.7%	[1-0.50 0]
87	H	(6)	1761.27	0.326	11.2%	0.159	11.2%	56.3	8.4%	1.608	7.5%	7.24%	41.6%	43.5%	14.9%	[1-0.57 0]
88	H	(6)	1780.96	0.353	10.7%	0.174	10.7%	59.7	7.7%	1.639	7.4%	7.17%	42.3%	41.8%	15.9%	[1-0.68 0]
89	H	(6)	1800.68	0.377	10.5%	0.189	10.5%	63.1	7.6%	1.661	7.4%	7.11%	42.5%	40.7%	16.8%	[1-0.75 0]
90	H	(6)	1821.55	0.391	10.4%	0.198	10.4%	64.8	7.3%	1.677	7.3%	7.06%	42.4%	40.3%	17.3%	[1-0.77 0]
91	H	(6)	1841.28	0.408	10.5%	0.209	10.5%	66.7	7.5%	1.699	7.3%	7.01%	43.3%	39.0%	17.8%	[1-0.73 0]
92	H	(6)	1861.02	0.406	10.2%	0.210	10.2%	66.0	7.1%	1.708	7.3%	6.96%	44.3%	38.2%	17.5%	[1-0.73 0]
93	H	(6)	1880.74	0.411	9.8%	0.215	9.8%	66.6	6.6%	1.714	7.2%	6.90%	44.3%	37.8%	17.8%	[1-0.66 0]
94	H	(6)	1901.65	0.400	9.5%	0.212	9.5%	64.8	6.3%	1.717	7.2%	6.83%	44.6%	38.0%	17.4%	[1-0.52 0]
95	H	(6)	1921.39	0.408	9.5%	0.218	9.5%	66.0	6.3%	1.714	7.1%	6.79%	44.4%	37.9%	17.7%	[1-0.43 2]
96	H	(6)	1941.10	0.388	9.4%	0.209	9.4%	63.0	6.2%	1.713	7.1%	6.74%	44.7%	38.4%	16.9%	[1-0.42 0]
97	H	(6)	1960.82	0.401	9.5%	0.218	9.5%	64.3	6.5%	1.731	7.0%	6.69%	44.6%	38.3%	17.1%	[1-0.52 0]
98	H	(6)	1981.69	0.392	9.6%	0.216	9.6%	62.3	6.7%	1.747	6.9%	6.64%	45.3%	38.2%	16.5%	[1-0.58 0]
99	H	(6)	2001.40	0.408	9.4%	0.227	9.4%	64.2	6.4%	1.766	6.9%	6.59%	45.2%	37.7%	17.1%	[1-0.67 0]
100	H	(6)	2021.09	0.388	9.7%	0.218	9.7%	61.0	6.9%	1.765	6.9%	6.56%	46.2%	37.6%	16.2%	[1-0.68 0]
101	H	(6)	2040.80	0.393	9.8%	0.223	9.8%	61.4	7.1%	1.781	6.8%	6.52%	46.4%	37.1%	16.4%	[1-0.72 0]
102	H	(6)	2061.67	0.396	9.6%	0.227	9.6%	61.0	6.7%	1.805	6.8%	6.47%	47.2%	36.4%	16.4%	[1-0.74 0]
103	H	(6)	2081.38	0.407	9.5%	0.235	9.5%	62.6	6.7%	1.807	6.7%	6.42%	46.8%	36.3%	16.8%	[1-0.67 0]
104	H	(6)	2101.10	0.405	9.8%	0.236	9.8%	62.0	7.2%	1.813	6.7%	6.39%	47.3%	36.2%	16.5%	[1-0.70 0]
105	H	(6)	2120.81	0.413	9.6%	0.243	9.6%	62.9	6.9%	1.825	6.7%	6.35%	47.1%	36.1%	16.8%	[1-0.75 0]
106	H	(6)	2141.69	0.424	9.1%	0.253	9.1%	64.8	6.2%	1.820	6.6%	6.31%	46.1%	36.6%	17.2%	[1-0.74 0]
107	H	(6)	2161.41	0.416	9.4%	0.250	9.4%	63.9	6.7%	1.809	6.6%	6.29%	45.6%	37.5%	17.0%	[1-0.78 0]
108	H	(6)	2181.12	0.402	9.4%	0.243	9.4%	62.0	6.6%	1.800	6.6%	6.26%	45.4%	38.3%	16.4%	[1-0.77 0]
109	H	(6)	2200.82	0.392	9.4%	0.240	9.4%	60.6	6.7%	1.798	6.6%	6.24%	45.3%	38.7%	16.0%	[1-0.78 0]
110	H	(6)	2220.85	0.397	9.5%	0.245	9.5%	61.2	6.9%	1.802	6.5%	6.20%	45.1%	38.8%	16.1%	[1-0.73 0]
111	H	(6)	2241.72	0.385	9.8%	0.240	9.8%	59.0	7.4%	1.812	6.5%	6.15%	45.7%	38.8%	15.5%	[1-0.74 0]
112	H	(6)	2261.43	0.372	10.0%	0.234	10.0%	57.2	7.6%	1.805	6.5%	6.12%	45.6%	39.2%	15.1%	[1-0.62 0]
113	H	(6)	2281.14	0.367	9.9%	0.233	9.9%	55.9	7.6%	1.823	6.4%	6.07%	45.8%	39.4%	14.8%	[1-0.63 0]
114	H	(6)	2302.03	0.364	10.2%	0.233	10.2%	55.6	8.0%	1.820	6.4%	6.03%	45.1%	40.1%	14.8%	[1-0.57 2]
115	H	(6)	2321.76	0.361	10.0%	0.233	10.0%	55.0	7.7%	1.821	6.3%	6.00%	44.7%	40.6%	14.8%	[1-0.60 0]
116	H	(6)	2341.48	0.366	10.3%	0.238	10.3%	56.1	8.1%	1.813	6.3%	5.95%	43.5%	41.5%	15.0%	[1-0.48 2]
117	H	(6)	2361.19	0.366	9.8%	0.240	9.8%	56.5	7.6%	1.801	6.3%	5.93%	42.6%	42.4%	15.1%	[1-0.45 2]
118	H	(6)	2382.04	0.362	10.0%	0.240	10.0%	56.6	7.7%	1.780	6.3%	5.89%	41.6%	43.3%	15.1%	[1-0.27 2]
119	H	(6)	2401.75	0.346	9.5%	0.231	9.5%	54.7	7.1%	1.757	6.3%	5.88%	40.7%	44.7%	14.6%	[1-0.23 2]
120	H	(6)	2421.47	0.329	9.5%	0.221	9.5%	52.7	7.1%	1.735	6.3%	5.85%	39.7%	46.4%	13.9%	[1-0.16 2]
121	H	(6)	2441.17	0.297	9.5%	0.202	9.5%	48.1	7.2%	1.717	6.3%	5.83%	39.5%	47.9%	12.6%	[1-0.11 2]
122	H	(6)	2462.05	0.276	9.7%	0.189	9.7%	44.6	7.5%	1.718	6.2%	5.79%	39.2%	49.3%	11.5%	[1-0.15 2]
123	H	(6)	2481.76	0.265	9.8%	0.182	9.8%	42.5	7.7%	1.731	6.1%	5.74%	38.8%	50.3%	10.9%	[1-0.24 2]
