[#]	rt(s)	Dt(s)	Det1	Det2	Det3	Det4	Det5	Det6	REAR	RearL	FrontL	FRONT	FrontR	RearR	Det1_cps	Det2_cps	Det3_cps	Det4_cps	Det5_cps	Det6_cps	REAR_cps	RearL_cps	FrontL_cps	FRONT_cps	FrontR_cps	RearR_cps
1146	1329.29	1.16	0000000002	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000002	0000000001	0000000000	0000000000	1.7233E+00	0.0000E+00	8.6167E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7233E+00	8.6167E-01	0.0000E+00	0.0000E+00	
1147	1330.44	1.15	0000000001	0000000001	0000000001	0000000001	0000000001	0000000000	0000000001	0000000000	0000000001	0000000001	0000000000	0000000000	8.6665E-01	8.6665E-01	8.6665E-01	8.6665E-01	8.6665E-01	0.0000E+00	8.6665E-01	0.0000E+00	8.6665E-01	8.6665E-01	0.0000E+00	0.0000E+00	
1148	1331.60	1.15	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0000000001	0000000000	8.6639E-01	8.6639E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6639E-01	0.0000E+00	8.6639E-01	8.6639E-01	0.0000E+00	
1149	1332.76	1.16	0000000000	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0.0000E+00	0.0000E+00	8.6170E-01	8.6170E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6170E-01	8.6170E-01	0.0000E+00	
1150	1333.92	1.16	0000000001	0000000000	0000000000	0000000001	0000000002	0000000000	0000000000	0000000001	0000000001	0000000003	0000000000	0000000000	8.6203E-01	0.0000E+00	0.0000E+00	8.6203E-01	1.7241E+00	0.0000E+00	0.0000E+00	8.6203E-01	8.6203E-01	2.5861E+00	0.0000E+00	0.0000E+00	
1151	1335.08	1.16	0000000001	0000000000	0000000000	0000000001	0000000001	0000000000	0000000001	0000000000	0000000003	0000000000	0000000001	0000000000	8.6103E-01	0.0000E+00	0.0000E+00	8.6103E-01	8.6103E-01	0.0000E+00	8.6103E-01	0.0000E+00	2.5831E+00	0.0000E+00	8.6103E-01	0.0000E+00	
1152	1336.24	1.16	0000000002	0000000001	0000000002	0000000001	0000000002	0000000001	0000000000	0000000000	0000000001	0000000002	0000000003	0000000000	1.7224E+00	8.6122E-01	1.7224E+00	8.6122E-01	1.7224E+00	8.6122E-01	0.0000E+00	0.0000E+00	8.6122E-01	1.7224E+00	2.5836E+00	0.0000E+00	
1153	1337.40	1.16	0000000001	0000000000	0000000000	0000000001	0000000000	0000000001	0000000001	0000000001	0000000001	0000000000	0000000001	0000000000	8.6112E-01	0.0000E+00	0.0000E+00	8.6112E-01	0.0000E+00	8.6112E-01	8.6112E-01	8.6112E-01	8.6112E-01	0.0000E+00	8.6112E-01	0.0000E+00	
1154	1338.56	1.16	0000000000	0000000003	0000000002	0000000001	0000000001	0000000001	0000000002	0000000000	0000000001	0000000001	0000000003	0000000000	0.0000E+00	2.5834E+00	1.7222E+00	8.6112E-01	8.6112E-01	8.6112E-01	1.7222E+00	0.0000E+00	8.6112E-01	8.6112E-01	2.5834E+00	0.0000E+00	
1155	1339.73	1.16	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0.0000E+00	0.0000E+00	8.6149E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6149E-01	0.0000E+00	0.0000E+00	8.6149E-01	
1156	1340.88	1.15	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0.0000E+00	8.6666E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6666E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6666E-01	8.6666E-01	0.0000E+00	
1157	1342.04	1.16	0000000002	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0000000001	0000000002	0000000001	0000000000	1.7285E+00	8.6426E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6426E-01	0.0000E+00	8.6426E-01	8.6426E-01	1.7285E+00	8.6426E-01	0.0000E+00	
1158	1343.20	1.16	0000000001	0000000001	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000001	0000000001	0000000000	8.6211E-01	8.6211E-01	0.0000E+00	8.6211E-01	8.6211E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6211E-01	8.6211E-01	8.6211E-01	0.0000E+00	
1159	1344.36	1.16	0000000001	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000002	8.6202E-01	8.6202E-01	8.6202E-01	8.6202E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6202E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7240E+00	
1160	1345.52	1.16	0000000000	0000000003	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000002	0000000002	0000000002	0000000000	0.0000E+00	2.5862E+00	8.6208E-01	0.0000E+00	8.6208E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7242E+00	1.7242E+00	1.7242E+00	0.0000E+00	
1161	1346.68	1.16	0000000000	0000000002	0000000000	0000000001	0000000000	0000000000	0000000001	0000000002	0000000000	0000000000	0000000001	0000000000	0.0000E+00	1.7241E+00	0.0000E+00	8.6207E-01	0.0000E+00	0.0000E+00	8.6207E-01	1.7241E+00	0.0000E+00	0.0000E+00	8.6207E-01	0.0000E+00	
1162	1347.83	1.16	0000000000	0000000000	0000000000	0000000001	0000000001	0000000001	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	8.6506E-01	8.6506E-01	8.6506E-01	0.0000E+00	0.0000E+00	8.6506E-01	0.0000E+00	8.6506E-01	0.0000E+00	
1163	1348.99	1.16	0000000000	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0.0000E+00	0.0000E+00	1.7221E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6103E-01	8.6103E-01	
1164	1350.16	1.16	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6089E-01	0.0000E+00	0.0000E+00	0.0000E+00	
1165	1351.31	1.15	0000000001	0000000000	0000000003	0000000001	0000000001	0000000001	0000000000	0000000000	0000000002	0000000000	0000000002	0000000000	8.6614E-01	0.0000E+00	2.5984E+00	8.6614E-01	8.6614E-01	8.6614E-01	0.0000E+00	0.0000E+00	1.7323E+00	0.0000E+00	1.7323E+00	0.0000E+00	
1166	1352.46	1.15	0000000000	0000000002	0000000001	0000000001	0000000001	0000000001	0000000000	0000000000	0000000001	0000000002	0000000003	0000000002	0.0000E+00	1.7324E+00	8.6620E-01	8.6620E-01	8.6620E-01	8.6620E-01	0.0000E+00	0.0000E+00	8.6620E-01	1.7324E+00	2.5986E+00	1.7324E+00	
1167	1353.62	1.16	0000000002	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0000000001	0000000000	1.7240E+00	8.6202E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7240E+00	0.0000E+00	8.6202E-01	0.0000E+00	
