[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
12000	H	(6)	240567.47	0.020	11.6%	1.308	11.6%	225.2	8.0%	0.024	8.4%	5.42%	26.4%	12.2%	61.4%	[1-0.43 0]
12001	H	(6)	240586.04	0.020	11.8%	1.311	11.8%	225.3	8.2%	0.024	8.5%	5.42%	26.5%	12.1%	61.4%	[1-0.43 0]
12002	H	(6)	240606.93	0.020	11.7%	1.307	11.7%	225.1	8.2%	0.024	8.4%	5.42%	26.1%	12.6%	61.3%	[1-0.43 0]
12003	H	(6)	240626.66	0.020	11.7%	1.307	11.7%	224.7	8.2%	0.024	8.4%	5.42%	26.2%	12.6%	61.3%	[1-0.43 0]
12004	H	(6)	240647.57	0.020	11.7%	1.305	11.7%	224.2	8.2%	0.024	8.3%	5.42%	26.1%	12.7%	61.2%	[1-0.43 0]
12005	H	(6)	240667.31	0.020	11.7%	1.305	11.7%	224.2	8.2%	0.024	8.3%	5.42%	26.1%	12.7%	61.2%	[1-0.43 0]
12006	H	(6)	240687.02	0.020	13.0%	1.307	13.0%	224.9	9.9%	0.024	8.4%	5.42%	26.0%	12.7%	61.3%	[1-0.43 0]
12007	H	(6)	240706.75	0.020	13.0%	1.307	13.0%	224.5	9.9%	0.024	8.4%	5.42%	26.2%	12.6%	61.3%	[1-0.43 0]
12008	H	(6)	240727.62	0.019	13.0%	1.303	13.0%	224.4	9.9%	0.024	8.4%	5.42%	26.0%	12.8%	61.1%	[1-0.43 0]
12009	H	(6)	240747.33	0.020	13.0%	1.306	13.0%	225.0	9.9%	0.024	8.4%	5.42%	26.1%	12.6%	61.3%	[1-0.43 0]
12010	H	(6)	240767.06	0.020	11.7%	1.306	11.7%	225.3	8.2%	0.024	8.4%	5.42%	26.2%	12.4%	61.4%	[1-0.43 0]
12011	H	(6)	240786.79	0.020	11.7%	1.306	11.7%	225.1	8.2%	0.024	8.3%	5.42%	26.3%	12.4%	61.3%	[1-0.43 0]
12012	H	(6)	240807.67	0.020	10.6%	1.307	10.6%	225.4	6.5%	0.024	8.3%	5.42%	26.2%	12.4%	61.4%	[1-0.43 0]
12013	H	(6)	240826.23	0.020	9.5%	1.309	9.5%	225.5	4.7%	0.024	8.3%	5.42%	26.4%	12.3%	61.4%	[1-0.43 0]
12014	H	(6)	240847.11	0.020	10.6%	1.311	10.6%	225.7	6.5%	0.024	8.4%	5.42%	26.4%	12.2%	61.4%	[1-0.43 0]
12015	H	(6)	240866.86	0.020	11.7%	1.307	11.7%	225.3	8.2%	0.024	8.3%	5.42%	26.4%	12.4%	61.2%	[1-0.43 0]
12016	H	(6)	240886.58	0.019	10.5%	1.301	10.5%	224.3	6.5%	0.024	8.2%	5.41%	26.2%	12.7%	61.1%	[1-0.43 0]
12017	H	(6)	240906.31	0.019	10.4%	1.302	10.4%	224.0	6.5%	0.024	8.1%	5.41%	26.5%	12.5%	61.0%	[1-0.43 0]
12018	H	(6)	240927.21	0.019	11.6%	1.300	11.6%	223.9	8.4%	0.024	8.1%	5.41%	26.3%	12.7%	60.9%	[1-0.43 0]
12019	H	(6)	240946.93	0.019	10.3%	1.304	10.3%	224.1	6.4%	0.024	8.1%	5.41%	26.3%	12.7%	61.0%	[1-0.43 0]
12020	H	(6)	240966.65	0.020	10.3%	1.306	10.3%	224.2	6.4%	0.024	8.0%	5.41%	26.2%	12.7%	61.1%	[1-0.43 0]
12021	H	(6)	240986.37	0.020	10.2%	1.311	10.2%	225.0	6.1%	0.024	8.2%	5.41%	26.3%	12.5%	61.2%	[1-0.43 0]
12022	H	(6)	241006.09	0.020	10.1%	1.306	10.1%	224.8	6.0%	0.024	8.2%	5.41%	26.3%	12.6%	61.1%	[1-0.43 0]
12023	H	(6)	241026.99	0.019	9.3%	1.298	9.3%	224.1	4.5%	0.024	8.2%	5.41%	26.5%	12.5%	61.1%	[1-0.43 0]
12024	H	(6)	241046.72	0.019	10.3%	1.292	10.3%	224.0	6.4%	0.024	8.1%	5.41%	26.5%	12.5%	61.0%	[1-0.43 0]
12025	H	(6)	241066.45	0.019	9.3%	1.295	9.3%	223.8	4.6%	0.024	8.1%	5.41%	26.5%	12.5%	61.0%	[1-0.43 0]
12026	H	(6)	241087.33	0.019	10.4%	1.297	10.4%	223.9	6.5%	0.024	8.1%	5.41%	26.4%	12.6%	60.9%	[1-0.43 0]
12027	H	(6)	241107.05	0.019	11.7%	1.300	11.7%	224.7	8.4%	0.024	8.1%	5.41%	26.1%	12.8%	61.1%	[1-0.43 0]
12028	H	(6)	241127.95	0.020	12.8%	1.310	12.8%	225.8	9.9%	0.024	8.2%	5.41%	26.1%	12.7%	61.2%	[1-0.43 0]
12029	H	(6)	241146.52	0.020	11.5%	1.309	11.5%	225.4	8.2%	0.024	8.1%	5.41%	26.1%	12.8%	61.1%	[1-0.43 0]
12030	H	(6)	241166.22	0.020	11.6%	1.312	11.6%	226.1	8.2%	0.024	8.2%	5.41%	26.0%	12.7%	61.3%	[1-0.43 0]
12031	H	(6)	241187.10	0.020	11.6%	1.318	11.6%	226.6	8.2%	0.024	8.3%	5.41%	26.3%	12.3%	61.4%	[1-0.43 0]
12032	H	(6)	241206.84	0.020	10.4%	1.317	10.4%	225.8	6.4%	0.024	8.2%	5.41%	26.5%	12.1%	61.4%	[1-0.43 0]
12033	H	(6)	241227.71	0.020	9.5%	1.308	9.5%	224.4	5.0%	0.024	8.1%	5.41%	26.6%	12.3%	61.1%	[1-0.43 0]
12034	H	(6)	241247.43	0.019	9.4%	1.304	9.4%	223.5	4.9%	0.024	8.0%	5.41%	26.6%	12.5%	61.0%	[1-0.43 0]
12035	H	(6)	241267.14	0.019	9.3%	1.299	9.3%	223.5	4.8%	0.024	8.0%	5.41%	26.4%	12.7%	60.8%	[1-0.43 0]
12036	H	(6)	241286.86	0.019	9.2%	1.288	9.2%	222.2	4.9%	0.024	7.8%	5.41%	26.2%	13.1%	60.7%	[1-0.43 0]
12037	H	(6)	241306.60	0.019	9.3%	1.294	9.3%	222.9	4.9%	0.024	7.9%	5.41%	26.3%	12.8%	60.9%	[1-0.43 0]
12038	H	(6)	241327.49	0.019	9.1%	1.302	9.1%	224.0	4.3%	0.024	8.0%	5.41%	26.0%	12.9%	61.1%	[1-0.43 0]
12039	H	(6)	241347.23	0.019	9.1%	1.306	9.1%	224.7	4.3%	0.024	8.1%	5.41%	26.1%	12.7%	61.2%	[1-0.43 0]
12040	H	(6)	241366.96	0.019	10.1%	1.306	10.1%	224.4	6.2%	0.024	8.0%	5.41%	26.1%	12.6%	61.3%	[1-0.43 0]
12041	H	(6)	241386.69	0.019	10.1%	1.300	10.1%	224.0	6.2%	0.024	8.0%	5.41%	26.2%	12.7%	61.1%	[1-0.43 0]
12042	H	(6)	241407.60	0.019	10.0%	1.294	10.0%	223.6	6.2%	0.024	7.8%	5.41%	26.1%	13.0%	60.9%	[1-0.43 0]
12043	H	(6)	241427.32	0.019	11.3%	1.297	11.3%	224.1	8.1%	0.024	7.9%	5.41%	26.3%	12.7%	61.0%	[1-0.43 0]
12044	H	(6)	241447.04	0.019	11.3%	1.293	11.3%	224.0	8.2%	0.024	7.8%	5.41%	26.1%	13.0%	60.9%	[1-0.43 0]
12045	H	(6)	241466.77	0.019	10.1%	1.293	10.1%	224.1	6.3%	0.024	7.9%	5.41%	26.0%	13.0%	60.9%	[1-0.43 0]
12046	H	(6)	241487.65	0.019	9.2%	1.303	9.2%	225.2	4.5%	0.024	8.0%	5.41%	26.2%	12.8%	61.0%	[1-0.43 0]
12047	H	(6)	241507.39	0.019	9.3%	1.304	9.3%	225.0	4.5%	0.024	8.1%	5.41%	26.1%	12.8%	61.1%	[1-0.43 0]
12048	H	(6)	241527.12	0.019	8.4%	1.301	8.4%	224.4	2.6%	0.024	8.0%	5.41%	26.1%	12.9%	60.9%	[1-0.43 0]
12049	H	(6)	241548.02	0.019	8.5%	1.304	8.5%	224.6	2.6%	0.024	8.1%	5.41%	26.2%	12.7%	61.1%	[1-0.43 0]
12050	H	(6)	241567.73	0.019	8.5%	1.307	8.5%	224.9	2.6%	0.024	8.1%	5.41%	26.2%	12.8%	61.0%	[1-0.43 0]
12051	H	(6)	241587.46	0.019	8.4%	1.298	8.4%	223.7	2.5%	0.024	8.0%	5.41%	25.8%	13.3%	60.9%	[1-0.43 0]
12052	H	(6)	241607.18	0.019	8.3%	1.297	8.3%	223.3	2.6%	0.024	7.9%	5.41%	25.9%	13.4%	60.7%	[1-0.43 0]
12053	H	(6)	241626.92	0.019	9.1%	1.289	9.1%	223.0	4.5%	0.024	7.9%	5.41%	25.7%	13.7%	60.6%	[1-0.43 0]
12054	H	(6)	241646.64	0.019	9.2%	1.296	9.2%	223.8	4.6%	0.024	8.0%	5.41%	25.7%	13.5%	60.7%	[1-0.43 0]
12055	H	(6)	241667.52	0.019	10.3%	1.292	10.3%	223.5	6.5%	0.024	8.0%	5.41%	26.0%	13.3%	60.6%	[1-0.43 0]
12056	H	(6)	241688.41	0.019	10.3%	1.299	10.3%	224.3	6.5%	0.024	8.0%	5.41%	26.4%	12.9%	60.7%	[1-0.43 0]
12057	H	(6)	241706.97	0.019	10.6%	1.296	10.6%	223.9	6.9%	0.024	8.0%	5.41%	26.5%	12.6%	60.9%	[1-0.43 0]
12058	H	(6)	241727.85	0.019	10.6%	1.303	10.6%	224.1	6.9%	0.024	8.1%	5.41%	26.4%	12.5%	61.1%	[1-0.43 0]
12059	H	(6)	241747.57	0.019	10.5%	1.299	10.5%	223.7	6.8%	0.024	8.1%	5.41%	26.4%	12.6%	61.0%	[1-0.43 0]
12060	H	(6)	241768.47	0.019	10.6%	1.302	10.6%	223.9	6.8%	0.024	8.1%	5.41%	26.3%	12.5%	61.2%	[1-0.43 0]
12061	H	(6)	241788.22	0.019	10.8%	1.309	10.8%	224.0	7.0%	0.024	8.2%	5.40%	26.3%	12.4%	61.3%	[1-0.43 0]
12062	H	(6)	241807.99	0.020	11.7%	1.315	11.7%	225.2	8.3%	0.024	8.2%	5.40%	26.2%	12.5%	61.3%	[1-0.43 0]
12063	H	(6)	241827.71	0.020	11.7%	1.316	11.7%	225.2	8.3%	0.024	8.2%	5.40%	26.4%	12.3%	61.3%	[1-0.43 0]
12064	H	(6)	241847.44	0.020	11.5%	1.313	11.5%	224.3	8.2%	0.024	8.0%	5.40%	26.3%	12.7%	61.1%	[1-0.43 0]
12065	H	(6)	241867.18	0.020	11.5%	1.317	11.5%	224.5	8.2%	0.024	8.0%	5.40%	26.1%	12.7%	61.2%	[1-0.43 0]
12066	H	(6)	241888.08	0.020	11.5%	1.314	11.5%	224.8	8.1%	0.024	8.1%	5.40%	26.2%	12.5%	61.2%	[1-0.43 0]
12067	H	(6)	241907.80	0.019	10.4%	1.310	10.4%	224.5	6.5%	0.024	8.1%	5.40%	26.4%	12.4%	61.2%	[1-0.43 0]
12068	H	(6)	241928.70	0.020	10.5%	1.316	10.5%	225.2	6.5%	0.024	8.2%	5.40%	26.4%	12.2%	61.4%	[1-0.43 0]
12069	H	(6)	241948.43	0.020	11.9%	1.316	11.9%	226.0	8.4%	0.024	8.4%	5.40%	26.3%	12.2%	61.6%	[1-0.43 0]
12070	H	(6)	241968.16	0.019	11.9%	1.306	11.9%	225.6	8.4%	0.024	8.4%	5.40%	25.9%	12.7%	61.3%	[1-0.43 0]
12071	H	(6)	241987.88	0.019	13.1%	1.305	13.1%	225.2	10.1%	0.024	8.3%	5.40%	25.7%	12.9%	61.3%	[1-0.43 0]
12072	H	(6)	242008.77	0.020	14.4%	1.318	14.4%	226.6	11.7%	0.024	8.5%	5.40%	25.7%	12.6%	61.7%	[1-0.43 0]
12073	H	(6)	242028.50	0.019	14.5%	1.297	14.5%	224.6	11.8%	0.024	8.4%	5.40%	25.3%	13.4%	61.2%	[1-0.43 0]
12074	H	(6)	242048.23	0.019	14.5%	1.300	14.5%	224.6	11.8%	0.024	8.4%	5.40%	25.6%	13.2%	61.2%	[1-0.43 0]
12075	H	(6)	242067.97	0.019	14.5%	1.310	14.5%	225.5	11.8%	0.024	8.4%	5.40%	25.9%	12.7%	61.3%	[1-0.43 0]
12076	H	(6)	242087.71	0.020	14.6%	1.318	14.6%	226.4	11.8%	0.024	8.5%	5.40%	25.9%	12.5%	61.6%	[1-0.43 0]
12077	H	(6)	242108.60	0.019	14.5%	1.310	14.5%	225.5	11.8%	0.024	8.4%	5.40%	25.8%	12.9%	61.3%	[1-0.43 0]
12078	H	(6)	242128.31	0.020	14.6%	1.329	14.6%	227.4	11.8%	0.024	8.6%	5.40%	26.2%	12.2%	61.6%	[1-0.43 0]
12079	H	(6)	242148.05	0.020	14.6%	1.329	14.6%	227.7	11.8%	0.024	8.6%	5.40%	26.0%	12.3%	61.7%	[1-0.43 0]
12080	H	(6)	242168.92	0.020	14.7%	1.328	14.7%	227.4	11.8%	0.024	8.7%	5.40%	26.1%	12.2%	61.8%	[1-0.43 0]
12081	H	(6)	242187.48	0.020	13.1%	1.323	13.1%	226.7	10.0%	0.024	8.5%	5.40%	26.1%	12.4%	61.6%	[1-0.43 0]
12082	H	(6)	242207.20	0.020	13.1%	1.326	13.1%	226.9	10.0%	0.024	8.5%	5.40%	26.2%	12.2%	61.5%	[1-0.43 0]
12083	H	(6)	242228.10	0.020	13.0%	1.322	13.0%	226.5	9.9%	0.024	8.5%	5.40%	25.9%	12.5%	61.6%	[1-0.43 0]
12084	H	(6)	242248.99	0.020	12.9%	1.320	12.9%	225.9	9.8%	0.024	8.4%	5.40%	25.8%	12.8%	61.5%	[1-0.43 0]
12085	H	(6)	242268.72	0.020	12.9%	1.324	12.9%	226.3	9.8%	0.024	8.4%	5.40%	25.7%	12.8%	61.5%	[1-0.43 0]
12086	H	(6)	242287.31	0.020	14.3%	1.322	14.3%	226.3	11.6%	0.024	8.4%	5.40%	25.6%	12.8%	61.6%	[1-0.43 0]
12087	H	(6)	242308.19	0.020	14.4%	1.321	14.4%	226.4	11.6%	0.024	8.4%	5.40%	25.3%	13.1%	61.6%	[1-0.43 0]
12088	H	(6)	242329.07	0.020	14.4%	1.323	14.4%	226.3	11.7%	0.024	8.4%	5.40%	25.7%	12.6%	61.7%	[1-0.43 0]
12089	H	(6)	242348.80	0.020	14.5%	1.330	14.5%	227.2	11.7%	0.024	8.6%	5.40%	26.0%	12.1%	62.0%	[1-0.43 0]
12090	H	(6)	242367.37	0.020	14.4%	1.321	14.4%	226.0	11.7%	0.024	8.5%	5.40%	25.8%	12.5%	61.7%	[1-0.43 0]
12091	H	(6)	242388.27	0.020	14.5%	1.323	14.5%	226.4	11.7%	0.024	8.5%	5.40%	25.8%	12.4%	61.8%	[1-0.43 0]
12092	H	(6)	242409.15	0.019	14.5%	1.311	14.5%	225.0	11.7%	0.024	8.4%	5.40%	25.8%	12.8%	61.4%	[1-0.43 0]
12093	H	(6)	242428.87	0.020	14.4%	1.315	14.4%	225.4	11.7%	0.024	8.4%	5.40%	25.8%	12.7%	61.5%	[1-0.43 0]
12094	H	(6)	242448.59	0.019	14.3%	1.312	14.3%	224.9	11.7%	0.024	8.3%	5.40%	25.7%	13.0%	61.3%	[1-0.43 0]
12095	H	(6)	242468.31	0.020	14.4%	1.315	14.4%	225.2	11.7%	0.024	8.4%	5.40%	25.6%	12.8%	61.5%	[1-0.43 0]
12096	H	(6)	242489.22	0.020	12.9%	1.316	12.9%	225.1	9.8%	0.024	8.3%	5.40%	25.7%	12.8%	61.5%	[1-0.43 0]
12097	H	(6)	242507.79	0.020	12.8%	1.320	12.8%	225.5	9.7%	0.024	8.3%	5.40%	25.8%	12.6%	61.5%	[1-0.43 0]
12098	H	(6)	242528.67	0.020	11.6%	1.317	11.6%	224.7	8.2%	0.024	8.2%	5.40%	25.9%	12.7%	61.4%	[1-0.43 0]
12099	H	(6)	242548.41	0.019	11.5%	1.313	11.5%	224.2	8.2%	0.024	8.1%	5.40%	25.7%	12.9%	61.3%	[1-0.43 0]
12100	H	(6)	242569.30	0.020	11.5%	1.315	11.5%	224.6	8.2%	0.024	8.1%	5.40%	25.9%	12.8%	61.3%	[1-0.43 0]
12101	H	(6)	242589.02	0.020	13.1%	1.319	13.1%	225.3	10.1%	0.024	8.2%	5.40%	26.0%	12.5%	61.5%	[1-0.43 0]
12102	H	(6)	242608.73	0.020	13.2%	1.327	13.2%	226.3	10.2%	0.024	8.4%	5.40%	25.9%	12.3%	61.7%	[1-0.43 0]
12103	H	(6)	242628.45	0.020	14.5%	1.328	14.5%	227.0	11.7%	0.024	8.4%	5.40%	26.1%	12.3%	61.7%	[1-0.43 0]
12104	H	(6)	242649.33	0.020	14.5%	1.333	14.5%	227.4	11.7%	0.024	8.6%	5.40%	26.3%	11.9%	61.8%	[1-0.43 0]
12105	H	(6)	242667.89	0.020	12.9%	1.329	12.9%	226.5	9.8%	0.024	8.5%	5.40%	26.2%	12.2%	61.6%	[1-0.43 0]
12106	H	(6)	242688.81	0.020	11.5%	1.324	11.5%	225.5	8.0%	0.024	8.3%	5.40%	26.3%	12.3%	61.4%	[1-0.43 0]
12107	H	(6)	242708.55	0.020	11.5%	1.320	11.5%	225.0	8.0%	0.024	8.3%	5.40%	26.5%	12.2%	61.3%	[1-0.43 0]
12108	H	(6)	242729.44	0.020	11.5%	1.327	11.5%	225.8	8.0%	0.024	8.3%	5.40%	26.2%	12.2%	61.5%	[1-0.43 0]
12109	H	(6)	242749.19	0.020	11.4%	1.324	11.4%	225.8	8.0%	0.024	8.2%	5.39%	26.0%	12.6%	61.4%	[1-0.43 0]
12110	H	(6)	242768.92	0.020	12.9%	1.330	12.9%	226.2	9.9%	0.024	8.2%	5.39%	26.2%	12.2%	61.6%	[1-0.43 0]
12111	H	(6)	242788.65	0.020	12.9%	1.333	12.9%	226.7	10.0%	0.024	8.3%	5.39%	26.2%	12.0%	61.8%	[1-0.43 0]
12112	H	(6)	242808.37	0.020	12.9%	1.335	12.9%	226.7	10.0%	0.024	8.2%	5.39%	26.2%	12.1%	61.7%	[1-0.43 0]
12113	H	(6)	242829.26	0.020	12.8%	1.326	12.8%	225.7	9.9%	0.024	8.1%	5.39%	26.2%	12.4%	61.4%	[1-0.43 0]
12114	H	(6)	242848.97	0.020	12.9%	1.330	12.9%	226.2	10.0%	0.024	8.2%	5.39%	26.1%	12.4%	61.5%	[1-0.43 0]
12115	H	(6)	242868.70	0.020	11.7%	1.324	11.7%	226.1	8.4%	0.024	8.2%	5.39%	25.9%	12.7%	61.4%	[1-0.43 0]
12116	H	(6)	242889.59	0.020	13.0%	1.321	13.0%	225.7	10.1%	0.024	8.1%	5.39%	25.7%	13.0%	61.3%	[1-0.43 0]
12117	H	(6)	242909.31	0.020	12.9%	1.319	12.9%	225.4	10.1%	0.024	8.0%	5.39%	25.7%	13.1%	61.2%	[1-0.43 0]
12118	H	(6)	242929.02	0.020	13.0%	1.317	13.0%	225.6	10.2%	0.024	8.0%	5.39%	25.8%	13.0%	61.2%	[1-0.43 0]
12119	H	(6)	242948.74	0.019	12.9%	1.315	12.9%	225.1	10.2%	0.024	8.0%	5.39%	26.2%	12.7%	61.1%	[1-0.43 0]
12120	H	(6)	242968.48	0.020	12.8%	1.318	12.8%	224.8	10.0%	0.024	8.0%	5.39%	26.3%	12.7%	61.0%	[1-0.43 0]
12121	H	(6)	242988.19	0.020	12.8%	1.321	12.8%	225.3	10.0%	0.024	8.0%	5.39%	26.4%	12.5%	61.1%	[1-0.43 0]
12122	H	(6)	243009.08	0.020	12.9%	1.327	12.9%	226.4	10.0%	0.024	8.2%	5.39%	26.2%	12.4%	61.4%	[1-0.43 0]
12123	H	(6)	243028.80	0.020	12.8%	1.325	12.8%	225.7	9.9%	0.024	8.2%	5.39%	26.3%	12.5%	61.3%	[1-0.43 0]
12124	H	(6)	243048.52	0.020	12.9%	1.329	12.9%	226.2	9.9%	0.024	8.3%	5.39%	26.1%	12.5%	61.4%	[1-0.43 0]
12125	H	(6)	243068.25	0.020	14.3%	1.327	14.3%	226.3	11.7%	0.024	8.3%	5.39%	26.0%	12.5%	61.5%	[1-0.43 0]
12126	H	(6)	243087.96	0.020	14.3%	1.327	14.3%	226.4	11.7%	0.024	8.3%	5.39%	26.1%	12.4%	61.5%	[1-0.43 0]
12127	H	(6)	243108.83	0.020	14.3%	1.319	14.3%	224.9	11.7%	0.024	8.2%	5.39%	26.4%	12.3%	61.3%	[1-0.43 0]
12128	H	(6)	243129.72	0.020	12.8%	1.320	12.8%	224.8	9.9%	0.024	8.2%	5.39%	26.6%	12.3%	61.2%	[1-0.43 0]
12129	H	(6)	243149.45	0.020	11.5%	1.319	11.5%	224.5	8.0%	0.024	8.2%	5.39%	26.8%	12.0%	61.2%	[1-0.43 0]
12130	H	(6)	243169.19	0.020	11.6%	1.326	11.6%	225.3	8.1%	0.024	8.3%	5.39%	27.0%	11.8%	61.2%	[1-0.43 0]
12131	H	(6)	243188.91	0.020	11.6%	1.322	11.6%	225.0	8.1%	0.024	8.3%	5.39%	26.6%	12.2%	61.2%	[1-0.43 0]
12132	H	(6)	243209.79	0.020	10.4%	1.327	10.4%	225.4	6.2%	0.024	8.3%	5.38%	26.5%	12.2%	61.3%	[1-0.43 0]
12133	H	(6)	243229.51	0.020	11.5%	1.328	11.5%	225.6	7.9%	0.024	8.4%	5.38%	26.4%	12.3%	61.3%	[1-0.43 0]
12134	H	(6)	243248.08	0.020	11.5%	1.325	11.5%	225.2	8.0%	0.024	8.3%	5.38%	26.2%	12.7%	61.1%	[1-0.43 0]
12135	H	(6)	243268.98	0.020	11.5%	1.319	11.5%	224.1	7.9%	0.024	8.3%	5.38%	26.1%	12.9%	61.0%	[1-0.43 0]
12136	H	(6)	243289.86	0.019	11.5%	1.312	11.5%	223.2	8.0%	0.024	8.2%	5.38%	25.9%	13.0%	61.0%	[1-0.43 0]
12137	H	(6)	243309.58	0.019	12.9%	1.313	12.9%	223.3	9.9%	0.024	8.3%	5.38%	26.0%	12.9%	61.1%	[1-0.43 0]
12138	H	(6)	243329.32	0.019	12.9%	1.308	12.9%	222.9	9.9%	0.024	8.2%	5.38%	25.7%	13.3%	61.0%	[1-0.43 0]
12139	H	(6)	243349.03	0.019	14.3%	1.303	14.3%	222.6	11.7%	0.024	8.2%	5.38%	25.8%	13.5%	60.8%	[1-0.43 0]
12140	H	(6)	243369.92	0.019	14.3%	1.303	14.3%	222.7	11.7%	0.024	8.2%	5.38%	25.8%	13.5%	60.8%	[1-0.43 0]
12141	H	(6)	243389.63	0.019	14.4%	1.311	14.4%	223.9	11.7%	0.024	8.3%	5.38%	26.0%	13.2%	60.9%	[1-0.43 0]
12142	H	(6)	243409.36	0.019	14.4%	1.313	14.4%	224.5	11.7%	0.024	8.4%	5.38%	26.0%	13.1%	61.0%	[1-0.43 0]
12143	H	(6)	243429.09	0.020	14.6%	1.320	14.6%	225.5	11.8%	0.024	8.5%	5.38%	26.0%	12.8%	61.2%	[1-0.43 0]
12144	H	(6)	243449.98	0.020	14.6%	1.324	14.6%	225.6	11.8%	0.024	8.6%	5.38%	25.9%	12.7%	61.5%	[1-0.43 0]
12145	H	(6)	243469.70	0.020	14.6%	1.328	14.6%	226.0	11.8%	0.024	8.6%	5.38%	26.0%	12.5%	61.5%	[1-0.43 0]
12146	H	(6)	243489.42	0.020	13.1%	1.326	13.1%	225.3	10.0%	0.024	8.5%	5.38%	26.3%	12.4%	61.3%	[1-0.43 0]
12147	H	(6)	243509.14	0.019	13.0%	1.318	13.0%	224.3	10.0%	0.024	8.3%	5.38%	26.2%	12.7%	61.1%	[1-0.43 0]
12148	H	(6)	243528.87	0.020	12.9%	1.325	12.9%	224.9	9.9%	0.024	8.4%	5.38%	26.5%	12.2%	61.3%	[1-0.43 0]
12149	H	(6)	243549.77	0.020	13.0%	1.328	13.0%	225.3	9.9%	0.024	8.5%	5.38%	26.9%	11.8%	61.3%	[1-0.43 0]
12150	H	(6)	243569.50	0.020	13.1%	1.329	13.1%	225.5	9.9%	0.024	8.5%	5.38%	26.6%	12.1%	61.4%	[1-0.43 0]
12151	H	(6)	243589.22	0.020	14.5%	1.334	14.5%	226.2	11.7%	0.024	8.6%	5.38%	26.5%	12.0%	61.5%	[1-0.43 0]
12152	H	(6)	243610.10	0.020	13.1%	1.336	13.1%	226.2	9.9%	0.024	8.6%	5.38%	26.7%	11.8%	61.5%	[1-0.43 0]
12153	H	(6)	243629.81	0.020	11.7%	1.324	11.7%	224.3	8.1%	0.024	8.5%	5.38%	26.7%	12.1%	61.2%	[1-0.43 0]
12154	H	(6)	243649.53	0.019	10.5%	1.319	10.5%	223.7	6.6%	0.024	8.2%	5.38%	26.4%	12.7%	60.9%	[1-0.43 0]
12155	H	(6)	243669.26	0.019	10.4%	1.317	10.4%	223.2	6.6%	0.024	8.1%	5.38%	26.7%	12.5%	60.7%	[1-0.43 0]
12156	H	(6)	243689.01	0.019	9.3%	1.319	9.3%	223.5	4.8%	0.024	8.0%	5.38%	26.8%	12.5%	60.7%	[1-0.43 0]
12157	H	(6)	243708.72	0.019	9.3%	1.319	9.3%	224.1	4.9%	0.024	8.0%	5.38%	26.5%	12.7%	60.8%	[1-0.43 0]
12158	H	(6)	243729.62	0.020	10.5%	1.327	10.5%	225.3	6.7%	0.024	8.1%	5.38%	26.4%	12.5%	61.1%	[1-0.43 0]
12159	H	(6)	243749.35	0.020	11.6%	1.334	11.6%	226.2	8.1%	0.024	8.2%	5.38%	26.4%	12.4%	61.2%	[1-0.43 0]
12160	H	(6)	243770.24	0.020	11.7%	1.334	11.7%	226.7	8.1%	0.024	8.4%	5.38%	26.1%	12.5%	61.4%	[1-0.43 0]
12161	H	(6)	243788.80	0.020	13.0%	1.329	13.0%	226.1	9.9%	0.024	8.4%	5.38%	26.2%	12.4%	61.3%	[1-0.43 0]
12162	H	(6)	243809.67	0.020	14.4%	1.334	14.4%	226.6	11.7%	0.024	8.5%	5.38%	26.3%	12.2%	61.5%	[1-0.43 0]
12163	H	(6)	243829.39	0.020	14.4%	1.333	14.4%	226.3	11.7%	0.024	8.5%	5.38%	26.4%	12.2%	61.4%	[1-0.43 0]
12164	H	(6)	243849.09	0.020	14.4%	1.334	14.4%	225.8	11.7%	0.024	8.5%	5.38%	26.5%	12.1%	61.4%	[1-0.43 0]
12165	H	(6)	243869.96	0.020	13.1%	1.334	13.1%	225.2	10.1%	0.024	8.4%	5.38%	26.6%	12.1%	61.4%	[1-0.43 0]
12166	H	(6)	243889.67	0.020	13.1%	1.334	13.1%	225.2	10.1%	0.024	8.4%	5.38%	26.3%	12.3%	61.4%	[1-0.43 0]
12167	H	(6)	243909.39	0.020	13.0%	1.326	13.0%	223.7	10.1%	0.024	8.2%	5.38%	26.5%	12.5%	61.1%	[1-0.43 0]
12168	H	(6)	243929.12	0.020	13.0%	1.322	13.0%	223.1	10.1%	0.024	8.1%	5.38%	26.4%	12.6%	61.0%	[1-0.43 0]
12169	H	(6)	243948.85	0.019	11.7%	1.313	11.7%	222.5	8.5%	0.024	8.0%	5.38%	26.5%	12.7%	60.8%	[1-0.43 0]
12170	H	(6)	243969.75	0.019	11.6%	1.309	11.6%	222.4	8.3%	0.024	8.0%	5.38%	26.6%	12.7%	60.7%	[1-0.43 0]
12171	H	(6)	243989.49	0.019	11.6%	1.307	11.6%	222.3	8.3%	0.024	8.0%	5.38%	26.6%	12.8%	60.6%	[1-0.43 0]
12172	H	(6)	244010.40	0.019	10.4%	1.310	10.4%	223.3	6.5%	0.024	8.2%	5.38%	26.5%	12.7%	60.8%	[1-0.43 0]
