[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(6)	3523.06	0.046	12.8%	0.045	12.8%	32.4	7.3%	0.392	10.6%	10.23%	49.6%	43.5%	7.0%	[1-1.00 1]
176	L	(6)	3543.92	0.045	13.2%	0.044	13.2%	31.9	8.0%	0.391	10.6%	10.22%	49.7%	43.4%	6.9%	[1-1.00 1]
177	L	(6)	3563.63	0.045	12.6%	0.045	12.6%	32.2	6.9%	0.390	10.5%	10.21%	49.8%	43.3%	6.9%	[1-1.00 1]
178	L	(6)	3583.34	0.048	12.7%	0.047	12.7%	33.9	7.1%	0.390	10.5%	10.18%	50.1%	42.5%	7.4%	[1-1.00 1]
179	L	(6)	3603.05	0.048	13.0%	0.048	13.0%	34.3	7.7%	0.388	10.5%	10.18%	50.0%	42.4%	7.5%	[1-1.00 1]
180	L	(6)	3623.92	0.050	13.0%	0.050	13.0%	35.6	7.6%	0.388	10.5%	10.17%	50.7%	41.5%	7.9%	[1-1.00 1]
181	L	(6)	3643.64	0.051	12.9%	0.051	12.9%	36.6	7.4%	0.386	10.5%	10.17%	50.7%	41.2%	8.1%	[1-1.00 1]
182	L	(6)	3663.32	0.052	12.9%	0.053	12.9%	37.6	7.5%	0.384	10.5%	10.17%	50.7%	41.0%	8.3%	[1-1.00 1]
183	L	(6)	3684.19	0.051	12.8%	0.053	12.8%	37.3	7.3%	0.382	10.5%	10.15%	50.5%	41.3%	8.2%	[1-1.00 1]
184	L	(6)	3703.88	0.052	12.6%	0.054	12.6%	38.0	7.0%	0.380	10.5%	10.15%	50.5%	41.1%	8.4%	[1-1.00 1]
185	L	(6)	3723.57	0.054	12.6%	0.056	12.6%	39.5	7.1%	0.378	10.4%	10.12%	50.1%	41.1%	8.8%	[1-1.00 1]
186	L	(6)	3743.27	0.054	12.8%	0.056	12.8%	39.7	7.3%	0.376	10.4%	10.12%	50.1%	41.0%	9.0%	[1-1.00 1]
187	L	(6)	3764.11	0.053	13.0%	0.055	13.0%	39.3	7.8%	0.375	10.4%	10.12%	50.1%	41.1%	8.9%	[1-1.00 2]
188	L	(6)	3783.81	0.053	13.0%	0.056	13.0%	39.3	7.8%	0.374	10.4%	10.10%	49.7%	41.4%	8.9%	[1-1.00 2]
189	L	(6)	3803.50	0.053	12.7%	0.056	12.7%	39.2	7.3%	0.372	10.4%	10.10%	49.6%	41.6%	8.9%	[1-1.00 2]
190	L	(6)	3824.39	0.051	12.7%	0.054	12.7%	37.9	7.2%	0.371	10.4%	10.09%	49.6%	41.9%	8.5%	[1-1.00 2]
191	L	(6)	3844.09	0.051	12.6%	0.055	12.6%	38.4	7.1%	0.370	10.4%	10.08%	49.5%	41.9%	8.5%	[1-1.00 2]
192	L	(6)	3863.80	0.052	12.6%	0.056	12.6%	39.4	7.2%	0.367	10.4%	10.07%	49.3%	41.9%	8.8%	[1-0.97 2]
193	L	(6)	3883.53	0.052	12.3%	0.057	12.3%	39.6	6.6%	0.368	10.4%	10.04%	49.8%	41.4%	8.9%	[1-0.97 2]
194	L	(6)	3904.41	0.054	12.7%	0.059	12.7%	40.9	7.3%	0.367	10.3%	10.03%	49.9%	40.9%	9.2%	[1-0.97 2]
195	L	(6)	3924.11	0.055	13.0%	0.059	13.0%	41.5	7.8%	0.366	10.3%	10.03%	50.1%	40.6%	9.4%	[1-0.97 2]
196	L	(6)	3943.80	0.054	12.5%	0.059	12.5%	41.0	7.1%	0.364	10.3%	10.03%	49.9%	40.8%	9.3%	[1-0.97 2]
197	L	(6)	3963.51	0.053	12.1%	0.059	12.1%	40.7	6.3%	0.363	10.3%	10.01%	50.3%	40.5%	9.2%	[1-0.97 2]
198	L	(6)	3984.40	0.054	12.2%	0.060	12.2%	41.3	6.5%	0.362	10.3%	9.99%	50.2%	40.6%	9.3%	[1-0.97 0]
199	L	(6)	4004.09	0.053	11.9%	0.059	11.9%	40.9	6.0%	0.361	10.3%	9.99%	50.3%	40.6%	9.1%	[1-0.97 0]
200	L	(6)	4023.79	0.054	11.7%	0.060	11.7%	41.5	5.5%	0.359	10.3%	9.99%	50.0%	40.8%	9.2%	[1-0.97 0]
201	L	(6)	4044.66	0.053	11.8%	0.060	11.8%	41.3	5.7%	0.358	10.3%	9.99%	50.2%	40.6%	9.2%	[1-0.97 0]
202	L	(6)	4064.37	0.054	12.1%	0.061	12.1%	41.8	6.4%	0.357	10.3%	9.98%	50.3%	40.4%	9.3%	[1-0.97 0]
203	L	(6)	4084.08	0.053	12.5%	0.060	12.5%	41.5	7.0%	0.355	10.3%	9.97%	50.4%	40.3%	9.3%	[1-0.95 2]
204	L	(6)	4103.79	0.052	12.5%	0.059	12.5%	40.7	7.0%	0.354	10.3%	9.95%	49.9%	41.0%	9.1%	[1-0.95 2]
205	L	(6)	4124.66	0.051	12.6%	0.058	12.6%	40.1	7.2%	0.352	10.3%	9.95%	49.8%	41.1%	9.0%	[1-0.95 2]
206	L	(6)	4144.38	0.052	12.6%	0.060	12.6%	41.1	7.2%	0.350	10.3%	9.95%	49.9%	40.8%	9.3%	[1-0.95 2]
207	L	(6)	4164.10	0.051	12.3%	0.059	12.3%	40.9	6.8%	0.348	10.3%	9.95%	49.7%	41.0%	9.3%	[1-0.95 2]
208	L	(6)	4183.82	0.051	12.0%	0.060	12.0%	41.2	6.1%	0.346	10.3%	9.93%	49.4%	41.3%	9.3%	[1-0.92 2]
209	L	(6)	4204.68	0.052	11.9%	0.060	11.9%	41.7	5.9%	0.345	10.3%	9.91%	49.1%	41.4%	9.5%	[1-0.92 2]
210	L	(6)	4224.40	0.052	11.8%	0.061	11.8%	41.9	5.8%	0.343	10.3%	9.91%	48.8%	41.7%	9.6%	[1-0.95 2]
211	L	(6)	4244.09	0.051	11.7%	0.060	11.7%	41.7	5.6%	0.340	10.3%	9.91%	48.1%	42.5%	9.5%	[1-0.95 2]
212	L	(6)	4264.95	0.050	11.7%	0.060	11.7%	41.4	5.5%	0.338	10.3%	9.90%	47.4%	43.1%	9.4%	[1-0.95 2]
213	L	(6)	4284.64	0.050	11.8%	0.059	11.8%	41.0	5.8%	0.336	10.3%	9.90%	47.2%	43.5%	9.3%	[1-0.95 2]
214	L	(6)	4304.33	0.050	11.7%	0.059	11.7%	41.2	5.5%	0.335	10.3%	9.90%	47.3%	43.5%	9.2%	[1-0.95 2]
215	L	(6)	4324.05	0.049	11.7%	0.059	11.7%	40.8	5.6%	0.333	10.3%	9.90%	47.0%	43.9%	9.0%	[1-0.95 2]
216	L	(6)	4344.93	0.049	11.7%	0.059	11.7%	40.7	5.6%	0.333	10.3%	9.89%	47.3%	43.6%	9.1%	[1-0.97 2]
217	L	(6)	4364.62	0.049	11.6%	0.059	11.6%	40.9	5.5%	0.332	10.3%	9.89%	47.6%	43.4%	9.1%	[1-0.97 2]
218	L	(6)	4384.34	0.049	11.6%	0.059	11.6%	41.0	5.4%	0.330	10.3%	9.89%	47.7%	43.2%	9.1%	[1-0.97 2]
219	L	(6)	4404.06	0.049	11.7%	0.060	11.7%	41.3	5.5%	0.330	10.2%	9.88%	47.7%	43.1%	9.2%	[1-0.97 2]
220	L	(6)	4424.92	0.051	11.7%	0.062	11.7%	42.7	5.6%	0.330	10.2%	9.87%	48.3%	42.1%	9.6%	[1-0.97 2]
221	L	(6)	4444.62	0.051	11.7%	0.062	11.7%	42.8	5.8%	0.328	10.2%	9.87%	48.4%	42.0%	9.6%	[1-0.97 2]
222	L	(6)	4464.31	0.051	11.7%	0.063	11.7%	43.3	5.7%	0.328	10.2%	9.86%	48.7%	41.6%	9.7%	[1-0.97 2]
223	L	(6)	4485.20	0.052	11.6%	0.064	11.6%	43.7	5.5%	0.329	10.2%	9.83%	49.0%	41.2%	9.8%	[1-0.92 2]
224	L	(6)	4504.91	0.052	11.7%	0.065	11.7%	43.6	5.8%	0.329	10.2%	9.83%	49.7%	40.5%	9.8%	[1-0.92 2]
225	L	(6)	4524.63	0.052	11.7%	0.065	11.7%	44.0	5.7%	0.327	10.2%	9.83%	49.7%	40.3%	10.0%	[1-0.92 2]
226	L	(6)	4544.35	0.053	11.7%	0.067	11.7%	44.9	5.8%	0.326	10.2%	9.83%	49.9%	39.9%	10.2%	[1-0.89 2]
227	L	(6)	4565.22	0.052	11.9%	0.066	11.9%	44.5	6.2%	0.326	10.2%	9.81%	49.8%	40.1%	10.1%	[1-0.89 2]
228	L	(6)	4584.92	0.052	12.0%	0.066	12.0%	44.4	6.5%	0.325	10.1%	9.79%	49.6%	40.4%	10.0%	[1-0.86 2]
229	L	(6)	4604.61	0.051	12.0%	0.065	12.0%	43.5	6.4%	0.324	10.1%	9.79%	49.4%	40.9%	9.7%	[1-0.89 2]
230	L	(6)	4624.33	0.049	12.1%	0.063	12.1%	42.0	6.6%	0.323	10.1%	9.78%	49.3%	41.5%	9.2%	[1-0.91 2]
231	L	(6)	4645.20	0.049	11.9%	0.063	11.9%	42.4	6.2%	0.322	10.1%	9.78%	49.2%	41.4%	9.4%	[1-0.91 2]
232	L	(6)	4664.90	0.049	12.0%	0.064	12.0%	42.7	6.5%	0.320	10.1%	9.77%	49.3%	41.2%	9.5%	[1-0.88 2]
233	L	(6)	4684.59	0.050	11.8%	0.065	11.8%	43.7	6.1%	0.319	10.1%	9.77%	49.1%	41.1%	9.8%	[1-0.88 2]
234	L	(6)	4705.45	0.051	11.8%	0.067	11.8%	44.7	6.1%	0.318	10.1%	9.76%	49.2%	40.7%	10.1%	[1-0.88 2]
235	L	(6)	4725.14	0.051	11.8%	0.067	11.8%	44.7	6.1%	0.316	10.1%	9.76%	49.0%	40.9%	10.1%	[1-0.88 2]
236	L	(6)	4744.84	0.049	12.1%	0.064	12.1%	43.0	6.6%	0.315	10.1%	9.76%	48.9%	41.4%	9.7%	[1-0.85 2]
237	L	(6)	4764.54	0.047	12.0%	0.063	12.0%	41.9	6.4%	0.314	10.1%	9.75%	48.6%	42.1%	9.3%	[1-0.85 2]
238	L	(6)	4785.41	0.047	12.2%	0.062	12.2%	41.6	6.8%	0.312	10.1%	9.75%	48.7%	42.0%	9.3%	[1-0.85 2]
239	L	(6)	4805.11	0.047	12.0%	0.062	12.0%	41.5	6.6%	0.312	10.1%	9.72%	48.3%	42.6%	9.2%	[1-0.85 2]
240	L	(6)	4824.84	0.047	12.0%	0.063	12.0%	42.1	6.5%	0.309	10.1%	9.72%	47.8%	42.9%	9.2%	[1-0.85 2]
241	L	(6)	4844.56	0.044	12.2%	0.060	12.2%	40.4	6.9%	0.305	10.1%	9.72%	46.6%	44.6%	8.8%	[1-0.85 2]
242	L	(6)	4865.44	0.046	12.0%	0.063	12.0%	42.4	6.5%	0.304	10.1%	9.72%	46.8%	43.9%	9.3%	[1-0.85 2]
243	L	(6)	4885.16	0.044	12.0%	0.060	12.0%	40.2	6.6%	0.305	10.0%	9.67%	46.0%	45.4%	8.6%	[1-0.85 2]
244	L	(6)	4904.87	0.044	12.2%	0.060	12.2%	40.2	6.9%	0.305	10.0%	9.66%	46.3%	45.0%	8.7%	[1-0.85 2]
245	L	(6)	4924.57	0.043	11.9%	0.059	11.9%	39.2	6.5%	0.304	10.0%	9.65%	46.2%	45.3%	8.5%	[1-0.85 2]
246	L	(6)	4945.48	0.046	11.6%	0.063	11.6%	41.1	6.1%	0.309	9.9%	9.58%	47.2%	43.8%	9.0%	[1-0.81 2]
247	L	(6)	4965.16	0.044	11.8%	0.060	11.8%	39.5	6.4%	0.308	9.9%	9.54%	46.6%	44.9%	8.5%	[1-0.71 2]
248	L	(6)	4984.87	0.045	12.2%	0.062	12.2%	40.5	7.2%	0.307	9.9%	9.54%	46.9%	44.2%	8.9%	[1-0.71 2]
249	L	(6)	5005.73	0.044	12.6%	0.061	12.6%	39.6	7.8%	0.305	9.9%	9.53%	46.3%	45.1%	8.6%	[1-0.71 2]
250	L	(6)	5025.43	0.042	13.0%	0.059	13.0%	38.9	8.5%	0.303	9.9%	9.52%	45.8%	45.8%	8.4%	[1-0.67 2]
251	L	(6)	5045.12	0.041	13.4%	0.058	13.4%	38.4	9.0%	0.300	9.9%	9.51%	44.9%	47.0%	8.2%	[1-0.63 2]
252	L	(6)	5064.81	0.041	13.3%	0.057	13.3%	37.5	9.0%	0.301	9.8%	9.48%	44.7%	47.4%	7.9%	[1-0.67 2]
253	L	(6)	5085.68	0.041	12.7%	0.058	12.7%	38.1	8.0%	0.299	9.8%	9.46%	44.3%	47.6%	8.0%	[1-0.67 2]
254	L	(6)	5105.38	0.042	12.2%	0.059	12.2%	38.9	7.2%	0.298	9.8%	9.46%	44.0%	47.8%	8.2%	[1-0.67 2]
255	L	(6)	5125.10	0.043	12.1%	0.062	12.1%	40.6	7.0%	0.297	9.8%	9.46%	44.1%	47.3%	8.6%	[1-0.67 2]
256	L	(6)	5144.83	0.045	11.9%	0.064	11.9%	42.0	6.7%	0.298	9.8%	9.45%	44.3%	46.8%	8.9%	[1-0.70 2]
257	L	(6)	5165.71	0.046	11.9%	0.065	11.9%	42.7	6.8%	0.296	9.8%	9.44%	43.9%	47.0%	9.1%	[1-0.70 2]
258	L	(6)	5185.43	0.045	12.1%	0.065	12.1%	42.3	7.0%	0.296	9.8%	9.43%	43.7%	47.4%	8.9%	[1-0.74 2]
259	L	(6)	5205.13	0.044	12.4%	0.063	12.4%	41.3	7.6%	0.295	9.8%	9.43%	43.7%	47.6%	8.7%	[1-0.74 2]
260	L	(6)	5225.98	0.043	12.4%	0.062	12.4%	40.5	7.6%	0.293	9.8%	9.43%	43.6%	47.9%	8.5%	[1-0.74 2]
261	L	(6)	5245.67	0.041	12.5%	0.060	12.5%	39.2	7.7%	0.293	9.8%	9.43%	43.7%	48.0%	8.3%	[1-0.74 2]
262	L	(6)	5265.36	0.042	12.5%	0.061	12.5%	39.9	7.7%	0.292	9.8%	9.43%	44.3%	47.2%	8.4%	[1-0.74 2]
263	L	(6)	5285.06	0.042	12.8%	0.062	12.8%	40.2	8.2%	0.292	9.8%	9.43%	44.8%	46.5%	8.6%	[1-0.74 2]
264	L	(6)	5305.93	0.041	12.5%	0.061	12.5%	39.4	7.8%	0.292	9.8%	9.42%	44.9%	46.8%	8.3%	[1-0.77 2]
265	L	(6)	5325.62	0.042	12.5%	0.062	12.5%	39.8	7.8%	0.292	9.8%	9.41%	45.3%	46.2%	8.5%	[1-0.77 2]
266	L	(6)	5345.32	0.042	12.6%	0.062	12.6%	39.9	7.9%	0.292	9.8%	9.40%	45.2%	46.3%	8.5%	[1-0.77 2]
267	L	(6)	5366.19	0.041	13.0%	0.060	13.0%	38.8	8.6%	0.290	9.8%	9.40%	45.1%	46.7%	8.2%	[1-0.77 2]
268	L	(6)	5385.89	0.041	12.8%	0.061	12.8%	39.4	8.2%	0.290	9.8%	9.40%	45.1%	46.6%	8.3%	[1-0.77 2]
269	L	(6)	5405.61	0.043	12.6%	0.065	12.6%	41.6	7.9%	0.290	9.8%	9.39%	45.6%	45.5%	9.0%	[1-0.77 2]
270	L	(6)	5425.33	0.044	12.8%	0.067	12.8%	42.4	8.3%	0.290	9.8%	9.38%	46.1%	44.7%	9.2%	[1-0.73 2]
271	L	(6)	5446.20	0.045	12.7%	0.068	12.7%	42.9	8.1%	0.290	9.8%	9.37%	46.4%	44.3%	9.3%	[1-0.73 2]
272	L	(6)	5465.90	0.046	12.6%	0.070	12.6%	43.9	8.0%	0.290	9.7%	9.36%	46.6%	43.8%	9.6%	[1-0.79 2]
273	L	(6)	5485.60	0.047	12.7%	0.072	12.7%	45.0	8.1%	0.291	9.7%	9.35%	46.9%	43.2%	9.8%	[1-0.79 2]
274	L	(6)	5506.46	0.047	13.2%	0.071	13.2%	44.5	9.0%	0.291	9.7%	9.33%	47.1%	43.1%	9.8%	[1-0.82 2]
275	L	(6)	5526.16	0.046	12.9%	0.071	12.9%	44.3	8.5%	0.290	9.7%	9.32%	46.6%	43.7%	9.7%	[1-0.82 2]
276	L	(6)	5545.86	0.047	13.0%	0.072	13.0%	44.8	8.8%	0.289	9.7%	9.32%	46.2%	43.9%	9.9%	[1-0.82 2]
277	L	(6)	5565.56	0.049	12.6%	0.076	12.6%	47.1	8.1%	0.289	9.7%	9.32%	46.6%	42.7%	10.7%	[1-0.82 2]
278	L	(6)	5586.43	0.047	12.5%	0.073	12.5%	45.7	7.9%	0.287	9.7%	9.32%	46.3%	43.3%	10.4%	[1-0.82 2]
279	L	(6)	5606.14	0.047	12.5%	0.073	12.5%	45.3	7.9%	0.286	9.7%	9.32%	45.7%	44.0%	10.3%	[1-0.82 2]
280	L	(6)	5625.84	0.047	12.4%	0.074	12.4%	45.9	7.8%	0.285	9.7%	9.32%	46.0%	43.5%	10.5%	[1-0.82 2]
281	L	(6)	5645.55	0.049	11.9%	0.077	11.9%	47.8	7.0%	0.285	9.7%	9.32%	46.6%	42.4%	11.0%	[1-0.82 2]
282	L	(6)	5666.41	0.047	12.3%	0.074	12.3%	45.9	7.5%	0.284	9.7%	9.32%	46.3%	43.3%	10.4%	[1-0.82 2]
283	L	(6)	5686.12	0.049	12.5%	0.077	12.5%	47.8	8.0%	0.283	9.6%	9.31%	46.4%	42.6%	10.9%	[1-0.79 2]
284	L	(6)	5705.83	0.051	12.2%	0.082	12.2%	50.5	7.4%	0.283	9.6%	9.31%	46.9%	41.5%	11.6%	[1-0.79 2]
285	L	(6)	5726.68	0.053	12.0%	0.084	12.0%	51.8	7.2%	0.282	9.6%	9.31%	46.8%	41.1%	12.1%	[1-0.79 2]
286	L	(6)	5746.38	0.053	12.3%	0.084	12.3%	51.9	7.6%	0.281	9.6%	9.31%	47.0%	40.9%	12.1%	[1-0.79 2]
287	L	(6)	5766.08	0.053	12.0%	0.085	12.0%	52.3	7.2%	0.280	9.6%	9.31%	47.0%	40.9%	12.2%	[1-0.79 2]
288	L	(6)	5785.79	0.051	11.7%	0.082	11.7%	50.9	6.6%	0.278	9.6%	9.31%	46.4%	41.8%	11.8%	[1-0.79 2]
289	L	(6)	5806.65	0.050	11.6%	0.081	11.6%	50.0	6.5%	0.277	9.6%	9.31%	46.5%	41.9%	11.6%	[1-0.79 2]
290	L	(6)	5826.36	0.048	11.5%	0.078	11.5%	48.2	6.3%	0.276	9.6%	9.31%	46.2%	42.7%	11.0%	[1-0.79 2]
291	L	(6)	5846.07	0.046	12.0%	0.074	12.0%	46.2	7.1%	0.275	9.6%	9.31%	45.7%	43.7%	10.5%	[1-0.79 2]
292	L	(6)	5865.78	0.046	12.2%	0.075	12.2%	46.7	7.4%	0.273	9.6%	9.31%	45.7%	43.6%	10.7%	[1-0.79 2]
293	L	(6)	5886.65	0.048	11.9%	0.078	11.9%	48.5	6.9%	0.273	9.6%	9.31%	46.0%	42.7%	11.3%	[1-0.79 2]
294	L	(6)	5906.35	0.045	12.5%	0.074	12.5%	46.3	7.9%	0.272	9.7%	9.31%	46.0%	43.4%	10.6%	[1-0.79 2]
295	L	(6)	5926.06	0.045	12.7%	0.075	12.7%	46.4	8.2%	0.271	9.7%	9.31%	46.2%	43.2%	10.6%	[1-0.79 2]
296	L	(6)	5946.91	0.045	12.5%	0.074	12.5%	46.3	7.9%	0.270	9.7%	9.31%	46.0%	43.5%	10.5%	[1-0.79 2]
297	L	(6)	5966.59	0.046	12.2%	0.076	12.2%	47.5	7.4%	0.270	9.6%	9.31%	46.4%	42.8%	10.8%	[1-0.79 2]
298	L	(6)	5986.29	0.045	12.5%	0.074	12.5%	46.1	8.0%	0.269	9.7%	9.31%	46.2%	43.4%	10.3%	[1-0.79 2]
299	L	(6)	6005.98	0.046	12.4%	0.078	12.4%	48.2	7.8%	0.268	9.6%	9.31%	46.0%	43.1%	10.9%	[1-0.79 2]
300	L	(6)	6026.86	0.047	12.5%	0.079	12.5%	48.9	7.9%	0.267	9.6%	9.30%	46.1%	42.8%	11.1%	[1-0.79 2]
301	L	(6)	6046.56	0.047	12.4%	0.079	12.4%	49.2	7.8%	0.267	9.6%	9.30%	46.6%	42.2%	11.3%	[1-0.79 2]
302	L	(6)	6066.27	0.046	12.8%	0.078	12.8%	48.3	8.4%	0.266	9.6%	9.30%	46.4%	42.6%	11.0%	[1-0.79 2]
303	L	(6)	6086.00	0.047	12.6%	0.079	12.6%	49.1	8.2%	0.265	9.6%	9.30%	46.6%	42.1%	11.3%	[1-0.79 2]
304	L	(6)	6106.89	0.047	12.7%	0.080	12.7%	49.8	8.3%	0.265	9.6%	9.30%	46.8%	41.7%	11.6%	[1-0.79 2]
305	L	(6)	6126.60	0.048	12.3%	0.082	12.3%	50.6	7.7%	0.264	9.6%	9.30%	47.0%	41.2%	11.9%	[1-0.79 2]
306	L	(6)	6146.30	0.048	12.3%	0.083	12.3%	51.1	7.7%	0.263	9.6%	9.30%	46.8%	41.2%	12.0%	[1-0.79 2]
307	L	(6)	6167.17	0.048	11.9%	0.083	11.9%	51.3	7.1%	0.262	9.6%	9.30%	46.7%	41.2%	12.1%	[1-0.79 2]
308	L	(6)	6186.88	0.049	11.7%	0.084	11.7%	52.0	6.7%	0.261	9.6%	9.30%	46.8%	40.9%	12.3%	[1-0.79 2]
309	L	(6)	6206.57	0.048	11.3%	0.082	11.3%	51.1	5.9%	0.260	9.6%	9.30%	46.6%	41.3%	12.1%	[1-0.79 2]
310	L	(6)	6226.27	0.048	11.4%	0.083	11.4%	51.2	6.2%	0.259	9.6%	9.30%	46.6%	41.4%	12.0%	[1-0.79 2]
311	L	(6)	6247.11	0.048	11.4%	0.084	11.4%	51.7	6.1%	0.258	9.6%	9.30%	46.6%	41.3%	12.1%	[1-0.79 2]
312	L	(6)	6266.80	0.048	11.5%	0.084	11.5%	51.8	6.4%	0.258	9.6%	9.30%	46.7%	41.2%	12.1%	[1-0.79 2]
313	L	(6)	6286.49	0.047	11.7%	0.082	11.7%	50.9	6.7%	0.257	9.6%	9.30%	46.6%	41.6%	11.8%	[1-0.79 2]
314	L	(6)	6307.33	0.047	12.0%	0.082	12.0%	50.7	7.1%	0.256	9.6%	9.30%	46.7%	41.6%	11.7%	[1-0.79 2]
315	L	(6)	6327.03	0.046	12.4%	0.080	12.4%	49.7	7.9%	0.255	9.6%	9.30%	46.5%	42.0%	11.5%	[1-0.79 2]
316	L	(6)	6346.74	0.047	12.1%	0.082	12.1%	51.0	7.4%	0.254	9.6%	9.29%	46.6%	41.5%	11.9%	[1-0.76 2]
317	L	(6)	6366.46	0.046	12.3%	0.081	12.3%	50.1	7.7%	0.254	9.6%	9.29%	46.5%	41.9%	11.6%	[1-0.76 2]
318	L	(6)	6387.35	0.047	12.2%	0.083	12.2%	51.2	7.5%	0.253	9.6%	9.29%	46.6%	41.5%	11.9%	[1-0.76 2]
319	L	(6)	6407.03	0.047	12.1%	0.084	12.1%	52.3	7.3%	0.252	9.6%	9.29%	46.5%	41.2%	12.2%	[1-0.76 2]
320	L	(6)	6426.73	0.048	11.7%	0.086	11.7%	53.5	6.8%	0.251	9.6%	9.29%	46.2%	41.3%	12.5%	[1-0.76 2]
321	L	(6)	6446.43	0.047	12.0%	0.084	12.0%	51.8	7.2%	0.250	9.6%	9.29%	46.3%	41.7%	12.0%	[1-0.76 2]
322	L	(6)	6467.31	0.047	11.9%	0.085	11.9%	52.5	7.1%	0.249	9.6%	9.29%	46.2%	41.5%	12.3%	[1-0.76 2]
323	L	(6)	6487.00	0.046	12.0%	0.083	12.0%	51.4	7.3%	0.248	9.6%	9.29%	45.8%	42.1%	12.1%	[1-0.76 2]
324	L	(6)	6506.70	0.046	11.9%	0.083	11.9%	51.7	7.0%	0.247	9.6%	9.29%	45.7%	42.0%	12.3%	[1-0.76 2]
325	L	(6)	6527.56	0.046	12.0%	0.084	12.0%	51.9	7.2%	0.247	9.6%	9.29%	46.0%	41.7%	12.3%	[1-0.76 2]
326	L	(6)	6547.26	0.046	11.9%	0.083	11.9%	51.9	7.0%	0.245	9.6%	9.29%	45.5%	42.1%	12.4%	[1-0.76 2]
327	L	(6)	6566.96	0.046	11.6%	0.084	11.6%	52.2	6.6%	0.244	9.6%	9.29%	45.4%	42.1%	12.5%	[1-0.76 2]
328	L	(6)	6586.67	0.046	11.8%	0.084	11.8%	52.0	6.9%	0.244	9.6%	9.29%	45.6%	42.0%	12.4%	[1-0.76 2]
329	L	(6)	6607.54	0.045	11.8%	0.082	11.8%	51.2	6.9%	0.243	9.6%	9.29%	45.5%	42.5%	12.0%	[1-0.76 2]
330	L	(6)	6627.24	0.044	11.6%	0.082	11.6%	51.0	6.5%	0.242	9.6%	9.29%	45.4%	42.6%	12.1%	[1-0.76 2]
331	L	(6)	6646.95	0.044	11.4%	0.082	11.4%	51.1	6.1%	0.241	9.6%	9.29%	45.3%	42.5%	12.1%	[1-0.76 2]
332	L	(6)	6667.81	0.044	11.5%	0.082	11.5%	51.1	6.3%	0.240	9.6%	9.29%	45.1%	42.8%	12.1%	[1-0.76 2]
333	L	(6)	6687.53	0.045	11.4%	0.083	11.4%	52.1	6.1%	0.240	9.6%	9.29%	45.3%	42.4%	12.3%	[1-0.76 2]
334	L	(6)	6707.22	0.047	11.1%	0.087	11.1%	54.1	5.6%	0.239	9.6%	9.29%	45.7%	41.4%	12.9%	[1-0.76 2]
335	L	(6)	6726.94	0.047	11.0%	0.087	11.0%	54.2	5.4%	0.239	9.6%	9.29%	45.9%	41.3%	12.8%	[1-0.76 2]
336	L	(6)	6747.78	0.047	11.0%	0.088	11.0%	54.6	5.4%	0.239	9.6%	9.29%	46.2%	41.0%	12.8%	[1-0.76 2]
337	L	(6)	6767.49	0.046	10.8%	0.087	10.8%	53.9	5.0%	0.239	9.6%	9.29%	46.5%	40.9%	12.6%	[1-0.76 2]
338	L	(6)	6787.18	0.046	10.9%	0.086	10.9%	53.4	5.1%	0.238	9.6%	9.29%	46.4%	41.1%	12.5%	[1-0.76 2]
339	L	(6)	6808.04	0.045	10.9%	0.084	10.9%	52.2	5.3%	0.237	9.6%	9.29%	46.1%	41.8%	12.1%	[1-0.76 2]
340	L	(6)	6827.74	0.044	11.3%	0.084	11.3%	52.2	6.0%	0.236	9.6%	9.29%	46.0%	41.8%	12.1%	[1-0.76 2]
341	L	(6)	6847.44	0.043	11.6%	0.082	11.6%	51.2	6.5%	0.235	9.6%	9.29%	45.7%	42.4%	11.9%	[1-0.76 2]
342	L	(6)	6867.15	0.044	11.6%	0.084	11.6%	52.3	6.6%	0.234	9.6%	9.29%	45.7%	42.0%	12.3%	[1-0.76 2]
343	L	(6)	6888.03	0.044	11.6%	0.085	11.6%	52.5	6.6%	0.234	9.6%	9.29%	45.7%	42.0%	12.3%	[1-0.76 2]
344	L	(6)	6907.73	0.043	11.9%	0.083	11.9%	51.7	7.1%	0.233	9.6%	9.29%	45.7%	42.3%	12.1%	[1-0.76 2]
345	L	(6)	6927.43	0.043	11.8%	0.083	11.8%	51.7	6.9%	0.232	9.6%	9.29%	45.8%	42.1%	12.1%	[1-0.76 2]
346	L	(6)	6947.12	0.044	11.7%	0.084	11.7%	52.4	6.7%	0.232	9.6%	9.29%	46.1%	41.6%	12.3%	[1-0.76 2]
347	L	(6)	6968.00	0.044	11.7%	0.085	11.7%	52.9	6.7%	0.231	9.6%	9.29%	46.1%	41.6%	12.4%	[1-0.76 2]
348	L	(6)	6987.71	0.043	11.5%	0.084	11.5%	52.2	6.4%	0.231	9.6%	9.29%	46.0%	41.7%	12.2%	[1-0.76 2]
349	L	(6)	7007.41	0.043	11.4%	0.083	11.4%	51.5	6.2%	0.230	9.6%	9.29%	46.0%	41.9%	12.1%	[1-0.76 2]
350	L	(6)	7028.26	0.042	11.3%	0.082	11.3%	51.0	6.1%	0.229	9.6%	9.29%	45.8%	42.2%	11.9%	[1-0.76 2]
