[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
80	L	(3)	1721.25	0.005	92.2%	0.003	92.2%	80.7	25.1%	0.019	88.7%	71.41%	70.8%	11.2%	18.0%	[1-0.43 0]
81	L	(3)	1740.95	0.004	95.5%	0.002	95.5%	69.4	25.4%	0.018	92.0%	71.41%	68.9%	15.9%	15.2%	[1-0.43 0]
82	L	(3)	1761.82	0.004	98.3%	0.002	98.3%	60.0	24.9%	0.017	95.1%	71.41%	67.2%	19.9%	12.9%	[1-0.43 0]
83	L	(3)	1781.55	0.003	100.0%	0.001	100.0%	49.9	24.4%	0.016	97.4%	71.41%	66.3%	23.1%	10.6%	[1-0.43 0]
84	L	(3)	1801.26	0.003	100.0%	0.001	100.0%	50.5	24.5%	0.016	97.3%	71.41%	66.4%	22.9%	10.7%	[1-0.43 0]
85	L	(3)	1820.97	0.003	100.0%	0.001	100.0%	51.6	24.4%	0.016	97.3%	71.41%	66.0%	23.1%	10.9%	[1-0.43 0]
86	L	(3)	1841.82	0.003	100.0%	0.001	100.0%	50.4	24.3%	0.015	97.7%	71.41%	65.8%	23.6%	10.6%	[1-0.43 0]
87	L	(3)	1861.52	0.003	98.9%	0.001	98.9%	48.9	24.4%	0.016	95.8%	70.53%	69.0%	20.9%	10.1%	[1-0.43 0]
88	L	(3)	1881.20	0.002	100.0%	0.001	100.0%	41.3	21.8%	0.016	97.7%	70.53%	71.7%	20.1%	8.2%	[1-0.43 0]
89	L	(3)	1902.06	0.002	100.0%	0.001	100.0%	38.3	21.7%	0.016	98.2%	70.53%	74.7%	17.8%	7.5%	[1-0.43 0]
90	L	(3)	1921.75	0.002	100.0%	0.001	100.0%	35.0	21.5%	0.016	99.0%	70.53%	77.6%	15.7%	6.7%	[1-0.43 0]
91	L	(3)	1942.61	0.002	100.0%	0.001	100.0%	32.4	21.6%	0.017	99.5%	70.53%	80.6%	13.3%	6.1%	[1-0.43 0]
92	L	(3)	1961.17	0.002	99.1%	0.001	99.1%	33.2	21.4%	0.017	96.7%	69.88%	82.6%	11.2%	6.2%	[1-0.43 0]
93	L	(3)	1982.06	0.002	98.7%	0.001	98.7%	35.3	21.0%	0.018	96.5%	69.88%	84.6%	8.8%	6.6%	[1-0.43 0]
94	L	(3)	2001.79	0.002	98.2%	0.001	98.2%	37.1	21.0%	0.018	95.9%	69.88%	86.9%	6.2%	7.0%	[1-0.43 0]
95	L	(3)	2021.49	0.003	97.5%	0.001	97.5%	38.5	21.2%	0.019	95.1%	69.88%	89.6%	3.1%	7.3%	[1-0.43 0]
96	L	(3)	2041.20	0.003	97.2%	0.002	97.2%	38.7	21.4%	0.019	94.8%	69.88%	92.4%	0.3%	7.3%	[1-0.43 0]
97	L	(3)	2063.22	0.002	100.0%	0.001	100.0%	35.0	21.9%	0.018	100.0%	69.00%	90.2%	3.4%	6.4%	[1-0.43 0]
98	L	(3)	2082.92	0.002	100.0%	0.001	100.0%	30.2	22.5%	0.017	100.0%	69.00%	87.6%	7.2%	5.2%	[1-0.43 0]
99	L	(3)	2102.64	0.002	100.0%	0.001	100.0%	26.0	24.3%	0.017	100.0%	69.00%	85.3%	10.5%	4.2%	[1-0.43 0]
100	L	(3)	2123.50	0.001	100.0%	0.001	100.0%	24.4	25.4%	0.016	100.0%	69.00%	82.8%	13.5%	3.7%	[1-0.43 0]
101	L	(3)	2143.20	0.001	100.0%	0.001	100.0%	21.4	27.0%	0.015	100.0%	69.00%	79.7%	17.2%	3.0%	[1-0.43 0]
102	L	(3)	2162.89	0.001	100.0%	0.001	100.0%	24.7	31.4%	0.015	100.0%	69.00%	79.9%	16.3%	3.8%	[1-0.43 0]
103	L	(3)	2182.61	0.001	100.0%	0.001	100.0%	24.5	31.6%	0.015	100.0%	69.00%	80.2%	16.0%	3.8%	[1-0.43 0]
104	L	(3)	2203.48	0.002	100.0%	0.001	100.0%	38.9	30.7%	0.016	100.0%	66.84%	80.0%	12.7%	7.3%	[1-0.43 0]
105	L	(3)	2224.31	0.004	100.0%	0.002	100.0%	66.7	40.5%	0.017	100.0%	66.84%	77.5%	9.7%	12.8%	[1-0.43 0]
106	L	(3)	2244.04	0.005	100.0%	0.003	100.0%	84.9	40.6%	0.018	100.0%	66.84%	77.2%	5.9%	16.9%	[1-0.43 0]
107	L	(3)	2263.75	0.007	100.0%	0.004	100.0%	105.2	42.8%	0.018	98.2%	66.84%	75.4%	3.7%	20.9%	[1-0.43 0]
108	L	(3)	2283.48	0.008	100.0%	0.005	100.0%	119.1	40.5%	0.019	91.8%	66.84%	75.5%	0.1%	24.3%	[1-0.43 0]
109	L	(3)	2304.34	0.008	100.0%	0.005	100.0%	120.1	40.4%	0.019	91.8%	66.84%	75.3%	0.2%	24.5%	[1-0.43 0]
110	L	(3)	2322.89	0.007	99.4%	0.005	99.4%	110.0	36.6%	0.018	92.4%	66.84%	76.9%	0.2%	22.9%	[1-0.43 0]
111	L	(3)	2342.64	0.007	99.0%	0.005	99.0%	108.2	35.7%	0.018	92.4%	66.84%	77.1%	0.2%	22.6%	[1-0.43 0]
112	L	(3)	2363.51	0.006	97.9%	0.004	97.9%	99.9	31.6%	0.018	92.7%	66.84%	78.3%	0.3%	21.4%	[1-0.43 0]
113	L	(3)	2382.06	0.008	86.8%	0.005	86.8%	106.1	33.4%	0.020	80.1%	61.95%	77.2%	0.2%	22.5%	[1-0.43 0]
114	L	(3)	2401.77	0.008	85.5%	0.006	85.5%	113.0	33.3%	0.020	78.7%	61.95%	76.0%	0.2%	23.9%	[1-0.43 0]
115	L	(3)	2422.64	0.008	84.2%	0.005	84.2%	109.4	31.6%	0.020	78.1%	61.95%	76.6%	0.1%	23.3%	[1-0.43 0]
116	L	(3)	2442.35	0.008	83.1%	0.005	83.1%	111.5	30.3%	0.020	77.4%	61.95%	76.2%	0.1%	23.7%	[1-0.43 0]
117	L	(3)	2462.05	0.009	82.1%	0.006	82.1%	123.6	31.2%	0.020	76.0%	61.95%	74.1%	0.1%	25.8%	[1-0.43 0]
118	L	(3)	2481.76	0.009	81.3%	0.006	81.3%	124.6	30.5%	0.020	75.4%	61.95%	73.5%	0.1%	26.3%	[1-0.43 0]
119	L	(3)	2502.63	0.009	82.1%	0.006	82.1%	120.1	31.2%	0.020	76.0%	61.95%	74.6%	0.1%	25.3%	[1-0.43 0]
120	L	(3)	2522.32	0.009	82.4%	0.006	82.4%	127.1	32.9%	0.020	75.5%	61.95%	73.3%	0.1%	26.6%	[1-0.43 0]
121	L	(3)	2542.03	0.009	82.4%	0.006	82.4%	127.5	33.4%	0.020	75.4%	61.95%	73.2%	0.1%	26.7%	[1-0.43 0]
122	L	(3)	2561.73	0.008	82.6%	0.006	82.6%	114.9	32.5%	0.019	76.0%	61.95%	75.4%	0.1%	24.4%	[1-0.43 0]
123	L	(3)	2582.59	0.008	82.9%	0.006	82.9%	120.2	32.8%	0.019	76.1%	61.95%	74.8%	0.1%	25.2%	[1-0.43 0]
124	L	(3)	2602.30	0.008	82.1%	0.006	82.1%	123.0	32.4%	0.019	75.4%	61.95%	74.0%	0.1%	25.9%	[1-0.43 0]
125	L	(3)	2622.02	0.008	81.7%	0.006	81.7%	118.6	31.0%	0.019	75.6%	61.95%	74.7%	0.1%	25.2%	[1-0.43 0]
126	L	(3)	2642.90	0.008	81.6%	0.006	81.6%	122.3	31.3%	0.019	75.3%	61.95%	74.0%	0.1%	26.0%	[1-0.43 0]
127	L	(3)	2663.76	0.009	81.3%	0.006	81.3%	123.1	32.6%	0.019	74.5%	61.45%	74.2%	0.0%	25.7%	[1-0.43 0]
128	L	(3)	2684.63	0.008	83.7%	0.006	83.7%	119.7	35.3%	0.019	75.9%	61.45%	75.5%	0.0%	24.5%	[1-0.43 0]
129	L	(3)	2704.33	0.008	85.8%	0.006	85.8%	115.3	37.8%	0.019	77.1%	61.45%	76.7%	0.1%	23.2%	[1-0.43 0]
130	L	(3)	2722.87	0.008	84.0%	0.006	84.0%	109.9	38.0%	0.020	74.9%	59.29%	77.9%	0.1%	22.0%	[1-0.43 0]
131	L	(3)	2742.57	0.007	86.8%	0.006	86.8%	106.5	40.3%	0.019	76.9%	59.29%	79.1%	0.1%	20.8%	[1-0.43 0]
132	L	(3)	2762.25	0.007	86.4%	0.006	86.4%	104.7	38.6%	0.019	77.3%	59.29%	79.3%	0.1%	20.6%	[1-0.43 0]
133	L	(3)	2783.13	0.007	85.4%	0.006	85.4%	105.4	36.0%	0.019	77.5%	59.29%	78.9%	0.1%	21.0%	[1-0.43 0]
134	L	(3)	2802.83	0.008	85.8%	0.006	85.8%	109.5	36.8%	0.019	77.5%	59.29%	78.1%	0.1%	21.8%	[1-0.43 0]
135	L	(3)	2822.52	0.008	85.5%	0.006	85.5%	117.9	37.4%	0.019	76.9%	59.29%	76.7%	0.0%	23.3%	[1-0.43 0]
136	L	(3)	2842.23	0.008	81.4%	0.006	81.4%	110.6	34.8%	0.020	73.6%	58.00%	77.8%	0.1%	22.1%	[1-0.43 0]
137	L	(3)	2863.11	0.008	80.2%	0.006	80.2%	111.6	33.3%	0.019	73.0%	58.00%	77.1%	0.2%	22.8%	[1-0.43 0]
138	L	(3)	2882.82	0.008	80.8%	0.006	80.8%	109.8	34.6%	0.019	73.0%	58.00%	77.3%	0.2%	22.5%	[1-0.43 0]
139	L	(3)	2902.53	0.007	79.9%	0.006	79.9%	100.6	30.1%	0.019	74.0%	58.00%	79.0%	0.2%	20.8%	[1-0.43 0]
140	L	(3)	2923.41	0.007	81.3%	0.005	81.3%	98.7	32.5%	0.019	74.5%	58.00%	79.5%	0.2%	20.3%	[1-0.43 0]
141	L	(3)	2943.11	0.006	81.4%	0.005	81.4%	95.5	31.9%	0.018	74.8%	58.00%	79.9%	0.4%	19.7%	[1-0.43 0]
142	L	(3)	2962.82	0.007	82.0%	0.006	82.0%	104.9	34.1%	0.019	74.6%	58.00%	78.4%	0.3%	21.2%	[1-0.43 0]
143	L	(3)	2982.51	0.006	79.4%	0.005	79.4%	92.7	30.7%	0.019	73.2%	57.12%	80.1%	0.7%	19.1%	[1-0.43 0]
144	L	(3)	3003.38	0.006	78.7%	0.005	78.7%	95.6	29.7%	0.019	72.9%	57.12%	79.4%	0.7%	19.8%	[1-0.43 0]
145	L	(3)	3023.10	0.007	75.0%	0.005	75.0%	96.5	24.6%	0.019	70.8%	55.83%	78.7%	0.7%	20.5%	[1-0.43 0]
146	L	(3)	3042.80	0.007	74.1%	0.006	74.1%	105.4	24.6%	0.019	69.9%	55.83%	76.9%	0.5%	22.6%	[1-0.43 0]
147	L	(3)	3062.51	0.007	73.7%	0.006	73.7%	98.4	21.3%	0.019	70.5%	55.83%	78.1%	0.5%	21.5%	[1-0.43 0]
148	L	(3)	3083.37	0.007	73.2%	0.006	73.2%	105.4	21.9%	0.019	69.8%	55.83%	76.9%	0.0%	23.1%	[1-0.43 0]
149	L	(3)	3103.08	0.007	72.9%	0.006	72.9%	111.0	23.0%	0.019	69.1%	55.18%	75.1%	0.5%	24.4%	[1-0.43 0]
150	L	(3)	3122.79	0.007	73.0%	0.006	73.0%	110.2	23.3%	0.018	69.1%	55.18%	75.1%	0.5%	24.4%	[1-0.43 0]
151	L	(3)	3143.64	0.008	71.3%	0.007	71.3%	114.1	23.5%	0.019	67.3%	53.89%	74.0%	0.6%	25.4%	[1-0.43 0]
152	L	(3)	3163.35	0.010	56.7%	0.009	56.7%	114.2	22.4%	0.024	52.1%	49.01%	72.7%	1.5%	25.8%	[1-0.43 0]
153	L	(3)	3183.03	0.010	56.7%	0.008	56.7%	114.3	20.8%	0.023	52.8%	49.01%	71.1%	2.9%	26.1%	[1-0.43 0]
154	L	(3)	3202.75	0.009	55.3%	0.008	55.3%	111.0	18.8%	0.023	52.0%	48.13%	69.9%	4.5%	25.6%	[1-0.43 0]
155	L	(3)	3223.61	0.009	55.4%	0.008	55.4%	109.6	16.9%	0.022	52.8%	48.13%	68.1%	6.3%	25.6%	[1-0.43 0]
156	L	(3)	3243.32	0.008	55.6%	0.007	55.6%	103.9	15.4%	0.022	53.4%	48.13%	66.8%	8.8%	24.5%	[1-0.43 0]
157	L	(3)	3263.03	0.008	56.0%	0.007	56.0%	101.8	15.4%	0.021	53.8%	48.13%	66.1%	9.9%	24.0%	[1-0.43 0]
158	L	(3)	3282.76	0.008	56.3%	0.007	56.3%	101.1	15.3%	0.021	54.1%	48.13%	65.6%	10.5%	23.9%	[1-0.43 0]
159	L	(3)	3303.65	0.008	54.7%	0.008	54.7%	107.4	14.7%	0.021	52.7%	47.25%	63.4%	11.1%	25.5%	[1-0.43 0]
160	L	(3)	3323.35	0.009	52.4%	0.009	52.4%	114.7	14.3%	0.022	50.4%	45.95%	62.6%	10.2%	27.3%	[1-0.43 0]
161	L	(3)	3343.04	0.010	52.4%	0.009	52.4%	124.5	13.9%	0.022	50.5%	45.95%	60.7%	9.6%	29.7%	[1-0.43 0]
162	L	(3)	3363.91	0.011	52.6%	0.010	52.6%	133.5	13.7%	0.022	50.7%	45.95%	58.5%	9.6%	31.9%	[1-0.43 0]
163	L	(3)	3383.61	0.011	52.8%	0.010	52.8%	137.6	13.7%	0.022	51.0%	45.95%	57.3%	9.7%	33.0%	[1-0.43 0]
164	L	(3)	3403.29	0.011	53.1%	0.010	53.1%	139.6	13.7%	0.022	51.3%	45.95%	57.4%	9.1%	33.5%	[1-0.43 0]
165	L	(3)	3422.98	0.011	53.3%	0.010	53.3%	138.6	13.7%	0.022	51.5%	45.95%	56.5%	10.3%	33.3%	[1-0.43 0]
166	L	(3)	3443.85	0.011	53.2%	0.010	53.2%	138.0	13.6%	0.022	51.4%	45.95%	57.0%	9.8%	33.2%	[1-0.43 0]
167	L	(3)	3463.56	0.010	53.3%	0.010	53.3%	135.2	13.8%	0.021	51.5%	45.95%	57.5%	10.0%	32.5%	[1-0.43 0]
168	L	(3)	3483.26	0.011	53.2%	0.010	53.2%	139.8	13.7%	0.021	51.4%	45.95%	56.5%	9.9%	33.6%	[1-0.43 0]
169	L	(3)	3504.13	0.011	53.1%	0.010	53.1%	138.3	13.6%	0.021	51.4%	45.95%	57.0%	9.8%	33.2%	[1-0.43 0]
170	L	(3)	3523.83	0.010	53.3%	0.010	53.3%	136.2	13.9%	0.021	51.5%	45.95%	57.1%	10.3%	32.6%	[1-0.43 0]
171	L	(3)	3543.56	0.010	52.6%	0.010	52.6%	133.8	13.9%	0.021	50.7%	45.30%	55.9%	12.0%	32.1%	[1-0.43 0]
172	L	(3)	3563.25	0.010	53.0%	0.010	53.0%	132.9	13.7%	0.021	51.2%	45.30%	54.5%	13.6%	31.9%	[1-0.43 0]
173	L	(3)	3584.13	0.009	53.5%	0.009	53.5%	128.8	13.8%	0.020	51.7%	45.30%	53.5%	15.6%	30.9%	[1-0.43 0]
174	L	(3)	3603.83	0.009	54.1%	0.009	54.1%	128.2	13.9%	0.020	52.3%	45.30%	51.7%	17.5%	30.8%	[1-0.43 0]
