[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
236	H	(3)	4764.81	0.011	46.3%	0.015	46.3%	174.3	9.4%	0.018	45.3%	41.56%	16.6%	35.3%	48.2%	[1-0.43 0]
237	H	(3)	4784.51	0.011	46.3%	0.015	46.3%	174.0	9.4%	0.018	45.3%	41.56%	16.5%	35.5%	48.1%	[1-0.43 0]
238	H	(3)	4805.36	0.011	46.3%	0.015	46.3%	174.1	9.4%	0.018	45.3%	41.56%	16.6%	35.4%	48.1%	[1-0.43 0]
239	H	(3)	4825.08	0.012	45.6%	0.015	45.6%	175.8	9.5%	0.018	44.6%	41.15%	16.5%	35.0%	48.6%	[1-0.43 0]
240	H	(3)	4844.79	0.011	45.7%	0.015	45.7%	175.4	9.4%	0.018	44.7%	41.15%	16.5%	35.0%	48.5%	[1-0.43 0]
241	H	(3)	4864.49	0.011	45.8%	0.015	45.8%	175.6	9.4%	0.018	44.8%	41.15%	16.5%	35.0%	48.5%	[1-0.43 0]
242	H	(3)	4885.37	0.011	45.8%	0.016	45.8%	176.7	9.5%	0.018	44.9%	41.15%	16.6%	34.7%	48.7%	[1-0.43 0]
243	H	(3)	4905.06	0.011	45.9%	0.016	45.9%	176.8	9.5%	0.018	45.0%	41.15%	16.5%	34.7%	48.7%	[1-0.43 0]
244	H	(3)	4924.78	0.011	45.9%	0.015	45.9%	175.3	9.4%	0.018	44.9%	41.15%	16.7%	35.1%	48.3%	[1-0.43 0]
245	H	(3)	4944.49	0.011	45.9%	0.015	45.9%	175.6	9.4%	0.018	44.9%	41.15%	16.7%	35.0%	48.3%	[1-0.43 0]
246	H	(3)	4965.38	0.011	45.9%	0.015	45.9%	175.6	9.4%	0.018	44.9%	41.15%	16.7%	35.0%	48.3%	[1-0.43 0]
247	H	(3)	4985.09	0.011	45.9%	0.015	45.9%	174.7	9.3%	0.018	44.9%	41.15%	16.6%	35.2%	48.2%	[1-0.43 0]
248	H	(3)	5004.80	0.011	45.9%	0.015	45.9%	174.8	9.3%	0.018	44.9%	41.15%	16.6%	35.2%	48.2%	[1-0.43 0]
249	H	(3)	5024.50	0.011	45.9%	0.015	45.9%	174.7	9.3%	0.017	44.9%	41.15%	16.5%	35.3%	48.2%	[1-0.43 0]
250	H	(3)	5045.38	0.011	45.9%	0.015	45.9%	175.1	9.3%	0.017	44.9%	41.15%	16.5%	35.2%	48.3%	[1-0.43 0]
251	H	(3)	5065.10	0.011	45.1%	0.016	45.1%	173.4	9.3%	0.018	44.2%	40.27%	16.8%	35.3%	47.9%	[1-0.43 0]
252	H	(3)	5084.80	0.011	45.3%	0.015	45.3%	171.4	9.3%	0.018	44.3%	40.27%	17.2%	35.4%	47.4%	[1-0.43 0]
253	H	(3)	5104.51	0.011	45.4%	0.015	45.4%	169.8	9.3%	0.018	44.4%	40.27%	17.5%	35.5%	47.0%	[1-0.43 0]
254	H	(3)	5125.41	0.011	45.5%	0.015	45.5%	168.4	9.3%	0.018	44.6%	40.27%	17.9%	35.5%	46.5%	[1-0.43 0]
255	H	(3)	5145.11	0.011	45.7%	0.015	45.7%	166.7	9.3%	0.018	44.7%	40.27%	18.3%	35.6%	46.0%	[1-0.43 0]
256	H	(3)	5164.81	0.011	45.7%	0.015	45.7%	166.8	9.3%	0.017	44.7%	40.27%	18.3%	35.6%	46.1%	[1-0.43 0]
257	H	(3)	5185.67	0.011	45.0%	0.015	45.0%	166.1	9.2%	0.018	44.1%	39.62%	18.8%	35.4%	45.8%	[1-0.43 0]
258	H	(3)	5205.36	0.011	45.2%	0.015	45.2%	165.7	9.2%	0.018	44.2%	39.62%	19.1%	35.2%	45.7%	[1-0.43 0]
259	H	(3)	5225.07	0.011	45.3%	0.015	45.3%	165.3	9.2%	0.018	44.4%	39.62%	19.4%	35.1%	45.5%	[1-0.43 0]
260	H	(3)	5244.77	0.010	45.5%	0.015	45.5%	164.8	9.2%	0.018	44.5%	39.62%	19.6%	35.1%	45.4%	[1-0.43 0]
261	H	(3)	5265.65	0.010	45.6%	0.015	45.6%	164.4	9.2%	0.018	44.7%	39.62%	19.8%	35.0%	45.2%	[1-0.43 0]
262	H	(3)	5285.36	0.010	45.8%	0.015	45.8%	165.1	9.3%	0.018	44.8%	39.62%	19.4%	35.2%	45.3%	[1-0.43 0]
263	H	(3)	5305.09	0.010	45.6%	0.015	45.6%	164.7	9.3%	0.018	44.7%	39.62%	19.8%	35.0%	45.2%	[1-0.43 0]
264	H	(3)	5324.81	0.011	45.0%	0.016	45.0%	164.6	9.3%	0.018	44.0%	39.11%	19.7%	35.1%	45.2%	[1-0.43 0]
265	H	(3)	5345.68	0.010	45.1%	0.016	45.1%	163.9	9.2%	0.018	44.1%	39.11%	19.7%	35.1%	45.2%	[1-0.43 0]
266	H	(3)	5365.40	0.011	41.6%	0.017	41.6%	163.8	9.1%	0.019	40.6%	37.90%	19.7%	35.2%	45.1%	[1-0.43 0]
267	H	(3)	5385.10	0.011	41.8%	0.017	41.8%	162.8	8.9%	0.019	40.8%	37.90%	19.8%	35.3%	45.0%	[1-0.43 0]
268	H	(3)	5404.82	0.011	42.1%	0.017	42.1%	162.8	8.8%	0.019	41.2%	37.90%	19.5%	35.6%	45.0%	[1-0.43 0]
269	H	(3)	5425.68	0.011	42.2%	0.017	42.2%	162.9	8.7%	0.019	41.3%	37.90%	19.7%	35.3%	45.0%	[1-0.43 0]
270	H	(3)	5445.38	0.011	42.3%	0.017	42.3%	161.9	8.6%	0.019	41.4%	37.90%	19.8%	35.3%	44.8%	[1-0.43 0]
271	H	(3)	5465.08	0.011	42.2%	0.017	42.2%	161.7	8.6%	0.019	41.3%	37.90%	20.1%	35.1%	44.8%	[1-0.43 0]
272	H	(3)	5485.95	0.011	42.2%	0.017	42.2%	162.2	8.6%	0.019	41.3%	37.90%	20.1%	35.0%	44.9%	[1-0.43 0]
