[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
47	L	(3)	980.34	0.004	100.0%	0.001	100.0%	85.1	100.0%	0.013	100.0%	100.00%	20.9%	57.7%	21.4%	[1-0.43 0]
48	L	(3)	1001.20	0.004	100.0%	0.001	100.0%	85.4	100.0%	0.013	100.0%	100.00%	20.5%	58.0%	21.6%	[1-0.43 0]
49	L	(3)	1020.92	0.004	100.0%	0.001	100.0%	86.5	100.0%	0.012	100.0%	100.00%	20.6%	57.5%	21.9%	[1-0.43 0]
50	L	(3)	1040.62	0.004	100.0%	0.001	100.0%	86.5	100.0%	0.012	100.0%	100.00%	21.1%	57.1%	21.9%	[1-0.43 0]
51	L	(3)	1060.32	0.004	100.0%	0.001	100.0%	86.0	100.0%	0.012	100.0%	100.00%	21.5%	56.9%	21.6%	[1-0.43 0]
52	L	(3)	1081.19	0.004	100.0%	0.001	100.0%	86.1	100.0%	0.012	100.0%	100.00%	21.4%	56.9%	21.7%	[1-0.43 0]
53	L	(3)	1100.89	0.004	100.0%	0.001	100.0%	85.1	100.0%	0.012	100.0%	100.00%	21.3%	57.4%	21.4%	[1-0.43 0]
54	L	(3)	1120.60	0.003	100.0%	0.001	100.0%	85.4	100.0%	0.011	100.0%	100.00%	21.0%	57.4%	21.6%	[1-0.43 0]
55	L	(3)	1140.32	0.003	100.0%	0.001	100.0%	85.8	100.0%	0.011	100.0%	100.00%	20.5%	57.8%	21.7%	[1-0.43 0]
56	L	(3)	1161.18	0.003	100.0%	0.001	100.0%	86.1	100.0%	0.011	100.0%	100.00%	20.1%	58.0%	21.8%	[1-0.43 0]
57	L	(3)	1180.87	0.003	100.0%	0.001	100.0%	86.2	100.0%	0.011	100.0%	100.00%	20.1%	58.1%	21.8%	[1-0.43 0]
58	L	(3)	1200.59	0.003	100.0%	0.001	100.0%	88.0	100.0%	0.011	100.0%	100.00%	20.3%	57.3%	22.4%	[1-0.43 0]
59	L	(3)	1221.45	0.003	100.0%	0.001	100.0%	88.1	100.0%	0.010	100.0%	100.00%	20.3%	57.3%	22.4%	[1-0.43 0]
60	L	(3)	1241.17	0.003	100.0%	0.001	100.0%	88.1	100.0%	0.010	100.0%	100.00%	20.7%	56.8%	22.5%	[1-0.43 0]
61	L	(3)	1260.89	0.003	100.0%	0.001	100.0%	87.8	100.0%	0.010	100.0%	100.00%	20.9%	56.7%	22.4%	[1-0.43 0]
62	L	(3)	1280.61	0.003	100.0%	0.001	100.0%	88.0	100.0%	0.010	100.0%	100.00%	21.0%	56.4%	22.6%	[1-0.43 0]
63	L	(3)	1301.49	0.003	100.0%	0.001	100.0%	87.4	100.0%	0.010	100.0%	100.00%	21.1%	56.6%	22.3%	[1-0.43 0]
64	L	(3)	1321.20	0.003	100.0%	0.001	100.0%	87.1	100.0%	0.010	100.0%	100.00%	21.5%	56.3%	22.2%	[1-0.43 0]
65	L	(3)	1340.90	0.003	100.0%	0.001	100.0%	87.6	100.0%	0.009	100.0%	100.00%	21.0%	56.6%	22.4%	[1-0.43 0]
66	L	(3)	1360.62	0.003	100.0%	0.001	100.0%	87.9	100.0%	0.009	100.0%	100.00%	20.8%	56.6%	22.5%	[1-0.43 0]
67	L	(3)	1381.50	0.003	100.0%	0.001	100.0%	88.9	100.0%	0.009	100.0%	100.00%	20.9%	56.4%	22.7%	[1-0.43 0]
68	L	(3)	1401.20	0.003	100.0%	0.001	100.0%	88.5	100.0%	0.009	100.0%	100.00%	20.7%	56.7%	22.6%	[1-0.43 0]
69	L	(3)	1420.91	0.003	100.0%	0.001	100.0%	89.0	100.0%	0.009	100.0%	100.00%	20.3%	57.0%	22.8%	[1-0.43 0]
70	L	(3)	1440.63	0.003	100.0%	0.001	100.0%	88.6	100.0%	0.009	100.0%	100.00%	20.3%	57.1%	22.6%	[1-0.43 0]
71	L	(3)	1461.50	0.003	100.0%	0.001	100.0%	88.1	100.0%	0.009	100.0%	100.00%	20.6%	57.0%	22.4%	[1-0.43 0]
72	L	(3)	1481.21	0.003	100.0%	0.001	100.0%	87.3	100.0%	0.009	100.0%	100.00%	20.6%	57.3%	22.1%	[1-0.43 0]
73	L	(3)	1500.92	0.003	100.0%	0.001	100.0%	86.9	100.0%	0.008	100.0%	100.00%	20.6%	57.4%	22.0%	[1-0.43 0]
74	L	(3)	1520.63	0.003	100.0%	0.001	100.0%	86.3	100.0%	0.008	100.0%	100.00%	20.6%	57.6%	21.8%	[1-0.43 0]
75	L	(3)	1541.49	0.003	100.0%	0.001	100.0%	86.2	100.0%	0.008	100.0%	100.00%	20.6%	57.7%	21.7%	[1-0.43 0]
76	L	(3)	1561.20	0.003	100.0%	0.001	100.0%	86.1	100.0%	0.008	100.0%	100.00%	20.4%	57.9%	21.7%	[1-0.43 0]
77	L	(3)	1580.91	0.002	100.0%	0.001	100.0%	85.4	100.0%	0.008	100.0%	100.00%	20.5%	58.1%	21.5%	[1-0.43 0]
78	L	(3)	1601.80	0.002	100.0%	0.001	100.0%	85.7	100.0%	0.008	100.0%	100.00%	20.4%	57.9%	21.6%	[1-0.43 0]
79	L	(3)	1621.52	0.002	100.0%	0.001	100.0%	86.1	100.0%	0.008	100.0%	100.00%	20.4%	57.7%	21.8%	[1-0.43 0]
80	L	(3)	1641.23	0.002	100.0%	0.001	100.0%	86.5	100.0%	0.008	100.0%	100.00%	20.7%	57.4%	22.0%	[1-0.43 0]
81	L	(3)	1660.95	0.002	100.0%	0.001	100.0%	87.0	100.0%	0.008	100.0%	100.00%	20.6%	57.3%	22.2%	[1-0.43 0]
82	L	(3)	1681.82	0.002	100.0%	0.001	100.0%	87.7	100.0%	0.008	100.0%	100.00%	20.5%	57.1%	22.4%	[1-0.43 0]
83	L	(3)	1701.54	0.003	100.0%	0.001	100.0%	100.4	100.0%	0.007	100.0%	100.00%	21.5%	52.7%	25.8%	[1-0.43 0]
84	L	(3)	1721.25	0.003	100.0%	0.002	100.0%	115.4	100.0%	0.008	100.0%	95.12%	21.8%	48.3%	29.8%	[1-0.43 0]
85	L	(3)	1740.97	0.004	100.0%	0.002	100.0%	131.6	100.0%	0.008	100.0%	95.12%	21.9%	43.9%	34.2%	[1-0.43 0]
86	L	(3)	1761.84	0.005	100.0%	0.002	100.0%	147.8	100.0%	0.008	100.0%	95.12%	22.3%	39.1%	38.6%	[1-0.43 0]
87	L	(3)	1781.54	0.005	100.0%	0.002	100.0%	163.7	100.0%	0.009	100.0%	95.12%	22.6%	34.5%	42.9%	[1-0.43 0]
88	L	(3)	1801.24	0.005	100.0%	0.003	100.0%	167.0	100.0%	0.008	100.0%	95.12%	21.8%	34.4%	43.8%	[1-0.43 0]
89	L	(3)	1820.94	0.005	100.0%	0.003	100.0%	168.1	100.0%	0.008	100.0%	95.12%	21.6%	34.2%	44.1%	[1-0.43 0]
90	L	(3)	1841.82	0.005	100.0%	0.003	100.0%	169.1	100.0%	0.008	100.0%	95.12%	21.6%	33.9%	44.5%	[1-0.43 0]
91	L	(3)	1861.54	0.005	100.0%	0.003	100.0%	170.2	100.0%	0.008	100.0%	95.12%	21.5%	33.7%	44.8%	[1-0.43 0]
92	L	(3)	1881.23	0.005	100.0%	0.003	100.0%	171.2	100.0%	0.008	100.0%	95.12%	21.4%	33.4%	45.2%	[1-0.43 0]
93	L	(3)	1902.09	0.004	100.0%	0.002	100.0%	161.9	100.0%	0.008	100.0%	95.12%	24.2%	33.1%	42.7%	[1-0.43 0]
94	L	(3)	1921.79	0.004	100.0%	0.002	100.0%	152.9	100.0%	0.008	100.0%	95.12%	27.2%	32.7%	40.2%	[1-0.43 0]
95	L	(3)	1941.52	0.004	100.0%	0.002	100.0%	142.0	100.0%	0.008	100.0%	95.12%	30.0%	32.9%	37.1%	[1-0.43 0]
96	L	(3)	1961.23	0.004	100.0%	0.002	100.0%	130.8	100.0%	0.008	100.0%	95.12%	32.9%	33.1%	33.9%	[1-0.43 0]
97	L	(3)	1982.12	0.003	100.0%	0.002	100.0%	121.5	100.0%	0.008	100.0%	95.12%	35.9%	32.9%	31.3%	[1-0.43 0]
98	L	(3)	2001.85	0.003	100.0%	0.002	100.0%	122.2	100.0%	0.008	100.0%	95.12%	35.8%	32.8%	31.4%	[1-0.43 0]
99	L	(3)	2021.56	0.003	100.0%	0.002	100.0%	121.2	100.0%	0.008	100.0%	95.12%	36.1%	32.9%	31.0%	[1-0.43 0]
100	L	(3)	2041.28	0.003	100.0%	0.002	100.0%	120.0	100.0%	0.008	100.0%	95.12%	36.2%	33.1%	30.7%	[1-0.43 0]
101	L	(3)	2062.15	0.003	100.0%	0.002	100.0%	122.0	100.0%	0.008	100.0%	95.12%	36.4%	32.2%	31.4%	[1-0.43 0]
102	L	(3)	2081.86	0.003	100.0%	0.002	100.0%	121.7	100.0%	0.008	100.0%	95.12%	36.4%	32.3%	31.3%	[1-0.43 0]
103	L	(3)	2101.57	0.003	100.0%	0.002	100.0%	121.1	100.0%	0.007	100.0%	95.12%	36.7%	32.2%	31.1%	[1-0.43 0]
104	L	(3)	2121.25	0.003	100.0%	0.002	100.0%	121.9	100.0%	0.007	100.0%	95.12%	36.4%	32.2%	31.4%	[1-0.43 0]
105	L	(3)	2142.12	0.003	100.0%	0.002	100.0%	123.1	100.0%	0.007	100.0%	95.12%	36.2%	32.1%	31.8%	[1-0.43 0]
106	L	(3)	2161.83	0.003	100.0%	0.002	100.0%	122.0	100.0%	0.007	100.0%	95.12%	36.0%	32.6%	31.4%	[1-0.43 0]
107	L	(3)	2181.53	0.003	100.0%	0.002	100.0%	120.5	100.0%	0.007	100.0%	95.12%	36.2%	32.8%	31.0%	[1-0.43 0]
108	L	(3)	2202.39	0.003	100.0%	0.002	100.0%	120.3	100.0%	0.007	100.0%	95.12%	36.2%	32.8%	31.0%	[1-0.43 0]
109	L	(3)	2222.09	0.003	100.0%	0.002	100.0%	120.1	100.0%	0.007	100.0%	95.12%	36.1%	32.9%	31.0%	[1-0.43 0]
110	L	(3)	2241.78	0.003	100.0%	0.002	100.0%	122.1	100.0%	0.007	100.0%	95.12%	36.4%	32.1%	31.6%	[1-0.43 0]
111	L	(3)	2261.50	0.003	100.0%	0.002	100.0%	122.8	100.0%	0.007	100.0%	95.12%	36.3%	32.0%	31.7%	[1-0.43 0]
112	L	(3)	2282.37	0.004	100.0%	0.002	100.0%	127.4	100.0%	0.008	100.0%	88.07%	32.2%	35.0%	32.8%	[1-0.43 0]
113	L	(3)	2302.07	0.004	98.3%	0.002	98.3%	131.2	26.6%	0.008	94.6%	88.07%	28.4%	37.9%	33.7%	[1-0.43 0]
114	L	(3)	2321.78	0.004	100.0%	0.002	100.0%	132.6	26.6%	0.007	97.8%	88.07%	24.2%	41.8%	34.0%	[1-0.43 0]
115	L	(3)	2341.50	0.004	92.6%	0.002	92.6%	125.1	26.1%	0.008	88.9%	83.19%	20.8%	47.1%	32.1%	[1-0.43 0]
116	L	(3)	2362.38	0.003	96.0%	0.002	96.0%	120.9	25.7%	0.008	92.5%	83.19%	17.8%	51.2%	31.0%	[1-0.43 0]
117	L	(3)	2382.08	0.003	97.0%	0.002	97.0%	111.4	25.1%	0.008	93.7%	83.19%	18.5%	52.8%	28.7%	[1-0.43 0]
118	L	(3)	2401.77	0.003	91.3%	0.002	91.3%	104.3	24.4%	0.008	88.0%	78.87%	18.3%	54.6%	27.1%	[1-0.43 0]
119	L	(3)	2422.63	0.003	93.5%	0.002	93.5%	99.3	23.5%	0.008	90.5%	78.87%	18.4%	55.7%	25.8%	[1-0.43 0]
120	L	(3)	2442.34	0.003	94.8%	0.002	94.8%	101.0	23.5%	0.008	91.9%	78.87%	17.9%	55.8%	26.3%	[1-0.43 0]
121	L	(3)	2462.04	0.003	96.3%	0.002	96.3%	101.3	23.4%	0.008	93.4%	78.87%	16.9%	56.6%	26.5%	[1-0.43 0]
122	L	(3)	2482.91	0.003	96.0%	0.002	96.0%	115.1	24.0%	0.008	92.9%	77.58%	15.0%	54.9%	30.0%	[1-0.43 0]
123	L	(3)	2502.63	0.004	96.0%	0.003	96.0%	124.4	24.1%	0.008	92.9%	77.58%	14.2%	53.5%	32.3%	[1-0.43 0]
124	L	(3)	2522.33	0.004	95.9%	0.003	95.9%	136.5	24.1%	0.008	92.8%	77.58%	13.4%	51.3%	35.2%	[1-0.43 0]
125	L	(3)	2542.03	0.004	95.9%	0.003	95.9%	147.1	24.1%	0.008	92.8%	77.58%	12.3%	49.8%	37.9%	[1-0.43 0]
126	L	(3)	2562.90	0.005	95.9%	0.003	95.9%	158.5	24.0%	0.008	92.9%	77.58%	11.5%	47.7%	40.8%	[1-0.43 0]
127	L	(3)	2582.60	0.006	94.7%	0.004	94.7%	180.4	24.6%	0.009	91.5%	76.29%	11.1%	42.7%	46.2%	[1-0.43 0]
128	L	(3)	2602.32	0.007	96.3%	0.005	96.3%	204.9	25.1%	0.009	93.0%	76.29%	10.0%	37.8%	52.2%	[1-0.43 0]
129	L	(3)	2622.01	0.007	98.1%	0.005	98.1%	226.4	25.7%	0.009	94.7%	76.29%	9.2%	33.2%	57.6%	[1-0.43 0]
130	L	(3)	2642.90	0.008	99.7%	0.006	99.7%	249.9	26.0%	0.009	96.2%	76.29%	8.4%	28.3%	63.3%	[1-0.43 0]
131	L	(3)	2662.60	0.009	100.0%	0.007	100.0%	271.9	26.3%	0.009	97.9%	76.29%	7.7%	23.7%	68.6%	[1-0.43 0]
132	L	(3)	2682.32	0.009	100.0%	0.007	100.0%	271.2	26.2%	0.009	97.8%	76.29%	7.6%	24.1%	68.4%	[1-0.43 0]
133	L	(3)	2703.16	0.010	95.8%	0.007	95.8%	270.3	26.2%	0.010	92.1%	71.41%	7.6%	24.7%	67.8%	[1-0.43 0]
134	L	(3)	2722.84	0.010	96.3%	0.007	96.3%	270.0	26.4%	0.010	92.6%	71.41%	7.3%	25.5%	67.2%	[1-0.43 0]
135	L	(3)	2742.54	0.010	96.7%	0.007	96.7%	269.7	26.6%	0.010	92.9%	71.41%	7.1%	26.2%	66.7%	[1-0.43 0]
136	L	(3)	2762.25	0.010	97.2%	0.008	97.2%	269.1	26.7%	0.010	93.5%	71.41%	6.7%	27.1%	66.2%	[1-0.43 0]
137	L	(3)	2783.11	0.010	97.4%	0.008	97.4%	271.1	27.1%	0.010	93.6%	71.41%	6.5%	27.6%	66.0%	[1-0.43 0]
138	L	(3)	2802.81	0.010	97.6%	0.008	97.6%	272.7	27.5%	0.010	93.6%	71.41%	6.2%	27.7%	66.1%	[1-0.43 0]
139	L	(3)	2822.50	0.010	97.2%	0.008	97.2%	272.8	27.4%	0.010	93.3%	71.41%	6.5%	27.4%	66.1%	[1-0.43 0]
140	L	(3)	2843.35	0.010	97.3%	0.008	97.3%	274.8	27.6%	0.010	93.3%	71.41%	6.2%	27.5%	66.3%	[1-0.43 0]
141	L	(3)	2863.06	0.010	97.6%	0.008	97.6%	273.4	27.4%	0.010	93.7%	71.41%	6.3%	27.4%	66.3%	[1-0.43 0]
142	L	(3)	2882.77	0.010	98.1%	0.008	98.1%	271.4	26.9%	0.010	94.3%	71.41%	6.2%	27.6%	66.2%	[1-0.43 0]
143	L	(3)	2902.47	0.009	98.1%	0.008	98.1%	269.6	26.5%	0.010	94.5%	71.41%	6.4%	27.5%	66.1%	[1-0.43 0]
144	L	(3)	2923.32	0.009	98.4%	0.008	98.4%	269.7	26.6%	0.010	94.8%	71.41%	6.2%	27.7%	66.1%	[1-0.43 0]
145	L	(3)	2943.03	0.009	98.4%	0.007	98.4%	266.9	26.1%	0.009	94.8%	71.41%	6.5%	27.5%	66.0%	[1-0.43 0]
146	L	(3)	2962.74	0.009	98.0%	0.008	98.0%	270.7	26.8%	0.010	94.3%	71.41%	6.2%	27.6%	66.1%	[1-0.43 0]
147	L	(3)	2982.44	0.009	97.9%	0.008	97.9%	271.7	27.1%	0.010	94.1%	71.41%	6.1%	27.7%	66.2%	[1-0.43 0]
148	L	(3)	3003.32	0.009	98.0%	0.008	98.0%	273.1	27.8%	0.010	94.0%	71.41%	5.8%	27.9%	66.3%	[1-0.43 0]
149	L	(3)	3023.02	0.009	98.0%	0.008	98.0%	273.5	27.8%	0.010	94.0%	71.41%	5.8%	28.0%	66.3%	[1-0.43 0]
150	L	(3)	3042.72	0.010	97.7%	0.008	97.7%	276.5	28.6%	0.010	93.5%	71.41%	5.6%	27.9%	66.5%	[1-0.43 0]
151	L	(3)	3063.59	0.010	97.5%	0.008	97.5%	276.7	28.5%	0.010	93.3%	71.41%	5.7%	27.8%	66.5%	[1-0.43 0]
152	L	(3)	3083.30	0.009	97.5%	0.008	97.5%	275.6	28.2%	0.009	93.3%	71.41%	6.0%	27.5%	66.5%	[1-0.43 0]
153	L	(3)	3103.01	0.009	97.4%	0.008	97.4%	275.2	27.7%	0.009	93.3%	71.41%	6.2%	27.4%	66.4%	[1-0.43 0]
154	L	(3)	3122.70	0.009	97.4%	0.008	97.4%	274.6	27.8%	0.009	93.3%	71.41%	6.2%	27.5%	66.4%	[1-0.43 0]
155	L	(3)	3143.55	0.008	95.4%	0.007	95.4%	259.3	26.6%	0.009	91.6%	70.53%	7.3%	29.4%	63.3%	[1-0.43 0]
156	L	(3)	3163.24	0.008	94.9%	0.007	94.9%	243.4	25.7%	0.009	91.3%	70.53%	8.2%	31.6%	60.2%	[1-0.43 0]
157	L	(3)	3182.95	0.007	94.2%	0.006	94.2%	230.8	25.3%	0.009	90.7%	70.53%	8.9%	33.7%	57.4%	[1-0.43 0]
158	L	(3)	3203.81	0.007	93.3%	0.006	93.3%	217.3	24.4%	0.008	90.0%	70.53%	9.8%	35.7%	54.5%	[1-0.43 0]
159	L	(3)	3223.53	0.006	91.9%	0.005	91.9%	203.4	23.2%	0.008	88.9%	70.53%	11.1%	37.5%	51.4%	[1-0.43 0]
160	L	(3)	3243.26	0.006	92.0%	0.005	92.0%	203.3	23.2%	0.008	89.0%	70.53%	10.9%	37.7%	51.4%	[1-0.43 0]
161	L	(3)	3262.96	0.006	91.8%	0.005	91.8%	203.5	23.3%	0.008	88.8%	70.53%	11.0%	37.5%	51.5%	[1-0.43 0]
162	L	(3)	3283.82	0.005	88.6%	0.005	88.6%	186.0	23.2%	0.008	85.5%	69.24%	11.7%	41.0%	47.3%	[1-0.43 0]
163	L	(3)	3303.54	0.005	88.8%	0.004	88.8%	168.6	23.1%	0.008	85.8%	69.24%	12.8%	44.1%	43.2%	[1-0.43 0]
164	L	(3)	3323.24	0.005	88.8%	0.005	88.8%	180.1	23.4%	0.008	85.7%	68.36%	11.9%	42.1%	46.0%	[1-0.43 0]
165	L	(3)	3344.10	0.005	88.3%	0.004	88.3%	163.4	23.3%	0.008	85.1%	67.48%	12.2%	45.8%	42.0%	[1-0.43 0]
166	L	(3)	3363.79	0.004	89.8%	0.004	89.8%	145.1	23.1%	0.008	86.8%	67.48%	12.6%	49.7%	37.6%	[1-0.43 0]
167	L	(3)	3384.66	0.004	90.7%	0.004	90.7%	144.3	23.2%	0.008	87.7%	67.48%	12.6%	50.0%	37.4%	[1-0.43 0]
168	L	(3)	3404.35	0.004	92.0%	0.004	92.0%	143.0	23.2%	0.008	89.0%	67.48%	12.4%	50.5%	37.1%	[1-0.43 0]
169	L	(3)	3424.03	0.003	92.1%	0.003	92.1%	113.2	22.5%	0.008	89.3%	67.48%	13.7%	56.3%	30.0%	[1-0.43 0]
170	L	(3)	3443.73	0.003	92.1%	0.003	92.1%	112.5	22.4%	0.007	89.3%	67.48%	13.9%	56.3%	29.8%	[1-0.43 0]
171	L	(3)	3464.60	0.003	92.1%	0.003	92.1%	113.0	22.5%	0.007	89.3%	67.48%	13.9%	56.2%	29.9%	[1-0.43 0]
172	L	(3)	3484.33	0.003	92.4%	0.003	92.4%	112.3	22.6%	0.007	89.6%	67.48%	14.1%	56.3%	29.6%	[1-0.43 0]
173	L	(3)	3504.03	0.003	92.2%	0.003	92.2%	112.9	22.5%	0.007	89.4%	67.48%	14.0%	56.2%	29.8%	[1-0.43 0]
174	L	(3)	3524.92	0.003	92.0%	0.003	92.0%	115.3	22.7%	0.007	89.2%	67.48%	13.6%	56.0%	30.4%	[1-0.43 0]
