[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
18	L	(3)	559.84	0.007	100.0%	0.001	100.0%	87.5	100.0%	0.021	100.0%	100.00%	20.3%	57.6%	22.2%	[1-0.43 0]
19	L	(3)	579.55	0.009	100.0%	0.002	100.0%	89.9	100.0%	0.029	100.0%	90.24%	19.5%	57.6%	22.9%	[1-0.43 0]
20	L	(3)	600.42	0.010	100.0%	0.002	100.0%	89.6	100.0%	0.031	100.0%	85.36%	19.6%	57.6%	22.8%	[1-0.43 0]
21	L	(3)	620.13	0.010	100.0%	0.002	100.0%	88.8	100.0%	0.030	100.0%	85.36%	19.5%	57.9%	22.6%	[1-0.43 0]
22	L	(3)	639.84	0.009	100.0%	0.002	100.0%	88.9	100.0%	0.029	100.0%	85.36%	19.7%	57.6%	22.7%	[1-0.43 0]
23	L	(3)	659.54	0.009	100.0%	0.002	100.0%	88.1	100.0%	0.028	100.0%	85.36%	19.7%	57.9%	22.4%	[1-0.43 0]
24	L	(3)	680.42	0.009	100.0%	0.002	100.0%	86.0	100.0%	0.028	100.0%	85.36%	20.7%	57.4%	21.9%	[1-0.43 0]
25	L	(3)	700.11	0.008	100.0%	0.002	100.0%	86.5	100.0%	0.027	100.0%	85.36%	20.7%	57.2%	22.1%	[1-0.43 0]
26	L	(3)	719.81	0.007	100.0%	0.001	100.0%	87.3	100.0%	0.022	100.0%	85.36%	20.8%	56.8%	22.4%	[1-0.43 0]
27	L	(3)	740.66	0.007	100.0%	0.001	100.0%	87.3	100.0%	0.021	100.0%	85.36%	20.8%	56.7%	22.5%	[1-0.43 0]
28	L	(3)	760.36	0.007	100.0%	0.001	100.0%	87.8	100.0%	0.021	100.0%	85.36%	20.7%	56.6%	22.7%	[1-0.43 0]
29	L	(3)	780.05	0.006	100.0%	0.001	100.0%	81.6	100.0%	0.020	100.0%	85.36%	22.6%	56.4%	20.9%	[1-0.43 0]
30	L	(3)	799.75	0.005	100.0%	0.001	100.0%	75.0	100.0%	0.020	100.0%	85.36%	24.8%	56.1%	19.1%	[1-0.43 0]
31	L	(3)	820.61	0.005	100.0%	0.001	100.0%	67.8	100.0%	0.020	100.0%	85.36%	27.3%	55.7%	17.1%	[1-0.43 0]
32	L	(3)	840.32	0.004	100.0%	0.001	100.0%	59.9	100.0%	0.020	100.0%	85.36%	30.1%	55.3%	14.6%	[1-0.43 0]
33	L	(3)	860.02	0.004	100.0%	0.001	100.0%	52.8	20.8%	0.019	100.0%	85.36%	32.6%	54.8%	12.6%	[1-0.43 0]
34	L	(3)	879.73	0.004	100.0%	0.001	100.0%	52.8	20.7%	0.019	100.0%	85.36%	32.5%	54.8%	12.7%	[1-0.43 0]
35	L	(3)	900.64	0.004	100.0%	0.001	100.0%	52.8	20.6%	0.019	100.0%	85.36%	32.8%	54.6%	12.6%	[1-0.43 0]
36	L	(3)	920.35	0.003	100.0%	0.001	100.0%	52.6	20.5%	0.018	100.0%	85.36%	32.5%	54.9%	12.5%	[1-0.43 0]
37	L	(3)	940.05	0.003	100.0%	0.001	100.0%	53.3	20.6%	0.018	100.0%	85.36%	32.3%	54.9%	12.8%	[1-0.43 0]
38	L	(3)	959.78	0.003	100.0%	0.001	100.0%	53.0	20.6%	0.017	100.0%	85.36%	32.2%	55.1%	12.7%	[1-0.43 0]
39	L	(3)	980.66	0.003	100.0%	0.001	100.0%	53.0	20.6%	0.017	100.0%	85.36%	32.2%	55.1%	12.7%	[1-0.43 0]
40	L	(3)	1000.35	0.003	100.0%	0.001	100.0%	53.3	20.6%	0.017	99.9%	85.36%	32.3%	54.9%	12.9%	[1-0.43 0]
41	L	(3)	1020.05	0.003	100.0%	0.001	100.0%	53.8	20.7%	0.016	99.7%	85.36%	32.4%	54.6%	13.0%	[1-0.43 0]
42	L	(3)	1040.92	0.003	100.0%	0.001	100.0%	54.7	20.8%	0.016	100.0%	85.36%	31.8%	54.8%	13.4%	[1-0.43 0]
43	L	(3)	1060.63	0.003	100.0%	0.001	100.0%	55.5	20.7%	0.016	100.0%	85.36%	31.7%	54.6%	13.7%	[1-0.43 0]
44	L	(3)	1080.34	0.003	100.0%	0.001	100.0%	54.7	20.7%	0.015	99.7%	85.36%	32.1%	54.6%	13.3%	[1-0.43 0]
45	L	(3)	1100.04	0.003	100.0%	0.001	100.0%	54.2	20.8%	0.015	99.5%	85.36%	32.1%	54.7%	13.1%	[1-0.43 0]
46	L	(3)	1120.90	0.003	100.0%	0.001	100.0%	53.5	20.8%	0.015	99.6%	85.36%	32.1%	55.0%	12.9%	[1-0.43 0]
47	L	(3)	1140.61	0.003	100.0%	0.001	100.0%	52.5	20.8%	0.015	99.2%	85.36%	32.6%	54.9%	12.4%	[1-0.43 0]
48	L	(3)	1160.35	0.003	100.0%	0.001	100.0%	52.1	20.9%	0.014	99.2%	85.36%	32.5%	55.3%	12.2%	[1-0.43 0]
49	L	(3)	1180.07	0.003	100.0%	0.001	100.0%	51.8	20.8%	0.014	98.9%	85.36%	32.8%	55.0%	12.2%	[1-0.43 0]
50	L	(3)	1200.95	0.003	100.0%	0.001	100.0%	51.6	20.7%	0.014	98.7%	85.36%	33.0%	54.9%	12.1%	[1-0.43 0]
51	L	(3)	1220.66	0.003	100.0%	0.001	100.0%	52.0	20.8%	0.014	98.7%	85.36%	32.9%	54.8%	12.3%	[1-0.43 0]
52	L	(3)	1240.38	0.003	100.0%	0.001	100.0%	52.8	20.8%	0.013	99.0%	85.36%	32.4%	55.0%	12.6%	[1-0.43 0]
53	L	(3)	1260.09	0.003	100.0%	0.001	100.0%	52.6	20.7%	0.013	98.6%	85.36%	32.8%	54.6%	12.6%	[1-0.43 0]
54	L	(3)	1280.97	0.003	85.9%	0.001	85.9%	58.4	20.7%	0.016	83.4%	80.47%	35.2%	50.7%	14.1%	[1-0.43 0]
55	L	(3)	1300.67	0.004	81.4%	0.002	81.4%	71.1	21.2%	0.017	78.6%	75.59%	35.6%	46.8%	17.6%	[1-0.43 0]
56	L	(3)	1320.38	0.005	82.9%	0.002	82.9%	83.4	21.4%	0.017	80.1%	75.59%	36.7%	42.4%	20.9%	[1-0.43 0]
57	L	(3)	1340.07	0.006	84.4%	0.002	84.4%	95.5	21.6%	0.017	81.6%	75.59%	38.0%	37.9%	24.1%	[1-0.43 0]
58	L	(3)	1361.16	0.006	86.5%	0.002	86.5%	108.1	21.8%	0.017	83.7%	75.59%	38.7%	33.7%	27.5%	[1-0.43 0]
59	L	(3)	1380.87	0.008	75.8%	0.003	75.8%	115.0	21.4%	0.019	72.7%	70.71%	36.8%	33.8%	29.4%	[1-0.43 0]
60	L	(3)	1400.57	0.008	76.1%	0.003	76.1%	115.7	20.8%	0.019	73.2%	70.71%	36.7%	33.6%	29.7%	[1-0.43 0]
61	L	(3)	1420.28	0.008	72.5%	0.003	72.5%	116.7	20.2%	0.020	69.7%	68.55%	36.6%	33.4%	30.0%	[1-0.43 0]
62	L	(3)	1441.15	0.008	73.4%	0.003	73.4%	117.5	19.6%	0.019	70.8%	68.55%	36.3%	33.4%	30.3%	[1-0.43 0]
63	L	(3)	1460.86	0.008	74.2%	0.003	74.2%	118.1	18.9%	0.019	71.7%	68.55%	36.4%	33.1%	30.5%	[1-0.43 0]
64	L	(3)	1480.58	0.008	74.6%	0.003	74.6%	119.6	18.8%	0.019	72.2%	68.55%	36.5%	32.6%	31.0%	[1-0.43 0]
65	L	(3)	1500.28	0.008	75.1%	0.003	75.1%	121.0	18.7%	0.019	72.7%	68.55%	36.4%	32.3%	31.4%	[1-0.43 0]
66	L	(3)	1521.15	0.008	75.1%	0.003	75.1%	120.9	18.7%	0.018	72.7%	68.55%	36.4%	32.3%	31.3%	[1-0.43 0]
67	L	(3)	1540.86	0.008	75.1%	0.003	75.1%	121.4	18.7%	0.018	72.7%	68.55%	36.3%	32.2%	31.5%	[1-0.43 0]
68	L	(3)	1560.56	0.008	75.0%	0.003	75.0%	121.7	18.8%	0.018	72.7%	68.55%	36.2%	32.2%	31.5%	[1-0.43 0]
69	L	(3)	1581.43	0.008	75.1%	0.003	75.1%	121.5	18.8%	0.018	72.7%	68.55%	36.1%	32.4%	31.5%	[1-0.43 0]
70	L	(3)	1601.13	0.008	75.0%	0.003	75.0%	120.7	18.8%	0.018	72.6%	68.55%	36.2%	32.6%	31.2%	[1-0.43 0]
71	L	(3)	1620.83	0.008	75.0%	0.003	75.0%	120.7	18.9%	0.017	72.6%	68.55%	36.3%	32.5%	31.2%	[1-0.43 0]
72	L	(3)	1640.54	0.007	75.0%	0.003	75.0%	120.9	18.9%	0.017	72.6%	68.55%	36.5%	32.3%	31.2%	[1-0.43 0]
73	L	(3)	1661.42	0.007	75.0%	0.003	75.0%	120.7	18.9%	0.017	72.6%	68.55%	36.5%	32.4%	31.1%	[1-0.43 0]
74	L	(3)	1681.14	0.007	74.9%	0.003	74.9%	122.0	19.0%	0.017	72.5%	68.55%	36.8%	31.8%	31.5%	[1-0.43 0]
75	L	(3)	1700.84	0.007	74.9%	0.004	74.9%	124.1	19.0%	0.017	72.4%	68.55%	36.7%	31.3%	32.0%	[1-0.43 0]
76	L	(3)	1720.55	0.007	74.8%	0.004	74.8%	125.4	19.0%	0.016	72.3%	68.55%	37.1%	30.5%	32.3%	[1-0.43 0]
77	L	(3)	1741.44	0.007	74.8%	0.004	74.8%	125.1	19.0%	0.016	72.3%	68.55%	37.0%	30.8%	32.3%	[1-0.43 0]
78	L	(3)	1761.14	0.007	74.7%	0.004	74.7%	125.2	18.9%	0.016	72.3%	68.55%	36.9%	30.8%	32.3%	[1-0.43 0]
79	L	(3)	1780.84	0.007	74.7%	0.003	74.7%	123.3	18.9%	0.016	72.3%	68.55%	36.7%	31.5%	31.8%	[1-0.43 0]
80	L	(3)	1800.54	0.007	74.7%	0.003	74.7%	122.1	18.8%	0.016	72.3%	68.55%	36.8%	31.6%	31.5%	[1-0.43 0]
81	L	(3)	1821.46	0.007	74.8%	0.003	74.8%	121.3	18.8%	0.015	72.4%	68.55%	36.3%	32.3%	31.4%	[1-0.43 0]
82	L	(3)	1841.16	0.007	74.7%	0.003	74.7%	120.9	18.7%	0.015	72.4%	68.55%	36.3%	32.4%	31.3%	[1-0.43 0]
83	L	(3)	1860.85	0.007	74.7%	0.003	74.7%	122.5	18.9%	0.015	72.3%	68.55%	36.6%	31.7%	31.7%	[1-0.43 0]
84	L	(3)	1881.72	0.007	74.7%	0.003	74.7%	122.9	18.8%	0.015	72.3%	68.55%	36.5%	31.6%	31.9%	[1-0.43 0]
85	L	(3)	1901.44	0.007	74.7%	0.003	74.7%	123.3	18.9%	0.015	72.3%	68.55%	36.4%	31.6%	32.0%	[1-0.43 0]
86	L	(3)	1921.16	0.006	74.7%	0.003	74.7%	122.6	18.9%	0.015	72.2%	68.55%	36.3%	31.9%	31.8%	[1-0.43 0]
87	L	(3)	1940.87	0.006	74.6%	0.003	74.6%	123.2	18.9%	0.014	72.2%	68.55%	36.3%	31.7%	31.9%	[1-0.43 0]
88	L	(3)	1961.75	0.007	69.8%	0.004	69.8%	121.9	18.6%	0.015	67.3%	66.39%	36.1%	32.3%	31.6%	[1-0.43 0]
89	L	(3)	1981.47	0.007	67.9%	0.004	67.9%	122.3	18.4%	0.016	65.3%	65.10%	36.2%	32.2%	31.6%	[1-0.43 0]
90	L	(3)	2001.17	0.007	68.5%	0.004	68.5%	121.3	18.1%	0.016	66.0%	65.10%	35.9%	32.7%	31.5%	[1-0.43 0]
91	L	(3)	2020.88	0.007	69.1%	0.004	69.1%	121.5	17.9%	0.016	66.8%	65.10%	35.9%	32.7%	31.5%	[1-0.43 0]
92	L	(3)	2041.76	0.007	69.8%	0.004	69.8%	122.6	17.8%	0.015	67.5%	65.10%	35.7%	32.4%	31.8%	[1-0.43 0]
93	L	(3)	2061.46	0.007	70.2%	0.004	70.2%	122.9	17.8%	0.015	67.9%	65.10%	35.3%	32.8%	31.9%	[1-0.43 0]
94	L	(3)	2081.16	0.008	59.9%	0.005	59.9%	121.5	17.4%	0.018	57.3%	59.48%	35.4%	33.1%	31.5%	[1-0.43 0]
95	L	(3)	2100.87	0.008	60.7%	0.005	60.7%	120.7	17.1%	0.018	58.2%	59.48%	35.8%	33.0%	31.1%	[1-0.43 0]
96	L	(3)	2121.74	0.008	58.6%	0.005	58.6%	115.8	16.6%	0.019	56.2%	57.32%	37.5%	32.7%	29.8%	[1-0.43 0]
97	L	(3)	2141.45	0.008	59.3%	0.004	59.3%	109.5	16.0%	0.019	57.1%	57.32%	38.8%	33.2%	27.9%	[1-0.43 0]
98	L	(3)	2161.16	0.007	60.1%	0.004	60.1%	104.8	15.3%	0.019	58.1%	57.32%	40.5%	32.9%	26.6%	[1-0.43 0]
99	L	(3)	2182.02	0.007	60.2%	0.004	60.2%	101.1	15.1%	0.019	58.3%	57.32%	41.6%	32.9%	25.5%	[1-0.43 0]
100	L	(3)	2201.74	0.007	60.3%	0.004	60.3%	97.2	14.8%	0.019	58.5%	57.32%	42.6%	32.9%	24.5%	[1-0.43 0]
101	L	(3)	2221.45	0.007	60.3%	0.004	60.3%	96.8	14.8%	0.019	58.5%	57.32%	42.3%	33.4%	24.4%	[1-0.43 0]
102	L	(3)	2241.18	0.007	60.3%	0.004	60.3%	97.2	14.9%	0.019	58.5%	57.32%	42.5%	33.1%	24.4%	[1-0.43 0]
103	L	(3)	2262.05	0.006	60.3%	0.004	60.3%	96.6	14.9%	0.019	58.5%	57.32%	42.6%	33.2%	24.3%	[1-0.43 0]
104	L	(3)	2281.78	0.006	60.3%	0.004	60.3%	95.9	14.8%	0.018	58.4%	57.32%	42.6%	33.3%	24.1%	[1-0.43 0]
105	L	(3)	2301.49	0.006	60.3%	0.004	60.3%	95.7	14.8%	0.018	58.4%	57.32%	42.5%	33.4%	24.0%	[1-0.43 0]
106	L	(3)	2321.20	0.006	60.3%	0.004	60.3%	96.0	14.8%	0.018	58.4%	57.32%	42.6%	33.2%	24.2%	[1-0.43 0]
107	L	(3)	2342.07	0.006	58.0%	0.004	58.0%	95.6	14.7%	0.019	56.1%	56.03%	41.9%	34.1%	24.1%	[1-0.43 0]
108	L	(3)	2361.79	0.006	58.3%	0.004	58.3%	95.0	14.6%	0.018	56.4%	56.03%	41.4%	34.7%	23.9%	[1-0.43 0]
109	L	(3)	2381.49	0.006	56.9%	0.004	56.9%	94.7	14.6%	0.019	55.0%	55.15%	41.4%	34.8%	23.8%	[1-0.43 0]
110	L	(3)	2401.19	0.006	57.3%	0.004	57.3%	94.2	14.5%	0.019	55.5%	55.15%	41.5%	34.9%	23.6%	[1-0.43 0]
111	L	(3)	2422.05	0.006	57.8%	0.004	57.8%	94.1	14.4%	0.019	56.0%	55.15%	41.1%	35.4%	23.5%	[1-0.43 0]
112	L	(3)	2441.78	0.006	56.7%	0.004	56.7%	92.9	14.4%	0.019	54.8%	54.27%	41.6%	35.2%	23.2%	[1-0.43 0]
113	L	(3)	2461.48	0.006	57.2%	0.004	57.2%	90.9	14.7%	0.019	55.3%	54.27%	42.2%	35.1%	22.7%	[1-0.43 0]
114	L	(3)	2482.32	0.006	57.5%	0.004	57.5%	92.0	14.6%	0.019	55.6%	54.27%	42.0%	34.8%	23.1%	[1-0.43 0]
115	L	(3)	2502.04	0.006	57.7%	0.004	57.7%	91.9	14.6%	0.019	55.8%	54.27%	41.8%	35.0%	23.1%	[1-0.43 0]
116	L	(3)	2521.74	0.006	57.9%	0.004	57.9%	91.9	14.6%	0.018	56.1%	54.27%	41.9%	34.9%	23.2%	[1-0.43 0]
117	L	(3)	2541.45	0.006	56.0%	0.004	56.0%	90.6	14.5%	0.019	54.1%	52.98%	42.8%	34.5%	22.7%	[1-0.43 0]
118	L	(3)	2562.32	0.006	56.1%	0.004	56.1%	90.5	14.1%	0.019	54.3%	52.98%	43.6%	33.8%	22.6%	[1-0.43 0]
119	L	(3)	2582.06	0.006	56.3%	0.004	56.3%	87.5	14.0%	0.019	54.5%	52.98%	44.5%	33.8%	21.7%	[1-0.43 0]
120	L	(3)	2601.79	0.006	56.5%	0.004	56.5%	84.9	13.9%	0.019	54.7%	52.98%	45.6%	33.5%	20.9%	[1-0.43 0]
121	L	(3)	2621.50	0.006	56.6%	0.004	56.6%	82.2	13.7%	0.019	54.9%	52.98%	46.7%	33.2%	20.1%	[1-0.43 0]
122	L	(3)	2642.41	0.006	56.6%	0.004	56.6%	82.4	13.7%	0.019	54.9%	52.98%	46.6%	33.2%	20.2%	[1-0.43 0]
123	L	(3)	2662.13	0.006	56.6%	0.004	56.6%	82.4	13.7%	0.019	54.9%	52.98%	46.6%	33.1%	20.3%	[1-0.43 0]
124	L	(3)	2681.85	0.005	56.6%	0.004	56.6%	81.8	13.7%	0.019	54.9%	52.98%	46.7%	33.3%	20.1%	[1-0.43 0]
125	L	(3)	2701.56	0.005	56.6%	0.004	56.6%	82.6	13.6%	0.018	54.9%	52.98%	46.7%	32.9%	20.4%	[1-0.43 0]
126	L	(3)	2722.44	0.005	55.4%	0.004	55.4%	75.1	13.4%	0.019	53.8%	52.10%	43.7%	38.0%	18.4%	[1-0.43 0]
127	L	(3)	2742.15	0.004	55.7%	0.003	55.7%	67.2	13.0%	0.018	54.2%	52.10%	40.7%	43.1%	16.2%	[1-0.43 0]
128	L	(3)	2761.84	0.004	56.1%	0.003	56.1%	60.0	12.6%	0.018	54.7%	52.10%	37.5%	48.2%	14.3%	[1-0.43 0]
129	L	(3)	2782.70	0.003	56.5%	0.003	56.5%	52.4	12.2%	0.017	55.1%	52.10%	34.5%	53.3%	12.3%	[1-0.43 0]
130	L	(3)	2802.41	0.003	55.9%	0.002	55.9%	45.9	11.5%	0.017	54.8%	51.45%	33.3%	56.2%	10.6%	[1-0.43 0]
131	L	(3)	2822.12	0.003	56.0%	0.002	56.0%	47.5	11.5%	0.017	54.8%	51.45%	34.9%	53.9%	11.2%	[1-0.43 0]
132	L	(3)	2841.82	0.003	56.1%	0.002	56.1%	48.4	11.5%	0.017	54.9%	51.45%	36.0%	52.5%	11.5%	[1-0.43 0]
133	L	(3)	2862.69	0.003	56.2%	0.002	56.2%	49.4	11.4%	0.017	55.0%	51.45%	37.4%	50.6%	11.9%	[1-0.43 0]
134	L	(3)	2882.37	0.003	56.2%	0.003	56.2%	51.2	11.4%	0.017	55.0%	51.45%	38.9%	48.5%	12.6%	[1-0.43 0]
135	L	(3)	2902.07	0.003	56.2%	0.003	56.2%	50.2	11.6%	0.017	55.0%	51.45%	39.0%	48.7%	12.3%	[1-0.43 0]
136	L	(3)	2921.78	0.003	53.5%	0.003	53.5%	51.7	11.6%	0.018	52.2%	49.29%	37.1%	50.1%	12.7%	[1-0.43 0]
137	L	(3)	2942.67	0.003	54.0%	0.003	54.0%	53.1	11.7%	0.018	52.7%	49.29%	35.9%	50.9%	13.1%	[1-0.43 0]
138	L	(3)	2962.40	0.003	54.6%	0.003	54.6%	54.2	11.8%	0.017	53.3%	49.29%	34.2%	52.3%	13.5%	[1-0.43 0]
139	L	(3)	2982.10	0.003	55.2%	0.003	55.2%	54.7	11.9%	0.017	54.0%	49.29%	32.2%	54.2%	13.5%	[1-0.43 0]
140	L	(3)	3002.96	0.003	55.8%	0.003	55.8%	57.1	11.8%	0.017	54.6%	49.29%	30.1%	55.6%	14.3%	[1-0.43 0]
141	L	(3)	3022.67	0.003	55.9%	0.003	55.9%	56.3	11.8%	0.017	54.6%	49.29%	30.1%	55.9%	14.0%	[1-0.43 0]
142	L	(3)	3042.37	0.003	55.9%	0.003	55.9%	57.0	11.8%	0.017	54.6%	49.29%	30.0%	55.8%	14.2%	[1-0.43 0]
143	L	(3)	3062.07	0.003	54.3%	0.003	54.3%	56.9	11.8%	0.017	53.0%	48.64%	29.8%	56.0%	14.2%	[1-0.43 0]
144	L	(3)	3082.94	0.004	52.8%	0.003	52.8%	57.8	11.7%	0.018	51.5%	47.35%	29.5%	56.1%	14.4%	[1-0.43 0]
145	L	(3)	3102.66	0.004	53.2%	0.003	53.2%	59.0	11.7%	0.017	51.9%	47.35%	28.9%	56.3%	14.8%	[1-0.43 0]
146	L	(3)	3122.34	0.004	53.6%	0.003	53.6%	60.7	11.7%	0.017	52.3%	47.35%	28.7%	56.1%	15.2%	[1-0.43 0]
147	L	(3)	3142.06	0.004	51.7%	0.003	51.7%	61.7	11.6%	0.018	50.4%	46.47%	28.3%	56.3%	15.5%	[1-0.43 0]
148	L	(3)	3162.94	0.004	52.1%	0.004	52.1%	62.4	11.6%	0.018	50.8%	46.47%	27.9%	56.5%	15.6%	[1-0.43 0]
149	L	(3)	3182.65	0.004	49.1%	0.004	49.1%	63.1	11.7%	0.019	47.7%	45.18%	28.2%	56.0%	15.8%	[1-0.43 0]
150	L	(3)	3202.36	0.004	49.3%	0.004	49.3%	61.8	11.5%	0.019	47.9%	45.18%	28.5%	56.3%	15.3%	[1-0.43 0]
151	L	(3)	3223.22	0.004	49.5%	0.004	49.5%	60.2	11.3%	0.019	48.2%	45.18%	28.5%	56.8%	14.7%	[1-0.43 0]
152	L	(3)	3242.94	0.004	49.7%	0.004	49.7%	58.6	11.2%	0.019	48.4%	45.18%	28.3%	57.6%	14.1%	[1-0.43 0]
153	L	(3)	3262.66	0.004	49.7%	0.004	49.7%	58.6	11.1%	0.018	48.5%	45.18%	28.5%	57.4%	14.0%	[1-0.43 0]
154	L	(3)	3282.37	0.004	49.7%	0.003	49.7%	58.0	10.9%	0.018	48.5%	45.18%	28.5%	57.6%	13.9%	[1-0.43 0]
155	L	(3)	3303.24	0.004	49.8%	0.003	49.8%	57.0	10.9%	0.018	48.6%	45.18%	28.3%	58.2%	13.5%	[1-0.43 0]
156	L	(3)	3322.96	0.004	49.8%	0.003	49.8%	57.9	10.9%	0.018	48.5%	45.18%	28.2%	57.9%	13.9%	[1-0.43 0]
157	L	(3)	3342.67	0.004	49.7%	0.003	49.7%	57.9	10.9%	0.018	48.5%	45.18%	28.5%	57.6%	13.9%	[1-0.43 0]
158	L	(3)	3363.54	0.004	49.7%	0.003	49.7%	57.5	10.9%	0.018	48.5%	45.18%	28.5%	57.7%	13.8%	[1-0.43 0]
159	L	(3)	3383.24	0.004	49.7%	0.004	49.7%	58.1	10.9%	0.018	48.5%	45.18%	28.6%	57.2%	14.1%	[1-0.43 0]
160	L	(3)	3402.96	0.004	49.7%	0.004	49.7%	58.9	10.9%	0.018	48.5%	45.18%	28.8%	56.8%	14.4%	[1-0.43 0]
161	L	(3)	3422.68	0.004	49.7%	0.004	49.7%	59.1	10.9%	0.018	48.4%	45.18%	28.8%	56.7%	14.5%	[1-0.43 0]
162	L	(3)	3443.55	0.004	49.7%	0.004	49.7%	59.2	10.9%	0.018	48.4%	45.18%	28.9%	56.7%	14.5%	[1-0.43 0]
163	L	(3)	3463.26	0.004	49.6%	0.004	49.6%	59.3	11.0%	0.017	48.4%	45.18%	28.9%	56.6%	14.5%	[1-0.43 0]
164	L	(3)	3482.97	0.004	48.7%	0.004	48.7%	60.4	11.0%	0.018	47.4%	44.30%	28.4%	56.9%	14.7%	[1-0.43 0]
165	L	(3)	3502.68	0.004	48.9%	0.004	48.9%	62.9	11.0%	0.018	47.6%	44.30%	28.0%	56.4%	15.6%	[1-0.43 0]
166	L	(3)	3523.54	0.004	48.7%	0.004	48.7%	62.8	11.0%	0.018	47.5%	43.80%	28.0%	56.5%	15.5%	[1-0.43 0]
167	L	(3)	3543.23	0.004	49.1%	0.004	49.1%	63.5	11.1%	0.018	47.9%	43.80%	28.3%	56.0%	15.7%	[1-0.43 0]
168	L	(3)	3562.94	0.004	49.5%	0.004	49.5%	64.4	11.1%	0.018	48.3%	43.80%	28.2%	55.8%	16.0%	[1-0.43 0]
169	L	(3)	3582.67	0.004	49.7%	0.004	49.7%	63.0	11.1%	0.018	48.4%	43.80%	28.9%	55.6%	15.5%	[1-0.43 0]
170	L	(3)	3603.55	0.004	49.4%	0.004	49.4%	61.2	11.2%	0.018	48.1%	43.39%	30.4%	54.8%	14.8%	[1-0.43 0]
171	L	(3)	3623.26	0.004	49.4%	0.004	49.4%	60.1	11.2%	0.018	48.2%	43.39%	31.8%	53.8%	14.4%	[1-0.43 0]
172	L	(3)	3642.98	0.004	49.5%	0.004	49.5%	60.1	11.1%	0.018	48.2%	43.39%	32.6%	52.9%	14.4%	[1-0.43 0]
173	L	(3)	3662.70	0.004	49.5%	0.004	49.5%	59.6	11.1%	0.018	48.2%	43.39%	33.8%	52.0%	14.2%	[1-0.43 0]
174	L	(3)	3683.59	0.004	48.6%	0.005	48.6%	66.8	11.3%	0.018	47.3%	42.74%	35.6%	48.5%	15.9%	[1-0.43 0]
