[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
56	L	(3)	1260.84	0.003	100.0%	0.001	100.0%	61.1	100.0%	0.013	100.0%	90.24%	28.0%	56.5%	15.5%	[1-0.43 0]
57	L	(3)	1280.55	0.003	100.0%	0.001	100.0%	61.2	100.0%	0.013	100.0%	90.24%	28.2%	56.2%	15.5%	[1-0.43 0]
58	L	(3)	1300.25	0.003	100.0%	0.001	100.0%	62.7	100.0%	0.013	100.0%	90.24%	28.5%	55.5%	16.0%	[1-0.43 0]
59	L	(3)	1321.10	0.003	100.0%	0.001	100.0%	62.5	100.0%	0.012	100.0%	90.24%	28.6%	55.5%	15.9%	[1-0.43 0]
60	L	(3)	1340.81	0.003	100.0%	0.001	100.0%	62.5	100.0%	0.012	100.0%	90.24%	28.7%	55.4%	15.9%	[1-0.43 0]
61	L	(3)	1360.51	0.003	100.0%	0.001	100.0%	62.7	100.0%	0.012	100.0%	90.24%	28.8%	55.2%	16.0%	[1-0.43 0]
62	L	(3)	1381.38	0.003	100.0%	0.001	100.0%	60.1	100.0%	0.014	100.0%	85.36%	29.0%	56.0%	15.1%	[1-0.43 0]
63	L	(3)	1401.11	0.003	100.0%	0.001	100.0%	57.8	100.0%	0.014	100.0%	85.36%	29.3%	56.5%	14.3%	[1-0.43 0]
64	L	(3)	1420.82	0.003	100.0%	0.001	100.0%	56.6	100.0%	0.014	100.0%	85.36%	29.6%	56.5%	13.9%	[1-0.43 0]
65	L	(3)	1440.55	0.003	100.0%	0.001	100.0%	54.2	100.0%	0.014	100.0%	85.36%	29.9%	57.1%	13.0%	[1-0.43 0]
66	L	(3)	1461.43	0.003	100.0%	0.001	100.0%	52.7	100.0%	0.014	100.0%	85.36%	30.6%	56.9%	12.5%	[1-0.43 0]
67	L	(3)	1481.15	0.003	100.0%	0.001	100.0%	52.6	100.0%	0.014	100.0%	85.36%	30.5%	57.0%	12.5%	[1-0.43 0]
68	L	(3)	1500.86	0.003	100.0%	0.001	100.0%	52.7	100.0%	0.013	100.0%	85.36%	30.5%	57.0%	12.5%	[1-0.43 0]
69	L	(3)	1520.57	0.002	100.0%	0.001	100.0%	52.1	100.0%	0.013	100.0%	85.36%	30.3%	57.4%	12.3%	[1-0.43 0]
70	L	(3)	1541.45	0.002	100.0%	0.001	100.0%	52.6	100.0%	0.013	100.0%	85.36%	30.3%	57.2%	12.5%	[1-0.43 0]
71	L	(3)	1561.15	0.002	100.0%	0.001	100.0%	52.0	100.0%	0.013	100.0%	85.36%	30.0%	57.7%	12.3%	[1-0.43 0]
72	L	(3)	1580.86	0.002	100.0%	0.001	100.0%	52.6	100.0%	0.013	100.0%	85.36%	30.2%	57.3%	12.5%	[1-0.43 0]
73	L	(3)	1600.59	0.002	100.0%	0.001	100.0%	52.4	100.0%	0.013	100.0%	85.36%	30.3%	57.2%	12.4%	[1-0.43 0]
74	L	(3)	1621.45	0.003	100.0%	0.001	100.0%	53.5	100.0%	0.015	100.0%	80.47%	30.3%	56.8%	12.9%	[1-0.43 0]
75	L	(3)	1641.17	0.003	100.0%	0.001	100.0%	54.1	100.0%	0.015	100.0%	80.47%	30.0%	56.8%	13.1%	[1-0.43 0]
76	L	(3)	1660.87	0.003	100.0%	0.001	100.0%	54.8	100.0%	0.015	100.0%	80.47%	29.9%	56.6%	13.4%	[1-0.43 0]
77	L	(3)	1680.55	0.002	100.0%	0.001	100.0%	57.1	100.0%	0.011	100.0%	80.47%	29.2%	56.4%	14.4%	[1-0.43 0]
78	L	(3)	1701.47	0.003	100.0%	0.002	100.0%	63.9	100.0%	0.014	100.0%	75.59%	32.3%	51.4%	16.3%	[1-0.43 0]
79	L	(3)	1721.19	0.004	100.0%	0.002	100.0%	69.4	100.0%	0.015	100.0%	75.59%	35.9%	46.5%	17.6%	[1-0.43 0]
80	L	(3)	1740.88	0.004	100.0%	0.002	100.0%	75.5	100.0%	0.015	100.0%	75.59%	39.3%	41.4%	19.2%	[1-0.43 0]
81	L	(3)	1760.59	0.004	100.0%	0.002	100.0%	81.7	100.0%	0.015	100.0%	75.59%	42.6%	36.5%	20.9%	[1-0.43 0]
82	L	(3)	1781.56	0.005	100.0%	0.002	100.0%	86.1	100.0%	0.015	100.0%	75.59%	46.3%	32.0%	21.8%	[1-0.43 0]
83	L	(3)	1801.29	0.005	100.0%	0.002	100.0%	81.3	100.0%	0.015	100.0%	73.43%	42.4%	37.1%	20.6%	[1-0.43 0]
84	L	(3)	1821.01	0.004	100.0%	0.002	100.0%	76.6	100.0%	0.016	100.0%	71.27%	38.6%	42.0%	19.4%	[1-0.43 0]
85	L	(3)	1840.73	0.004	100.0%	0.002	100.0%	72.1	100.0%	0.016	100.0%	71.27%	35.1%	46.6%	18.3%	[1-0.43 0]
86	L	(3)	1861.60	0.005	100.0%	0.002	100.0%	72.0	100.0%	0.018	100.0%	67.82%	35.2%	46.6%	18.2%	[1-0.43 0]
87	L	(3)	1881.33	0.005	100.0%	0.002	100.0%	72.4	100.0%	0.018	100.0%	67.82%	35.1%	46.7%	18.3%	[1-0.43 0]
88	L	(3)	1901.05	0.005	100.0%	0.003	100.0%	77.1	100.0%	0.018	100.0%	67.82%	38.9%	41.6%	19.5%	[1-0.43 0]
89	L	(3)	1920.74	0.005	100.0%	0.003	100.0%	82.1	100.0%	0.018	100.0%	67.82%	42.0%	37.2%	20.8%	[1-0.43 0]
90	L	(3)	1941.61	0.006	100.0%	0.003	100.0%	86.4	100.0%	0.019	100.0%	67.82%	45.4%	32.8%	21.8%	[1-0.43 0]
91	L	(3)	1961.33	0.006	100.0%	0.003	100.0%	86.1	100.0%	0.018	100.0%	67.82%	45.0%	33.3%	21.7%	[1-0.43 0]
92	L	(3)	1981.03	0.006	100.0%	0.003	100.0%	84.3	100.0%	0.020	100.0%	65.65%	45.7%	33.2%	21.1%	[1-0.43 0]
93	L	(3)	2000.74	0.006	100.0%	0.003	100.0%	82.9	100.0%	0.020	100.0%	65.65%	46.0%	33.4%	20.6%	[1-0.43 0]
94	L	(3)	2021.61	0.006	100.0%	0.003	100.0%	80.9	100.0%	0.020	100.0%	65.65%	46.7%	33.4%	19.8%	[1-0.43 0]
95	L	(3)	2041.31	0.006	100.0%	0.003	100.0%	79.6	100.0%	0.020	100.0%	65.65%	47.1%	33.4%	19.4%	[1-0.43 0]
96	L	(3)	2061.03	0.005	100.0%	0.003	100.0%	78.2	100.0%	0.019	100.0%	65.65%	47.9%	33.1%	19.0%	[1-0.43 0]
97	L	(3)	2081.89	0.005	100.0%	0.003	100.0%	78.9	100.0%	0.019	100.0%	65.65%	47.7%	33.0%	19.3%	[1-0.43 0]
98	L	(3)	2101.59	0.005	100.0%	0.003	100.0%	78.5	100.0%	0.019	100.0%	65.65%	48.2%	32.6%	19.2%	[1-0.43 0]
99	L	(3)	2121.31	0.005	100.0%	0.003	100.0%	78.9	100.0%	0.019	100.0%	65.65%	48.1%	32.6%	19.3%	[1-0.43 0]
100	L	(3)	2141.02	0.005	100.0%	0.003	100.0%	78.9	100.0%	0.019	100.0%	65.65%	48.2%	32.5%	19.3%	[1-0.43 0]
101	L	(3)	2161.91	0.005	100.0%	0.003	100.0%	79.0	100.0%	0.019	100.0%	65.65%	48.1%	32.6%	19.3%	[1-0.43 0]
102	L	(3)	2181.63	0.005	100.0%	0.003	100.0%	96.3	100.0%	0.014	100.0%	65.65%	42.9%	33.1%	24.1%	[1-0.43 0]
103	L	(3)	2201.38	0.006	100.0%	0.004	100.0%	114.1	100.0%	0.014	100.0%	65.65%	37.4%	33.6%	29.0%	[1-0.43 0]
104	L	(3)	2221.09	0.007	100.0%	0.004	100.0%	132.2	100.0%	0.014	100.0%	65.65%	32.4%	33.5%	34.1%	[1-0.43 0]
105	L	(3)	2241.95	0.008	100.0%	0.005	100.0%	151.0	73.4%	0.015	100.0%	63.07%	26.6%	34.1%	39.3%	[1-0.43 0]
106	L	(3)	2261.66	0.010	62.7%	0.006	62.7%	165.5	18.4%	0.016	59.9%	58.19%	22.3%	34.4%	43.3%	[1-0.43 0]
107	L	(3)	2281.36	0.009	63.4%	0.006	63.4%	161.5	18.1%	0.016	60.8%	58.19%	23.3%	34.5%	42.2%	[1-0.43 0]
108	L	(3)	2301.08	0.009	64.3%	0.006	64.3%	157.8	17.7%	0.016	61.8%	58.19%	24.0%	34.7%	41.3%	[1-0.43 0]
109	L	(3)	2321.94	0.009	65.2%	0.006	65.2%	154.5	17.2%	0.016	62.9%	58.19%	24.6%	35.0%	40.4%	[1-0.43 0]
110	L	(3)	2341.64	0.009	65.5%	0.006	65.5%	149.9	17.0%	0.016	63.3%	58.19%	26.1%	34.7%	39.2%	[1-0.43 0]
111	L	(3)	2361.36	0.009	65.5%	0.006	65.5%	149.8	17.0%	0.016	63.3%	58.19%	26.3%	34.5%	39.2%	[1-0.43 0]
112	L	(3)	2381.05	0.008	65.5%	0.006	65.5%	150.3	17.0%	0.016	63.3%	58.19%	26.2%	34.4%	39.4%	[1-0.43 0]
113	L	(3)	2401.94	0.008	65.5%	0.006	65.5%	150.6	17.0%	0.016	63.3%	58.19%	26.2%	34.3%	39.4%	[1-0.43 0]
114	L	(3)	2421.65	0.008	65.4%	0.006	65.4%	150.1	16.9%	0.015	63.2%	58.19%	26.4%	34.4%	39.3%	[1-0.43 0]
115	L	(3)	2441.35	0.008	65.4%	0.006	65.4%	150.0	17.0%	0.015	63.1%	58.19%	26.4%	34.4%	39.2%	[1-0.43 0]
116	L	(3)	2462.23	0.008	65.4%	0.006	65.4%	149.6	16.9%	0.015	63.1%	58.19%	26.4%	34.6%	39.1%	[1-0.43 0]
117	L	(3)	2481.94	0.008	65.4%	0.006	65.4%	149.5	17.0%	0.015	63.1%	58.19%	26.2%	34.8%	39.0%	[1-0.43 0]
118	L	(3)	2501.67	0.008	65.4%	0.006	65.4%	149.8	17.0%	0.015	63.2%	58.19%	26.2%	34.8%	39.1%	[1-0.43 0]
119	L	(3)	2521.40	0.008	65.4%	0.006	65.4%	150.1	17.0%	0.015	63.1%	58.19%	26.3%	34.7%	39.1%	[1-0.43 0]
120	L	(3)	2542.27	0.008	65.4%	0.006	65.4%	150.4	17.0%	0.015	63.2%	58.19%	26.2%	34.6%	39.2%	[1-0.43 0]
121	L	(3)	2561.99	0.008	65.5%	0.006	65.5%	151.0	17.0%	0.015	63.3%	58.19%	26.0%	34.7%	39.3%	[1-0.43 0]
122	L	(3)	2581.71	0.008	65.5%	0.006	65.5%	151.3	17.0%	0.014	63.3%	58.19%	26.1%	34.5%	39.5%	[1-0.43 0]
123	L	(3)	2601.42	0.008	65.5%	0.006	65.5%	151.1	17.0%	0.014	63.3%	58.19%	26.0%	34.5%	39.4%	[1-0.43 0]
124	L	(3)	2622.29	0.008	65.6%	0.006	65.6%	151.0	17.1%	0.014	63.3%	58.19%	26.0%	34.5%	39.5%	[1-0.43 0]
125	L	(3)	2642.00	0.008	65.5%	0.006	65.5%	150.7	17.1%	0.014	63.2%	58.19%	26.0%	34.6%	39.4%	[1-0.43 0]
126	L	(3)	2661.71	0.008	65.4%	0.006	65.4%	150.6	17.0%	0.014	63.2%	58.19%	26.1%	34.5%	39.4%	[1-0.43 0]
127	L	(3)	2681.40	0.008	65.4%	0.006	65.4%	150.7	17.0%	0.014	63.1%	58.19%	26.1%	34.5%	39.3%	[1-0.43 0]
128	L	(3)	2702.31	0.007	65.4%	0.006	65.4%	150.4	17.0%	0.014	63.1%	58.19%	26.3%	34.5%	39.2%	[1-0.43 0]
129	L	(3)	2722.02	0.007	65.4%	0.006	65.4%	150.7	16.9%	0.014	63.2%	58.19%	26.1%	34.5%	39.4%	[1-0.43 0]
130	L	(3)	2741.72	0.007	65.4%	0.006	65.4%	150.8	16.9%	0.014	63.2%	58.19%	26.1%	34.5%	39.4%	[1-0.43 0]
131	L	(3)	2762.58	0.007	65.4%	0.006	65.4%	150.9	17.0%	0.014	63.2%	58.19%	26.1%	34.5%	39.4%	[1-0.43 0]
132	L	(3)	2782.29	0.007	65.4%	0.006	65.4%	150.5	16.9%	0.013	63.2%	58.19%	26.1%	34.6%	39.4%	[1-0.43 0]
133	L	(3)	2801.99	0.007	65.4%	0.006	65.4%	150.5	17.0%	0.013	63.2%	58.19%	26.1%	34.5%	39.4%	[1-0.43 0]
134	L	(3)	2821.71	0.007	65.3%	0.006	65.3%	149.9	17.0%	0.013	63.1%	58.19%	26.2%	34.6%	39.2%	[1-0.43 0]
135	L	(3)	2842.58	0.007	63.9%	0.006	63.9%	149.8	17.0%	0.014	61.6%	56.90%	26.2%	34.6%	39.1%	[1-0.43 0]
136	L	(3)	2862.31	0.007	64.4%	0.006	64.4%	150.2	17.0%	0.013	62.1%	56.90%	26.1%	34.6%	39.3%	[1-0.43 0]
137	L	(3)	2882.02	0.007	64.7%	0.006	64.7%	149.6	17.0%	0.013	62.5%	56.90%	26.2%	34.7%	39.1%	[1-0.43 0]
138	L	(3)	2901.73	0.007	65.2%	0.006	65.2%	149.0	17.1%	0.013	62.9%	56.90%	26.1%	34.9%	39.0%	[1-0.43 0]
139	L	(3)	2922.61	0.007	65.7%	0.006	65.7%	149.3	17.2%	0.013	63.4%	56.90%	26.0%	34.9%	39.0%	[1-0.43 0]
140	L	(3)	2942.32	0.007	65.8%	0.006	65.8%	149.9	17.2%	0.013	63.5%	56.90%	25.9%	35.0%	39.2%	[1-0.43 0]
141	L	(3)	2962.03	0.007	65.6%	0.006	65.6%	150.1	17.2%	0.013	63.3%	56.90%	26.3%	34.6%	39.1%	[1-0.43 0]
142	L	(3)	2981.73	0.007	65.5%	0.006	65.5%	150.9	17.2%	0.013	63.3%	56.90%	26.6%	34.1%	39.3%	[1-0.43 0]
143	L	(3)	3002.62	0.007	65.5%	0.006	65.5%	151.9	17.1%	0.013	63.2%	56.90%	26.6%	33.8%	39.5%	[1-0.43 0]
144	L	(3)	3022.33	0.007	63.6%	0.006	63.6%	140.6	16.8%	0.013	61.4%	56.02%	25.2%	38.2%	36.6%	[1-0.43 0]
145	L	(3)	3042.03	0.006	63.5%	0.005	63.5%	128.6	16.5%	0.013	61.3%	56.02%	24.3%	42.3%	33.4%	[1-0.43 0]
146	L	(3)	3061.74	0.005	63.5%	0.004	63.5%	116.1	16.2%	0.013	61.5%	56.02%	22.6%	47.3%	30.0%	[1-0.43 0]
147	L	(3)	3082.64	0.005	63.6%	0.004	63.6%	103.5	15.8%	0.012	61.6%	56.02%	21.2%	52.2%	26.5%	[1-0.43 0]
148	L	(3)	3102.33	0.004	63.6%	0.003	63.6%	91.4	15.3%	0.012	61.7%	56.02%	19.9%	56.9%	23.2%	[1-0.43 0]
149	L	(3)	3122.04	0.004	63.6%	0.003	63.6%	90.7	15.3%	0.012	61.7%	56.02%	19.9%	57.1%	23.0%	[1-0.43 0]
150	L	(3)	3142.90	0.004	63.6%	0.003	63.6%	90.2	15.4%	0.012	61.7%	56.02%	20.3%	57.0%	22.7%	[1-0.43 0]
151	L	(3)	3162.62	0.004	63.6%	0.003	63.6%	90.0	15.4%	0.012	61.7%	56.02%	20.4%	57.1%	22.6%	[1-0.43 0]
152	L	(3)	3182.32	0.004	63.6%	0.003	63.6%	90.6	15.5%	0.012	61.7%	56.02%	20.1%	57.1%	22.8%	[1-0.43 0]
153	L	(3)	3202.04	0.004	63.6%	0.003	63.6%	90.5	15.5%	0.012	61.6%	56.02%	20.4%	56.9%	22.7%	[1-0.43 0]
154	L	(3)	3222.92	0.004	63.6%	0.003	63.6%	90.6	15.5%	0.012	61.6%	56.02%	20.5%	56.7%	22.8%	[1-0.43 0]
155	L	(3)	3242.63	0.004	63.6%	0.003	63.6%	91.2	15.4%	0.012	61.7%	56.02%	19.9%	57.0%	23.1%	[1-0.43 0]
156	L	(3)	3262.33	0.004	63.6%	0.004	63.6%	92.2	15.3%	0.012	61.7%	56.02%	19.7%	56.8%	23.5%	[1-0.43 0]
157	L	(3)	3282.05	0.004	63.6%	0.004	63.6%	93.2	15.3%	0.012	61.8%	56.02%	19.6%	56.5%	23.9%	[1-0.43 0]
158	L	(3)	3302.92	0.004	63.7%	0.004	63.7%	93.7	15.3%	0.011	61.9%	56.02%	19.1%	56.8%	24.1%	[1-0.43 0]
159	L	(3)	3322.63	0.004	63.8%	0.004	63.8%	93.6	15.3%	0.011	61.9%	56.02%	18.9%	57.0%	24.1%	[1-0.43 0]
160	L	(3)	3342.32	0.004	63.8%	0.004	63.8%	93.4	15.4%	0.011	61.9%	56.02%	18.8%	57.2%	23.9%	[1-0.43 0]
161	L	(3)	3362.02	0.004	63.1%	0.004	63.1%	101.5	16.2%	0.012	61.0%	55.37%	18.7%	55.8%	25.5%	[1-0.43 0]
162	L	(3)	3382.94	0.004	63.4%	0.004	63.4%	106.4	16.5%	0.012	61.2%	55.37%	18.2%	55.4%	26.4%	[1-0.43 0]
163	L	(3)	3402.64	0.005	63.5%	0.004	63.5%	112.1	16.5%	0.012	61.3%	55.37%	17.8%	54.6%	27.6%	[1-0.43 0]
164	L	(3)	3422.36	0.005	63.8%	0.004	63.8%	113.4	16.7%	0.012	61.6%	55.37%	17.7%	54.5%	27.8%	[1-0.43 0]
165	L	(3)	3442.06	0.005	64.0%	0.005	64.0%	119.9	16.8%	0.012	61.8%	55.37%	17.4%	53.4%	29.2%	[1-0.43 0]
166	L	(3)	3463.12	0.005	64.1%	0.005	64.1%	115.7	16.2%	0.011	62.0%	55.37%	17.0%	54.6%	28.4%	[1-0.43 0]
167	L	(3)	3482.82	0.005	64.1%	0.005	64.1%	114.8	16.0%	0.011	62.0%	55.37%	17.0%	54.8%	28.2%	[1-0.43 0]
168	L	(3)	3502.52	0.005	64.2%	0.005	64.2%	115.5	16.5%	0.011	62.0%	55.37%	17.1%	54.5%	28.4%	[1-0.43 0]
169	L	(3)	3522.20	0.005	63.7%	0.005	63.7%	120.6	16.4%	0.011	61.5%	54.87%	16.6%	53.8%	29.6%	[1-0.43 0]
170	L	(3)	3543.05	0.005	64.1%	0.005	64.1%	118.9	16.1%	0.011	62.0%	54.87%	16.2%	54.3%	29.4%	[1-0.43 0]
171	L	(3)	3562.76	0.005	63.0%	0.005	63.0%	124.8	16.9%	0.012	60.7%	53.99%	17.0%	52.4%	30.6%	[1-0.43 0]
172	L	(3)	3582.48	0.005	63.5%	0.005	63.5%	127.6	17.3%	0.012	61.1%	53.99%	17.5%	51.4%	31.2%	[1-0.43 0]
173	L	(3)	3604.52	0.006	63.3%	0.006	63.3%	131.2	18.1%	0.012	60.6%	53.34%	18.7%	49.5%	31.9%	[1-0.43 0]
174	L	(3)	3623.06	0.006	63.5%	0.006	63.5%	140.4	18.9%	0.012	60.6%	53.34%	19.8%	46.5%	33.7%	[1-0.43 0]
