[#]	rt(s)	Dt(s)	Det1	Det2	Det3	Det4	Det5	Det6	REAR	RearL	FrontL	FRONT	FrontR	RearR	Det1_cps	Det2_cps	Det3_cps	Det4_cps	Det5_cps	Det6_cps	REAR_cps	RearL_cps	FrontL_cps	FRONT_cps	FrontR_cps	RearR_cps
0	1.19	1.19	0000000001	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000002	0000000000	8.3890E-01	8.3890E-01	0.0000E+00	0.0000E+00	8.3890E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.3890E-01	1.6778E+00	0.0000E+00	
1	2.35	1.16	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	8.6215E-01	8.6215E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6215E-01	8.6215E-01	0.0000E+00	
2	3.51	1.16	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
3	4.67	1.16	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0.0000E+00	0.0000E+00	8.6254E-01	0.0000E+00	8.6254E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6254E-01	8.6254E-01	
4	5.83	1.15	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000002	0000000000	0000000000	0000000000	0.0000E+00	8.6651E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6651E-01	0.0000E+00	0.0000E+00	1.7330E+00	0.0000E+00	0.0000E+00	0.0000E+00	
5	6.98	1.15	0000000000	0000000001	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0.0000E+00	8.6655E-01	8.6655E-01	0.0000E+00	0.0000E+00	8.6655E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6655E-01	8.6655E-01	0.0000E+00	
6	8.14	1.16	0000000002	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000001	1.7233E+00	0.0000E+00	0.0000E+00	8.6166E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6166E-01	0.0000E+00	0.0000E+00	8.6166E-01	8.6166E-01	
7	9.30	1.16	0000000001	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0000000000	0000000001	0000000000	0000000000	0000000002	8.6217E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7243E+00	0.0000E+00	0.0000E+00	8.6217E-01	0.0000E+00	0.0000E+00	1.7243E+00	
8	10.46	1.16	0000000000	0000000001	0000000001	0000000002	0000000000	0000000001	0000000000	0000000001	0000000001	0000000001	0000000001	0000000003	0.0000E+00	8.6259E-01	8.6259E-01	1.7252E+00	0.0000E+00	8.6259E-01	0.0000E+00	8.6259E-01	8.6259E-01	8.6259E-01	8.6259E-01	2.5878E+00	
9	11.62	1.16	0000000001	0000000001	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	8.6151E-01	8.6151E-01	8.6151E-01	0.0000E+00	8.6151E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6151E-01	0.0000E+00	0.0000E+00	
10	12.78	1.16	0000000000	0000000002	0000000001	0000000001	0000000000	0000000000	0000000001	0000000002	0000000000	0000000002	0000000000	0000000000	0.0000E+00	1.7229E+00	8.6143E-01	8.6143E-01	0.0000E+00	0.0000E+00	8.6143E-01	1.7229E+00	0.0000E+00	1.7229E+00	0.0000E+00	0.0000E+00	
11	13.94	1.16	0000000000	0000000000	0000000002	0000000000	0000000001	0000000001	0000000001	0000000000	0000000000	0000000001	0000000001	0000000001	0.0000E+00	0.0000E+00	1.7236E+00	0.0000E+00	8.6181E-01	8.6181E-01	8.6181E-01	0.0000E+00	0.0000E+00	8.6181E-01	8.6181E-01	8.6181E-01	
12	15.10	1.15	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	8.6690E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6690E-01	0.0000E+00	0.0000E+00	
13	16.24	1.15	0000000000	0000000001	0000000002	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0.0000E+00	8.7123E-01	1.7425E+00	0.0000E+00	8.7123E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7425E+00	0.0000E+00	
14	17.40	1.15	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000002	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6588E-01	0.0000E+00	0.0000E+00	8.6588E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7318E+00	
15	18.56	1.16	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	8.6173E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
16	19.73	1.17	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000003	0000000001	0000000001	0000000000	0.0000E+00	0.0000E+00	8.5681E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	2.5704E+00	8.5681E-01	8.5681E-01	0.0000E+00	
17	20.89	1.16	0000000003	0000000000	0000000001	0000000002	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	2.5850E+00	0.0000E+00	8.6166E-01	1.7233E+00	0.0000E+00	0.0000E+00	8.6166E-01	0.0000E+00	0.0000E+00	8.6166E-01	0.0000E+00	0.0000E+00	
18	22.05	1.16	0000000000	0000000001	0000000000	0000000003	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0000000000	0000000002	0.0000E+00	8.6222E-01	0.0000E+00	2.5867E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7244E+00	0.0000E+00	0.0000E+00	1.7244E+00	
19	23.21	1.16	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0.0000E+00	8.6162E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6162E-01	8.6162E-01	
20	24.37	1.16	0000000001	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0000000000	8.6150E-01	8.6150E-01	0.0000E+00	8.6150E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7230E+00	0.0000E+00	0.0000E+00	
21	25.53	1.16	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6161E-01	0.0000E+00	
22	26.68	1.15	0000000002	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0000000001	0000000000	0000000000	1.7325E+00	8.6623E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7325E+00	0.0000E+00	8.6623E-01	0.0000E+00	0.0000E+00	
23	27.84	1.15	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0.0000E+00	8.6599E-01	0.0000E+00	8.6599E-01	0.0000E+00	0.0000E+00	8.6599E-01	0.0000E+00	8.6599E-01	0.0000E+00	0.0000E+00	0.0000E+00	
24	29.00	1.16	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0000000000	0000000001	0.0000E+00	1.7230E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6150E-01	8.6150E-01	0.0000E+00	0.0000E+00	8.6150E-01	
25	30.16	1.16	0000000002	0000000000	0000000002	0000000000	0000000001	0000000000	0000000000	0000000002	0000000000	0000000000	0000000001	0000000001	1.7227E+00	0.0000E+00	1.7227E+00	0.0000E+00	8.6137E-01	0.0000E+00	0.0000E+00	1.7227E+00	0.0000E+00	0.0000E+00	8.6137E-01	8.6137E-01	
26	31.32	1.16	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6157E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
27	32.48	1.16	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0.0000E+00	8.6192E-01	8.6192E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6192E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6192E-01	
28	33.64	1.16	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	8.6138E-01	0.0000E+00	8.6138E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6138E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6138E-01	
