[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	H	(6)	3524.47	0.931	6.5%	0.911	6.5%	77.3	5.1%	3.343	4.0%	3.42%	31.1%	47.0%	21.9%	[1-0.70 2]
176	H	(6)	3545.34	0.983	6.6%	0.968	6.6%	81.4	5.3%	3.354	4.0%	3.41%	30.9%	46.3%	22.8%	[1-0.69 2]
177	H	(6)	3565.03	0.986	6.5%	0.976	6.5%	81.8	5.2%	3.348	3.9%	3.40%	30.7%	46.7%	22.6%	[1-0.72 2]
178	H	(6)	3584.73	1.009	6.5%	1.005	6.5%	83.8	5.1%	3.346	3.9%	3.39%	30.6%	46.3%	23.1%	[1-0.71 2]
179	H	(6)	3605.57	1.058	7.3%	1.060	7.3%	87.8	6.2%	3.349	3.9%	3.38%	30.2%	46.0%	23.8%	[1-0.70 2]
180	H	(6)	3625.29	1.035	7.4%	1.042	7.4%	85.4	6.2%	3.367	3.9%	3.37%	30.8%	45.7%	23.5%	[1-0.74 2]
181	H	(6)	3644.99	0.970	7.2%	0.982	7.2%	80.0	6.1%	3.368	3.9%	3.35%	31.8%	45.6%	22.5%	[1-0.75 2]
182	H	(6)	3665.85	0.973	6.6%	0.991	6.6%	79.7	5.3%	3.392	3.9%	3.34%	32.3%	45.5%	22.2%	[1-0.74 2]
183	H	(6)	3685.65	0.983	6.6%	1.006	6.6%	80.4	5.3%	3.397	3.9%	3.33%	32.1%	46.0%	22.0%	[1-0.72 2]
184	H	(6)	3705.44	0.978	7.2%	1.006	7.2%	80.5	6.1%	3.374	3.9%	3.32%	31.4%	46.5%	22.1%	[1-0.69 2]
185	H	(6)	3725.14	1.002	6.9%	1.037	6.9%	82.9	5.8%	3.357	3.9%	3.31%	31.1%	46.2%	22.8%	[1-0.69 2]
186	H	(6)	3746.01	1.005	7.1%	1.046	7.1%	83.0	5.9%	3.364	3.9%	3.30%	31.1%	46.1%	22.7%	[1-0.66 2]
187	H	(6)	3765.71	0.973	8.4%	1.018	8.4%	80.3	7.5%	3.366	3.9%	3.29%	30.6%	47.0%	22.3%	[1-0.62 2]
188	H	(6)	3785.41	0.983	8.5%	1.034	8.5%	81.4	7.6%	3.356	3.8%	3.28%	30.0%	47.5%	22.4%	[1-0.63 2]
189	H	(6)	3805.10	1.019	7.4%	1.077	7.4%	84.2	6.3%	3.359	3.8%	3.27%	30.3%	46.8%	22.9%	[1-0.67 2]
190	H	(6)	3825.95	1.015	7.2%	1.079	7.2%	84.0	6.1%	3.356	3.8%	3.26%	30.5%	46.5%	23.0%	[1-0.67 2]
191	H	(6)	3845.64	1.000	6.6%	1.068	6.6%	82.3	5.4%	3.375	3.8%	3.25%	30.4%	46.8%	22.8%	[1-0.68 2]
192	H	(6)	3865.36	0.998	6.2%	1.072	6.2%	81.6	4.9%	3.399	3.8%	3.24%	30.2%	47.0%	22.8%	[1-0.67 2]
193	H	(6)	3886.20	0.986	6.8%	1.064	6.8%	80.9	5.6%	3.386	3.8%	3.23%	30.2%	47.5%	22.3%	[1-0.65 2]
194	H	(6)	3905.90	0.931	6.6%	1.010	6.6%	76.7	5.4%	3.371	3.8%	3.22%	30.5%	48.2%	21.3%	[1-0.67 2]
195	H	(6)	3925.72	0.957	6.2%	1.044	6.2%	78.9	4.9%	3.369	3.8%	3.21%	30.4%	47.2%	22.4%	[1-0.65 2]
196	H	(6)	3945.61	1.031	6.4%	1.129	6.4%	84.6	5.2%	3.384	3.8%	3.20%	30.0%	46.7%	23.3%	[1-0.65 2]
197	H	(10)	3965.32	0.986	6.5%	1.086	6.5%	80.5	5.3%	3.403	3.8%	3.19%	30.3%	47.4%	22.3%	[1-0.68 2]
198	H	(10)	3986.18	0.929	6.9%	1.028	6.9%	76.1	5.8%	3.392	3.8%	3.18%	31.0%	47.6%	21.4%	[1-0.67 2]
199	H	(10)	4005.88	0.961	7.6%	1.069	7.6%	78.6	6.7%	3.395	3.7%	3.17%	30.7%	47.3%	22.1%	[1-0.66 2]
200	H	(10)	4025.56	0.976	7.7%	1.092	7.7%	79.5	6.7%	3.413	3.7%	3.16%	30.0%	47.5%	22.5%	[1-0.66 2]
201	H	(10)	4046.42	0.984	7.8%	1.106	7.8%	79.9	6.8%	3.421	3.7%	3.15%	29.8%	47.8%	22.4%	[1-0.67 2]
202	H	(10)	4066.12	0.977	7.8%	1.103	7.8%	79.2	6.8%	3.425	3.7%	3.14%	29.8%	48.3%	21.9%	[1-0.68 2]
203	H	(10)	4085.82	0.952	7.4%	1.081	7.4%	77.5	6.4%	3.414	3.7%	3.13%	30.2%	48.6%	21.2%	[1-0.70 2]
204	H	(10)	4105.52	0.946	7.1%	1.079	7.1%	76.7	6.0%	3.425	3.7%	3.12%	30.8%	47.8%	21.4%	[1-0.70 2]
205	H	(10)	4126.40	0.959	6.6%	1.099	6.6%	77.8	5.4%	3.426	3.7%	3.11%	30.3%	48.0%	21.7%	[1-0.68 2]
206	H	(10)	4146.11	0.955	6.7%	1.099	6.7%	77.5	5.5%	3.422	3.7%	3.10%	30.1%	48.3%	21.7%	[1-0.70 2]
207	H	(10)	4166.00	0.946	7.1%	1.094	7.1%	76.3	6.1%	3.442	3.7%	3.09%	30.5%	47.9%	21.5%	[1-0.71 2]
208	H	(10)	4185.85	0.963	7.5%	1.119	7.5%	77.2	6.5%	3.463	3.7%	3.08%	31.0%	47.4%	21.6%	[1-0.74 2]
209	H	(10)	4205.69	0.981	6.9%	1.146	6.9%	78.3	5.8%	3.479	3.7%	3.07%	31.3%	46.8%	21.9%	[1-0.76 2]
210	H	(10)	4226.57	1.021	6.3%	1.199	6.3%	81.1	5.1%	3.500	3.7%	3.06%	31.3%	46.2%	22.6%	[1-0.78 2]
211	H	(10)	4246.27	1.050	6.6%	1.238	6.6%	83.3	5.5%	3.499	3.6%	3.05%	31.3%	45.1%	23.6%	[1-0.79 2]
212	H	(10)	4265.96	1.084	7.1%	1.285	7.1%	85.3	6.1%	3.531	3.6%	3.04%	31.3%	44.8%	24.0%	[1-0.79 2]
213	H	(10)	4285.67	1.101	6.8%	1.310	6.8%	86.1	5.8%	3.549	3.6%	3.03%	31.5%	44.8%	23.7%	[1-0.81 2]
214	H	(10)	4306.55	1.095	6.4%	1.310	6.4%	85.6	5.3%	3.553	3.6%	3.02%	32.3%	44.1%	23.6%	[1-0.82 2]
215	H	(10)	4326.24	1.094	7.1%	1.315	7.1%	85.1	6.1%	3.573	3.6%	3.02%	32.7%	43.6%	23.7%	[1-0.83 2]
216	H	(10)	4345.94	1.106	7.4%	1.335	7.4%	86.4	6.4%	3.556	3.6%	3.01%	32.4%	43.7%	24.0%	[1-0.82 2]
217	H	(10)	4366.79	1.147	7.0%	1.392	7.0%	89.5	6.0%	3.560	3.6%	3.00%	32.8%	42.7%	24.5%	[1-0.83 2]
218	H	(10)	4386.49	1.164	7.1%	1.418	7.1%	90.1	6.2%	3.586	3.6%	2.99%	33.4%	41.9%	24.6%	[1-0.82 2]
219	H	(10)	4406.30	1.145	7.0%	1.402	7.0%	88.8	6.1%	3.583	3.6%	2.98%	33.3%	42.3%	24.3%	[1-0.81 2]
220	H	(10)	4426.10	1.131	7.1%	1.390	7.1%	87.7	6.1%	3.579	3.6%	2.98%	33.0%	42.9%	24.1%	[1-0.81 2]
221	H	(10)	4445.99	1.113	6.9%	1.375	6.9%	85.9	6.0%	3.600	3.6%	2.97%	33.0%	43.2%	23.8%	[1-0.83 2]
222	H	(10)	4466.87	1.176	6.8%	1.459	6.8%	90.5	5.8%	3.608	3.6%	2.96%	32.7%	42.3%	25.0%	[1-0.83 2]
223	H	(10)	4486.56	1.213	6.6%	1.512	6.6%	93.6	5.6%	3.601	3.6%	2.95%	32.9%	41.6%	25.5%	[1-0.83 2]
224	H	(10)	4506.25	1.196	6.2%	1.497	6.2%	92.0	5.0%	3.612	3.6%	2.95%	33.1%	41.8%	25.1%	[1-0.82 2]
225	H	(10)	4525.96	1.219	5.7%	1.532	5.7%	93.8	4.5%	3.611	3.6%	2.94%	32.2%	41.8%	25.9%	[1-0.80 2]
226	H	(10)	4546.82	1.217	5.9%	1.537	5.9%	94.1	4.7%	3.591	3.5%	2.93%	31.6%	42.6%	25.8%	[1-0.78 2]
227	H	(10)	4566.53	1.205	6.4%	1.529	6.4%	93.4	5.3%	3.584	3.5%	2.92%	31.6%	43.1%	25.3%	[1-0.78 2]
228	H	(10)	4586.23	1.191	6.7%	1.517	6.7%	91.8	5.7%	3.602	3.5%	2.91%	31.8%	42.7%	25.5%	[1-0.79 2]
229	H	(10)	4607.08	1.161	6.7%	1.486	6.7%	89.5	5.7%	3.603	3.5%	2.91%	31.7%	42.9%	25.4%	[1-0.79 2]
230	H	(10)	4626.80	1.126	6.1%	1.448	6.1%	87.0	5.0%	3.596	3.5%	2.90%	32.0%	43.4%	24.6%	[1-0.79 2]
231	H	(10)	4646.61	1.119	6.6%	1.444	6.6%	86.4	5.6%	3.596	3.5%	2.89%	31.9%	44.0%	24.1%	[1-0.79 2]
232	H	(10)	4666.46	1.111	7.0%	1.441	7.0%	86.2	6.1%	3.581	3.5%	2.89%	31.5%	44.7%	23.8%	[1-0.79 2]
233	H	(10)	4686.26	1.116	7.3%	1.452	7.3%	86.7	6.4%	3.574	3.5%	2.88%	31.3%	44.7%	24.0%	[1-0.79 2]
234	H	(10)	4707.13	1.172	7.0%	1.532	7.0%	90.7	6.0%	3.588	3.5%	2.87%	30.7%	44.3%	25.1%	[1-0.78 2]
235	H	(10)	4726.82	1.142	6.4%	1.500	6.4%	88.7	5.3%	3.578	3.5%	2.86%	30.9%	44.5%	24.6%	[1-0.78 2]
236	H	(10)	4746.52	1.077	7.3%	1.420	7.3%	83.8	6.5%	3.571	3.5%	2.85%	31.2%	45.3%	23.5%	[1-0.78 2]
237	H	(10)	4767.40	1.087	7.9%	1.439	7.9%	84.1	7.1%	3.591	3.5%	2.85%	30.8%	45.6%	23.6%	[1-0.79 2]
238	H	(10)	4787.09	1.127	6.8%	1.498	6.8%	86.9	5.9%	3.604	3.5%	2.84%	30.4%	45.0%	24.6%	[1-0.80 2]
239	H	(10)	4806.80	1.164	6.6%	1.555	6.6%	89.9	5.7%	3.596	3.5%	2.83%	30.2%	44.5%	25.3%	[1-0.79 2]
240	H	(10)	4826.49	1.186	6.8%	1.590	6.8%	91.2	5.8%	3.609	3.5%	2.83%	30.2%	44.6%	25.3%	[1-0.79 2]
241	H	(10)	4847.36	1.161	6.1%	1.563	6.1%	89.3	5.1%	3.610	3.5%	2.82%	30.6%	44.6%	24.8%	[1-0.79 2]
242	H	(10)	4867.06	1.154	6.3%	1.560	6.3%	88.8	5.3%	3.608	3.5%	2.81%	30.6%	44.5%	24.9%	[1-0.79 2]
243	H	(10)	4886.97	1.188	6.8%	1.613	6.8%	90.9	5.9%	3.630	3.4%	2.81%	30.5%	44.3%	25.2%	[1-0.79 2]
244	H	(10)	4906.79	1.205	7.0%	1.642	7.0%	91.7	6.1%	3.650	3.4%	2.80%	30.8%	44.1%	25.1%	[1-0.81 2]
245	H	(10)	4926.57	1.234	6.9%	1.689	6.9%	93.6	5.9%	3.662	3.4%	2.79%	31.1%	43.1%	25.8%	[1-0.82 2]
246	H	(10)	4947.43	1.223	6.7%	1.681	6.7%	92.9	5.7%	3.658	3.4%	2.78%	31.5%	42.9%	25.6%	[1-0.82 2]
247	H	(10)	4967.11	1.210	6.7%	1.669	6.7%	91.9	5.8%	3.656	3.4%	2.78%	31.6%	42.9%	25.5%	[1-0.81 2]
248	H	(10)	4986.80	1.224	6.7%	1.696	6.7%	92.8	5.7%	3.664	3.4%	2.77%	31.4%	43.0%	25.5%	[1-0.80 2]
249	H	(10)	5007.67	1.199	7.0%	1.668	7.0%	90.9	6.1%	3.665	3.4%	2.76%	31.8%	43.3%	24.9%	[1-0.80 2]
250	H	(10)	5027.36	1.207	6.7%	1.685	6.7%	90.9	5.7%	3.688	3.4%	2.76%	31.8%	42.8%	25.3%	[1-0.78 2]
251	H	(10)	5047.06	1.177	5.7%	1.651	5.7%	88.6	4.6%	3.692	3.4%	2.75%	31.4%	43.7%	24.9%	[1-0.78 2]
252	H	(10)	5066.77	1.128	5.7%	1.588	5.7%	85.9	4.5%	3.648	3.4%	2.75%	31.2%	44.7%	24.1%	[1-0.76 2]
253	H	(10)	5087.62	1.140	6.9%	1.611	6.9%	87.4	6.0%	3.623	3.4%	2.74%	31.2%	44.6%	24.2%	[1-0.77 2]
254	H	(10)	5107.32	1.141	8.0%	1.619	8.0%	87.5	7.2%	3.621	3.4%	2.73%	30.7%	45.4%	23.9%	[1-0.77 2]
255	H	(10)	5127.14	1.140	7.3%	1.623	7.3%	87.0	6.5%	3.638	3.4%	2.73%	30.7%	45.2%	24.1%	[1-0.77 2]
256	H	(10)	5146.96	1.174	6.8%	1.678	6.8%	88.9	5.9%	3.665	3.4%	2.72%	31.1%	43.9%	24.9%	[1-0.78 2]
257	H	(10)	5166.85	1.207	7.1%	1.732	7.1%	91.2	6.2%	3.675	3.4%	2.71%	31.0%	43.9%	25.1%	[1-0.78 2]
258	H	(10)	5187.72	1.218	7.8%	1.755	7.8%	92.0	7.1%	3.676	3.4%	2.71%	30.9%	43.9%	25.2%	[1-0.78 2]
259	H	(10)	5207.42	1.186	7.3%	1.716	7.3%	90.3	6.5%	3.651	3.4%	2.70%	31.0%	43.9%	25.1%	[1-0.78 2]
260	H	(10)	5227.12	1.128	6.7%	1.638	6.7%	86.1	5.7%	3.637	3.4%	2.70%	31.2%	44.5%	24.2%	[1-0.79 2]
261	H	(10)	5246.82	1.135	6.4%	1.654	6.4%	86.3	5.4%	3.653	3.4%	2.69%	31.3%	44.5%	24.2%	[1-0.79 2]
262	H	(10)	5267.69	1.188	6.2%	1.739	6.2%	89.8	5.3%	3.677	3.4%	2.68%	31.4%	43.6%	25.0%	[1-0.78 2]
263	H	(10)	5287.39	1.197	6.1%	1.757	6.1%	90.0	5.1%	3.692	3.3%	2.68%	31.6%	43.4%	25.1%	[1-0.79 2]
264	H	(10)	5307.07	1.163	6.3%	1.714	6.3%	87.9	5.3%	3.676	3.3%	2.68%	31.5%	43.9%	24.6%	[1-0.79 2]
265	H	(10)	5327.93	1.166	7.5%	1.725	7.5%	88.6	6.7%	3.654	3.3%	2.67%	31.4%	43.9%	24.6%	[1-0.80 2]
266	H	(10)	5347.62	1.161	7.1%	1.724	7.1%	88.4	6.3%	3.648	3.3%	2.67%	31.3%	44.3%	24.4%	[1-0.80 2]
267	H	(10)	5367.43	1.207	6.5%	1.800	6.5%	91.3	5.6%	3.674	3.3%	2.67%	30.9%	44.0%	25.1%	[1-0.79 2]
268	H	(10)	5387.32	1.263	7.0%	1.890	7.0%	95.5	6.1%	3.675	3.3%	2.66%	30.6%	43.4%	26.0%	[1-0.78 2]
269	H	(10)	5407.12	1.234	6.5%	1.853	6.5%	94.0	5.6%	3.646	3.3%	2.66%	30.8%	43.7%	25.5%	[1-0.76 2]
270	H	(10)	5428.01	1.245	6.0%	1.877	6.0%	94.8	5.0%	3.648	3.3%	2.65%	30.7%	43.3%	26.1%	[1-0.75 2]
271	H	(10)	5447.71	1.267	6.6%	1.917	6.6%	96.3	5.7%	3.653	3.3%	2.65%	30.3%	43.1%	26.6%	[1-0.75 2]
272	H	(10)	5467.41	1.233	6.2%	1.872	6.2%	94.1	5.3%	3.639	3.3%	2.65%	30.4%	43.7%	25.9%	[1-0.74 2]
273	H	(10)	5488.25	1.208	5.9%	1.842	5.9%	92.5	4.9%	3.627	3.3%	2.64%	31.0%	43.5%	25.5%	[1-0.76 2]
