[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
54	L	(3)	1100.97	0.078	27.4%	0.024	27.4%	90.5	6.7%	0.240	26.6%	22.90%	45.1%	32.3%	22.6%	[1-0.43 0]
55	L	(3)	1120.68	0.077	28.0%	0.024	28.0%	90.3	6.8%	0.235	27.2%	22.90%	45.0%	32.4%	22.6%	[1-0.43 0]
56	L	(3)	1140.38	0.075	28.6%	0.024	28.6%	90.0	6.9%	0.231	27.7%	22.90%	45.1%	32.4%	22.5%	[1-0.43 0]
57	L	(3)	1161.27	0.074	29.0%	0.024	29.0%	90.8	7.0%	0.227	28.1%	22.90%	45.1%	32.2%	22.7%	[1-0.43 0]
58	L	(3)	1180.99	0.073	28.9%	0.024	28.9%	90.6	7.0%	0.223	28.1%	22.90%	45.0%	32.3%	22.7%	[1-0.43 0]
59	L	(3)	1200.69	0.072	29.0%	0.024	29.0%	90.8	7.0%	0.219	28.2%	22.90%	44.6%	32.6%	22.8%	[1-0.43 0]
60	L	(3)	1221.56	0.069	28.6%	0.024	28.6%	88.2	7.4%	0.219	27.7%	22.75%	44.9%	33.0%	22.1%	[1-0.43 0]
61	L	(3)	1241.24	0.067	28.6%	0.023	28.6%	85.7	7.5%	0.216	27.6%	22.75%	45.2%	33.4%	21.4%	[1-0.43 0]
62	L	(3)	1260.93	0.066	27.3%	0.023	27.3%	83.8	7.3%	0.219	26.3%	22.46%	45.2%	33.9%	20.8%	[1-0.43 0]
63	L	(3)	1280.63	0.065	26.9%	0.023	26.9%	83.2	7.2%	0.215	25.9%	22.46%	45.4%	34.0%	20.6%	[1-0.43 0]
64	L	(3)	1301.49	0.062	26.3%	0.022	26.3%	81.2	7.1%	0.212	25.3%	22.46%	45.8%	34.2%	20.0%	[1-0.43 0]
65	L	(3)	1321.19	0.062	26.0%	0.023	26.0%	83.0	6.6%	0.209	25.1%	22.46%	45.3%	34.2%	20.5%	[1-0.43 0]
66	L	(3)	1340.88	0.062	25.6%	0.023	25.6%	84.4	6.3%	0.205	24.8%	22.46%	45.2%	33.9%	20.9%	[1-0.43 0]
67	L	(3)	1360.57	0.063	25.3%	0.024	25.3%	85.6	6.3%	0.205	24.5%	22.34%	45.5%	33.3%	21.2%	[1-0.43 0]
68	L	(3)	1381.44	0.063	24.5%	0.024	24.5%	85.4	6.2%	0.206	23.7%	22.13%	45.4%	33.5%	21.1%	[1-0.43 0]
69	L	(3)	1401.17	0.064	24.1%	0.025	24.1%	87.1	6.1%	0.206	23.3%	21.96%	44.8%	33.6%	21.5%	[1-0.43 0]
70	L	(3)	1420.89	0.065	23.6%	0.026	23.6%	88.0	5.9%	0.205	22.8%	21.86%	44.9%	33.4%	21.8%	[1-0.43 0]
71	L	(3)	1440.60	0.065	23.4%	0.026	23.4%	89.5	5.8%	0.202	22.6%	21.86%	44.4%	33.4%	22.2%	[1-0.43 0]
72	L	(3)	1461.46	0.065	23.2%	0.027	23.2%	90.7	5.8%	0.200	22.5%	21.77%	44.0%	33.4%	22.6%	[1-0.43 0]
73	L	(3)	1481.16	0.065	23.2%	0.027	23.2%	91.6	5.8%	0.198	22.4%	21.69%	43.9%	33.3%	22.9%	[1-0.43 0]
74	L	(3)	1500.86	0.065	23.2%	0.027	23.2%	91.5	5.7%	0.196	22.5%	21.69%	44.1%	33.0%	22.9%	[1-0.43 0]
75	L	(3)	1521.73	0.063	23.2%	0.027	23.2%	91.2	5.7%	0.193	22.5%	21.69%	44.1%	33.1%	22.9%	[1-0.43 0]
76	L	(3)	1541.43	0.062	23.1%	0.027	23.1%	90.1	5.7%	0.192	22.4%	21.62%	44.4%	33.0%	22.6%	[1-0.43 0]
77	L	(3)	1561.13	0.061	23.0%	0.027	23.0%	89.4	5.7%	0.191	22.3%	21.58%	44.7%	32.9%	22.4%	[1-0.43 0]
78	L	(3)	1580.84	0.061	23.0%	0.027	23.0%	89.1	5.6%	0.189	22.3%	21.58%	45.1%	32.6%	22.4%	[1-0.43 0]
79	L	(3)	1601.70	0.060	23.1%	0.027	23.1%	89.0	5.6%	0.187	22.4%	21.58%	45.3%	32.4%	22.3%	[1-0.43 0]
80	L	(3)	1621.41	0.060	22.8%	0.027	22.8%	89.5	5.7%	0.187	22.1%	21.42%	45.2%	32.3%	22.5%	[1-0.43 0]
81	L	(3)	1641.11	0.060	22.8%	0.027	22.8%	90.3	5.7%	0.185	22.1%	21.42%	45.3%	32.1%	22.6%	[1-0.43 0]
82	L	(3)	1660.84	0.059	22.9%	0.027	22.9%	90.7	5.7%	0.182	22.2%	21.42%	44.9%	32.4%	22.8%	[1-0.43 0]
83	L	(3)	1681.72	0.059	22.9%	0.027	22.9%	90.7	5.6%	0.179	22.2%	21.42%	44.6%	32.7%	22.7%	[1-0.43 0]
84	L	(3)	1701.42	0.058	22.9%	0.027	22.9%	90.7	5.7%	0.178	22.1%	21.38%	44.3%	33.0%	22.7%	[1-0.43 0]
85	L	(3)	1721.12	0.057	22.8%	0.027	22.8%	90.4	5.7%	0.176	22.1%	21.38%	44.5%	32.9%	22.6%	[1-0.43 0]
86	L	(3)	1741.99	0.057	22.7%	0.028	22.7%	90.4	5.6%	0.175	22.0%	21.29%	44.1%	33.3%	22.6%	[1-0.43 0]
87	L	(3)	1761.70	0.057	22.7%	0.028	22.7%	90.8	5.6%	0.173	22.0%	21.29%	44.3%	33.1%	22.7%	[1-0.43 0]
88	L	(3)	1781.40	0.056	22.8%	0.028	22.8%	91.2	5.6%	0.171	22.1%	21.29%	44.2%	32.9%	22.8%	[1-0.43 0]
89	L	(3)	1801.10	0.056	22.8%	0.028	22.8%	91.4	5.6%	0.169	22.1%	21.29%	44.2%	33.0%	22.8%	[1-0.43 0]
90	L	(3)	1821.98	0.055	22.8%	0.028	22.8%	91.4	5.6%	0.167	22.1%	21.29%	44.1%	33.1%	22.8%	[1-0.43 0]
91	L	(3)	1841.70	0.055	22.6%	0.028	22.6%	91.2	5.6%	0.167	21.9%	21.23%	44.2%	33.1%	22.8%	[1-0.43 0]
92	L	(3)	1861.40	0.054	22.5%	0.028	22.5%	90.6	5.6%	0.166	21.8%	21.17%	44.4%	33.1%	22.5%	[1-0.43 0]
93	L	(3)	1881.12	0.054	22.4%	0.028	22.4%	90.7	5.6%	0.165	21.7%	21.09%	44.4%	33.0%	22.6%	[1-0.43 0]
94	L	(3)	1902.02	0.054	22.3%	0.028	22.3%	90.1	5.6%	0.165	21.6%	21.02%	44.5%	33.0%	22.5%	[1-0.43 0]
95	L	(3)	1921.74	0.053	22.3%	0.028	22.3%	90.2	5.6%	0.163	21.6%	21.02%	44.4%	33.1%	22.5%	[1-0.43 0]
96	L	(3)	1941.42	0.052	22.4%	0.028	22.4%	89.9	5.6%	0.162	21.7%	21.02%	44.3%	33.3%	22.4%	[1-0.43 0]
97	L	(3)	1961.11	0.053	22.1%	0.029	22.1%	89.9	5.6%	0.163	21.4%	20.84%	44.5%	33.1%	22.4%	[1-0.43 0]
98	L	(3)	1981.99	0.063	19.4%	0.035	19.4%	89.7	5.8%	0.194	18.6%	18.97%	44.1%	33.5%	22.4%	[1-0.43 0]
99	L	(3)	2001.69	0.076	16.3%	0.042	16.3%	87.8	5.5%	0.241	15.4%	16.90%	43.3%	34.8%	21.8%	[1-0.43 0]
100	L	(3)	2021.39	0.078	15.4%	0.044	15.4%	81.9	5.6%	0.266	14.3%	15.92%	41.3%	38.4%	20.3%	[1-0.43 0]
101	L	(3)	2042.25	0.076	14.9%	0.043	14.9%	74.0	5.5%	0.286	13.8%	15.12%	38.1%	43.7%	18.3%	[1-0.43 0]
102	L	(3)	2061.98	0.073	15.0%	0.042	15.0%	68.0	5.9%	0.299	13.8%	14.42%	32.5%	50.6%	16.9%	[1-0.26 2]
103	L	(3)	2081.67	0.073	14.1%	0.042	14.1%	62.5	5.6%	0.325	12.9%	13.73%	29.2%	55.3%	15.5%	[1-0.55 2]
104	L	(3)	2101.38	0.072	13.9%	0.042	13.9%	57.9	6.2%	0.345	12.4%	13.09%	25.5%	60.0%	14.5%	[1-0.34 2]
105	L	(3)	2122.25	0.083	13.0%	0.049	13.0%	60.9	5.5%	0.381	11.8%	12.43%	25.4%	59.3%	15.4%	[1-0.64 2]
106	L	(3)	2141.97	0.095	12.8%	0.057	12.8%	64.9	5.7%	0.408	11.5%	11.99%	26.2%	57.3%	16.5%	[1-0.59 2]
107	L	(3)	2161.68	0.109	12.2%	0.066	12.2%	69.6	5.1%	0.437	11.1%	11.64%	29.2%	53.2%	17.6%	[1-0.69 2]
108	L	(3)	2181.40	0.127	12.6%	0.077	12.6%	76.3	5.6%	0.463	11.2%	11.28%	30.4%	50.2%	19.5%	[1-0.66 2]
109	L	(3)	2202.25	0.153	13.2%	0.094	13.2%	87.8	5.3%	0.485	12.1%	10.98%	32.8%	44.9%	22.3%	[1-0.29 2]
110	L	(3)	2221.95	0.166	14.1%	0.102	14.1%	94.1	5.4%	0.488	13.0%	10.92%	33.4%	42.7%	24.0%	[1-0.29 2]
111	L	(3)	2242.80	0.179	14.9%	0.111	14.9%	101.8	5.2%	0.488	13.9%	10.90%	33.9%	40.1%	26.0%	[1-0.29 2]
112	L	(3)	2262.49	0.188	15.8%	0.118	15.8%	107.4	5.3%	0.487	14.9%	10.90%	34.6%	37.9%	27.5%	[1-0.29 2]
113	L	(3)	2282.19	0.191	16.2%	0.121	16.2%	109.0	4.8%	0.486	15.4%	10.90%	35.5%	36.8%	27.7%	[1-0.29 2]
114	L	(3)	2303.04	0.187	16.0%	0.120	16.0%	107.6	4.8%	0.483	15.2%	10.89%	35.8%	36.9%	27.4%	[1-0.29 2]
115	L	(3)	2321.59	0.184	15.8%	0.119	15.8%	107.0	4.9%	0.478	15.1%	10.89%	35.6%	37.2%	27.2%	[1-0.29 2]
116	L	(3)	2342.45	0.183	15.8%	0.119	15.8%	107.5	4.8%	0.474	15.1%	10.89%	35.5%	37.2%	27.3%	[1-0.29 2]
117	L	(3)	2363.33	0.182	15.7%	0.120	15.7%	107.3	4.6%	0.472	15.0%	10.88%	35.2%	37.6%	27.2%	[1-0.39 2]
118	L	(3)	2383.03	0.182	15.9%	0.121	15.9%	108.4	4.5%	0.467	15.2%	10.88%	34.7%	37.8%	27.5%	[1-0.39 2]
119	L	(3)	2402.76	0.183	16.1%	0.122	16.1%	109.9	4.6%	0.464	15.4%	10.88%	34.9%	37.2%	27.9%	[1-0.39 2]
120	L	(3)	2422.48	0.186	16.4%	0.125	16.4%	111.8	4.5%	0.461	15.8%	10.87%	34.9%	36.8%	28.4%	[1-0.39 2]
121	L	(3)	2443.35	0.185	16.5%	0.125	16.5%	112.0	4.6%	0.458	15.9%	10.87%	35.1%	36.4%	28.5%	[1-0.39 2]
122	L	(3)	2463.06	0.184	16.6%	0.126	16.6%	112.5	4.6%	0.454	15.9%	10.87%	35.1%	36.2%	28.6%	[1-0.39 2]
123	L	(3)	2482.78	0.183	16.7%	0.126	16.7%	112.5	4.6%	0.451	16.0%	10.87%	35.4%	35.9%	28.7%	[1-0.39 2]
124	L	(3)	2503.64	0.181	16.6%	0.126	16.6%	112.1	4.4%	0.448	16.0%	10.87%	35.5%	36.0%	28.5%	[1-0.39 2]
125	L	(3)	2522.17	0.178	16.6%	0.125	16.6%	111.6	4.4%	0.444	16.0%	10.87%	35.6%	36.0%	28.4%	[1-0.39 2]
126	L	(3)	2543.02	0.176	16.6%	0.125	16.6%	111.3	4.4%	0.440	16.0%	10.87%	35.3%	36.4%	28.3%	[1-0.39 2]
127	L	(3)	2562.71	0.174	16.5%	0.124	16.5%	110.6	4.5%	0.437	15.9%	10.87%	35.5%	36.3%	28.2%	[1-0.39 2]
128	L	(3)	2582.40	0.173	16.5%	0.124	16.5%	110.3	4.5%	0.435	15.9%	10.87%	35.8%	36.1%	28.1%	[1-0.39 2]
129	L	(3)	2603.27	0.171	16.6%	0.124	16.6%	110.5	4.6%	0.431	15.9%	10.87%	35.5%	36.2%	28.2%	[1-0.39 2]
130	L	(3)	2623.03	0.171	16.6%	0.124	16.6%	110.9	4.6%	0.428	15.9%	10.87%	35.4%	36.4%	28.3%	[1-0.39 2]
131	L	(3)	2642.71	0.171	16.6%	0.126	16.6%	111.7	4.6%	0.425	16.0%	10.86%	35.5%	36.0%	28.5%	[1-0.39 2]
132	L	(3)	2662.43	0.170	16.5%	0.125	16.5%	111.6	4.4%	0.422	15.9%	10.86%	35.4%	36.3%	28.3%	[1-0.39 2]
133	L	(3)	2683.30	0.168	16.6%	0.126	16.6%	111.7	4.5%	0.419	15.9%	10.86%	35.4%	36.2%	28.4%	[1-0.39 2]
134	L	(3)	2703.00	0.167	16.6%	0.126	16.6%	111.4	4.7%	0.417	16.0%	10.85%	36.2%	35.5%	28.3%	[1-0.39 2]
135	L	(3)	2722.72	0.166	16.6%	0.125	16.6%	110.8	4.7%	0.415	15.9%	10.85%	36.7%	35.1%	28.2%	[1-0.39 2]
136	L	(3)	2742.43	0.165	16.7%	0.125	16.7%	110.9	4.7%	0.412	16.0%	10.85%	36.8%	34.8%	28.3%	[1-0.39 2]
137	L	(3)	2763.31	0.163	16.9%	0.125	16.9%	111.1	4.8%	0.409	16.2%	10.82%	36.9%	34.7%	28.4%	[1-0.28 2]
138	L	(3)	2783.02	0.161	16.8%	0.124	16.8%	110.3	4.8%	0.405	16.1%	10.82%	36.8%	35.1%	28.1%	[1-0.28 2]
139	L	(3)	2803.90	0.159	16.7%	0.124	16.7%	109.9	4.6%	0.401	16.0%	10.82%	36.0%	36.0%	28.0%	[1-0.28 2]
140	L	(3)	2822.43	0.157	16.6%	0.123	16.6%	109.2	4.6%	0.399	16.0%	10.81%	35.8%	36.4%	27.8%	[1-0.28 2]
141	L	(3)	2843.31	0.154	16.3%	0.122	16.3%	107.3	4.6%	0.399	15.7%	10.79%	35.8%	36.9%	27.3%	[1-0.39 2]
142	L	(3)	2863.00	0.153	16.3%	0.122	16.3%	107.0	4.5%	0.397	15.7%	10.79%	35.8%	36.9%	27.3%	[1-0.39 2]
143	L	(3)	2882.68	0.152	16.3%	0.122	16.3%	107.2	4.4%	0.394	15.7%	10.79%	35.8%	36.8%	27.3%	[1-0.39 2]
144	L	(3)	2903.55	0.151	16.3%	0.122	16.3%	106.9	4.4%	0.393	15.7%	10.77%	36.0%	36.8%	27.3%	[1-0.39 2]
145	L	(3)	2923.26	0.150	16.2%	0.122	16.2%	106.8	4.4%	0.391	15.6%	10.77%	36.2%	36.7%	27.1%	[1-0.39 2]
146	L	(3)	2942.94	0.151	16.3%	0.124	16.3%	108.2	4.4%	0.389	15.7%	10.77%	36.3%	36.3%	27.4%	[1-0.39 2]
147	L	(3)	2962.63	0.151	16.4%	0.125	16.4%	109.1	4.4%	0.385	15.7%	10.77%	36.1%	36.2%	27.7%	[1-0.39 2]
148	L	(3)	2983.51	0.151	16.3%	0.125	16.3%	109.3	4.4%	0.382	15.7%	10.77%	36.2%	36.0%	27.8%	[1-0.39 2]
149	L	(3)	3003.23	0.150	16.4%	0.125	16.4%	109.8	4.5%	0.379	15.8%	10.77%	35.8%	36.3%	27.9%	[1-0.39 2]
150	L	(3)	3022.95	0.147	16.1%	0.123	16.1%	108.0	4.5%	0.378	15.5%	10.76%	35.7%	36.8%	27.5%	[1-0.39 2]
151	L	(3)	3042.65	0.140	16.1%	0.118	16.1%	103.7	6.0%	0.374	14.9%	10.74%	34.9%	38.6%	26.6%	[1-0.39 2]
152	L	(3)	3063.55	0.134	15.7%	0.114	15.7%	100.4	6.0%	0.371	14.5%	10.74%	35.0%	39.3%	25.7%	[1-0.39 2]
153	L	(3)	3083.25	0.130	15.5%	0.112	15.5%	98.2	6.1%	0.369	14.3%	10.74%	35.0%	39.9%	25.1%	[1-0.39 2]
154	L	(3)	3102.95	0.127	15.3%	0.110	15.3%	96.2	6.0%	0.367	14.1%	10.74%	35.4%	40.0%	24.6%	[1-0.39 2]
155	L	(3)	3123.82	0.126	15.4%	0.109	15.4%	95.8	6.1%	0.364	14.1%	10.74%	35.3%	40.1%	24.6%	[1-0.39 2]
156	L	(3)	3143.50	0.127	15.1%	0.111	15.1%	97.1	4.6%	0.364	14.4%	10.74%	36.3%	39.0%	24.7%	[1-0.39 2]
157	L	(3)	3164.36	0.133	14.6%	0.117	14.6%	97.4	4.7%	0.380	13.9%	10.45%	36.1%	39.1%	24.8%	[1-0.36 2]
158	L	(3)	3182.89	0.141	13.8%	0.125	13.8%	98.3	4.4%	0.398	13.1%	10.21%	36.0%	39.0%	24.9%	[1-0.43 2]
159	L	(6)	3203.76	0.154	14.6%	0.137	14.6%	101.7	6.6%	0.420	13.0%	9.92%	36.0%	38.1%	25.8%	[1-0.47 2]
160	L	(6)	3223.46	0.167	15.6%	0.149	15.6%	105.5	8.5%	0.439	13.1%	9.71%	36.0%	37.3%	26.8%	[1-0.68 2]
161	L	(6)	3244.32	0.177	16.9%	0.159	16.9%	108.7	10.4%	0.452	13.4%	9.55%	36.3%	36.2%	27.6%	[1-0.61 2]
162	L	(6)	3264.03	0.190	18.0%	0.173	18.0%	112.2	12.0%	0.471	13.4%	9.32%	36.9%	34.6%	28.5%	[1-0.54 2]
163	L	(6)	3283.73	0.199	19.5%	0.181	19.5%	114.7	13.9%	0.481	13.7%	9.19%	37.3%	33.5%	29.2%	[1-0.47 2]
164	L	(6)	3304.61	0.207	20.4%	0.190	20.4%	114.6	15.5%	0.502	13.3%	9.01%	37.4%	33.3%	29.2%	[1-0.65 2]
165	L	(6)	3324.31	0.210	21.7%	0.194	21.7%	114.5	17.0%	0.510	13.4%	8.90%	37.5%	33.3%	29.2%	[1-0.55 2]
166	L	(6)	3344.04	0.216	23.2%	0.200	23.2%	114.5	18.7%	0.523	13.7%	8.74%	37.4%	33.4%	29.2%	[1-0.53 2]
167	L	(6)	3363.75	0.220	24.7%	0.206	24.7%	114.3	20.4%	0.535	14.0%	8.62%	37.1%	33.8%	29.2%	[1-0.51 2]
168	L	(6)	3383.46	0.206	24.2%	0.194	24.2%	105.9	20.0%	0.541	13.7%	8.51%	35.9%	37.1%	27.0%	[1-0.55 2]
169	L	(6)	3404.32	0.211	24.1%	0.200	24.1%	105.5	20.0%	0.557	13.4%	8.39%	36.1%	37.1%	26.8%	[1-0.66 2]
170	L	(6)	3424.02	0.215	24.0%	0.205	24.0%	105.4	20.0%	0.567	13.3%	8.30%	36.2%	37.0%	26.8%	[1-0.70 2]
171	L	(6)	3443.72	0.221	23.8%	0.212	23.8%	105.6	20.0%	0.582	12.9%	8.18%	36.2%	37.0%	26.9%	[1-0.75 0]
172	L	(6)	3464.58	0.225	22.0%	0.216	22.0%	105.6	18.2%	0.591	12.4%	8.11%	36.2%	36.9%	26.9%	[1-0.82 0]
173	L	(6)	3484.27	0.242	22.7%	0.234	22.7%	113.7	18.7%	0.591	12.9%	8.11%	37.2%	33.9%	29.0%	[1-0.79 0]
174	L	(6)	3505.14	0.242	21.3%	0.236	21.3%	114.4	17.0%	0.589	12.8%	8.11%	37.3%	33.6%	29.1%	[1-0.79 2]
