[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(3)	3642.96	0.018	46.8%	0.018	46.8%	202.6	13.4%	0.024	44.8%	40.84%	23.8%	27.4%	48.9%	[1-0.43 0]
176	L	(3)	3663.83	0.017	46.6%	0.018	46.6%	200.9	12.8%	0.024	44.8%	40.84%	23.9%	27.5%	48.6%	[1-0.43 0]
177	L	(3)	3683.55	0.017	46.6%	0.018	46.6%	200.8	12.8%	0.024	44.8%	40.84%	24.0%	27.4%	48.6%	[1-0.43 0]
178	L	(3)	3703.24	0.017	46.3%	0.018	46.3%	201.1	12.8%	0.024	44.5%	40.84%	24.6%	26.9%	48.5%	[1-0.43 0]
179	L	(3)	3724.10	0.017	46.6%	0.018	46.6%	203.9	12.9%	0.024	44.7%	40.84%	23.2%	27.7%	49.1%	[1-0.43 0]
180	L	(3)	3743.79	0.017	46.4%	0.018	46.4%	203.0	12.6%	0.023	44.6%	40.84%	23.6%	27.6%	48.8%	[1-0.43 0]
181	L	(3)	3763.50	0.017	46.5%	0.018	46.5%	204.3	13.1%	0.023	44.6%	40.84%	23.7%	27.2%	49.1%	[1-0.43 0]
182	L	(3)	3783.19	0.017	46.7%	0.018	46.7%	204.2	13.2%	0.023	44.8%	40.84%	23.1%	27.7%	49.2%	[1-0.43 0]
183	L	(3)	3804.05	0.017	46.9%	0.018	46.9%	204.8	13.3%	0.023	45.0%	40.84%	22.5%	28.1%	49.4%	[1-0.43 0]
184	L	(3)	3823.74	0.017	46.7%	0.018	46.7%	204.1	13.3%	0.023	44.8%	40.84%	23.2%	27.7%	49.2%	[1-0.43 0]
185	L	(3)	3843.43	0.018	46.1%	0.019	46.1%	212.5	13.8%	0.024	44.0%	40.51%	24.0%	25.0%	51.0%	[1-0.43 0]
186	L	(3)	3864.30	0.019	46.5%	0.020	46.5%	219.8	14.0%	0.024	44.3%	40.51%	24.7%	22.5%	52.7%	[1-0.43 0]
187	L	(3)	3884.03	0.020	46.9%	0.022	46.9%	230.4	14.7%	0.024	44.5%	40.51%	24.3%	20.8%	54.9%	[1-0.43 0]
188	L	(3)	3903.73	0.022	46.9%	0.024	46.9%	242.5	14.9%	0.025	44.4%	40.51%	25.1%	17.7%	57.2%	[1-0.43 0]
189	L	(3)	3923.43	0.025	46.8%	0.028	46.8%	261.7	16.0%	0.027	44.0%	40.22%	25.7%	13.4%	60.9%	[1-0.43 0]
190	L	(3)	3944.30	0.026	47.8%	0.028	47.8%	268.1	16.8%	0.027	44.7%	40.22%	24.8%	12.8%	62.5%	[1-0.43 0]
191	L	(3)	3964.02	0.027	47.9%	0.030	47.9%	277.3	16.6%	0.027	44.9%	40.22%	24.2%	11.6%	64.2%	[1-0.43 0]
192	L	(3)	3983.73	0.029	48.5%	0.032	48.5%	285.7	17.0%	0.028	45.5%	40.22%	23.4%	10.9%	65.7%	[1-0.43 0]
193	L	(3)	4003.43	0.029	49.3%	0.033	49.3%	292.0	17.4%	0.028	46.2%	40.22%	22.0%	11.0%	67.0%	[1-0.43 0]
194	L	(3)	4024.30	0.029	48.9%	0.032	48.9%	289.8	17.6%	0.028	45.6%	39.72%	20.3%	12.9%	66.7%	[1-0.43 0]
195	L	(3)	4044.00	0.030	48.9%	0.033	48.9%	293.2	17.6%	0.028	45.7%	39.72%	18.7%	14.5%	66.9%	[1-0.43 0]
196	L	(3)	4063.69	0.029	49.6%	0.033	49.6%	292.4	17.9%	0.028	46.2%	39.72%	17.1%	16.4%	66.6%	[1-0.43 0]
197	L	(3)	4084.56	0.028	49.7%	0.032	49.7%	290.4	18.0%	0.027	46.3%	39.72%	16.1%	17.6%	66.3%	[1-0.43 0]
198	L	(3)	4104.25	0.028	49.9%	0.032	49.9%	289.5	18.1%	0.027	46.5%	39.72%	15.0%	18.8%	66.2%	[1-0.43 0]
199	L	(3)	4123.96	0.028	49.7%	0.032	49.7%	289.8	17.4%	0.027	46.6%	39.72%	14.8%	19.1%	66.1%	[1-0.43 0]
200	L	(3)	4143.67	0.028	49.6%	0.032	49.6%	291.1	17.1%	0.027	46.5%	39.72%	14.5%	19.0%	66.4%	[1-0.43 0]
201	L	(3)	4164.55	0.028	49.8%	0.033	49.8%	292.4	18.1%	0.027	46.4%	39.72%	14.4%	18.9%	66.7%	[1-0.43 0]
202	L	(3)	4184.27	0.028	49.9%	0.032	49.9%	290.8	17.6%	0.026	46.7%	39.72%	14.5%	19.1%	66.4%	[1-0.43 0]
203	L	(3)	4203.97	0.027	50.1%	0.032	50.1%	290.3	18.3%	0.026	46.7%	39.72%	14.6%	19.1%	66.3%	[1-0.43 0]
204	L	(3)	4223.69	0.027	49.1%	0.032	49.1%	283.2	18.4%	0.026	45.5%	38.84%	17.0%	17.9%	65.1%	[1-0.43 0]
205	L	(3)	4244.59	0.026	47.6%	0.030	47.6%	265.5	17.8%	0.027	44.1%	38.19%	23.0%	15.5%	61.5%	[1-0.43 0]
206	L	(3)	4264.28	0.024	46.0%	0.028	46.0%	249.0	15.9%	0.027	43.1%	38.19%	28.8%	13.2%	58.0%	[1-0.43 0]
207	L	(3)	4283.99	0.025	44.7%	0.029	44.7%	243.6	16.4%	0.028	41.6%	37.94%	33.3%	10.1%	56.6%	[1-0.43 0]
208	L	(3)	4303.69	0.025	44.0%	0.030	44.0%	240.8	15.4%	0.029	41.2%	37.94%	36.9%	7.5%	55.6%	[1-0.43 0]
209	L	(3)	4324.54	0.025	43.6%	0.030	43.6%	238.3	15.0%	0.029	40.9%	37.94%	38.4%	6.8%	54.8%	[1-0.43 0]
210	L	(3)	4344.25	0.027	44.0%	0.032	44.0%	250.5	15.6%	0.030	41.2%	37.94%	35.9%	7.0%	57.1%	[1-0.43 0]
211	L	(3)	4363.95	0.028	44.4%	0.034	44.4%	260.2	16.0%	0.030	41.4%	37.94%	34.3%	6.6%	59.1%	[1-0.43 0]
212	L	(3)	4384.84	0.029	44.6%	0.035	44.6%	267.2	16.1%	0.030	41.6%	37.94%	33.0%	6.9%	60.1%	[1-0.43 0]
213	L	(3)	4404.55	0.029	44.8%	0.035	44.8%	267.9	16.2%	0.030	41.7%	37.94%	32.4%	7.1%	60.5%	[1-0.43 0]
214	L	(3)	4424.24	0.030	44.8%	0.036	44.8%	271.8	16.2%	0.030	41.8%	37.94%	32.7%	6.1%	61.2%	[1-0.43 0]
215	L	(3)	4443.94	0.029	45.0%	0.036	45.0%	269.9	16.5%	0.030	41.8%	37.94%	33.0%	6.0%	61.0%	[1-0.43 0]
216	L	(3)	4464.82	0.029	45.0%	0.036	45.0%	271.1	16.4%	0.030	41.9%	37.94%	32.4%	6.3%	61.3%	[1-0.43 0]
217	L	(3)	4484.53	0.029	44.8%	0.036	44.8%	270.4	16.1%	0.030	41.9%	37.94%	32.5%	6.3%	61.2%	[1-0.43 0]
218	L	(3)	4504.24	0.028	44.7%	0.035	44.7%	262.6	16.7%	0.030	41.5%	37.94%	34.9%	5.7%	59.4%	[1-0.43 0]
219	L	(3)	4525.12	0.028	44.9%	0.035	44.9%	263.3	16.7%	0.030	41.7%	37.94%	34.4%	5.9%	59.6%	[1-0.43 0]
220	L	(3)	4544.87	0.028	44.6%	0.035	44.6%	263.2	15.8%	0.029	41.7%	37.94%	34.4%	6.0%	59.6%	[1-0.43 0]
221	L	(3)	4564.55	0.027	43.3%	0.035	43.3%	256.3	15.7%	0.030	40.4%	37.44%	36.3%	5.2%	58.5%	[1-0.43 0]
222	L	(3)	4584.25	0.025	43.3%	0.032	43.3%	246.0	14.8%	0.029	40.7%	37.44%	38.2%	4.7%	57.1%	[1-0.43 0]
223	L	(3)	4605.11	0.024	43.3%	0.031	43.3%	245.3	13.4%	0.028	41.2%	37.44%	38.0%	4.5%	57.5%	[1-0.43 0]
224	L	(3)	4624.82	0.023	43.2%	0.029	43.2%	238.2	12.6%	0.027	41.3%	37.44%	39.4%	3.9%	56.7%	[1-0.43 0]
225	L	(3)	4644.53	0.022	43.3%	0.028	43.3%	233.1	12.0%	0.026	41.6%	37.44%	40.7%	3.3%	56.0%	[1-0.43 0]
226	L	(3)	4664.25	0.022	41.9%	0.028	41.9%	227.0	11.5%	0.026	40.3%	37.03%	41.1%	4.1%	54.8%	[1-0.43 0]
227	L	(3)	4685.12	0.021	41.9%	0.027	41.9%	222.5	11.3%	0.026	40.4%	37.03%	40.0%	6.1%	53.9%	[1-0.43 0]
228	L	(3)	4704.81	0.020	41.8%	0.026	41.8%	216.9	11.2%	0.025	40.3%	37.03%	40.0%	7.3%	52.7%	[1-0.43 0]
229	L	(3)	4724.50	0.019	41.6%	0.025	41.6%	211.6	11.1%	0.025	40.1%	37.03%	39.6%	9.1%	51.3%	[1-0.43 0]
230	L	(3)	4745.37	0.018	41.2%	0.024	41.2%	203.3	10.9%	0.025	39.7%	37.03%	40.8%	9.9%	49.3%	[1-0.43 0]
231	L	(3)	4765.05	0.018	41.3%	0.024	41.3%	204.1	10.9%	0.024	39.8%	37.03%	39.4%	11.1%	49.5%	[1-0.43 0]
232	L	(3)	4784.74	0.018	41.3%	0.024	41.3%	204.6	10.9%	0.024	39.9%	37.03%	39.5%	10.9%	49.7%	[1-0.43 0]
233	L	(3)	4804.45	0.018	41.2%	0.024	41.2%	203.4	10.9%	0.025	39.7%	37.03%	40.5%	10.2%	49.3%	[1-0.43 0]
234	L	(3)	4825.34	0.018	41.2%	0.024	41.2%	204.0	10.8%	0.024	39.8%	37.03%	41.0%	9.4%	49.6%	[1-0.43 0]
235	L	(3)	4845.03	0.018	41.3%	0.024	41.3%	204.8	10.8%	0.024	39.9%	37.03%	39.6%	10.6%	49.8%	[1-0.43 0]
236	L	(3)	4864.76	0.018	41.2%	0.024	41.2%	204.5	10.8%	0.024	39.8%	37.03%	40.0%	10.3%	49.7%	[1-0.43 0]
237	L	(3)	4884.46	0.018	41.2%	0.024	41.2%	204.2	10.8%	0.024	39.7%	37.03%	40.7%	9.7%	49.6%	[1-0.43 0]
238	L	(3)	4905.35	0.017	40.4%	0.024	40.4%	196.8	10.7%	0.024	38.9%	36.53%	42.1%	10.1%	47.9%	[1-0.43 0]
239	L	(3)	4925.05	0.017	40.1%	0.023	40.1%	187.8	10.6%	0.025	38.7%	36.53%	44.0%	10.5%	45.5%	[1-0.43 0]
240	L	(3)	4944.77	0.016	40.0%	0.022	40.0%	180.8	10.5%	0.025	38.6%	36.53%	46.7%	9.5%	43.8%	[1-0.43 0]
241	L	(3)	4965.64	0.015	39.8%	0.021	39.8%	172.6	10.4%	0.025	38.5%	36.53%	48.9%	9.3%	41.8%	[1-0.43 0]
242	L	(3)	4985.34	0.015	39.6%	0.020	39.6%	162.5	10.2%	0.025	38.2%	36.53%	52.3%	8.5%	39.1%	[1-0.43 0]
243	L	(3)	5005.03	0.015	39.6%	0.020	39.6%	163.7	10.3%	0.025	38.3%	36.53%	51.2%	9.3%	39.5%	[1-0.43 0]
244	L	(3)	5024.72	0.015	39.6%	0.020	39.6%	162.8	10.3%	0.025	38.3%	36.53%	52.4%	8.3%	39.3%	[1-0.43 0]
245	L	(3)	5045.58	0.014	39.6%	0.020	39.6%	161.9	10.3%	0.025	38.2%	36.53%	52.6%	8.4%	39.0%	[1-0.43 0]
246	L	(3)	5065.28	0.014	39.0%	0.020	39.0%	157.3	10.2%	0.025	37.7%	36.12%	51.5%	10.6%	37.9%	[1-0.43 0]
247	L	(3)	5084.98	0.013	38.8%	0.019	38.8%	150.1	10.1%	0.024	37.4%	35.78%	48.1%	15.8%	36.1%	[1-0.43 0]
248	L	(3)	5105.85	0.012	38.7%	0.017	38.7%	138.3	10.0%	0.024	37.4%	35.44%	45.2%	21.5%	33.3%	[1-0.43 0]
249	L	(3)	5125.57	0.011	39.3%	0.015	39.3%	128.3	9.9%	0.023	38.0%	35.44%	40.3%	28.7%	31.0%	[1-0.43 0]
250	L	(3)	5145.30	0.009	39.9%	0.013	39.9%	118.0	9.9%	0.022	38.7%	35.44%	35.9%	35.5%	28.6%	[1-0.43 0]
251	L	(3)	5165.03	0.008	40.5%	0.012	40.5%	111.2	9.9%	0.021	39.2%	35.44%	33.2%	39.8%	27.0%	[1-0.43 0]
252	L	(3)	5185.90	0.008	40.8%	0.012	40.8%	108.3	10.0%	0.021	39.5%	35.44%	31.5%	42.1%	26.4%	[1-0.43 0]
253	L	(3)	5205.60	0.008	40.8%	0.012	40.8%	108.5	10.1%	0.021	39.6%	35.44%	30.8%	42.7%	26.5%	[1-0.43 0]
254	L	(3)	5225.30	0.008	40.8%	0.012	40.8%	108.2	10.2%	0.020	39.5%	35.44%	31.4%	42.2%	26.4%	[1-0.43 0]
255	L	(3)	5245.01	0.008	40.8%	0.012	40.8%	108.0	10.2%	0.020	39.5%	35.44%	31.2%	42.5%	26.4%	[1-0.43 0]
256	L	(3)	5265.87	0.008	40.2%	0.012	40.2%	109.6	10.2%	0.021	38.9%	35.04%	31.8%	41.6%	26.7%	[1-0.43 0]
257	L	(3)	5285.57	0.008	40.2%	0.012	40.2%	109.7	10.2%	0.021	38.9%	35.04%	32.8%	40.5%	26.6%	[1-0.43 0]
258	L	(3)	5305.26	0.008	40.2%	0.012	40.2%	108.5	10.2%	0.021	38.9%	35.04%	34.1%	39.5%	26.4%	[1-0.43 0]
259	L	(3)	5326.12	0.009	39.8%	0.013	39.8%	113.4	10.2%	0.021	38.5%	34.82%	35.4%	37.1%	27.5%	[1-0.43 0]
260	L	(3)	5345.82	0.009	39.7%	0.014	39.7%	118.4	10.0%	0.022	38.4%	34.82%	37.4%	34.0%	28.7%	[1-0.43 0]
261	L	(3)	5365.51	0.010	39.6%	0.014	39.6%	122.2	10.2%	0.022	38.3%	34.82%	38.3%	32.0%	29.6%	[1-0.43 0]
262	L	(3)	5385.23	0.010	39.5%	0.015	39.5%	126.8	10.1%	0.022	38.1%	34.82%	39.2%	30.1%	30.8%	[1-0.43 0]
263	L	(3)	5406.08	0.011	39.3%	0.016	39.3%	132.1	10.0%	0.022	38.0%	34.82%	40.2%	27.7%	32.0%	[1-0.43 0]
264	L	(3)	5425.80	0.011	39.2%	0.016	39.2%	131.3	9.9%	0.022	37.9%	34.82%	41.2%	26.9%	31.9%	[1-0.43 0]
265	L	(3)	5445.49	0.011	36.9%	0.017	36.9%	127.4	9.9%	0.024	35.6%	33.89%	42.7%	26.4%	30.9%	[1-0.43 0]
266	L	(3)	5465.20	0.011	37.0%	0.016	37.0%	123.6	9.6%	0.024	35.7%	33.89%	44.5%	25.6%	29.8%	[1-0.43 0]
267	L	(3)	5486.09	0.010	37.0%	0.016	37.0%	120.6	9.4%	0.024	35.8%	33.89%	45.8%	25.1%	29.0%	[1-0.43 0]
268	L	(3)	5505.80	0.010	37.2%	0.015	37.2%	117.7	9.3%	0.024	36.1%	33.89%	45.5%	26.3%	28.2%	[1-0.43 0]
269	L	(3)	5525.49	0.010	37.4%	0.015	37.4%	115.5	9.1%	0.024	36.2%	33.89%	45.8%	26.5%	27.7%	[1-0.43 0]
270	L	(3)	5546.36	0.010	37.4%	0.015	37.4%	115.9	9.2%	0.023	36.3%	33.89%	44.2%	28.0%	27.7%	[1-0.43 0]
271	L	(3)	5566.08	0.010	37.5%	0.015	37.5%	115.0	9.2%	0.023	36.4%	33.89%	43.3%	29.1%	27.5%	[1-0.43 0]
272	L	(3)	5585.78	0.009	37.5%	0.015	37.5%	115.0	9.3%	0.023	36.4%	33.89%	43.0%	29.5%	27.5%	[1-0.43 0]
273	L	(3)	5605.47	0.009	37.6%	0.015	37.6%	114.2	9.3%	0.023	36.5%	33.89%	42.2%	30.5%	27.3%	[1-0.43 0]
274	L	(3)	5626.34	0.009	36.8%	0.014	36.8%	106.6	9.3%	0.023	35.6%	33.38%	39.0%	35.6%	25.4%	[1-0.43 0]
275	L	(3)	5646.03	0.009	36.6%	0.014	36.6%	108.0	9.2%	0.023	35.4%	33.20%	38.5%	35.7%	25.8%	[1-0.43 0]
276	L	(3)	5665.71	0.009	36.7%	0.014	36.7%	109.5	9.1%	0.023	35.6%	33.20%	36.9%	36.9%	26.2%	[1-0.43 0]
277	L	(3)	5686.57	0.009	36.9%	0.014	36.9%	111.1	9.1%	0.022	35.7%	33.20%	34.9%	38.5%	26.6%	[1-0.43 0]
278	L	(3)	5706.25	0.009	36.8%	0.015	36.8%	113.5	9.0%	0.023	35.7%	33.20%	36.6%	36.1%	27.3%	[1-0.43 0]
279	L	(3)	5725.96	0.010	36.6%	0.016	36.6%	122.1	9.0%	0.023	35.4%	33.20%	37.7%	32.8%	29.5%	[1-0.43 0]
280	L	(3)	5745.66	0.010	36.6%	0.016	36.6%	123.1	9.0%	0.023	35.4%	33.20%	37.3%	32.9%	29.8%	[1-0.43 0]
281	L	(3)	5766.58	0.010	36.6%	0.016	36.6%	123.0	9.0%	0.023	35.5%	33.20%	37.0%	33.2%	29.8%	[1-0.43 0]
282	L	(3)	5786.29	0.010	36.6%	0.016	36.6%	123.0	9.0%	0.023	35.4%	33.20%	37.6%	32.6%	29.8%	[1-0.43 0]
283	L	(3)	5805.99	0.010	36.6%	0.016	36.6%	123.1	9.0%	0.022	35.5%	33.20%	36.1%	34.1%	29.8%	[1-0.43 0]
284	L	(3)	5825.69	0.010	36.2%	0.016	36.2%	119.1	9.0%	0.022	35.0%	32.91%	34.9%	36.2%	28.9%	[1-0.43 0]
285	L	(3)	5846.58	0.010	35.6%	0.016	35.6%	121.0	9.2%	0.023	34.4%	32.41%	35.6%	35.1%	29.3%	[1-0.43 0]
286	L	(3)	5866.29	0.010	35.6%	0.017	35.6%	123.6	9.2%	0.023	34.4%	32.41%	37.1%	32.9%	30.0%	[1-0.43 0]
287	L	(3)	5886.02	0.010	35.7%	0.017	35.7%	125.0	9.3%	0.023	34.5%	32.41%	37.6%	32.0%	30.4%	[1-0.43 0]
288	L	(3)	5905.71	0.011	35.8%	0.017	35.8%	125.8	9.2%	0.023	34.6%	32.41%	38.4%	31.0%	30.6%	[1-0.43 0]
289	L	(3)	5926.59	0.011	35.7%	0.019	35.7%	132.1	9.2%	0.024	34.5%	32.41%	40.2%	27.7%	32.1%	[1-0.43 0]
290	L	(3)	5946.28	0.011	35.6%	0.019	35.6%	132.6	9.1%	0.024	34.4%	32.41%	40.1%	27.7%	32.2%	[1-0.43 0]
291	L	(3)	5965.97	0.011	35.6%	0.019	35.6%	133.1	9.1%	0.024	34.4%	32.41%	40.0%	27.7%	32.3%	[1-0.43 0]
292	L	(3)	5986.82	0.011	35.6%	0.019	35.6%	133.5	9.0%	0.023	34.5%	32.41%	39.6%	28.0%	32.3%	[1-0.43 0]
293	L	(3)	6006.51	0.011	35.6%	0.019	35.6%	136.0	9.1%	0.023	34.5%	32.41%	38.6%	28.6%	32.9%	[1-0.43 0]
294	L	(3)	6026.21	0.011	35.7%	0.019	35.7%	136.3	9.2%	0.023	34.5%	32.41%	38.5%	28.6%	32.9%	[1-0.43 0]
295	L	(3)	6045.93	0.011	35.7%	0.019	35.7%	134.8	9.1%	0.023	34.5%	32.41%	38.8%	28.6%	32.6%	[1-0.43 0]
296	L	(3)	6066.80	0.011	35.7%	0.019	35.7%	133.6	9.0%	0.023	34.5%	32.41%	39.0%	28.7%	32.3%	[1-0.43 0]
297	L	(3)	6086.52	0.011	35.7%	0.019	35.7%	133.6	9.1%	0.023	34.5%	32.41%	39.2%	28.4%	32.4%	[1-0.43 0]
298	L	(3)	6106.23	0.011	35.7%	0.018	35.7%	131.7	9.1%	0.023	34.5%	32.41%	39.8%	28.3%	31.9%	[1-0.43 0]
299	L	(3)	6125.95	0.011	35.6%	0.018	35.6%	130.9	8.9%	0.023	34.5%	32.41%	39.9%	28.4%	31.7%	[1-0.43 0]
300	L	(3)	6146.84	0.011	35.7%	0.018	35.7%	131.2	9.0%	0.023	34.5%	32.41%	39.8%	28.3%	31.8%	[1-0.43 0]
301	L	(3)	6166.56	0.011	35.7%	0.019	35.7%	132.8	9.1%	0.023	34.5%	32.41%	39.2%	28.7%	32.2%	[1-0.43 0]
302	L	(3)	6186.26	0.011	35.7%	0.019	35.7%	132.6	9.2%	0.023	34.5%	32.41%	39.0%	28.8%	32.1%	[1-0.43 0]
303	L	(3)	6205.97	0.011	35.7%	0.019	35.7%	133.3	9.3%	0.022	34.5%	32.41%	38.9%	28.7%	32.3%	[1-0.43 0]
304	L	(3)	6226.85	0.011	35.7%	0.019	35.7%	133.3	9.3%	0.022	34.5%	32.41%	39.3%	28.3%	32.4%	[1-0.43 0]
305	L	(3)	6246.54	0.011	34.8%	0.019	34.8%	131.9	9.3%	0.023	33.5%	32.00%	38.2%	29.7%	32.0%	[1-0.43 0]
306	L	(3)	6266.24	0.011	34.9%	0.018	34.9%	129.9	9.2%	0.023	33.7%	32.00%	37.5%	30.9%	31.7%	[1-0.43 0]
307	L	(3)	6287.11	0.010	35.0%	0.018	35.0%	129.4	9.1%	0.022	33.8%	32.00%	36.8%	31.7%	31.5%	[1-0.43 0]
308	L	(3)	6306.80	0.010	35.1%	0.018	35.1%	125.4	9.1%	0.022	33.9%	32.00%	36.3%	33.1%	30.5%	[1-0.43 0]
309	L	(3)	6326.51	0.010	35.3%	0.017	35.3%	123.4	9.2%	0.022	34.1%	32.00%	35.2%	34.6%	30.2%	[1-0.43 0]
310	L	(3)	6346.22	0.010	35.3%	0.017	35.3%	122.8	9.1%	0.022	34.1%	32.00%	35.2%	34.8%	30.0%	[1-0.43 0]
311	L	(3)	6367.09	0.010	35.3%	0.017	35.3%	122.7	9.3%	0.022	34.1%	32.00%	35.5%	34.6%	29.9%	[1-0.43 0]
312	L	(3)	6386.78	0.010	35.4%	0.017	35.4%	122.6	9.4%	0.022	34.1%	32.00%	35.4%	34.6%	30.0%	[1-0.43 0]
313	L	(3)	6406.49	0.010	35.3%	0.017	35.3%	124.8	9.3%	0.022	34.1%	32.00%	35.2%	34.3%	30.6%	[1-0.43 0]
314	L	(3)	6427.37	0.010	34.8%	0.017	34.8%	124.8	9.2%	0.022	33.6%	31.75%	34.4%	35.0%	30.6%	[1-0.43 0]
315	L	(3)	6447.07	0.010	35.0%	0.017	35.0%	125.7	9.4%	0.022	33.7%	31.75%	33.7%	35.5%	30.9%	[1-0.43 0]
316	L	(3)	6466.77	0.010	34.7%	0.018	34.7%	126.6	9.6%	0.022	33.3%	31.47%	34.2%	34.7%	31.1%	[1-0.43 0]
317	L	(3)	6486.49	0.010	34.7%	0.018	34.7%	127.4	9.4%	0.022	33.4%	31.47%	34.3%	34.5%	31.2%	[1-0.43 0]
318	L	(3)	6507.36	0.010	34.8%	0.018	34.8%	127.9	9.4%	0.022	33.5%	31.47%	34.7%	34.1%	31.3%	[1-0.43 0]
319	L	(3)	6527.05	0.010	34.8%	0.019	34.8%	130.7	9.3%	0.022	33.5%	31.47%	35.4%	32.7%	31.9%	[1-0.43 0]
320	L	(3)	6546.76	0.011	34.6%	0.019	34.6%	131.3	9.1%	0.022	33.4%	31.47%	36.6%	31.5%	31.9%	[1-0.43 0]
321	L	(3)	6566.47	0.011	34.5%	0.019	34.5%	131.3	8.8%	0.022	33.4%	31.47%	36.5%	31.6%	31.8%	[1-0.43 0]
322	L	(3)	6587.33	0.011	34.6%	0.019	34.6%	132.0	8.9%	0.022	33.4%	31.47%	36.5%	31.4%	32.1%	[1-0.43 0]
323	L	(3)	6607.03	0.010	34.6%	0.019	34.6%	131.0	8.9%	0.022	33.4%	31.47%	36.7%	31.5%	31.8%	[1-0.43 0]
324	L	(3)	6626.76	0.010	34.6%	0.019	34.6%	129.3	9.1%	0.022	33.4%	31.47%	37.1%	31.5%	31.4%	[1-0.43 0]
325	L	(3)	6647.62	0.011	34.2%	0.020	34.2%	132.2	9.1%	0.022	33.0%	31.22%	37.8%	30.1%	32.2%	[1-0.43 0]
326	L	(3)	6667.33	0.011	34.2%	0.020	34.2%	133.3	9.0%	0.023	33.0%	31.22%	38.6%	29.0%	32.4%	[1-0.43 0]
327	L	(3)	6687.05	0.011	34.1%	0.020	34.1%	133.5	9.2%	0.023	32.9%	31.22%	40.1%	27.6%	32.3%	[1-0.43 0]
328	L	(3)	6706.73	0.011	34.1%	0.021	34.1%	135.4	9.3%	0.023	32.8%	31.22%	41.2%	26.1%	32.7%	[1-0.43 0]
329	L	(3)	6727.61	0.011	34.1%	0.021	34.1%	137.8	9.2%	0.023	32.8%	31.22%	41.9%	24.8%	33.3%	[1-0.43 0]
330	L	(3)	6747.31	0.011	34.1%	0.021	34.1%	135.0	9.3%	0.023	32.8%	31.22%	42.5%	24.9%	32.6%	[1-0.43 0]
331	L	(3)	6767.02	0.011	34.1%	0.021	34.1%	135.7	9.5%	0.023	32.8%	31.22%	42.4%	24.8%	32.7%	[1-0.43 0]
332	L	(3)	6786.74	0.011	34.1%	0.021	34.1%	137.4	9.2%	0.023	32.9%	31.22%	41.8%	24.9%	33.3%	[1-0.43 0]
333	L	(3)	6807.60	0.011	34.1%	0.021	34.1%	138.0	9.1%	0.023	32.9%	31.22%	41.4%	25.2%	33.4%	[1-0.43 0]
334	L	(3)	6827.32	0.011	34.1%	0.021	34.1%	138.3	9.3%	0.023	32.8%	31.22%	41.3%	25.3%	33.4%	[1-0.43 0]
335	L	(3)	6847.03	0.011	34.2%	0.021	34.2%	137.4	9.4%	0.022	32.9%	31.22%	41.5%	25.3%	33.2%	[1-0.43 0]
336	L	(3)	6866.75	0.011	34.1%	0.021	34.1%	138.6	9.2%	0.022	32.9%	31.22%	41.3%	25.1%	33.6%	[1-0.43 0]
337	L	(3)	6887.62	0.011	34.1%	0.021	34.1%	137.2	9.3%	0.022	32.8%	31.22%	41.7%	25.1%	33.2%	[1-0.43 0]
338	L	(3)	6907.31	0.011	34.1%	0.021	34.1%	137.4	9.3%	0.022	32.8%	31.22%	41.9%	24.8%	33.3%	[1-0.43 0]
339	L	(3)	6927.03	0.012	33.8%	0.022	33.8%	142.3	9.0%	0.023	32.6%	31.07%	42.1%	23.4%	34.5%	[1-0.43 0]
340	L	(3)	6947.88	0.012	33.8%	0.024	33.8%	151.5	9.0%	0.023	32.6%	31.07%	41.7%	21.6%	36.7%	[1-0.43 0]
341	L	(3)	6967.58	0.013	33.8%	0.024	33.8%	152.1	9.2%	0.023	32.5%	31.07%	42.8%	20.4%	36.8%	[1-0.43 0]
342	L	(3)	6987.28	0.013	33.4%	0.025	33.4%	152.3	9.1%	0.023	32.1%	30.83%	43.5%	19.6%	36.9%	[1-0.43 0]
343	L	(3)	7006.97	0.013	33.4%	0.025	33.4%	150.5	9.0%	0.023	32.2%	30.83%	44.3%	19.3%	36.4%	[1-0.43 0]
344	L	(3)	7027.85	0.012	33.1%	0.024	33.1%	143.3	9.0%	0.023	31.8%	30.61%	45.3%	20.0%	34.7%	[1-0.43 0]
345	L	(3)	7047.55	0.012	32.4%	0.023	32.4%	134.1	9.0%	0.024	31.2%	30.19%	47.4%	20.3%	32.3%	[1-0.43 0]
346	L	(3)	7067.26	0.011	32.6%	0.022	32.6%	129.0	8.8%	0.024	31.4%	30.19%	48.0%	21.0%	31.0%	[1-0.43 0]
347	L	(3)	7086.99	0.011	32.6%	0.022	32.6%	126.5	8.6%	0.024	31.5%	30.19%	48.8%	21.0%	30.2%	[1-0.43 0]
348	L	(3)	7107.87	0.011	32.7%	0.021	32.7%	124.0	8.6%	0.024	31.6%	30.19%	49.7%	20.8%	29.5%	[1-0.43 0]
349	L	(3)	7127.58	0.011	32.8%	0.021	32.8%	120.7	8.5%	0.024	31.7%	30.19%	51.2%	20.1%	28.7%	[1-0.43 0]
350	L	(3)	7147.27	0.010	32.8%	0.021	32.8%	119.1	8.4%	0.024	31.7%	30.19%	51.2%	20.4%	28.3%	[1-0.43 0]
