[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
253	H	(6)	5085.87	1.458	10.4%	2.059	10.4%	163.9	9.6%	2.471	4.0%	3.40%	11.2%	46.2%	42.5%	[1-0.30 2]
254	H	(6)	5105.59	1.450	10.3%	2.056	10.3%	163.1	9.5%	2.469	4.0%	3.39%	11.2%	46.1%	42.7%	[1-0.32 2]
255	H	(6)	5125.30	1.450	10.1%	2.064	10.1%	162.7	9.3%	2.476	4.0%	3.38%	11.3%	45.9%	42.8%	[1-0.37 2]
256	H	(6)	5146.18	1.451	9.9%	2.074	9.9%	162.8	9.1%	2.476	4.0%	3.38%	11.5%	45.4%	43.1%	[1-0.40 2]
257	H	(6)	5165.90	1.473	9.6%	2.114	9.6%	163.6	8.8%	2.502	4.0%	3.37%	11.5%	45.2%	43.3%	[1-0.40 2]
258	H	(6)	5185.61	1.482	9.4%	2.135	9.4%	164.2	8.5%	2.507	4.0%	3.37%	11.4%	45.0%	43.6%	[1-0.42 2]
259	H	(6)	5205.32	1.504	9.7%	2.175	9.7%	166.4	8.8%	2.511	4.0%	3.36%	11.4%	45.0%	43.6%	[1-0.44 0]
260	H	(6)	5226.19	1.520	9.5%	2.206	9.5%	168.0	8.6%	2.513	4.0%	3.35%	11.4%	44.9%	43.6%	[1-0.45 0]
261	H	(6)	5245.89	1.533	9.8%	2.234	9.8%	168.7	9.0%	2.524	4.0%	3.35%	11.3%	45.0%	43.7%	[1-0.43 0]
262	H	(6)	5265.59	1.548	10.3%	2.265	10.3%	170.5	9.5%	2.522	4.0%	3.34%	11.2%	44.8%	44.0%	[1-0.38 2]
263	H	(6)	5286.45	1.552	10.3%	2.279	10.3%	171.6	9.5%	2.513	4.0%	3.34%	11.3%	45.0%	43.8%	[1-0.36 2]
264	H	(6)	5306.16	1.561	10.0%	2.302	10.0%	172.1	9.2%	2.520	3.9%	3.34%	11.0%	45.0%	44.0%	[1-0.39 2]
265	H	(6)	5325.86	1.550	10.0%	2.294	10.0%	171.4	9.2%	2.513	3.9%	3.33%	11.0%	45.1%	43.9%	[1-0.39 2]
266	H	(6)	5345.57	1.538	9.4%	2.284	9.4%	170.7	8.6%	2.503	3.9%	3.32%	11.1%	45.4%	43.5%	[1-0.36 2]
267	H	(6)	5366.44	1.490	9.2%	2.221	9.2%	166.6	8.3%	2.485	3.9%	3.31%	11.4%	45.8%	42.8%	[1-0.34 2]
268	H	(6)	5386.14	1.483	9.5%	2.219	9.5%	166.0	8.7%	2.481	3.9%	3.31%	11.5%	45.4%	43.0%	[1-0.33 2]
269	H	(6)	5405.84	1.467	9.5%	2.203	9.5%	164.6	8.7%	2.476	3.9%	3.30%	11.8%	45.5%	42.7%	[1-0.35 2]
270	H	(6)	5425.56	1.471	10.1%	2.218	10.1%	164.6	9.3%	2.483	3.9%	3.29%	11.8%	45.5%	42.7%	[1-0.39 2]
271	H	(6)	5446.45	1.469	10.8%	2.223	10.8%	164.3	10.0%	2.484	3.9%	3.29%	11.8%	45.2%	43.0%	[1-0.40 2]
272	H	(6)	5466.16	1.485	10.5%	2.254	10.5%	165.6	9.8%	2.491	3.9%	3.28%	11.8%	45.3%	42.9%	[1-0.42 2]
273	H	(6)	5485.86	1.467	10.4%	2.236	10.4%	163.7	9.6%	2.490	3.9%	3.27%	11.6%	45.8%	42.5%	[1-0.41 0]
