[#]	rt(s)	Dt(s)	Det1	Det2	Det3	Det4	Det5	Det6	REAR	RearL	FrontL	FRONT	FrontR	RearR	Det1_cps	Det2_cps	Det3_cps	Det4_cps	Det5_cps	Det6_cps	REAR_cps	RearL_cps	FrontL_cps	FRONT_cps	FrontR_cps	RearR_cps
1145	1328.27	1.16	0000000000	0000000003	0000000000	0000000000	0000000003	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0.0000E+00	2.5849E+00	0.0000E+00	0.0000E+00	2.5849E+00	8.6164E-01	8.6164E-01	8.6164E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
1146	1329.44	1.16	0000000003	0000000001	0000000001	0000000001	0000000000	0000000002	0000000004	0000000000	0000000001	0000000001	0000000003	0000000002	2.5817E+00	8.6055E-01	8.6055E-01	8.6055E-01	0.0000E+00	1.7211E+00	3.4422E+00	0.0000E+00	8.6055E-01	8.6055E-01	2.5817E+00	1.7211E+00	
1147	1330.60	1.16	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0.0000E+00	0.0000E+00	0.0000E+00	8.6129E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6129E-01	0.0000E+00	8.6129E-01	
1148	1331.76	1.16	0000000004	0000000003	0000000000	0000000001	0000000000	0000000002	0000000000	0000000001	0000000001	0000000001	0000000002	0000000004	3.4477E+00	2.5858E+00	0.0000E+00	8.6193E-01	0.0000E+00	1.7239E+00	0.0000E+00	8.6193E-01	8.6193E-01	8.6193E-01	1.7239E+00	3.4477E+00	
1149	1332.92	1.16	0000000000	0000000000	0000000002	0000000000	0000000001	0000000001	0000000000	0000000001	0000000000	0000000001	0000000000	0000000002	0.0000E+00	0.0000E+00	1.7227E+00	0.0000E+00	8.6136E-01	8.6136E-01	0.0000E+00	8.6136E-01	0.0000E+00	8.6136E-01	0.0000E+00	1.7227E+00	
1150	1334.08	1.16	0000000000	0000000000	0000000001	0000000002	0000000001	0000000000	0000000000	0000000000	0000000001	0000000002	0000000000	0000000001	0.0000E+00	0.0000E+00	8.6135E-01	1.7227E+00	8.6135E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6135E-01	1.7227E+00	0.0000E+00	8.6135E-01	
1151	1335.24	1.16	0000000000	0000000001	0000000002	0000000001	0000000001	0000000000	0000000001	0000000001	0000000000	0000000001	0000000001	0000000001	0.0000E+00	8.6119E-01	1.7224E+00	8.6119E-01	8.6119E-01	0.0000E+00	8.6119E-01	8.6119E-01	0.0000E+00	8.6119E-01	8.6119E-01	8.6119E-01	
1152	1336.40	1.15	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000002	0000000000	0000000001	8.6631E-01	8.6631E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6631E-01	0.0000E+00	0.0000E+00	8.6631E-01	1.7326E+00	0.0000E+00	8.6631E-01	
1153	1337.54	1.15	0000000001	0000000001	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000002	0000000001	0000000001	8.7098E-01	8.7098E-01	0.0000E+00	8.7098E-01	0.0000E+00	8.7098E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7420E+00	8.7098E-01	8.7098E-01	
1154	1338.70	1.16	0000000001	0000000001	0000000001	0000000002	0000000000	0000000001	0000000001	0000000000	0000000000	0000000001	0000000000	0000000001	8.6575E-01	8.6575E-01	8.6575E-01	1.7315E+00	0.0000E+00	8.6575E-01	8.6575E-01	0.0000E+00	0.0000E+00	8.6575E-01	0.0000E+00	8.6575E-01	
