[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
283	H	(6)	5685.25	0.492	7.3%	0.777	7.3%	86.5	5.7%	1.579	4.5%	3.96%	27.8%	45.4%	26.8%	[1-0.81 0]
284	H	(6)	5704.96	0.487	7.4%	0.771	7.4%	86.1	5.9%	1.570	4.5%	3.96%	27.8%	45.6%	26.6%	[1-0.81 0]
285	H	(6)	5725.83	0.480	7.1%	0.763	7.1%	85.5	5.5%	1.558	4.5%	3.96%	27.6%	46.1%	26.3%	[1-0.81 0]
286	H	(6)	5745.53	0.484	7.0%	0.773	7.0%	86.3	5.4%	1.558	4.5%	3.96%	27.6%	45.9%	26.5%	[1-0.81 0]
287	H	(6)	5765.23	0.489	6.9%	0.783	6.9%	87.2	5.3%	1.559	4.5%	3.96%	27.8%	45.8%	26.5%	[1-0.82 0]
288	H	(6)	5786.09	0.497	6.9%	0.799	6.9%	88.4	5.3%	1.563	4.4%	3.95%	27.9%	45.3%	26.8%	[1-0.79 0]
289	H	(6)	5805.80	0.506	6.8%	0.815	6.8%	89.8	5.1%	1.564	4.4%	3.94%	27.8%	45.2%	26.9%	[1-0.79 0]
290	H	(6)	5825.50	0.516	7.0%	0.835	7.0%	91.3	5.4%	1.570	4.4%	3.93%	27.8%	44.8%	27.4%	[1-0.78 0]
291	H	(6)	5845.21	0.524	7.0%	0.851	7.0%	92.6	5.5%	1.572	4.4%	3.93%	27.6%	44.7%	27.6%	[1-0.76 0]
292	H	(6)	5866.06	0.522	7.2%	0.850	7.2%	92.4	5.7%	1.569	4.4%	3.92%	27.3%	45.1%	27.7%	[1-0.75 0]
293	H	(6)	5885.77	0.517	7.3%	0.845	7.3%	91.6	5.8%	1.567	4.4%	3.91%	27.0%	45.5%	27.5%	[1-0.74 0]
294	H	(6)	5905.47	0.519	7.4%	0.851	7.4%	91.7	5.9%	1.571	4.4%	3.90%	26.8%	45.4%	27.8%	[1-0.71 0]
295	H	(6)	5926.32	0.520	7.0%	0.856	7.0%	92.1	5.5%	1.570	4.4%	3.88%	26.7%	45.7%	27.6%	[1-0.69 0]
296	H	(6)	5946.02	0.530	6.9%	0.875	6.9%	93.4	5.3%	1.576	4.4%	3.88%	26.8%	45.3%	28.0%	[1-0.70 0]
297	H	(6)	5965.73	0.539	6.9%	0.893	6.9%	95.2	5.4%	1.572	4.4%	3.88%	26.7%	45.3%	28.0%	[1-0.70 0]
298	H	(6)	5985.45	0.547	7.0%	0.910	7.0%	96.8	5.4%	1.570	4.4%	3.88%	26.7%	45.4%	27.9%	[1-0.70 0]
299	H	(6)	6006.32	0.552	6.6%	0.921	6.6%	97.9	5.0%	1.567	4.4%	3.88%	26.8%	45.1%	28.1%	[1-0.70 0]
300	H	(6)	6026.04	0.555	6.8%	0.929	6.8%	98.5	5.1%	1.565	4.4%	3.88%	26.9%	44.8%	28.3%	[1-0.70 0]
301	H	(6)	6045.74	0.551	6.8%	0.925	6.8%	98.3	5.2%	1.556	4.4%	3.88%	26.8%	45.0%	28.2%	[1-0.70 0]
302	H	(6)	6065.45	0.548	6.5%	0.923	6.5%	98.3	4.8%	1.548	4.4%	3.88%	27.0%	44.6%	28.4%	[1-0.70 0]
303	H	(6)	6086.32	0.546	6.4%	0.922	6.4%	98.2	4.6%	1.543	4.4%	3.88%	26.9%	44.6%	28.5%	[1-0.70 0]
304	H	(6)	6106.03	0.544	6.6%	0.922	6.6%	98.2	5.0%	1.538	4.4%	3.88%	27.1%	44.4%	28.6%	[1-0.70 0]
305	H	(6)	6125.73	0.539	6.7%	0.918	6.7%	98.0	5.1%	1.528	4.4%	3.88%	27.2%	44.1%	28.7%	[1-0.70 0]
306	H	(6)	6145.43	0.536	6.5%	0.915	6.5%	97.7	4.8%	1.524	4.4%	3.88%	27.4%	44.0%	28.7%	[1-0.70 0]
307	H	(6)	6166.34	0.536	6.7%	0.919	6.7%	97.9	5.1%	1.522	4.4%	3.88%	27.4%	44.0%	28.7%	[1-0.70 0]
308	H	(6)	6186.03	0.541	6.6%	0.929	6.6%	98.5	4.9%	1.525	4.4%	3.88%	27.6%	43.5%	28.9%	[1-0.70 0]
309	H	(6)	6205.74	0.538	6.7%	0.927	6.7%	98.3	5.0%	1.521	4.4%	3.88%	27.5%	43.6%	28.9%	[1-0.70 0]
310	H	(6)	6226.59	0.539	6.9%	0.932	6.9%	98.3	5.3%	1.522	4.4%	3.88%	27.5%	43.8%	28.7%	[1-0.70 0]
311	H	(6)	6246.28	0.535	7.0%	0.928	7.0%	98.1	5.4%	1.515	4.4%	3.88%	27.4%	44.1%	28.6%	[1-0.70 0]
312	H	(6)	6265.99	0.527	7.2%	0.916	7.2%	97.2	5.7%	1.505	4.4%	3.88%	27.3%	44.3%	28.3%	[1-0.70 0]
313	H	(6)	6285.71	0.525	7.4%	0.916	7.4%	97.4	6.0%	1.497	4.4%	3.88%	27.3%	44.3%	28.4%	[1-0.70 0]
314	H	(6)	6306.59	0.522	7.0%	0.914	7.0%	97.2	5.5%	1.490	4.4%	3.88%	27.3%	44.5%	28.2%	[1-0.70 0]
315	H	(6)	6326.31	0.521	6.9%	0.916	6.9%	97.6	5.4%	1.484	4.4%	3.88%	27.1%	44.5%	28.4%	[1-0.70 0]
316	H	(6)	6346.05	0.523	7.2%	0.921	7.2%	98.0	5.8%	1.482	4.4%	3.88%	26.8%	44.6%	28.6%	[1-0.70 0]
317	H	(6)	6365.76	0.523	7.0%	0.925	7.0%	98.1	5.4%	1.481	4.4%	3.88%	26.8%	44.6%	28.6%	[1-0.70 0]
318	H	(6)	6386.63	0.517	7.1%	0.917	7.1%	97.5	5.6%	1.473	4.4%	3.88%	26.7%	44.8%	28.4%	[1-0.70 0]
319	H	(6)	6406.33	0.520	7.2%	0.925	7.2%	98.2	5.7%	1.470	4.4%	3.88%	26.6%	44.9%	28.6%	[1-0.70 0]
320	H	(6)	6426.05	0.513	7.1%	0.916	7.1%	97.4	5.5%	1.464	4.4%	3.88%	26.9%	44.7%	28.5%	[1-0.70 0]
321	H	(6)	6445.75	0.512	7.0%	0.917	7.0%	97.4	5.4%	1.460	4.4%	3.88%	27.1%	44.5%	28.4%	[1-0.70 0]
322	H	(6)	6466.60	0.513	7.4%	0.921	7.4%	97.5	5.9%	1.461	4.4%	3.88%	27.2%	44.4%	28.4%	[1-0.70 0]
323	H	(6)	6486.30	0.518	7.3%	0.934	7.3%	98.4	5.8%	1.462	4.4%	3.88%	27.2%	44.2%	28.7%	[1-0.70 0]
324	H	(6)	6506.02	0.514	7.5%	0.929	7.5%	98.2	6.0%	1.455	4.4%	3.88%	27.5%	43.9%	28.7%	[1-0.70 0]
325	H	(6)	6526.88	0.519	7.3%	0.941	7.3%	98.9	5.8%	1.458	4.4%	3.87%	27.4%	44.1%	28.5%	[1-0.71 0]
326	H	(6)	6546.56	0.517	7.3%	0.940	7.3%	98.7	5.8%	1.456	4.4%	3.87%	27.4%	44.2%	28.5%	[1-0.73 0]
327	H	(6)	6566.27	0.513	7.1%	0.935	7.1%	98.4	5.5%	1.448	4.4%	3.87%	27.3%	44.2%	28.5%	[1-0.73 0]
328	H	(6)	6585.97	0.505	7.0%	0.924	7.0%	97.3	5.5%	1.441	4.4%	3.87%	27.5%	44.3%	28.2%	[1-0.73 0]
329	H	(6)	6606.84	0.505	7.4%	0.927	7.4%	97.1	6.0%	1.444	4.4%	3.87%	27.4%	44.5%	28.1%	[1-0.73 0]
330	H	(6)	6626.56	0.499	7.3%	0.919	7.3%	96.5	5.9%	1.437	4.4%	3.87%	27.3%	44.7%	28.0%	[1-0.73 0]
331	H	(6)	6646.27	0.493	7.5%	0.910	7.5%	95.8	6.1%	1.430	4.4%	3.87%	27.4%	44.6%	28.0%	[1-0.73 0]
332	H	(6)	6665.97	0.490	7.4%	0.908	7.4%	95.7	5.9%	1.423	4.4%	3.87%	27.3%	44.6%	28.1%	[1-0.73 0]
333	H	(6)	6686.84	0.484	7.3%	0.899	7.3%	95.1	5.8%	1.413	4.4%	3.87%	27.2%	45.0%	27.8%	[1-0.73 0]
334	H	(6)	6706.55	0.477	7.0%	0.889	7.0%	94.5	5.4%	1.403	4.4%	3.87%	27.2%	45.1%	27.7%	[1-0.73 0]
335	H	(6)	6726.24	0.472	7.1%	0.883	7.1%	94.0	5.6%	1.396	4.4%	3.87%	27.4%	44.9%	27.7%	[1-0.73 0]
336	H	(6)	6747.10	0.473	7.2%	0.887	7.2%	94.3	5.7%	1.394	4.4%	3.87%	27.2%	45.1%	27.7%	[1-0.73 0]
337	H	(6)	6766.81	0.474	7.3%	0.891	7.3%	94.6	5.9%	1.392	4.4%	3.87%	27.3%	44.9%	27.8%	[1-0.73 0]
338	H	(6)	6786.52	0.473	7.2%	0.892	7.2%	94.6	5.7%	1.389	4.4%	3.87%	27.2%	44.7%	28.1%	[1-0.73 0]
339	H	(6)	6806.24	0.472	7.3%	0.892	7.3%	94.7	5.8%	1.385	4.4%	3.87%	27.3%	44.6%	28.2%	[1-0.73 0]
340	H	(6)	6827.11	0.477	7.3%	0.905	7.3%	95.7	5.8%	1.385	4.4%	3.87%	27.2%	44.3%	28.5%	[1-0.73 0]
341	H	(6)	6846.81	0.477	6.9%	0.907	6.9%	95.8	5.4%	1.382	4.4%	3.87%	27.5%	44.1%	28.4%	[1-0.73 0]
342	H	(6)	6866.51	0.477	6.9%	0.909	6.9%	95.9	5.3%	1.381	4.4%	3.87%	27.6%	43.9%	28.4%	[1-0.73 0]
343	H	(6)	6887.35	0.477	7.0%	0.912	7.0%	96.1	5.5%	1.378	4.4%	3.87%	27.6%	44.1%	28.3%	[1-0.73 0]
344	H	(6)	6907.05	0.476	6.8%	0.914	6.8%	96.2	5.2%	1.376	4.4%	3.87%	27.6%	44.0%	28.4%	[1-0.74 0]
345	H	(6)	6926.76	0.472	6.7%	0.909	6.7%	95.4	5.0%	1.375	4.4%	3.86%	27.6%	44.2%	28.2%	[1-0.73 0]
346	H	(6)	6946.46	0.465	6.7%	0.898	6.7%	94.5	5.1%	1.368	4.4%	3.86%	27.5%	44.5%	28.0%	[1-0.73 0]
347	H	(6)	6967.31	0.460	6.8%	0.890	6.8%	93.9	5.2%	1.361	4.4%	3.86%	27.5%	44.7%	27.8%	[1-0.73 0]
348	H	(6)	6987.01	0.457	6.9%	0.886	6.9%	93.4	5.3%	1.359	4.4%	3.86%	27.8%	44.3%	27.9%	[1-0.73 0]
349	H	(6)	7006.71	0.451	7.0%	0.877	7.0%	92.5	5.5%	1.354	4.4%	3.86%	27.7%	44.7%	27.6%	[1-0.73 0]
350	H	(6)	7027.55	0.451	6.9%	0.880	6.9%	92.6	5.4%	1.352	4.4%	3.86%	27.7%	44.6%	27.7%	[1-0.73 0]
351	H	(6)	7047.25	0.454	6.9%	0.889	6.9%	93.4	5.3%	1.351	4.4%	3.86%	27.6%	44.3%	28.1%	[1-0.73 0]
352	H	(6)	7066.95	0.454	6.7%	0.891	6.7%	93.5	5.1%	1.348	4.4%	3.86%	27.3%	44.6%	28.0%	[1-0.73 0]
353	H	(6)	7086.66	0.456	6.8%	0.897	6.8%	93.9	5.1%	1.348	4.4%	3.86%	27.3%	44.6%	28.0%	[1-0.73 0]
354	H	(6)	7107.52	0.457	6.8%	0.902	6.8%	94.4	5.2%	1.344	4.4%	3.86%	27.5%	44.4%	28.2%	[1-0.73 0]
355	H	(6)	7127.22	0.452	7.1%	0.894	7.1%	93.9	5.5%	1.336	4.4%	3.86%	27.4%	44.7%	27.9%	[1-0.73 0]
356	H	(6)	7146.93	0.447	7.3%	0.888	7.3%	93.5	5.8%	1.329	4.4%	3.86%	27.4%	44.9%	27.7%	[1-0.73 0]
357	H	(6)	7166.63	0.445	7.6%	0.886	7.6%	93.4	6.2%	1.324	4.4%	3.86%	27.4%	44.8%	27.8%	[1-0.73 0]
358	H	(6)	7187.48	0.441	7.6%	0.880	7.6%	93.2	6.2%	1.315	4.4%	3.86%	27.1%	45.2%	27.6%	[1-0.73 0]
