[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
14	L	(3)	300.07	0.019	100.0%	0.002	100.0%	123.9	100.0%	0.043	100.0%	100.00%	35.2%	32.6%	32.2%	[1-0.43 0]
15	L	(3)	319.77	0.018	100.0%	0.002	100.0%	123.9	100.0%	0.040	100.0%	100.00%	35.0%	32.7%	32.3%	[1-0.43 0]
16	L	(3)	339.47	0.017	100.0%	0.002	100.0%	124.1	100.0%	0.038	100.0%	100.00%	35.5%	32.2%	32.3%	[1-0.43 0]
17	L	(3)	359.19	0.016	100.0%	0.002	100.0%	123.9	100.0%	0.036	100.0%	100.00%	35.6%	32.1%	32.3%	[1-0.43 0]
18	L	(3)	380.06	0.015	100.0%	0.002	100.0%	123.8	100.0%	0.034	100.0%	100.00%	35.8%	32.0%	32.1%	[1-0.43 0]
19	L	(3)	399.79	0.014	100.0%	0.002	100.0%	123.7	100.0%	0.032	100.0%	100.00%	36.0%	32.0%	32.1%	[1-0.43 0]
20	L	(3)	419.48	0.014	100.0%	0.002	100.0%	123.9	100.0%	0.031	100.0%	100.00%	36.0%	31.9%	32.1%	[1-0.43 0]
21	L	(3)	440.34	0.013	100.0%	0.002	100.0%	123.6	100.0%	0.029	100.0%	100.00%	35.8%	32.2%	32.0%	[1-0.43 0]
22	L	(3)	460.03	0.012	100.0%	0.002	100.0%	123.4	100.0%	0.028	100.0%	100.00%	35.9%	32.2%	31.9%	[1-0.43 0]
23	L	(3)	479.73	0.024	100.0%	0.003	100.0%	124.4	100.0%	0.054	100.0%	95.12%	35.4%	32.4%	32.2%	[1-0.43 0]
24	L	(3)	499.42	0.014	100.0%	0.002	100.0%	107.4	100.0%	0.037	100.0%	95.12%	34.9%	37.7%	27.4%	[1-0.43 0]
25	L	(3)	520.29	0.017	100.0%	0.002	100.0%	94.0	100.0%	0.050	100.0%	90.24%	33.6%	42.4%	23.9%	[1-0.43 0]
26	L	(3)	539.99	0.014	100.0%	0.002	100.0%	81.3	100.0%	0.048	100.0%	90.24%	32.2%	47.1%	20.7%	[1-0.43 0]
27	L	(3)	559.67	0.011	100.0%	0.002	100.0%	68.8	100.0%	0.046	100.0%	90.24%	31.0%	51.6%	17.4%	[1-0.43 0]
28	L	(3)	580.51	0.009	100.0%	0.001	100.0%	54.9	100.0%	0.044	100.0%	90.24%	30.3%	56.0%	13.7%	[1-0.43 0]
29	L	(3)	600.21	0.011	100.0%	0.002	100.0%	57.7	100.0%	0.055	100.0%	88.07%	29.9%	55.3%	14.7%	[1-0.43 0]
30	L	(3)	619.92	0.011	100.0%	0.002	100.0%	56.5	100.0%	0.053	100.0%	88.07%	30.6%	55.1%	14.4%	[1-0.43 0]
31	L	(3)	639.63	0.009	100.0%	0.002	100.0%	63.6	100.0%	0.039	100.0%	88.07%	28.5%	55.2%	16.3%	[1-0.43 0]
32	L	(3)	660.49	0.009	100.0%	0.002	100.0%	68.7	100.0%	0.038	100.0%	88.07%	26.5%	55.8%	17.7%	[1-0.43 0]
33	L	(3)	680.19	0.010	100.0%	0.002	100.0%	74.8	100.0%	0.038	100.0%	88.07%	23.8%	56.9%	19.3%	[1-0.43 0]
34	L	(3)	699.91	0.011	100.0%	0.002	100.0%	81.9	100.0%	0.037	100.0%	88.07%	21.4%	57.5%	21.1%	[1-0.43 0]
35	L	(3)	720.76	0.012	100.0%	0.002	100.0%	89.9	100.0%	0.036	100.0%	88.07%	18.6%	58.1%	23.4%	[1-0.43 0]
36	L	(3)	740.45	0.011	100.0%	0.002	100.0%	88.9	100.0%	0.035	100.0%	88.07%	18.5%	58.6%	22.9%	[1-0.43 0]
37	L	(3)	760.14	0.009	100.0%	0.002	100.0%	90.3	100.0%	0.028	100.0%	88.07%	18.6%	58.1%	23.4%	[1-0.43 0]
38	L	(3)	779.83	0.009	100.0%	0.002	100.0%	91.6	100.0%	0.027	100.0%	88.07%	18.9%	57.2%	23.9%	[1-0.43 0]
39	L	(3)	800.68	0.009	100.0%	0.002	100.0%	93.9	100.0%	0.026	100.0%	88.07%	18.9%	56.6%	24.5%	[1-0.43 0]
40	L	(3)	820.39	0.009	100.0%	0.002	100.0%	93.3	100.0%	0.026	100.0%	88.07%	19.1%	56.6%	24.3%	[1-0.43 0]
41	L	(3)	840.08	0.009	100.0%	0.002	100.0%	90.5	100.0%	0.028	100.0%	83.19%	20.3%	56.1%	23.6%	[1-0.43 0]
42	L	(3)	860.92	0.008	100.0%	0.002	100.0%	86.4	100.0%	0.027	100.0%	83.19%	21.0%	56.5%	22.4%	[1-0.43 0]
43	L	(3)	880.64	0.008	100.0%	0.002	100.0%	81.9	100.0%	0.028	100.0%	81.90%	22.3%	56.5%	21.1%	[1-0.43 0]
44	L	(3)	900.35	0.008	100.0%	0.002	100.0%	76.9	100.0%	0.028	100.0%	81.90%	23.1%	57.1%	19.9%	[1-0.43 0]
45	L	(3)	920.05	0.007	100.0%	0.002	100.0%	73.9	100.0%	0.027	100.0%	81.90%	24.0%	56.9%	19.1%	[1-0.43 0]
46	L	(3)	940.91	0.007	100.0%	0.002	100.0%	75.1	100.0%	0.026	100.0%	81.90%	23.5%	57.0%	19.6%	[1-0.43 0]
47	L	(3)	960.61	0.007	100.0%	0.002	100.0%	75.3	100.0%	0.026	100.0%	81.90%	23.9%	56.5%	19.7%	[1-0.43 0]
48	L	(3)	980.30	0.007	100.0%	0.002	100.0%	75.7	100.0%	0.025	100.0%	81.90%	23.3%	56.9%	19.8%	[1-0.43 0]
49	L	(3)	1000.02	0.007	100.0%	0.002	100.0%	75.5	100.0%	0.025	100.0%	81.90%	23.4%	56.9%	19.7%	[1-0.43 0]
50	L	(3)	1020.90	0.007	100.0%	0.002	100.0%	75.2	100.0%	0.024	100.0%	81.90%	23.5%	56.9%	19.6%	[1-0.43 0]
51	L	(3)	1040.60	0.007	100.0%	0.002	100.0%	76.9	100.0%	0.026	100.0%	79.74%	23.2%	56.8%	20.0%	[1-0.43 0]
52	L	(3)	1060.29	0.007	100.0%	0.002	100.0%	78.8	100.0%	0.025	100.0%	79.74%	22.1%	57.5%	20.4%	[1-0.43 0]
53	L	(3)	1081.15	0.007	100.0%	0.002	100.0%	78.5	100.0%	0.026	100.0%	77.58%	22.6%	57.1%	20.3%	[1-0.43 0]
54	L	(3)	1100.86	0.007	100.0%	0.002	100.0%	79.2	100.0%	0.026	100.0%	77.58%	22.6%	56.8%	20.6%	[1-0.43 0]
55	L	(3)	1120.57	0.007	100.0%	0.002	100.0%	79.7	100.0%	0.025	100.0%	77.58%	22.5%	56.8%	20.6%	[1-0.43 0]
56	L	(3)	1140.27	0.007	100.0%	0.002	100.0%	71.6	100.0%	0.026	100.0%	76.05%	22.7%	59.1%	18.3%	[1-0.43 0]
57	L	(3)	1161.13	0.006	100.0%	0.002	100.0%	68.0	100.0%	0.026	100.0%	76.05%	23.0%	59.7%	17.4%	[1-0.43 0]
58	L	(3)	1180.86	0.009	100.0%	0.003	100.0%	68.3	100.0%	0.036	100.0%	71.17%	23.1%	59.4%	17.5%	[1-0.43 0]
59	L	(3)	1200.56	0.005	100.0%	0.002	100.0%	65.5	100.0%	0.021	100.0%	71.17%	23.4%	60.2%	16.4%	[1-0.43 0]
60	L	(3)	1220.28	0.005	100.0%	0.002	100.0%	61.8	100.0%	0.020	100.0%	71.17%	23.2%	61.6%	15.2%	[1-0.43 0]
61	L	(3)	1241.16	0.005	100.0%	0.002	100.0%	62.9	100.0%	0.020	100.0%	71.17%	23.6%	61.2%	15.2%	[1-0.43 0]
62	L	(3)	1260.86	0.004	100.0%	0.002	100.0%	61.9	100.0%	0.020	100.0%	71.17%	24.6%	60.8%	14.6%	[1-0.43 0]
63	L	(3)	1280.55	0.006	100.0%	0.002	100.0%	58.2	100.0%	0.026	100.0%	66.29%	24.6%	62.1%	13.3%	[1-0.43 0]
64	L	(3)	1301.43	0.005	100.0%	0.002	100.0%	56.9	100.0%	0.026	100.0%	66.29%	24.3%	62.7%	13.1%	[1-0.43 0]
65	L	(3)	1321.14	0.006	100.0%	0.002	100.0%	56.5	100.0%	0.027	100.0%	65.00%	28.7%	58.3%	13.0%	[1-0.43 0]
66	L	(3)	1340.85	0.006	100.0%	0.002	100.0%	57.3	100.0%	0.027	100.0%	65.00%	33.0%	53.8%	13.1%	[1-0.43 0]
67	L	(3)	1360.55	0.006	100.0%	0.002	100.0%	56.4	100.0%	0.028	100.0%	65.00%	36.7%	50.4%	12.9%	[1-0.43 0]
68	L	(3)	1381.43	0.006	100.0%	0.002	100.0%	56.2	100.0%	0.028	100.0%	65.00%	40.8%	46.4%	12.8%	[1-0.43 0]
69	L	(3)	1401.13	0.004	100.0%	0.002	100.0%	53.3	100.0%	0.023	100.0%	65.00%	45.2%	42.9%	11.9%	[1-0.43 0]
70	L	(3)	1422.01	0.004	100.0%	0.002	100.0%	48.7	100.0%	0.022	100.0%	65.00%	45.5%	43.9%	10.6%	[1-0.43 0]
71	L	(3)	1441.73	0.003	100.0%	0.001	100.0%	43.6	100.0%	0.022	100.0%	65.00%	45.8%	45.0%	9.2%	[1-0.43 0]
72	L	(3)	1461.44	0.003	100.0%	0.001	100.0%	38.2	100.0%	0.022	100.0%	65.00%	46.2%	46.1%	7.7%	[1-0.43 0]
73	L	(3)	1481.14	0.003	81.9%	0.001	81.9%	34.1	17.2%	0.022	80.1%	65.00%	46.2%	47.3%	6.5%	[1-0.43 0]
74	L	(3)	1502.01	0.002	82.1%	0.001	82.1%	31.7	17.2%	0.021	80.3%	65.00%	46.1%	48.0%	6.0%	[1-0.43 0]
75	L	(3)	1521.72	0.003	82.0%	0.001	82.0%	34.6	17.7%	0.021	80.0%	65.00%	46.2%	47.1%	6.7%	[1-0.43 0]
76	L	(3)	1541.43	0.003	81.9%	0.001	81.9%	35.3	17.7%	0.021	80.0%	65.00%	46.1%	47.1%	6.9%	[1-0.43 0]
77	L	(3)	1561.14	0.003	81.7%	0.001	81.7%	37.5	17.5%	0.020	79.8%	65.00%	45.9%	46.7%	7.4%	[1-0.43 0]
78	L	(3)	1582.00	0.003	81.7%	0.001	81.7%	37.9	17.9%	0.020	79.7%	65.00%	46.3%	46.1%	7.6%	[1-0.43 0]
79	L	(3)	1601.71	0.003	76.5%	0.001	76.5%	39.9	17.9%	0.021	74.4%	62.83%	46.1%	45.8%	8.0%	[1-0.43 0]
80	L	(3)	1621.43	0.003	77.0%	0.001	77.0%	37.6	17.8%	0.021	74.9%	62.83%	45.7%	46.9%	7.4%	[1-0.43 0]
81	L	(3)	1641.16	0.003	75.9%	0.001	75.9%	35.8	17.5%	0.022	73.8%	61.95%	48.7%	44.3%	7.0%	[1-0.43 0]
82	L	(3)	1660.87	0.004	63.2%	0.002	63.2%	39.3	17.0%	0.026	60.8%	55.78%	46.5%	45.3%	8.2%	[1-0.43 0]
83	L	(3)	1681.75	0.004	63.9%	0.002	63.9%	43.0	15.7%	0.026	61.9%	55.78%	43.5%	47.0%	9.5%	[1-0.43 0]
84	L	(3)	1701.46	0.004	64.6%	0.002	64.6%	47.7	14.9%	0.025	62.8%	55.78%	41.0%	48.0%	11.0%	[1-0.43 0]
85	L	(3)	1721.18	0.005	65.3%	0.002	65.3%	52.8	14.2%	0.025	63.7%	55.78%	38.4%	48.8%	12.8%	[1-0.43 0]
86	L	(3)	1740.88	0.005	65.7%	0.002	65.7%	59.7	14.1%	0.024	64.1%	55.78%	32.9%	52.1%	15.0%	[1-0.43 0]
87	L	(3)	1761.72	0.005	65.6%	0.003	65.6%	60.7	14.0%	0.024	64.1%	55.78%	33.1%	51.6%	15.3%	[1-0.43 0]
88	L	(3)	1781.41	0.005	65.4%	0.003	65.4%	62.8	14.1%	0.023	63.8%	55.78%	34.1%	50.1%	15.8%	[1-0.43 0]
89	L	(3)	1801.12	0.005	64.6%	0.003	64.6%	62.1	14.1%	0.024	63.0%	55.28%	33.5%	50.9%	15.6%	[1-0.43 0]
90	L	(3)	1820.82	0.005	64.6%	0.003	64.6%	63.1	14.2%	0.023	63.1%	55.28%	34.3%	49.9%	15.8%	[1-0.43 0]
91	L	(3)	1841.71	0.005	59.0%	0.003	59.0%	57.3	14.1%	0.026	57.3%	53.12%	36.7%	49.3%	13.9%	[1-0.43 0]
92	L	(3)	1861.42	0.005	59.0%	0.002	59.0%	51.2	13.8%	0.026	57.3%	53.12%	38.9%	49.1%	12.0%	[1-0.43 0]
93	L	(3)	1881.16	0.004	59.1%	0.002	59.1%	44.0	13.5%	0.026	57.5%	53.12%	41.1%	49.0%	9.9%	[1-0.43 0]
94	L	(3)	1900.87	0.004	57.1%	0.002	57.1%	40.6	13.3%	0.027	55.5%	52.24%	45.0%	46.1%	8.9%	[1-0.43 0]
95	L	(3)	1921.76	0.004	57.2%	0.002	57.2%	36.4	12.8%	0.027	55.8%	52.24%	47.6%	44.8%	7.6%	[1-0.43 0]
96	L	(3)	1941.46	0.004	57.3%	0.002	57.3%	38.2	12.9%	0.027	55.9%	52.24%	48.5%	43.3%	8.2%	[1-0.43 0]
97	L	(3)	1961.18	0.004	57.5%	0.002	57.5%	40.0	13.2%	0.027	55.9%	52.24%	49.1%	42.0%	8.9%	[1-0.43 0]
98	L	(3)	1982.04	0.005	52.4%	0.003	52.4%	44.5	12.8%	0.029	50.9%	49.42%	45.9%	43.7%	10.4%	[1-0.43 0]
99	L	(3)	2001.74	0.005	53.0%	0.003	53.0%	46.7	12.6%	0.029	51.5%	49.42%	42.8%	46.2%	11.0%	[1-0.43 0]
100	L	(3)	2021.43	0.005	53.5%	0.003	53.5%	49.5	12.3%	0.028	52.1%	49.42%	39.9%	48.2%	11.9%	[1-0.43 0]
101	L	(3)	2041.14	0.005	54.1%	0.003	54.1%	52.6	12.0%	0.027	52.8%	49.42%	36.6%	50.5%	12.9%	[1-0.43 0]
102	L	(3)	2062.00	0.005	54.8%	0.003	54.8%	55.2	11.7%	0.027	53.5%	49.42%	33.6%	52.8%	13.7%	[1-0.43 0]
103	L	(3)	2081.71	0.006	53.1%	0.003	53.1%	58.2	11.8%	0.027	51.8%	48.14%	33.7%	51.8%	14.5%	[1-0.43 0]
104	L	(3)	2101.42	0.006	53.4%	0.003	53.4%	61.4	11.8%	0.027	52.1%	48.14%	33.6%	51.0%	15.4%	[1-0.43 0]
105	L	(3)	2122.27	0.006	53.8%	0.004	53.8%	62.3	11.8%	0.027	52.4%	48.14%	33.0%	51.3%	15.7%	[1-0.43 0]
106	L	(3)	2141.99	0.006	54.1%	0.003	54.1%	61.6	12.3%	0.027	52.7%	48.14%	33.4%	51.1%	15.5%	[1-0.43 0]
107	L	(3)	2161.71	0.006	54.4%	0.004	54.4%	63.9	12.6%	0.026	52.9%	48.14%	33.5%	50.2%	16.2%	[1-0.43 0]
108	L	(3)	2181.42	0.006	54.4%	0.004	54.4%	63.7	12.7%	0.026	52.9%	48.14%	33.3%	50.6%	16.1%	[1-0.43 0]
109	L	(3)	2202.29	0.006	54.5%	0.004	54.5%	63.1	12.6%	0.026	53.0%	48.14%	32.9%	51.2%	15.9%	[1-0.43 0]
110	L	(3)	2222.01	0.006	54.4%	0.004	54.4%	64.1	12.7%	0.026	52.9%	48.14%	33.7%	50.1%	16.2%	[1-0.43 0]
111	L	(3)	2241.72	0.006	54.3%	0.004	54.3%	67.3	12.3%	0.025	52.8%	48.14%	33.5%	49.4%	17.0%	[1-0.43 0]
112	L	(3)	2261.42	0.006	54.2%	0.004	54.2%	68.2	12.1%	0.025	52.8%	48.14%	33.6%	49.1%	17.3%	[1-0.43 0]
113	L	(3)	2282.29	0.006	51.3%	0.004	51.3%	66.6	12.0%	0.026	49.9%	46.85%	33.0%	50.3%	16.8%	[1-0.43 0]
114	L	(3)	2302.00	0.006	51.3%	0.004	51.3%	64.7	11.9%	0.026	49.9%	46.85%	33.0%	51.0%	16.1%	[1-0.43 0]
115	L	(3)	2321.72	0.006	50.6%	0.004	50.6%	61.1	11.8%	0.026	49.2%	46.44%	32.5%	52.6%	14.9%	[1-0.43 0]
116	L	(3)	2341.41	0.005	50.8%	0.004	50.8%	57.5	11.6%	0.026	49.4%	46.44%	32.3%	54.0%	13.7%	[1-0.43 0]
117	L	(3)	2362.27	0.005	51.0%	0.003	51.0%	53.2	11.3%	0.026	49.7%	46.44%	31.5%	56.2%	12.3%	[1-0.43 0]
118	L	(3)	2382.00	0.005	50.9%	0.003	50.9%	51.9	11.2%	0.026	49.7%	46.44%	32.6%	55.6%	11.8%	[1-0.43 0]
119	L	(3)	2401.70	0.005	49.5%	0.003	49.5%	54.7	11.5%	0.027	48.1%	44.41%	31.2%	56.2%	12.6%	[1-0.43 0]
120	L	(3)	2422.57	0.005	50.3%	0.004	50.3%	58.4	11.6%	0.026	49.0%	44.41%	29.6%	56.8%	13.7%	[1-0.43 0]
121	L	(3)	2442.27	0.006	51.2%	0.004	51.2%	63.1	11.8%	0.026	49.8%	44.41%	28.1%	56.9%	15.1%	[1-0.43 0]
122	L	(3)	2461.95	0.006	52.1%	0.004	52.1%	67.9	12.0%	0.025	50.7%	44.41%	26.5%	57.0%	16.5%	[1-0.43 0]
123	L	(3)	2481.65	0.006	53.0%	0.004	53.0%	71.6	12.2%	0.025	51.6%	44.41%	24.7%	57.7%	17.6%	[1-0.43 0]
124	L	(3)	2502.53	0.006	53.0%	0.004	53.0%	72.3	12.2%	0.025	51.6%	44.41%	24.8%	57.3%	17.9%	[1-0.43 0]
125	L	(3)	2522.25	0.006	53.0%	0.004	53.0%	72.3	12.2%	0.025	51.6%	44.41%	24.7%	57.4%	17.9%	[1-0.43 0]
126	L	(3)	2541.96	0.006	53.1%	0.004	53.1%	71.5	12.2%	0.024	51.6%	44.41%	24.6%	57.9%	17.5%	[1-0.43 0]
127	L	(3)	2561.67	0.006	53.0%	0.004	53.0%	71.3	12.2%	0.024	51.6%	44.41%	24.6%	57.9%	17.5%	[1-0.43 0]
128	L	(3)	2582.54	0.006	53.0%	0.004	53.0%	72.2	12.2%	0.024	51.6%	44.41%	24.7%	57.4%	17.8%	[1-0.43 0]
129	L	(3)	2602.24	0.006	52.9%	0.005	52.9%	74.5	13.0%	0.024	51.3%	44.41%	25.7%	56.0%	18.3%	[1-0.43 0]
130	L	(3)	2621.95	0.006	52.9%	0.005	52.9%	75.0	13.0%	0.024	51.3%	44.41%	25.8%	55.7%	18.5%	[1-0.43 0]
131	L	(3)	2642.84	0.006	52.9%	0.005	52.9%	75.5	13.0%	0.024	51.3%	44.41%	25.8%	55.5%	18.7%	[1-0.43 0]
132	L	(3)	2662.54	0.006	52.8%	0.005	52.8%	75.7	13.0%	0.023	51.2%	44.41%	26.1%	55.2%	18.7%	[1-0.43 0]
133	L	(3)	2682.24	0.006	52.8%	0.005	52.8%	75.5	13.0%	0.023	51.2%	44.41%	26.4%	55.0%	18.7%	[1-0.43 0]
134	L	(3)	2701.92	0.006	52.8%	0.004	52.8%	72.4	12.1%	0.023	51.4%	44.41%	25.4%	56.7%	17.9%	[1-0.43 0]
135	L	(3)	2722.79	0.006	52.8%	0.005	52.8%	72.8	12.1%	0.023	51.4%	44.41%	25.3%	56.6%	18.1%	[1-0.43 0]
136	L	(3)	2742.50	0.006	52.8%	0.005	52.8%	73.2	12.1%	0.023	51.4%	44.41%	25.4%	56.4%	18.3%	[1-0.43 0]
137	L	(3)	2762.18	0.006	52.9%	0.005	52.9%	73.5	12.1%	0.022	51.5%	44.41%	25.0%	56.5%	18.4%	[1-0.43 0]
138	L	(3)	2783.05	0.006	53.0%	0.005	53.0%	73.1	12.2%	0.022	51.6%	44.41%	24.5%	57.2%	18.3%	[1-0.43 0]
139	L	(3)	2802.75	0.006	53.0%	0.005	53.0%	74.9	12.1%	0.022	51.6%	44.41%	24.5%	56.5%	19.0%	[1-0.43 0]
140	L	(3)	2822.47	0.006	52.9%	0.005	52.9%	74.2	12.1%	0.022	51.5%	44.41%	24.8%	56.5%	18.7%	[1-0.43 0]
141	L	(3)	2842.20	0.006	52.9%	0.005	52.9%	73.3	12.1%	0.022	51.5%	44.41%	24.8%	57.0%	18.3%	[1-0.43 0]
142	L	(3)	2863.08	0.006	52.9%	0.005	52.9%	72.7	12.1%	0.022	51.5%	44.41%	24.9%	57.2%	18.0%	[1-0.43 0]
143	L	(3)	2882.80	0.006	52.8%	0.005	52.8%	73.0	12.1%	0.022	51.4%	44.41%	25.0%	56.9%	18.1%	[1-0.43 0]
144	L	(3)	2902.51	0.006	52.8%	0.004	52.8%	72.3	12.1%	0.021	51.4%	44.41%	25.0%	57.1%	17.8%	[1-0.43 0]
145	L	(3)	2922.21	0.007	49.8%	0.005	49.8%	81.5	12.3%	0.023	48.2%	43.25%	27.0%	52.7%	20.3%	[1-0.43 0]
146	L	(3)	2943.08	0.008	49.8%	0.006	49.8%	91.8	12.5%	0.023	48.2%	43.25%	29.3%	47.7%	23.1%	[1-0.43 0]
147	L	(3)	2962.78	0.009	49.8%	0.007	49.8%	101.8	12.7%	0.023	48.2%	43.25%	31.7%	42.5%	25.9%	[1-0.43 0]
148	L	(3)	2982.49	0.009	49.9%	0.008	49.9%	112.0	13.0%	0.023	48.2%	43.25%	33.7%	37.6%	28.7%	[1-0.43 0]
149	L	(3)	3002.18	0.010	49.9%	0.009	49.9%	120.6	13.1%	0.024	48.2%	43.25%	36.0%	33.2%	30.9%	[1-0.43 0]
150	L	(3)	3023.04	0.010	50.0%	0.009	50.0%	121.2	13.1%	0.023	48.2%	43.25%	35.9%	33.1%	31.0%	[1-0.43 0]
151	L	(3)	3042.72	0.010	49.9%	0.009	49.9%	119.8	13.1%	0.023	48.2%	43.25%	36.0%	33.4%	30.6%	[1-0.43 0]
152	L	(3)	3062.41	0.010	49.2%	0.009	49.2%	120.0	12.9%	0.024	47.4%	42.84%	35.4%	34.0%	30.6%	[1-0.43 0]
153	L	(3)	3083.27	0.011	45.5%	0.009	45.5%	119.9	12.6%	0.026	43.7%	41.56%	35.2%	34.3%	30.5%	[1-0.43 0]
154	L	(3)	3102.99	0.011	45.7%	0.010	45.7%	120.8	12.4%	0.025	43.9%	41.56%	35.1%	34.1%	30.8%	[1-0.43 0]
155	L	(3)	3122.70	0.011	45.8%	0.010	45.8%	121.3	12.2%	0.025	44.1%	41.56%	35.0%	34.1%	30.9%	[1-0.43 0]
156	L	(3)	3142.42	0.011	46.0%	0.010	46.0%	122.0	12.0%	0.025	44.4%	41.56%	34.5%	34.3%	31.2%	[1-0.43 0]
157	L	(3)	3163.28	0.011	46.1%	0.010	46.1%	122.1	11.9%	0.025	44.6%	41.56%	34.5%	34.3%	31.2%	[1-0.43 0]
158	L	(3)	3182.99	0.011	46.1%	0.010	46.1%	122.7	11.8%	0.025	44.5%	41.56%	34.6%	34.0%	31.4%	[1-0.43 0]
159	L	(3)	3202.70	0.011	46.1%	0.010	46.1%	123.6	11.8%	0.024	44.6%	41.56%	34.4%	33.9%	31.7%	[1-0.43 0]
160	L	(3)	3222.42	0.011	44.6%	0.010	44.6%	123.8	11.8%	0.025	43.0%	40.68%	34.3%	33.9%	31.8%	[1-0.43 0]
161	L	(3)	3243.29	0.011	44.7%	0.010	44.7%	125.1	11.7%	0.025	43.1%	40.68%	34.5%	33.4%	32.2%	[1-0.43 0]
162	L	(3)	3263.00	0.011	44.8%	0.010	44.8%	124.7	11.7%	0.025	43.2%	40.68%	34.6%	33.4%	32.1%	[1-0.43 0]
163	L	(3)	3282.70	0.011	44.9%	0.010	44.9%	123.1	11.7%	0.025	43.4%	40.68%	34.4%	33.9%	31.6%	[1-0.43 0]
164	L	(3)	3302.41	0.011	45.0%	0.010	45.0%	122.4	11.6%	0.025	43.4%	40.68%	34.6%	34.0%	31.4%	[1-0.43 0]
165	L	(3)	3323.28	0.011	43.8%	0.010	43.8%	122.0	11.5%	0.025	42.2%	39.76%	34.7%	33.9%	31.4%	[1-0.43 0]
166	L	(3)	3342.98	0.011	42.8%	0.010	42.8%	117.2	11.5%	0.026	41.2%	39.02%	36.4%	33.7%	29.9%	[1-0.43 0]
167	L	(3)	3362.67	0.011	43.0%	0.010	43.0%	115.4	11.4%	0.026	41.5%	39.02%	37.7%	33.0%	29.3%	[1-0.43 0]
168	L	(3)	3383.55	0.011	42.3%	0.010	42.3%	114.1	11.3%	0.027	40.8%	38.35%	38.5%	32.6%	28.8%	[1-0.43 0]
169	L	(3)	3403.27	0.011	42.8%	0.010	42.8%	110.8	11.2%	0.027	41.3%	38.35%	39.1%	33.0%	27.8%	[1-0.43 0]
170	L	(3)	3422.95	0.011	43.1%	0.010	43.1%	108.6	11.1%	0.027	41.7%	38.35%	39.5%	33.3%	27.2%	[1-0.43 0]
171	L	(3)	3442.64	0.011	43.4%	0.010	43.4%	110.1	11.1%	0.027	42.0%	38.35%	38.8%	33.5%	27.7%	[1-0.43 0]
172	L	(3)	3463.52	0.010	43.6%	0.010	43.6%	109.3	11.0%	0.027	42.2%	38.35%	38.7%	33.8%	27.5%	[1-0.43 0]
173	L	(3)	3483.24	0.011	43.1%	0.010	43.1%	109.6	11.0%	0.027	41.7%	38.06%	38.7%	33.6%	27.7%	[1-0.43 0]
174	L	(3)	3502.94	0.011	43.2%	0.010	43.2%	111.2	11.1%	0.027	41.8%	38.06%	39.0%	32.8%	28.2%	[1-0.43 0]
