[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
16	L	(3)	1380.29	0.004	100.0%	0.002	100.0%	117.9	100.0%	0.010	100.0%	100.00%	36.4%	33.3%	30.3%	[1-0.43 0]
17	L	(3)	1400.02	0.004	100.0%	0.002	100.0%	116.6	100.0%	0.010	100.0%	100.00%	36.2%	33.9%	29.9%	[1-0.43 0]
18	L	(3)	1420.90	0.004	100.0%	0.002	100.0%	116.1	100.0%	0.009	100.0%	100.00%	36.1%	34.1%	29.7%	[1-0.43 0]
19	L	(3)	1440.61	0.004	100.0%	0.002	100.0%	116.0	100.0%	0.009	100.0%	100.00%	36.0%	34.4%	29.6%	[1-0.43 0]
20	L	(3)	1460.32	0.004	100.0%	0.002	100.0%	115.9	100.0%	0.009	100.0%	100.00%	35.9%	34.5%	29.5%	[1-0.43 0]
21	L	(3)	1480.03	0.004	100.0%	0.002	100.0%	115.9	100.0%	0.009	100.0%	100.00%	36.1%	34.4%	29.5%	[1-0.43 0]
22	L	(3)	1500.91	0.004	100.0%	0.002	100.0%	116.5	100.0%	0.009	100.0%	100.00%	36.3%	34.0%	29.7%	[1-0.43 0]
23	L	(3)	1520.62	0.004	100.0%	0.002	100.0%	116.8	100.0%	0.009	100.0%	100.00%	36.2%	34.0%	29.7%	[1-0.43 0]
24	L	(3)	1540.32	0.004	100.0%	0.002	100.0%	116.8	100.0%	0.009	100.0%	100.00%	36.2%	33.9%	29.9%	[1-0.43 0]
25	L	(3)	1560.04	0.004	100.0%	0.002	100.0%	123.4	100.0%	0.009	100.0%	100.00%	34.1%	34.1%	31.8%	[1-0.43 0]
26	L	(3)	1580.90	0.004	100.0%	0.002	100.0%	131.4	100.0%	0.009	100.0%	100.00%	31.9%	34.1%	34.0%	[1-0.43 0]
27	L	(3)	1600.60	0.004	100.0%	0.002	100.0%	138.2	100.0%	0.009	100.0%	100.00%	29.8%	34.4%	35.9%	[1-0.43 0]
28	L	(3)	1620.32	0.004	100.0%	0.002	100.0%	144.2	100.0%	0.008	100.0%	100.00%	27.6%	34.8%	37.6%	[1-0.43 0]
29	L	(3)	1641.16	0.004	100.0%	0.002	100.0%	151.2	100.0%	0.008	100.0%	100.00%	25.5%	35.1%	39.4%	[1-0.43 0]
30	L	(3)	1660.88	0.004	100.0%	0.002	100.0%	151.8	100.0%	0.008	100.0%	100.00%	25.6%	34.9%	39.5%	[1-0.43 0]
31	L	(3)	1680.59	0.004	100.0%	0.002	100.0%	150.9	100.0%	0.008	100.0%	100.00%	25.8%	35.0%	39.2%	[1-0.43 0]
32	L	(3)	1700.33	0.004	100.0%	0.002	100.0%	151.2	100.0%	0.008	100.0%	100.00%	25.8%	34.8%	39.4%	[1-0.43 0]
33	L	(3)	1721.21	0.004	100.0%	0.002	100.0%	152.4	100.0%	0.008	100.0%	100.00%	25.9%	34.4%	39.7%	[1-0.43 0]
34	L	(3)	1740.91	0.004	100.0%	0.002	100.0%	152.5	100.0%	0.008	100.0%	100.00%	26.1%	34.1%	39.8%	[1-0.43 0]
35	L	(3)	1760.62	0.004	100.0%	0.002	100.0%	153.2	100.0%	0.008	100.0%	100.00%	26.0%	34.0%	39.9%	[1-0.43 0]
36	L	(3)	1780.34	0.004	100.0%	0.002	100.0%	153.3	100.0%	0.008	100.0%	100.00%	26.0%	34.0%	40.0%	[1-0.43 0]
37	L	(3)	1801.21	0.004	100.0%	0.002	100.0%	153.7	100.0%	0.007	100.0%	100.00%	26.0%	33.9%	40.1%	[1-0.43 0]
38	L	(3)	1820.93	0.004	100.0%	0.002	100.0%	153.7	100.0%	0.007	100.0%	100.00%	26.0%	33.9%	40.1%	[1-0.43 0]
39	L	(3)	1840.63	0.004	100.0%	0.002	100.0%	153.8	100.0%	0.007	100.0%	100.00%	25.8%	34.1%	40.2%	[1-0.43 0]
40	L	(3)	1860.35	0.004	100.0%	0.002	100.0%	152.7	100.0%	0.007	100.0%	100.00%	25.8%	34.2%	40.0%	[1-0.43 0]
41	L	(3)	1881.21	0.004	100.0%	0.002	100.0%	137.1	100.0%	0.007	100.0%	95.12%	25.0%	39.4%	35.6%	[1-0.43 0]
42	L	(3)	1900.91	0.003	100.0%	0.002	100.0%	122.3	100.0%	0.007	100.0%	95.12%	24.9%	43.5%	31.7%	[1-0.43 0]
43	L	(3)	1920.61	0.003	100.0%	0.001	100.0%	107.3	100.0%	0.007	100.0%	95.12%	24.4%	48.0%	27.6%	[1-0.43 0]
44	L	(3)	1941.46	0.002	100.0%	0.001	100.0%	92.2	100.0%	0.007	100.0%	95.12%	23.9%	52.6%	23.5%	[1-0.43 0]
45	L	(3)	1961.17	0.002	100.0%	0.001	100.0%	78.1	100.0%	0.007	100.0%	95.12%	23.9%	56.5%	19.6%	[1-0.43 0]
46	L	(3)	1980.89	0.002	100.0%	0.001	100.0%	78.8	100.0%	0.007	100.0%	95.12%	24.0%	56.1%	19.9%	[1-0.43 0]
47	L	(3)	2000.59	0.002	100.0%	0.001	100.0%	79.2	100.0%	0.007	100.0%	95.12%	23.6%	56.3%	20.1%	[1-0.43 0]
48	L	(3)	2021.46	0.002	100.0%	0.001	100.0%	78.5	100.0%	0.007	100.0%	95.12%	23.7%	56.5%	19.8%	[1-0.43 0]
49	L	(3)	2041.17	0.002	100.0%	0.001	100.0%	77.8	100.0%	0.006	100.0%	95.12%	24.1%	56.3%	19.6%	[1-0.43 0]
50	L	(3)	2060.90	0.002	100.0%	0.001	100.0%	77.2	100.0%	0.006	100.0%	95.12%	23.7%	57.0%	19.4%	[1-0.43 0]
51	L	(3)	2080.62	0.002	100.0%	0.001	100.0%	77.3	100.0%	0.006	100.0%	95.12%	23.6%	57.0%	19.4%	[1-0.43 0]
52	L	(3)	2101.49	0.002	100.0%	0.001	100.0%	76.8	100.0%	0.006	100.0%	95.12%	23.9%	57.0%	19.1%	[1-0.43 0]
53	L	(3)	2121.20	0.002	100.0%	0.001	100.0%	77.3	100.0%	0.006	100.0%	95.12%	23.8%	56.8%	19.4%	[1-0.43 0]
54	L	(3)	2140.91	0.002	100.0%	0.001	100.0%	77.7	100.0%	0.006	100.0%	95.12%	23.5%	56.9%	19.6%	[1-0.43 0]
55	L	(3)	2160.62	0.002	100.0%	0.001	100.0%	79.0	100.0%	0.007	100.0%	90.24%	23.5%	56.6%	19.9%	[1-0.43 0]
56	L	(3)	2181.49	0.002	100.0%	0.001	100.0%	80.6	100.0%	0.007	100.0%	90.24%	23.5%	56.1%	20.4%	[1-0.43 0]
57	L	(3)	2201.19	0.002	100.0%	0.001	100.0%	81.3	100.0%	0.007	100.0%	90.24%	23.7%	55.8%	20.5%	[1-0.43 0]
58	L	(3)	2220.90	0.002	100.0%	0.001	100.0%	82.6	100.0%	0.007	100.0%	90.24%	23.8%	55.4%	20.8%	[1-0.43 0]
59	L	(3)	2241.74	0.002	100.0%	0.001	100.0%	84.5	100.0%	0.007	100.0%	90.24%	23.5%	55.1%	21.4%	[1-0.43 0]
60	L	(3)	2261.45	0.002	100.0%	0.001	100.0%	85.0	100.0%	0.007	100.0%	90.24%	23.1%	55.2%	21.7%	[1-0.43 0]
61	L	(3)	2281.15	0.002	100.0%	0.001	100.0%	85.4	100.0%	0.007	100.0%	90.24%	23.0%	55.1%	21.9%	[1-0.43 0]
62	L	(3)	2300.86	0.003	100.0%	0.002	100.0%	100.0	100.0%	0.008	100.0%	83.19%	23.0%	51.1%	25.9%	[1-0.43 0]
63	L	(3)	2321.71	0.003	100.0%	0.002	100.0%	114.1	100.0%	0.008	100.0%	83.19%	23.6%	46.7%	29.7%	[1-0.43 0]
64	L	(3)	2341.42	0.004	100.0%	0.003	100.0%	127.1	100.0%	0.009	100.0%	83.19%	24.0%	42.7%	33.3%	[1-0.43 0]
65	L	(3)	2361.13	0.004	100.0%	0.003	100.0%	141.6	100.0%	0.009	100.0%	83.19%	24.7%	38.2%	37.1%	[1-0.43 0]
66	L	(3)	2380.85	0.005	100.0%	0.003	100.0%	154.4	100.0%	0.009	100.0%	83.19%	25.2%	34.3%	40.5%	[1-0.43 0]
67	L	(3)	2401.72	0.004	100.0%	0.003	100.0%	140.8	100.0%	0.008	100.0%	83.19%	29.7%	33.6%	36.7%	[1-0.43 0]
68	L	(3)	2421.43	0.004	100.0%	0.002	100.0%	126.6	100.0%	0.008	100.0%	83.19%	33.4%	33.8%	32.8%	[1-0.43 0]
69	L	(3)	2441.12	0.003	100.0%	0.002	100.0%	113.1	100.0%	0.008	100.0%	83.19%	37.5%	33.4%	29.1%	[1-0.43 0]
70	L	(3)	2462.00	0.003	100.0%	0.002	100.0%	98.7	100.0%	0.008	100.0%	83.19%	41.6%	33.2%	25.2%	[1-0.43 0]
71	L	(3)	2481.71	0.003	93.3%	0.002	93.3%	85.9	22.4%	0.009	90.6%	83.19%	46.0%	32.4%	21.6%	[1-0.43 0]
72	L	(3)	2501.40	0.003	93.2%	0.002	93.2%	84.6	22.1%	0.009	90.6%	83.19%	45.6%	33.2%	21.3%	[1-0.43 0]
73	L	(3)	2521.10	0.003	93.2%	0.002	93.2%	84.7	22.2%	0.008	90.5%	83.19%	46.2%	32.5%	21.3%	[1-0.43 0]
74	L	(3)	2541.95	0.003	93.2%	0.002	93.2%	85.2	22.2%	0.008	90.5%	83.19%	46.2%	32.5%	21.4%	[1-0.43 0]
75	L	(3)	2561.67	0.003	93.2%	0.002	93.2%	84.9	22.2%	0.008	90.5%	83.19%	46.2%	32.5%	21.3%	[1-0.43 0]
76	L	(3)	2581.38	0.003	93.1%	0.002	93.1%	84.2	22.1%	0.008	90.4%	83.19%	46.1%	32.8%	21.1%	[1-0.43 0]
77	L	(3)	2601.07	0.003	93.2%	0.002	93.2%	86.7	22.5%	0.008	90.5%	83.19%	46.6%	31.7%	21.7%	[1-0.43 0]
78	L	(3)	2621.97	0.003	93.3%	0.002	93.3%	87.2	22.5%	0.008	90.5%	83.19%	46.2%	31.9%	21.9%	[1-0.43 0]
79	L	(3)	2641.68	0.003	86.6%	0.002	86.6%	93.3	22.6%	0.009	83.6%	78.31%	44.7%	31.7%	23.6%	[1-0.43 0]
80	L	(3)	2661.40	0.003	87.7%	0.002	87.7%	99.3	22.9%	0.009	84.7%	78.31%	43.2%	31.6%	25.1%	[1-0.43 0]
81	L	(3)	2681.12	0.003	88.9%	0.002	88.9%	106.4	23.0%	0.009	85.9%	78.31%	41.2%	31.7%	27.1%	[1-0.43 0]
82	L	(3)	2702.00	0.004	78.7%	0.003	78.7%	110.6	22.4%	0.010	75.4%	73.43%	38.8%	32.9%	28.3%	[1-0.43 0]
83	L	(3)	2721.74	0.004	79.9%	0.003	79.9%	117.9	22.1%	0.010	76.8%	73.43%	36.7%	33.0%	30.3%	[1-0.43 0]
84	L	(3)	2741.45	0.004	76.5%	0.003	76.5%	120.3	21.6%	0.010	73.4%	71.27%	36.2%	32.9%	30.9%	[1-0.43 0]
85	L	(3)	2761.16	0.004	77.1%	0.003	77.1%	121.6	20.9%	0.010	74.3%	71.27%	35.6%	32.9%	31.5%	[1-0.43 0]
86	L	(3)	2782.04	0.005	75.8%	0.004	75.8%	122.1	20.2%	0.010	73.1%	69.98%	35.4%	33.0%	31.6%	[1-0.43 0]
87	L	(3)	2801.74	0.005	76.7%	0.004	76.7%	123.0	20.1%	0.010	74.0%	69.98%	35.1%	33.0%	31.9%	[1-0.43 0]
88	L	(3)	2821.45	0.005	77.5%	0.004	77.5%	121.6	19.9%	0.010	74.9%	69.98%	34.7%	33.8%	31.5%	[1-0.43 0]
89	L	(3)	2842.31	0.004	77.9%	0.003	77.9%	120.3	19.7%	0.010	75.4%	69.98%	34.6%	34.1%	31.3%	[1-0.43 0]
90	L	(3)	2862.03	0.004	78.4%	0.003	78.4%	120.5	19.7%	0.010	75.9%	69.98%	34.6%	34.1%	31.3%	[1-0.43 0]
91	L	(3)	2881.72	0.004	78.5%	0.003	78.5%	119.9	19.8%	0.010	75.9%	69.98%	34.5%	34.4%	31.1%	[1-0.43 0]
92	L	(3)	2901.41	0.005	76.1%	0.004	76.1%	131.1	20.0%	0.010	73.4%	68.69%	33.6%	32.2%	34.2%	[1-0.43 0]
93	L	(3)	2922.27	0.005	76.3%	0.004	76.3%	141.0	20.3%	0.010	73.6%	68.69%	32.7%	30.2%	37.1%	[1-0.43 0]
94	L	(3)	2941.96	0.006	76.5%	0.005	76.5%	150.3	20.5%	0.010	73.7%	68.69%	31.9%	28.4%	39.7%	[1-0.43 0]
95	L	(3)	2961.67	0.006	76.8%	0.005	76.8%	157.4	20.7%	0.010	73.9%	68.69%	31.1%	27.1%	41.7%	[1-0.43 0]
96	L	(3)	2982.54	0.006	77.1%	0.005	77.1%	167.4	20.9%	0.010	74.2%	68.69%	30.2%	25.2%	44.6%	[1-0.43 0]
97	L	(3)	3002.24	0.006	77.1%	0.005	77.1%	167.6	20.9%	0.010	74.2%	68.69%	30.1%	25.3%	44.7%	[1-0.43 0]
98	L	(3)	3021.96	0.006	77.0%	0.005	77.0%	167.6	20.8%	0.010	74.2%	68.69%	30.3%	25.1%	44.6%	[1-0.43 0]
99	L	(3)	3041.66	0.006	77.1%	0.005	77.1%	166.3	20.9%	0.010	74.2%	68.69%	30.0%	25.7%	44.3%	[1-0.43 0]
100	L	(3)	3062.52	0.006	77.2%	0.005	77.2%	169.8	20.8%	0.010	74.3%	68.69%	29.5%	25.3%	45.2%	[1-0.43 0]
101	L	(3)	3082.21	0.006	77.1%	0.005	77.1%	170.1	20.8%	0.010	74.2%	68.69%	30.0%	24.7%	45.3%	[1-0.43 0]
102	L	(3)	3101.92	0.006	77.0%	0.005	77.0%	167.6	20.7%	0.010	74.1%	68.69%	30.3%	25.0%	44.6%	[1-0.43 0]
103	L	(3)	3122.77	0.006	77.0%	0.005	77.0%	166.9	20.6%	0.010	74.2%	68.69%	30.2%	25.4%	44.4%	[1-0.43 0]
104	L	(3)	3142.47	0.006	76.9%	0.005	76.9%	169.6	20.6%	0.010	74.1%	68.69%	30.5%	24.4%	45.1%	[1-0.43 0]
105	L	(3)	3162.17	0.006	76.9%	0.005	76.9%	167.9	20.8%	0.010	74.1%	68.69%	30.5%	24.6%	44.8%	[1-0.43 0]
106	L	(3)	3181.87	0.006	77.1%	0.005	77.1%	169.6	20.8%	0.010	74.2%	68.69%	29.9%	24.8%	45.3%	[1-0.43 0]
107	L	(3)	3202.74	0.006	77.1%	0.005	77.1%	169.6	20.8%	0.010	74.2%	68.69%	29.8%	24.8%	45.3%	[1-0.43 0]
108	L	(3)	3222.44	0.006	76.6%	0.006	76.6%	177.9	22.3%	0.010	73.3%	67.81%	28.7%	22.0%	49.4%	[1-0.43 0]
109	L	(3)	3242.16	0.006	77.3%	0.006	77.3%	180.5	23.2%	0.010	73.8%	67.81%	28.4%	19.6%	52.0%	[1-0.43 0]
110	L	(3)	3261.86	0.007	78.1%	0.006	78.1%	187.9	23.6%	0.010	74.4%	67.81%	28.3%	16.9%	54.8%	[1-0.43 0]
111	L	(3)	3282.73	0.007	78.9%	0.006	78.9%	190.7	24.2%	0.010	75.1%	67.81%	28.0%	14.9%	57.2%	[1-0.43 0]
112	L	(3)	3302.45	0.007	79.9%	0.006	79.9%	199.6	24.6%	0.010	76.0%	67.81%	27.6%	11.7%	60.7%	[1-0.43 0]
113	L	(3)	3322.17	0.007	79.5%	0.006	79.5%	201.6	23.9%	0.009	75.8%	67.81%	28.3%	11.4%	60.4%	[1-0.43 0]
114	L	(3)	3343.10	0.007	77.9%	0.006	77.9%	189.3	23.1%	0.010	74.4%	67.16%	28.5%	16.5%	55.0%	[1-0.43 0]
115	L	(3)	3362.80	0.006	77.8%	0.006	77.8%	174.4	22.5%	0.009	74.5%	67.16%	28.8%	21.4%	49.8%	[1-0.43 0]
116	L	(3)	3382.51	0.005	77.7%	0.005	77.7%	160.8	21.7%	0.009	74.6%	67.16%	29.5%	26.2%	44.3%	[1-0.43 0]
117	L	(3)	3402.21	0.005	78.0%	0.004	78.0%	140.9	21.4%	0.009	75.0%	67.16%	29.0%	33.0%	38.0%	[1-0.43 0]
118	L	(3)	3424.28	0.004	80.0%	0.004	80.0%	122.6	23.3%	0.009	76.5%	66.65%	30.3%	37.7%	32.0%	[1-0.43 0]
119	L	(3)	3442.83	0.004	82.4%	0.004	82.4%	121.0	26.2%	0.009	78.1%	66.65%	30.4%	38.0%	31.6%	[1-0.43 0]
120	L	(3)	3463.71	0.004	84.7%	0.004	84.7%	118.7	29.1%	0.009	79.6%	66.65%	30.9%	38.0%	31.1%	[1-0.43 0]
121	L	(3)	3483.42	0.004	87.3%	0.004	87.3%	117.8	32.1%	0.009	81.2%	66.65%	31.8%	37.4%	30.8%	[1-0.43 0]
122	L	(3)	3503.11	0.004	89.3%	0.004	89.3%	118.0	34.3%	0.009	82.5%	66.65%	31.9%	37.5%	30.7%	[1-0.43 0]
123	L	(3)	3524.00	0.004	87.2%	0.003	87.2%	110.5	32.9%	0.009	80.8%	66.65%	28.2%	41.2%	30.7%	[1-0.43 0]
124	L	(3)	3543.70	0.004	85.8%	0.003	85.8%	111.1	30.0%	0.009	80.4%	66.65%	28.2%	40.9%	30.9%	[1-0.43 0]
125	L	(3)	3563.40	0.003	85.9%	0.003	85.9%	111.0	29.9%	0.009	80.5%	66.65%	28.3%	40.9%	30.8%	[1-0.43 0]
126	L	(3)	3583.09	0.003	85.9%	0.003	85.9%	109.9	30.0%	0.009	80.5%	66.65%	27.8%	41.8%	30.5%	[1-0.43 0]
127	L	(3)	3603.95	0.004	86.1%	0.004	86.1%	112.2	29.9%	0.009	80.7%	66.65%	28.8%	40.1%	31.0%	[1-0.43 0]
128	L	(3)	3623.64	0.004	87.4%	0.004	87.4%	119.8	31.5%	0.009	81.6%	66.65%	31.9%	37.0%	31.1%	[1-0.43 0]
129	L	(3)	3643.34	0.004	88.7%	0.004	88.7%	119.1	34.1%	0.009	81.8%	66.65%	32.0%	37.1%	30.8%	[1-0.43 0]
130	L	(3)	3664.21	0.004	87.5%	0.004	87.5%	119.8	31.7%	0.008	81.6%	66.65%	31.8%	37.1%	31.2%	[1-0.43 0]
131	L	(3)	3683.94	0.004	87.1%	0.004	87.1%	121.3	31.7%	0.008	81.1%	66.65%	31.3%	37.1%	31.7%	[1-0.43 0]
132	L	(3)	3703.65	0.004	87.0%	0.004	87.0%	119.4	31.7%	0.008	81.1%	66.65%	31.1%	37.8%	31.2%	[1-0.43 0]
133	L	(3)	3723.36	0.004	87.0%	0.004	87.0%	120.2	31.7%	0.008	81.0%	66.65%	31.0%	37.6%	31.5%	[1-0.43 0]
134	L	(3)	3744.23	0.004	86.7%	0.004	86.7%	119.0	31.7%	0.008	80.7%	66.65%	30.9%	37.8%	31.3%	[1-0.43 0]
135	L	(3)	3763.93	0.004	87.5%	0.004	87.5%	118.4	34.2%	0.008	80.6%	66.65%	31.1%	37.9%	31.0%	[1-0.43 0]
136	L	(3)	3783.61	0.003	87.3%	0.004	87.3%	116.6	34.1%	0.008	80.4%	66.65%	30.8%	38.7%	30.4%	[1-0.43 0]
137	L	(3)	3804.45	0.004	87.3%	0.004	87.3%	119.0	34.2%	0.008	80.4%	66.65%	31.1%	37.8%	31.1%	[1-0.43 0]
138	L	(3)	3824.15	0.003	86.7%	0.004	86.7%	112.2	34.9%	0.008	79.3%	66.65%	29.7%	40.2%	30.1%	[1-0.43 0]
139	L	(3)	3843.84	0.003	86.7%	0.004	86.7%	112.5	34.8%	0.008	79.4%	66.65%	30.1%	39.9%	30.1%	[1-0.43 0]
140	L	(3)	3863.53	0.003	86.6%	0.004	86.6%	113.5	34.7%	0.008	79.3%	66.65%	29.9%	39.8%	30.3%	[1-0.43 0]
141	L	(3)	3885.55	0.003	86.1%	0.004	86.1%	115.1	34.7%	0.008	78.8%	66.65%	29.6%	39.6%	30.8%	[1-0.43 0]
142	L	(3)	3904.10	0.003	86.2%	0.004	86.2%	114.0	34.8%	0.008	78.9%	66.65%	29.4%	40.1%	30.5%	[1-0.43 0]
143	L	(3)	3923.79	0.003	86.1%	0.004	86.1%	115.5	34.0%	0.008	79.1%	66.65%	29.5%	40.1%	30.5%	[1-0.43 0]
144	L	(3)	3944.66	0.003	86.3%	0.004	86.3%	116.7	34.1%	0.008	79.3%	66.65%	28.9%	40.4%	30.8%	[1-0.43 0]
145	L	(3)	3964.38	0.003	84.6%	0.004	84.6%	112.9	32.3%	0.008	78.2%	66.65%	27.9%	41.8%	30.3%	[1-0.43 0]
146	L	(3)	3984.10	0.003	85.4%	0.003	85.4%	111.8	32.5%	0.008	79.0%	66.65%	28.8%	41.2%	30.0%	[1-0.43 0]
147	L	(3)	4003.80	0.003	85.5%	0.004	85.5%	112.2	32.3%	0.008	79.1%	66.65%	29.2%	40.6%	30.1%	[1-0.43 0]
148	L	(3)	4024.67	0.003	86.8%	0.004	86.8%	115.4	32.3%	0.008	80.6%	66.65%	31.3%	38.2%	30.5%	[1-0.43 0]
149	L	(3)	4044.38	0.003	85.5%	0.003	85.5%	110.4	32.5%	0.008	79.1%	66.65%	30.1%	39.9%	30.0%	[1-0.43 0]
150	L	(3)	4064.10	0.003	86.9%	0.004	86.9%	113.3	34.3%	0.008	79.9%	66.65%	30.2%	39.5%	30.3%	[1-0.43 0]
151	L	(3)	4084.95	0.003	84.6%	0.003	84.6%	101.4	32.5%	0.008	78.1%	64.49%	28.8%	44.2%	27.1%	[1-0.43 0]
152	L	(3)	4104.64	0.002	84.3%	0.003	84.3%	87.3	30.6%	0.008	78.6%	64.49%	26.9%	49.7%	23.4%	[1-0.43 0]
153	L	(3)	4124.33	0.002	84.3%	0.002	84.3%	76.6	27.6%	0.007	79.6%	64.49%	25.2%	54.3%	20.5%	[1-0.43 0]
154	L	(3)	4145.19	0.002	85.2%	0.002	85.2%	68.8	24.0%	0.007	81.7%	64.49%	25.6%	56.8%	17.6%	[1-0.43 0]
155	L	(3)	4164.92	0.001	85.4%	0.002	85.4%	56.0	19.1%	0.007	83.2%	64.49%	24.8%	61.0%	14.2%	[1-0.43 0]
156	L	(3)	4184.62	0.001	85.6%	0.002	85.6%	56.5	19.2%	0.007	83.4%	64.49%	24.8%	60.8%	14.4%	[1-0.43 0]
157	L	(3)	4205.51	0.001	85.9%	0.002	85.9%	58.5	19.2%	0.007	83.7%	64.49%	25.1%	60.1%	14.8%	[1-0.43 0]
158	L	(3)	4224.05	0.002	82.7%	0.002	82.7%	59.2	19.1%	0.007	80.5%	62.33%	24.6%	60.5%	14.9%	[1-0.43 0]
159	L	(3)	4243.76	0.002	82.0%	0.002	82.0%	64.5	19.2%	0.007	79.7%	61.04%	23.7%	60.0%	16.3%	[1-0.43 0]
160	L	(3)	4264.64	0.002	82.4%	0.002	82.4%	70.9	19.2%	0.007	80.1%	61.04%	23.3%	58.6%	18.1%	[1-0.43 0]
161	L	(3)	4284.34	0.002	82.8%	0.002	82.8%	75.4	19.2%	0.007	80.5%	61.04%	22.6%	58.2%	19.2%	[1-0.43 0]
162	L	(3)	4304.04	0.002	83.2%	0.003	83.2%	79.4	19.3%	0.007	80.9%	61.04%	21.5%	58.2%	20.3%	[1-0.43 0]
163	L	(3)	4323.74	0.002	83.2%	0.003	83.2%	82.6	19.3%	0.007	81.0%	61.04%	21.1%	57.6%	21.2%	[1-0.43 0]
164	L	(3)	4344.62	0.002	82.9%	0.003	82.9%	83.1	19.2%	0.007	80.7%	61.04%	21.2%	57.3%	21.5%	[1-0.43 0]
165	L	(3)	4364.31	0.002	83.1%	0.003	83.1%	82.0	19.2%	0.007	80.9%	61.04%	21.2%	57.6%	21.2%	[1-0.43 0]
166	L	(3)	4384.00	0.002	83.2%	0.003	83.2%	82.8	19.3%	0.007	80.9%	61.04%	21.5%	57.2%	21.3%	[1-0.43 0]
167	L	(3)	4404.87	0.002	83.6%	0.003	83.6%	83.4	19.5%	0.007	81.3%	61.04%	21.9%	56.6%	21.5%	[1-0.43 0]
168	L	(3)	4423.41	0.002	76.5%	0.003	76.5%	86.1	19.9%	0.008	73.8%	58.88%	22.2%	55.8%	22.1%	[1-0.43 0]
169	L	(3)	4444.31	0.002	76.6%	0.003	76.6%	86.1	19.7%	0.008	74.1%	58.88%	21.9%	56.1%	22.0%	[1-0.43 0]
170	L	(3)	4464.03	0.002	76.9%	0.003	76.9%	86.3	19.4%	0.008	74.4%	58.88%	21.6%	56.4%	22.0%	[1-0.43 0]
171	L	(3)	4483.73	0.002	77.0%	0.003	77.0%	85.4	19.1%	0.008	74.6%	58.88%	21.4%	56.8%	21.8%	[1-0.43 0]
172	L	(3)	4503.45	0.002	77.1%	0.003	77.1%	85.1	18.7%	0.008	74.8%	58.88%	21.3%	57.0%	21.7%	[1-0.43 0]
173	L	(3)	4524.37	0.003	71.2%	0.004	71.2%	106.2	18.3%	0.009	68.8%	57.59%	23.9%	47.6%	28.5%	[1-0.43 0]
