[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
327	L	(3)	6647.41	0.009	28.1%	0.016	28.1%	74.9	7.8%	0.032	27.0%	24.78%	27.9%	53.3%	18.8%	[1-0.43 0]
328	L	(3)	6667.11	0.009	27.9%	0.016	27.9%	76.0	7.7%	0.032	26.9%	24.64%	27.6%	53.1%	19.3%	[1-0.43 0]
329	L	(3)	6686.79	0.009	28.0%	0.016	28.0%	76.9	7.5%	0.032	27.0%	24.64%	27.1%	53.3%	19.6%	[1-0.43 0]
330	L	(3)	6706.51	0.009	28.1%	0.017	28.1%	77.3	7.5%	0.032	27.1%	24.64%	27.2%	53.0%	19.8%	[1-0.43 0]
331	L	(3)	6727.64	0.009	28.1%	0.017	28.1%	80.7	8.3%	0.032	26.9%	24.52%	27.2%	52.2%	20.6%	[1-0.43 0]
332	L	(3)	6747.34	0.010	28.2%	0.018	28.2%	84.3	8.6%	0.032	26.8%	24.52%	28.1%	50.4%	21.5%	[1-0.43 0]
333	L	(3)	6767.04	0.010	28.0%	0.018	28.0%	82.0	8.6%	0.032	26.7%	24.40%	28.3%	51.1%	20.6%	[1-0.43 0]
334	L	(3)	6786.74	0.009	28.0%	0.017	28.0%	78.4	8.3%	0.032	26.8%	24.40%	28.0%	52.5%	19.5%	[1-0.43 0]
335	L	(3)	6807.60	0.010	27.8%	0.018	27.8%	82.3	9.0%	0.033	26.3%	24.29%	29.7%	50.1%	20.2%	[1-0.43 0]
336	L	(3)	6827.31	0.009	27.6%	0.017	27.6%	77.2	7.9%	0.033	26.5%	24.29%	29.3%	52.0%	18.7%	[1-0.43 0]
337	L	(3)	6846.99	0.009	27.8%	0.017	27.8%	74.8	8.1%	0.032	26.6%	24.29%	28.8%	53.1%	18.1%	[1-0.43 0]
338	L	(3)	6867.86	0.009	27.8%	0.017	27.8%	76.0	8.2%	0.032	26.6%	24.29%	28.7%	52.8%	18.5%	[1-0.43 0]
339	L	(3)	6887.56	0.009	27.9%	0.018	27.9%	80.0	9.2%	0.033	26.4%	24.29%	30.7%	49.8%	19.5%	[1-0.43 0]
340	L	(3)	6907.27	0.009	28.1%	0.017	28.1%	76.5	9.1%	0.032	26.5%	24.29%	29.6%	51.6%	18.8%	[1-0.43 0]
341	L	(3)	6926.98	0.009	28.0%	0.018	28.0%	79.2	9.4%	0.033	26.4%	24.29%	31.4%	49.2%	19.5%	[1-0.43 0]
342	L	(3)	6947.85	0.009	27.9%	0.017	27.9%	77.4	8.7%	0.032	26.5%	24.29%	30.4%	50.6%	19.0%	[1-0.43 0]
343	L	(3)	6967.55	0.009	27.9%	0.018	27.9%	79.8	9.1%	0.032	26.4%	24.29%	31.0%	49.5%	19.5%	[1-0.43 0]
344	L	(3)	6987.27	0.009	27.6%	0.017	27.6%	77.4	8.1%	0.032	26.4%	24.18%	29.0%	52.2%	18.9%	[1-0.43 0]
345	L	(3)	7006.99	0.009	27.5%	0.017	27.5%	76.8	7.4%	0.032	26.5%	24.18%	28.3%	52.8%	18.9%	[1-0.43 0]
346	L	(3)	7027.87	0.009	27.8%	0.017	27.8%	77.5	8.1%	0.031	26.6%	24.18%	27.4%	53.4%	19.2%	[1-0.43 0]
347	L	(3)	7047.56	0.009	27.9%	0.018	27.9%	80.0	8.5%	0.031	26.6%	24.18%	27.4%	52.8%	19.8%	[1-0.43 0]
348	L	(3)	7067.24	0.009	28.1%	0.018	28.1%	79.7	8.9%	0.031	26.6%	24.18%	27.8%	52.3%	19.9%	[1-0.43 0]
349	L	(3)	7088.10	0.009	28.0%	0.018	28.0%	80.0	8.9%	0.031	26.6%	24.18%	28.2%	51.9%	19.9%	[1-0.43 0]
350	L	(3)	7107.79	0.009	28.0%	0.018	28.0%	81.0	8.9%	0.032	26.5%	24.07%	28.1%	51.7%	20.2%	[1-0.43 0]
351	L	(3)	7127.49	0.009	28.0%	0.018	28.0%	81.2	8.9%	0.031	26.5%	24.07%	28.1%	51.6%	20.3%	[1-0.43 0]
352	L	(3)	7147.18	0.009	28.1%	0.018	28.1%	80.4	8.6%	0.031	26.7%	24.07%	27.6%	52.1%	20.2%	[1-0.43 0]
353	L	(3)	7168.06	0.009	28.1%	0.019	28.1%	83.9	8.7%	0.031	26.7%	24.07%	28.0%	51.1%	21.0%	[1-0.43 0]
354	L	(3)	7187.76	0.010	28.2%	0.020	28.2%	86.8	9.3%	0.031	26.6%	24.07%	28.6%	49.6%	21.9%	[1-0.43 0]
