[#]	rt(s)	Dt(s)	Det1	Det2	Det3	Det4	Det5	Det6	REAR	RearL	FrontL	FRONT	FrontR	RearR	Det1_cps	Det2_cps	Det3_cps	Det4_cps	Det5_cps	Det6_cps	REAR_cps	RearL_cps	FrontL_cps	FRONT_cps	FrontR_cps	RearR_cps
0	1.19	1.19	0000000001	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000001	0000000001	0000000000	0000000001	8.3881E-01	0.0000E+00	0.0000E+00	8.3881E-01	0.0000E+00	8.3881E-01	0.0000E+00	0.0000E+00	8.3881E-01	8.3881E-01	0.0000E+00	8.3881E-01	
1	2.35	1.16	0000000003	0000000000	0000000002	0000000003	0000000001	0000000001	0000000000	0000000001	0000000001	0000000001	0000000002	0000000003	2.5852E+00	0.0000E+00	1.7235E+00	2.5852E+00	8.6175E-01	8.6175E-01	0.0000E+00	8.6175E-01	8.6175E-01	8.6175E-01	1.7235E+00	2.5852E+00	
2	3.51	1.16	0000000004	0000000002	0000000003	0000000003	0000000003	0000000002	0000000001	0000000003	0000000003	0000000007	0000000002	0000000004	3.4458E+00	1.7229E+00	2.5844E+00	2.5844E+00	2.5844E+00	1.7229E+00	8.6145E-01	2.5844E+00	2.5844E+00	6.0302E+00	1.7229E+00	3.4458E+00	
3	4.67	1.16	0000000000	0000000005	0000000003	0000000003	0000000001	0000000001	0000000000	0000000001	0000000003	0000000003	0000000007	0000000002	0.0000E+00	4.3085E+00	2.5851E+00	2.5851E+00	8.6169E-01	8.6169E-01	0.0000E+00	8.6169E-01	2.5851E+00	2.5851E+00	6.0319E+00	1.7234E+00	
4	5.83	1.15	0000000004	0000000000	0000000005	0000000006	0000000003	0000000003	0000000002	0000000002	0000000002	0000000005	0000000003	0000000001	3.4681E+00	0.0000E+00	4.3351E+00	5.2021E+00	2.6010E+00	2.6010E+00	1.7340E+00	1.7340E+00	1.7340E+00	4.3351E+00	2.6010E+00	8.6701E-01	
5	6.98	1.15	0000000001	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000002	0000000000	0000000001	0000000001	0000000001	8.6666E-01	0.0000E+00	8.6666E-01	8.6666E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7333E+00	0.0000E+00	8.6666E-01	8.6666E-01	8.6666E-01	
6	8.14	1.16	0000000002	0000000002	0000000002	0000000002	0000000000	0000000003	0000000000	0000000000	0000000001	0000000003	0000000001	0000000004	1.7234E+00	1.7234E+00	1.7234E+00	1.7234E+00	0.0000E+00	2.5851E+00	0.0000E+00	0.0000E+00	8.6171E-01	2.5851E+00	8.6171E-01	3.4468E+00	
7	9.30	1.16	0000000001	0000000003	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000005	0000000000	0000000001	8.6231E-01	2.5869E+00	0.0000E+00	8.6231E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	4.3115E+00	0.0000E+00	8.6231E-01	
8	10.47	1.17	0000000002	0000000002	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000004	0000000001	1.7139E+00	1.7139E+00	8.5695E-01	8.5695E-01	8.5695E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.5695E-01	0.0000E+00	3.4278E+00	8.5695E-01	
9	11.63	1.16	0000000000	0000000004	0000000002	0000000000	0000000002	0000000003	0000000001	0000000000	0000000000	0000000002	0000000002	0000000008	0.0000E+00	3.4462E+00	1.7231E+00	0.0000E+00	1.7231E+00	2.5847E+00	8.6156E-01	0.0000E+00	0.0000E+00	1.7231E+00	1.7231E+00	6.8924E+00	
