[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
175	L	(6)	3523.52	0.168	8.3%	0.165	8.3%	26.3	6.3%	1.780	5.4%	4.97%	56.9%	38.6%	4.5%	[1-0.36 2]
176	L	(6)	3543.22	0.165	8.8%	0.163	8.8%	25.9	7.0%	1.773	5.4%	4.95%	56.8%	38.8%	4.4%	[1-0.26 2]
177	L	(6)	3564.07	0.161	8.6%	0.160	8.6%	25.1	6.7%	1.783	5.3%	4.93%	57.0%	38.9%	4.1%	[1-0.31 2]
178	L	(6)	3583.77	0.162	8.1%	0.161	8.1%	25.3	6.1%	1.781	5.3%	4.92%	56.9%	38.9%	4.2%	[1-0.28 2]
179	L	(6)	3603.46	0.162	7.9%	0.162	7.9%	25.2	5.8%	1.781	5.3%	4.91%	57.5%	38.3%	4.2%	[1-0.17 2]
180	L	(6)	3623.17	0.160	7.8%	0.161	7.8%	25.0	5.7%	1.780	5.3%	4.90%	57.7%	38.1%	4.2%	[1-0.17 2]
181	L	(6)	3644.04	0.161	7.1%	0.162	7.1%	25.0	4.7%	1.785	5.3%	4.88%	57.9%	38.0%	4.1%	[1-0.20 2]
182	L	(6)	3663.74	0.162	7.2%	0.165	7.2%	25.2	4.9%	1.785	5.3%	4.87%	58.2%	37.6%	4.2%	[1-0.13 2]
183	L	(6)	3683.43	0.166	7.4%	0.170	7.4%	25.6	5.3%	1.798	5.2%	4.85%	58.2%	37.5%	4.3%	[1-0.29 2]
184	L	(6)	3704.29	0.163	7.4%	0.168	7.4%	25.1	5.3%	1.800	5.2%	4.84%	58.0%	37.8%	4.2%	[1-0.35 2]
185	L	(6)	3724.00	0.164	7.7%	0.170	7.7%	25.2	5.7%	1.807	5.2%	4.82%	58.5%	37.3%	4.2%	[1-0.35 2]
186	L	(6)	3743.70	0.165	8.2%	0.172	8.2%	25.4	6.3%	1.806	5.2%	4.81%	58.5%	37.2%	4.3%	[1-0.39 2]
187	L	(6)	3763.40	0.166	8.3%	0.174	8.3%	25.4	6.4%	1.816	5.2%	4.80%	59.2%	36.5%	4.3%	[1-0.39 2]
188	L	(6)	3784.28	0.163	8.4%	0.172	8.4%	24.8	6.6%	1.827	5.2%	4.77%	59.5%	36.4%	4.1%	[1-0.36 2]
189	L	(6)	3803.98	0.163	8.2%	0.172	8.2%	24.7	6.3%	1.832	5.2%	4.76%	59.4%	36.5%	4.1%	[1-0.41 2]
190	L	(6)	3823.68	0.164	7.7%	0.175	7.7%	24.9	5.7%	1.830	5.2%	4.75%	59.4%	36.4%	4.2%	[1-0.41 2]
191	L	(6)	3843.38	0.164	7.8%	0.175	7.8%	25.0	5.8%	1.828	5.2%	4.75%	59.5%	36.2%	4.2%	[1-0.44 2]
192	L	(6)	3864.26	0.162	7.4%	0.174	7.4%	24.8	5.2%	1.809	5.2%	4.75%	58.9%	36.9%	4.2%	[1-0.44 2]
193	L	(6)	3883.95	0.159	7.2%	0.172	7.2%	24.7	5.0%	1.795	5.2%	4.75%	58.6%	37.3%	4.1%	[1-0.44 2]
194	L	(6)	3903.67	0.162	7.1%	0.176	7.1%	25.2	4.9%	1.787	5.2%	4.75%	58.7%	37.1%	4.2%	[1-0.46 2]
195	L	(6)	3924.54	0.159	7.6%	0.173	7.6%	24.9	5.6%	1.769	5.2%	4.75%	58.1%	37.8%	4.1%	[1-0.46 2]
196	L	(6)	3944.22	0.159	7.7%	0.174	7.7%	25.1	5.7%	1.763	5.2%	4.75%	58.3%	37.6%	4.1%	[1-0.46 2]
197	L	(6)	3963.90	0.157	8.1%	0.172	8.1%	24.8	6.2%	1.750	5.2%	4.75%	58.0%	38.0%	4.1%	[1-0.46 2]
198	L	(6)	3983.60	0.159	8.0%	0.176	8.0%	25.3	6.1%	1.747	5.2%	4.75%	58.4%	37.4%	4.2%	[1-0.46 2]
199	L	(6)	4004.46	0.156	8.3%	0.173	8.3%	25.0	6.4%	1.736	5.2%	4.75%	58.2%	37.7%	4.1%	[1-0.46 2]
200	L	(6)	4024.16	0.154	8.1%	0.173	8.1%	24.8	6.2%	1.732	5.2%	4.74%	58.4%	37.5%	4.1%	[1-0.44 2]
201	L	(6)	4043.88	0.155	8.0%	0.174	8.0%	25.0	6.0%	1.722	5.2%	4.74%	58.3%	37.6%	4.1%	[1-0.44 2]
202	L	(6)	4064.75	0.155	8.2%	0.176	8.2%	25.2	6.3%	1.715	5.2%	4.74%	58.5%	37.4%	4.2%	[1-0.44 2]
203	L	(6)	4084.48	0.153	8.5%	0.173	8.5%	24.9	6.7%	1.704	5.2%	4.74%	58.2%	37.7%	4.1%	[1-0.44 2]
204	L	(6)	4104.20	0.151	8.4%	0.173	8.4%	24.8	6.5%	1.694	5.2%	4.74%	58.1%	37.9%	4.1%	[1-0.44 2]
205	L	(6)	4123.91	0.150	8.7%	0.172	8.7%	24.7	6.9%	1.686	5.2%	4.74%	58.1%	37.9%	4.0%	[1-0.44 2]
206	L	(6)	4144.78	0.145	8.8%	0.166	8.8%	24.0	7.1%	1.675	5.2%	4.74%	57.9%	38.3%	3.8%	[1-0.44 2]
207	L	(6)	4164.50	0.144	8.4%	0.166	8.4%	23.9	6.6%	1.666	5.2%	4.74%	57.8%	38.3%	3.9%	[1-0.44 2]
208	L	(6)	4184.19	0.145	7.9%	0.169	7.9%	24.3	6.0%	1.657	5.2%	4.74%	57.8%	38.2%	4.0%	[1-0.44 2]
209	L	(6)	4205.05	0.141	8.4%	0.165	8.4%	23.8	6.6%	1.648	5.2%	4.74%	57.7%	38.5%	3.8%	[1-0.44 2]
210	L	(6)	4224.75	0.139	8.2%	0.163	8.2%	23.6	6.3%	1.639	5.2%	4.74%	57.6%	38.6%	3.8%	[1-0.44 2]
211	L	(6)	4244.44	0.142	7.9%	0.167	7.9%	24.2	6.0%	1.629	5.2%	4.74%	57.5%	38.5%	4.0%	[1-0.44 2]
212	L	(6)	4264.14	0.144	7.9%	0.171	7.9%	24.6	5.9%	1.626	5.2%	4.74%	57.8%	38.1%	4.1%	[1-0.44 2]
213	L	(6)	4285.01	0.142	8.2%	0.169	8.2%	24.4	6.3%	1.619	5.2%	4.74%	57.8%	38.2%	4.1%	[1-0.44 2]
214	L	(6)	4304.70	0.143	7.9%	0.171	7.9%	24.6	5.9%	1.619	5.2%	4.74%	58.4%	37.5%	4.1%	[1-0.44 2]
215	L	(6)	4324.41	0.142	7.5%	0.170	7.5%	24.4	5.4%	1.610	5.2%	4.74%	58.3%	37.7%	4.1%	[1-0.44 2]
216	L	(6)	4345.27	0.139	7.6%	0.168	7.6%	24.0	5.6%	1.609	5.2%	4.74%	58.6%	37.5%	3.9%	[1-0.44 2]
217	L	(6)	4364.99	0.135	8.0%	0.163	8.0%	23.4	6.1%	1.598	5.2%	4.74%	58.4%	37.9%	3.7%	[1-0.44 2]
218	L	(6)	4384.71	0.134	8.3%	0.163	8.3%	23.4	6.5%	1.587	5.2%	4.74%	58.2%	38.1%	3.7%	[1-0.44 2]
219	L	(6)	4404.43	0.133	8.7%	0.163	8.7%	23.6	7.0%	1.572	5.2%	4.74%	57.6%	38.7%	3.8%	[1-0.44 2]
220	L	(6)	4425.31	0.136	9.0%	0.167	9.0%	24.1	7.3%	1.568	5.2%	4.74%	57.9%	38.2%	3.9%	[1-0.44 2]
221	L	(6)	4445.02	0.136	9.5%	0.168	9.5%	24.3	7.9%	1.559	5.2%	4.74%	57.7%	38.3%	4.0%	[1-0.44 2]
222	L	(6)	4464.72	0.135	9.1%	0.167	9.1%	24.1	7.5%	1.553	5.2%	4.74%	57.7%	38.4%	3.9%	[1-0.44 2]
223	L	(6)	4484.42	0.131	8.9%	0.163	8.9%	23.5	7.2%	1.552	5.2%	4.74%	58.0%	38.2%	3.8%	[1-0.44 2]
224	L	(6)	4505.30	0.130	8.6%	0.163	8.6%	23.4	6.9%	1.547	5.2%	4.74%	58.2%	38.1%	3.7%	[1-0.44 2]
225	L	(6)	4525.01	0.130	8.9%	0.163	8.9%	23.5	7.2%	1.541	5.2%	4.74%	58.2%	38.1%	3.7%	[1-0.44 2]
226	L	(6)	4544.69	0.129	8.5%	0.163	8.5%	23.4	6.7%	1.533	5.2%	4.74%	58.0%	38.3%	3.7%	[1-0.44 2]
227	L	(6)	4564.40	0.132	8.6%	0.168	8.6%	24.1	6.9%	1.528	5.2%	4.74%	58.2%	37.8%	3.9%	[1-0.44 2]
228	L	(6)	4585.26	0.135	8.5%	0.172	8.5%	24.8	6.7%	1.518	5.2%	4.74%	58.1%	37.8%	4.1%	[1-0.44 2]
229	L	(6)	4604.96	0.138	8.4%	0.177	8.4%	25.4	6.6%	1.512	5.2%	4.74%	58.2%	37.5%	4.3%	[1-0.44 2]
230	L	(6)	4624.68	0.139	8.2%	0.179	8.2%	25.6	6.3%	1.509	5.2%	4.74%	58.5%	37.1%	4.4%	[1-0.44 2]
231	L	(6)	4645.54	0.140	8.2%	0.181	8.2%	25.8	6.3%	1.508	5.2%	4.74%	58.9%	36.7%	4.4%	[1-0.44 2]
232	L	(6)	4665.27	0.135	8.1%	0.175	8.1%	25.0	6.2%	1.500	5.2%	4.74%	58.7%	37.1%	4.2%	[1-0.44 2]
233	L	(6)	4684.98	0.135	8.1%	0.176	8.1%	25.1	6.2%	1.494	5.2%	4.74%	58.7%	37.1%	4.2%	[1-0.44 2]
234	L	(6)	4704.71	0.133	8.4%	0.174	8.4%	24.9	6.6%	1.489	5.2%	4.74%	58.8%	37.1%	4.1%	[1-0.44 2]
235	L	(6)	4725.58	0.129	8.2%	0.169	8.2%	24.2	6.3%	1.480	5.2%	4.74%	58.5%	37.6%	3.9%	[1-0.44 2]
236	L	(6)	4745.28	0.128	8.1%	0.168	8.1%	24.1	6.2%	1.469	5.2%	4.74%	58.1%	38.0%	3.9%	[1-0.44 2]
237	L	(6)	4764.98	0.131	7.9%	0.173	7.9%	24.8	6.0%	1.462	5.2%	4.74%	58.2%	37.7%	4.1%	[1-0.44 2]
238	L	(6)	4784.67	0.129	8.0%	0.172	8.0%	24.7	6.1%	1.452	5.2%	4.74%	57.9%	38.0%	4.1%	[1-0.44 2]
239	L	(6)	4805.54	0.131	7.5%	0.176	7.5%	25.2	5.4%	1.451	5.2%	4.74%	58.3%	37.4%	4.3%	[1-0.44 2]
240	L	(6)	4825.25	0.133	8.1%	0.179	8.1%	25.7	6.3%	1.445	5.2%	4.74%	58.3%	37.3%	4.4%	[1-0.44 2]
241	L	(6)	4844.93	0.132	8.0%	0.178	8.0%	25.5	6.1%	1.442	5.2%	4.74%	58.5%	37.2%	4.3%	[1-0.44 2]
242	L	(6)	4865.81	0.132	8.0%	0.179	8.0%	25.6	6.1%	1.436	5.2%	4.74%	58.5%	37.1%	4.4%	[1-0.44 2]
243	L	(6)	4885.51	0.130	8.0%	0.176	8.0%	25.2	6.0%	1.433	5.2%	4.74%	58.6%	37.1%	4.3%	[1-0.42 2]
244	L	(6)	4905.20	0.126	8.1%	0.171	8.1%	24.5	6.2%	1.425	5.2%	4.74%	58.4%	37.6%	4.0%	[1-0.42 2]
245	L	(6)	4924.91	0.124	7.7%	0.170	7.7%	24.4	5.7%	1.417	5.2%	4.73%	58.1%	37.9%	4.0%	[1-0.42 2]
246	L	(6)	4945.78	0.122	7.8%	0.168	7.8%	24.1	5.8%	1.412	5.2%	4.73%	58.2%	37.9%	3.9%	[1-0.42 2]
247	L	(6)	4965.48	0.121	8.4%	0.167	8.4%	23.9	6.6%	1.405	5.2%	4.73%	58.0%	38.1%	3.8%	[1-0.42 2]
248	L	(6)	4985.18	0.122	8.5%	0.169	8.5%	24.2	6.7%	1.402	5.2%	4.73%	58.3%	37.9%	3.9%	[1-0.42 2]
249	L	(6)	5004.91	0.120	8.8%	0.167	8.8%	24.0	7.2%	1.392	5.2%	4.73%	57.8%	38.4%	3.8%	[1-0.42 2]
250	L	(6)	5025.79	0.122	8.5%	0.170	8.5%	24.3	6.7%	1.393	5.2%	4.73%	58.4%	37.7%	4.0%	[1-0.42 2]
251	L	(6)	5045.50	0.123	8.7%	0.173	8.7%	24.7	7.0%	1.385	5.2%	4.73%	58.2%	37.7%	4.1%	[1-0.42 2]
252	L	(6)	5065.22	0.124	8.5%	0.175	8.5%	25.0	6.8%	1.383	5.2%	4.73%	58.5%	37.3%	4.2%	[1-0.42 2]
253	L	(6)	5084.93	0.125	8.5%	0.176	8.5%	25.1	6.7%	1.378	5.2%	4.73%	58.6%	37.2%	4.2%	[1-0.42 2]
254	L	(6)	5105.83	0.121	8.3%	0.171	8.3%	24.4	6.5%	1.371	5.2%	4.73%	58.5%	37.5%	4.0%	[1-0.42 2]
255	L	(6)	5125.54	0.121	8.1%	0.173	8.1%	24.7	6.3%	1.365	5.2%	4.73%	58.4%	37.5%	4.1%	[1-0.42 2]
256	L	(6)	5145.24	0.124	8.0%	0.178	8.0%	25.4	6.1%	1.360	5.2%	4.73%	58.5%	37.2%	4.2%	[1-0.42 2]
257	L	(6)	5166.10	0.121	7.9%	0.173	7.9%	24.8	6.0%	1.356	5.2%	4.73%	58.5%	37.4%	4.1%	[1-0.42 2]
258	L	(6)	5185.77	0.121	7.7%	0.175	7.7%	25.0	5.7%	1.348	5.2%	4.73%	58.2%	37.7%	4.1%	[1-0.44 2]
259	L	(6)	5205.47	0.127	7.7%	0.183	7.7%	25.9	5.7%	1.356	5.1%	4.72%	58.5%	37.1%	4.4%	[1-0.47 2]
260	L	(6)	5225.16	0.129	8.1%	0.187	8.1%	26.2	6.3%	1.367	5.1%	4.70%	58.8%	36.7%	4.5%	[1-0.51 2]
261	L	(6)	5246.01	0.126	8.1%	0.183	8.1%	25.5	6.3%	1.366	5.1%	4.69%	58.8%	37.0%	4.3%	[1-0.46 2]
262	L	(6)	5265.73	0.128	8.0%	0.188	8.0%	26.0	6.2%	1.369	5.1%	4.68%	59.2%	36.5%	4.4%	[1-0.49 2]
263	L	(6)	5285.42	0.126	8.4%	0.186	8.4%	25.5	6.7%	1.375	5.1%	4.67%	59.7%	36.0%	4.3%	[1-0.49 2]
264	L	(6)	5306.30	0.127	8.3%	0.187	8.3%	25.6	6.5%	1.377	5.1%	4.67%	60.1%	35.6%	4.3%	[1-0.50 2]
265	L	(6)	5326.01	0.124	8.3%	0.184	8.3%	25.2	6.5%	1.369	5.1%	4.67%	60.1%	35.7%	4.2%	[1-0.50 2]
266	L	(6)	5345.73	0.125	8.1%	0.186	8.1%	25.3	6.3%	1.372	5.1%	4.67%	60.8%	34.9%	4.3%	[1-0.50 2]
267	L	(6)	5365.45	0.123	8.3%	0.183	8.3%	25.0	6.5%	1.365	5.1%	4.67%	60.6%	35.2%	4.2%	[1-0.50 2]
268	L	(6)	5386.32	0.123	8.0%	0.184	8.0%	25.1	6.2%	1.361	5.1%	4.67%	60.7%	35.0%	4.3%	[1-0.50 2]
269	L	(6)	5406.04	0.122	8.3%	0.184	8.3%	25.1	6.6%	1.354	5.1%	4.67%	60.6%	35.2%	4.2%	[1-0.50 2]
270	L	(6)	5425.74	0.120	8.2%	0.181	8.2%	24.8	6.4%	1.348	5.1%	4.67%	60.5%	35.4%	4.1%	[1-0.50 2]
271	L	(6)	5445.44	0.120	8.0%	0.181	8.0%	24.9	6.1%	1.339	5.1%	4.67%	60.2%	35.8%	4.1%	[1-0.49 2]
272	L	(6)	5466.31	0.117	7.5%	0.178	7.5%	24.5	5.4%	1.329	5.1%	4.67%	59.8%	36.3%	4.0%	[1-0.49 2]
273	L	(6)	5486.00	0.117	7.5%	0.178	7.5%	24.4	5.5%	1.326	5.1%	4.67%	59.8%	36.3%	3.9%	[1-0.49 2]
274	L	(6)	5505.71	0.118	7.1%	0.180	7.1%	24.7	4.9%	1.323	5.1%	4.67%	60.0%	36.0%	4.0%	[1-0.49 2]
275	L	(6)	5526.56	0.114	6.9%	0.175	6.9%	24.0	4.7%	1.319	5.1%	4.67%	59.9%	36.2%	3.9%	[1-0.49 2]
276	L	(6)	5546.25	0.115	7.1%	0.177	7.1%	24.2	4.9%	1.315	5.1%	4.67%	60.0%	36.1%	4.0%	[1-0.49 2]
277	L	(6)	5565.96	0.116	7.3%	0.179	7.3%	24.5	5.3%	1.313	5.1%	4.67%	60.2%	35.8%	4.0%	[1-0.49 2]
278	L	(6)	5585.69	0.116	7.8%	0.180	7.8%	24.6	5.9%	1.309	5.1%	4.67%	60.2%	35.8%	4.1%	[1-0.49 2]
279	L	(6)	5606.56	0.113	8.3%	0.176	8.3%	24.0	6.6%	1.302	5.1%	4.67%	60.0%	36.0%	4.0%	[1-0.49 2]
280	L	(6)	5626.30	0.113	8.7%	0.177	8.7%	24.3	7.0%	1.297	5.1%	4.67%	59.8%	36.1%	4.0%	[1-0.49 2]
281	L	(6)	5646.01	0.110	8.8%	0.173	8.8%	23.7	7.1%	1.289	5.1%	4.67%	59.5%	36.7%	3.9%	[1-0.49 2]
282	L	(6)	5665.73	0.107	8.7%	0.169	8.7%	23.3	7.1%	1.282	5.1%	4.67%	59.3%	36.9%	3.8%	[1-0.49 2]
283	L	(6)	5686.61	0.108	8.0%	0.171	8.0%	23.5	6.1%	1.276	5.1%	4.67%	59.2%	37.0%	3.8%	[1-0.49 2]
284	L	(6)	5706.31	0.106	8.3%	0.169	8.3%	23.3	6.5%	1.271	5.1%	4.67%	59.1%	37.2%	3.7%	[1-0.49 2]
285	L	(6)	5726.01	0.107	8.2%	0.170	8.2%	23.5	6.4%	1.267	5.1%	4.67%	59.2%	37.1%	3.7%	[1-0.49 2]
286	L	(6)	5745.71	0.105	8.2%	0.167	8.2%	23.0	6.4%	1.265	5.1%	4.67%	59.3%	37.1%	3.6%	[1-0.49 2]
287	L	(6)	5766.63	0.108	7.9%	0.173	7.9%	23.8	6.0%	1.264	5.1%	4.67%	59.6%	36.7%	3.8%	[1-0.50 2]
288	L	(6)	5786.32	0.107	7.8%	0.172	7.8%	23.6	5.9%	1.262	5.1%	4.67%	59.8%	36.5%	3.7%	[1-0.50 2]
289	L	(6)	5806.02	0.108	7.2%	0.175	7.2%	23.9	5.1%	1.258	5.1%	4.67%	59.9%	36.3%	3.8%	[1-0.50 2]
290	L	(6)	5826.89	0.106	7.3%	0.171	7.3%	23.4	5.2%	1.252	5.1%	4.67%	59.7%	36.6%	3.7%	[1-0.50 2]
291	L	(6)	5846.59	0.108	7.0%	0.175	7.0%	24.0	4.7%	1.248	5.1%	4.67%	59.8%	36.4%	3.8%	[1-0.50 2]
292	L	(6)	5866.29	0.105	7.1%	0.170	7.1%	23.4	5.0%	1.240	5.1%	4.67%	59.5%	36.8%	3.7%	[1-0.50 2]
293	L	(6)	5885.99	0.104	7.1%	0.170	7.1%	23.4	4.9%	1.234	5.1%	4.67%	59.3%	37.0%	3.7%	[1-0.50 2]
294	L	(6)	5906.85	0.105	7.0%	0.172	7.0%	23.6	4.8%	1.232	5.1%	4.67%	59.4%	36.8%	3.7%	[1-0.50 2]
295	L	(6)	5926.55	0.106	7.2%	0.175	7.2%	24.0	5.0%	1.233	5.1%	4.67%	60.0%	36.2%	3.9%	[1-0.50 2]
296	L	(6)	5946.25	0.104	7.6%	0.172	7.6%	23.6	5.6%	1.229	5.1%	4.67%	59.9%	36.3%	3.8%	[1-0.50 2]
297	L	(6)	5967.11	0.106	7.5%	0.175	7.5%	23.9	5.5%	1.228	5.1%	4.67%	60.1%	36.0%	3.8%	[1-0.50 2]
298	L	(6)	5986.81	0.104	8.0%	0.173	8.0%	23.6	6.1%	1.226	5.1%	4.67%	60.4%	35.9%	3.7%	[1-0.50 2]
299	L	(6)	6006.53	0.106	8.2%	0.176	8.2%	24.1	6.4%	1.219	5.1%	4.66%	60.2%	35.9%	3.9%	[1-0.49 2]
300	L	(6)	6026.23	0.104	7.9%	0.175	7.9%	23.9	6.1%	1.214	5.1%	4.66%	60.0%	36.1%	3.8%	[1-0.49 2]
301	L	(6)	6047.09	0.104	8.0%	0.175	8.0%	23.9	6.2%	1.211	5.1%	4.66%	60.2%	35.9%	3.9%	[1-0.49 2]
302	L	(6)	6066.80	0.105	8.2%	0.176	8.2%	24.0	6.4%	1.210	5.1%	4.66%	60.5%	35.5%	3.9%	[1-0.49 2]
303	L	(6)	6086.49	0.104	8.2%	0.175	8.2%	23.9	6.4%	1.203	5.1%	4.66%	60.2%	35.9%	4.0%	[1-0.49 2]
304	L	(6)	6106.20	0.101	8.4%	0.172	8.4%	23.5	6.7%	1.200	5.1%	4.66%	60.1%	36.1%	3.8%	[1-0.49 2]
305	L	(6)	6127.08	0.102	8.5%	0.173	8.5%	23.7	6.8%	1.193	5.1%	4.66%	59.9%	36.2%	3.9%	[1-0.49 2]
306	L	(6)	6146.78	0.101	8.2%	0.173	8.2%	23.7	6.5%	1.190	5.1%	4.66%	60.0%	36.2%	3.8%	[1-0.49 2]
307	L	(6)	6166.48	0.103	8.7%	0.176	8.7%	24.2	7.0%	1.183	5.1%	4.66%	59.8%	36.3%	4.0%	[1-0.49 2]
308	L	(6)	6187.34	0.105	8.4%	0.181	8.4%	24.8	6.7%	1.181	5.1%	4.66%	60.0%	35.8%	4.1%	[1-0.49 2]
309	L	(6)	6207.03	0.104	8.1%	0.180	8.1%	24.7	6.3%	1.176	5.1%	4.66%	60.0%	35.9%	4.1%	[1-0.49 2]
310	L	(6)	6226.73	0.104	8.2%	0.180	8.2%	24.7	6.3%	1.172	5.1%	4.66%	60.0%	35.9%	4.1%	[1-0.49 2]
311	L	(6)	6246.43	0.104	8.3%	0.181	8.3%	24.8	6.5%	1.169	5.1%	4.66%	59.9%	35.9%	4.1%	[1-0.49 2]
312	L	(6)	6267.31	0.102	8.2%	0.177	8.2%	24.2	6.4%	1.171	5.1%	4.66%	60.5%	35.5%	4.0%	[1-0.49 2]
313	L	(6)	6287.01	0.099	8.6%	0.172	8.6%	23.6	6.9%	1.161	5.1%	4.66%	59.8%	36.4%	3.8%	[1-0.49 2]
314	L	(6)	6306.72	0.101	8.7%	0.176	8.7%	24.1	7.0%	1.160	5.1%	4.66%	60.2%	35.8%	3.9%	[1-0.49 2]
315	L	(6)	6326.44	0.100	8.5%	0.176	8.5%	24.1	6.8%	1.154	5.1%	4.66%	59.9%	36.2%	3.9%	[1-0.49 2]
316	L	(6)	6347.31	0.099	8.7%	0.175	8.7%	24.0	7.0%	1.148	5.1%	4.66%	59.7%	36.4%	3.9%	[1-0.49 2]
317	L	(6)	6367.01	0.098	8.4%	0.174	8.4%	24.0	6.7%	1.142	5.1%	4.66%	59.4%	36.7%	3.9%	[1-0.49 2]
318	L	(6)	6386.70	0.098	8.2%	0.175	8.2%	24.0	6.5%	1.141	5.1%	4.66%	59.7%	36.4%	3.9%	[1-0.49 2]
319	L	(6)	6407.57	0.099	8.2%	0.176	8.2%	24.2	6.4%	1.133	5.1%	4.66%	59.2%	36.8%	3.9%	[1-0.49 2]
320	L	(6)	6427.26	0.098	7.9%	0.175	7.9%	24.1	6.0%	1.131	5.1%	4.66%	59.3%	36.8%	3.9%	[1-0.49 2]
321	L	(6)	6446.96	0.101	7.8%	0.181	7.8%	25.0	5.9%	1.126	5.1%	4.66%	59.2%	36.6%	4.2%	[1-0.49 2]
322	L	(6)	6466.66	0.100	7.8%	0.180	7.8%	24.8	5.9%	1.120	5.1%	4.66%	59.0%	36.9%	4.1%	[1-0.49 2]
323	L	(6)	6487.54	0.102	7.9%	0.185	7.9%	25.4	6.0%	1.119	5.1%	4.66%	59.3%	36.5%	4.2%	[1-0.49 2]
324	L	(6)	6507.23	0.100	7.8%	0.181	7.8%	24.9	5.9%	1.118	5.1%	4.66%	59.4%	36.5%	4.1%	[1-0.49 2]
325	L	(6)	6526.93	0.102	7.8%	0.184	7.8%	25.3	5.9%	1.116	5.1%	4.66%	59.6%	36.2%	4.2%	[1-0.49 2]
326	L	(6)	6547.79	0.101	7.5%	0.183	7.5%	25.1	5.4%	1.114	5.1%	4.66%	59.6%	36.2%	4.2%	[1-0.49 2]
327	L	(6)	6567.50	0.103	7.2%	0.187	7.2%	25.6	5.1%	1.111	5.1%	4.66%	59.8%	36.0%	4.3%	[1-0.49 2]
328	L	(6)	6587.21	0.100	7.2%	0.182	7.2%	25.1	5.0%	1.103	5.1%	4.66%	59.3%	36.6%	4.1%	[1-0.49 2]
329	L	(6)	6606.94	0.098	7.6%	0.181	7.6%	24.9	5.6%	1.099	5.1%	4.66%	59.1%	36.8%	4.1%	[1-0.49 2]
330	L	(6)	6627.82	0.098	7.8%	0.181	7.8%	24.8	5.9%	1.098	5.1%	4.66%	59.4%	36.5%	4.1%	[1-0.49 2]
331	L	(6)	6647.53	0.097	8.3%	0.178	8.3%	24.5	6.5%	1.095	5.1%	4.66%	59.4%	36.6%	4.0%	[1-0.49 2]
332	L	(6)	6667.22	0.097	8.4%	0.179	8.4%	24.6	6.7%	1.093	5.1%	4.66%	59.4%	36.6%	4.0%	[1-0.49 2]
333	L	(6)	6686.93	0.099	8.3%	0.184	8.3%	25.2	6.6%	1.090	5.1%	4.66%	59.6%	36.2%	4.2%	[1-0.49 2]
334	L	(6)	6707.79	0.099	7.6%	0.184	7.6%	25.3	5.6%	1.083	5.1%	4.66%	59.3%	36.5%	4.2%	[1-0.49 2]
335	L	(6)	6727.47	0.098	7.6%	0.183	7.6%	25.2	5.7%	1.079	5.1%	4.66%	59.1%	36.7%	4.2%	[1-0.49 2]
336	L	(6)	6747.15	0.096	7.2%	0.180	7.2%	24.8	5.1%	1.075	5.1%	4.66%	58.9%	37.0%	4.0%	[1-0.49 2]
337	L	(6)	6768.01	0.094	7.0%	0.176	7.0%	24.3	4.7%	1.070	5.1%	4.66%	58.7%	37.4%	3.9%	[1-0.49 2]
338	L	(6)	6787.72	0.093	7.1%	0.175	7.1%	24.1	4.9%	1.070	5.1%	4.66%	59.0%	37.2%	3.8%	[1-0.49 2]
339	L	(6)	6807.42	0.091	7.4%	0.171	7.4%	23.5	5.4%	1.071	5.1%	4.66%	59.3%	37.0%	3.7%	[1-0.49 2]
340	L	(6)	6827.12	0.091	7.5%	0.172	7.5%	23.6	5.5%	1.068	5.1%	4.66%	59.3%	37.0%	3.7%	[1-0.49 2]
341	L	(6)	6847.98	0.092	7.8%	0.175	7.8%	24.1	5.9%	1.065	5.1%	4.66%	59.3%	36.8%	3.9%	[1-0.49 2]
342	L	(6)	6867.70	0.089	8.1%	0.171	8.1%	23.4	6.2%	1.062	5.1%	4.66%	59.2%	37.1%	3.7%	[1-0.49 2]
343	L	(6)	6887.41	0.089	8.3%	0.170	8.3%	23.3	6.5%	1.057	5.1%	4.66%	59.0%	37.3%	3.7%	[1-0.49 2]
344	L	(6)	6907.13	0.089	8.0%	0.171	8.0%	23.5	6.2%	1.052	5.1%	4.66%	58.9%	37.3%	3.8%	[1-0.49 2]
345	L	(6)	6928.01	0.089	7.8%	0.171	7.8%	23.6	5.9%	1.046	5.1%	4.66%	58.6%	37.7%	3.7%	[1-0.49 2]
346	L	(6)	6947.71	0.088	7.9%	0.170	7.9%	23.5	6.1%	1.044	5.1%	4.66%	58.6%	37.7%	3.7%	[1-0.49 2]
347	L	(6)	6967.42	0.091	7.7%	0.176	7.7%	24.3	5.8%	1.041	5.1%	4.66%	58.7%	37.3%	4.0%	[1-0.49 2]
348	L	(6)	6988.28	0.091	7.6%	0.177	7.6%	24.5	5.6%	1.034	5.1%	4.66%	58.4%	37.6%	4.0%	[1-0.49 2]
349	L	(6)	7007.98	0.093	8.1%	0.181	8.1%	25.0	6.2%	1.031	5.1%	4.66%	58.5%	37.4%	4.1%	[1-0.49 2]
350	L	(6)	7027.67	0.091	8.3%	0.179	8.3%	24.7	6.6%	1.030	5.1%	4.66%	58.7%	37.3%	4.1%	[1-0.49 2]
