[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
60	L	(3)	1260.81	0.006	100.0%	0.002	100.0%	76.6	100.0%	0.021	100.0%	78.31%	48.3%	33.0%	18.7%	[1-0.43 0]
61	L	(3)	1281.67	0.006	100.0%	0.002	100.0%	76.8	100.0%	0.021	100.0%	78.31%	48.2%	33.0%	18.8%	[1-0.43 0]
62	L	(3)	1301.39	0.006	100.0%	0.002	100.0%	76.9	100.0%	0.021	100.0%	78.31%	48.3%	32.9%	18.8%	[1-0.43 0]
63	L	(3)	1321.10	0.006	100.0%	0.002	100.0%	75.3	100.0%	0.022	100.0%	76.15%	48.1%	33.6%	18.3%	[1-0.43 0]
64	L	(3)	1340.83	0.006	100.0%	0.002	100.0%	74.1	100.0%	0.021	100.0%	76.15%	48.4%	33.7%	17.9%	[1-0.43 0]
65	L	(3)	1361.70	0.006	100.0%	0.002	100.0%	73.1	100.0%	0.021	100.0%	76.15%	48.5%	33.8%	17.7%	[1-0.43 0]
66	L	(3)	1381.42	0.005	100.0%	0.002	100.0%	71.8	100.0%	0.021	100.0%	76.15%	48.8%	33.9%	17.3%	[1-0.43 0]
67	L	(3)	1401.13	0.005	100.0%	0.002	100.0%	71.5	100.0%	0.021	100.0%	76.15%	49.0%	33.8%	17.2%	[1-0.43 0]
68	L	(3)	1420.85	0.005	100.0%	0.002	100.0%	71.9	100.0%	0.020	100.0%	76.15%	49.2%	33.5%	17.4%	[1-0.43 0]
69	L	(3)	1441.73	0.006	100.0%	0.002	100.0%	71.3	100.0%	0.022	100.0%	73.99%	49.2%	33.6%	17.2%	[1-0.43 0]
70	L	(3)	1461.48	0.006	100.0%	0.002	100.0%	70.8	100.0%	0.022	100.0%	73.99%	49.5%	33.4%	17.0%	[1-0.43 0]
71	L	(3)	1481.19	0.005	100.0%	0.002	100.0%	70.4	100.0%	0.021	100.0%	73.99%	49.8%	33.3%	17.0%	[1-0.43 0]
72	L	(3)	1500.90	0.005	100.0%	0.002	100.0%	69.2	100.0%	0.021	100.0%	73.99%	50.1%	33.3%	16.6%	[1-0.43 0]
73	L	(3)	1521.76	0.005	100.0%	0.002	100.0%	68.6	100.0%	0.021	100.0%	73.99%	50.5%	33.0%	16.5%	[1-0.43 0]
74	L	(3)	1541.47	0.005	100.0%	0.002	100.0%	68.8	100.0%	0.021	100.0%	73.99%	50.7%	32.7%	16.5%	[1-0.43 0]
75	L	(3)	1561.17	0.005	100.0%	0.002	100.0%	68.4	100.0%	0.021	100.0%	73.99%	50.6%	33.0%	16.4%	[1-0.43 0]
76	L	(3)	1580.87	0.005	100.0%	0.002	100.0%	69.0	100.0%	0.020	100.0%	73.99%	50.5%	33.0%	16.6%	[1-0.43 0]
77	L	(3)	1601.78	0.005	100.0%	0.002	100.0%	71.9	100.0%	0.021	100.0%	71.82%	49.6%	33.0%	17.4%	[1-0.43 0]
78	L	(3)	1621.49	0.005	100.0%	0.002	100.0%	74.7	100.0%	0.020	100.0%	71.82%	48.5%	33.4%	18.1%	[1-0.43 0]
79	L	(3)	1641.19	0.006	100.0%	0.003	100.0%	78.3	100.0%	0.020	100.0%	71.82%	47.6%	33.2%	19.2%	[1-0.43 0]
80	L	(3)	1662.06	0.006	100.0%	0.003	100.0%	82.2	100.0%	0.020	100.0%	71.82%	47.3%	32.4%	20.3%	[1-0.43 0]
81	L	(3)	1681.79	0.006	100.0%	0.003	100.0%	84.8	100.0%	0.019	100.0%	71.82%	46.6%	32.4%	21.1%	[1-0.43 0]
82	L	(3)	1701.52	0.006	100.0%	0.003	100.0%	85.3	100.0%	0.019	100.0%	71.82%	46.5%	32.3%	21.2%	[1-0.43 0]
83	L	(3)	1721.23	0.006	100.0%	0.003	100.0%	85.7	100.0%	0.019	100.0%	71.82%	46.7%	32.0%	21.4%	[1-0.43 0]
84	L	(3)	1742.12	0.006	100.0%	0.003	100.0%	85.0	100.0%	0.018	100.0%	71.82%	46.6%	32.4%	21.1%	[1-0.43 0]
85	L	(3)	1761.83	0.006	100.0%	0.003	100.0%	84.1	100.0%	0.019	100.0%	70.53%	46.2%	32.9%	20.9%	[1-0.43 0]
86	L	(3)	1781.54	0.006	100.0%	0.003	100.0%	83.3	100.0%	0.019	100.0%	70.53%	46.1%	33.3%	20.7%	[1-0.43 0]
87	L	(3)	1801.24	0.006	100.0%	0.003	100.0%	83.1	100.0%	0.019	100.0%	70.53%	46.5%	32.9%	20.6%	[1-0.43 0]
88	L	(3)	1822.10	0.005	100.0%	0.003	100.0%	82.5	100.0%	0.018	100.0%	70.53%	46.8%	32.7%	20.5%	[1-0.43 0]
89	L	(3)	1841.82	0.005	100.0%	0.003	100.0%	82.8	100.0%	0.018	100.0%	70.53%	47.0%	32.4%	20.6%	[1-0.43 0]
90	L	(3)	1861.53	0.005	100.0%	0.003	100.0%	82.4	100.0%	0.018	100.0%	70.53%	46.8%	32.7%	20.6%	[1-0.43 0]
91	L	(3)	1881.22	0.005	100.0%	0.003	100.0%	83.5	100.0%	0.018	100.0%	70.53%	47.3%	32.0%	20.8%	[1-0.43 0]
92	L	(3)	1902.11	0.005	100.0%	0.003	100.0%	81.3	100.0%	0.018	100.0%	69.25%	44.4%	35.5%	20.2%	[1-0.43 0]
93	L	(3)	1921.81	0.005	100.0%	0.003	100.0%	82.6	100.0%	0.018	100.0%	69.25%	42.3%	37.3%	20.4%	[1-0.43 0]
94	L	(3)	1941.50	0.005	100.0%	0.003	100.0%	83.5	100.0%	0.018	100.0%	68.37%	43.7%	36.0%	20.3%	[1-0.43 0]
95	L	(3)	1962.37	0.006	100.0%	0.003	100.0%	85.8	100.0%	0.018	100.0%	68.37%	45.2%	34.2%	20.6%	[1-0.43 0]
96	L	(3)	1982.08	0.006	100.0%	0.003	100.0%	88.3	100.0%	0.018	100.0%	68.37%	47.6%	31.5%	20.9%	[1-0.43 0]
97	L	(3)	2001.80	0.006	100.0%	0.004	100.0%	92.5	100.0%	0.019	100.0%	68.37%	51.8%	26.5%	21.7%	[1-0.43 0]
98	L	(3)	2021.51	0.007	100.0%	0.004	100.0%	96.9	100.0%	0.020	100.0%	68.37%	55.6%	21.9%	22.5%	[1-0.43 0]
99	L	(3)	2042.40	0.007	100.0%	0.004	100.0%	99.1	100.0%	0.020	100.0%	68.37%	56.6%	20.4%	23.0%	[1-0.43 0]
100	L	(3)	2062.11	0.007	100.0%	0.004	100.0%	101.8	100.0%	0.020	100.0%	68.37%	57.9%	18.4%	23.7%	[1-0.43 0]
101	L	(3)	2081.82	0.007	100.0%	0.004	100.0%	105.7	100.0%	0.020	100.0%	68.37%	57.9%	17.5%	24.6%	[1-0.43 0]
102	L	(3)	2101.53	0.007	100.0%	0.004	100.0%	105.5	100.0%	0.019	100.0%	68.37%	57.8%	17.5%	24.7%	[1-0.43 0]
103	L	(3)	2122.39	0.007	100.0%	0.004	100.0%	100.1	100.0%	0.019	100.0%	67.49%	53.5%	22.9%	23.6%	[1-0.43 0]
104	L	(3)	2142.10	0.006	100.0%	0.004	100.0%	94.5	100.0%	0.018	100.0%	67.49%	48.0%	29.5%	22.5%	[1-0.43 0]
105	L	(3)	2161.80	0.005	100.0%	0.003	100.0%	90.5	100.0%	0.017	100.0%	67.49%	43.2%	35.1%	21.7%	[1-0.43 0]
106	L	(3)	2181.49	0.005	100.0%	0.003	100.0%	82.7	100.0%	0.016	100.0%	67.49%	38.2%	41.7%	20.1%	[1-0.43 0]
107	L	(3)	2202.41	0.005	100.0%	0.003	100.0%	82.4	100.0%	0.016	100.0%	66.84%	36.7%	43.2%	20.0%	[1-0.43 0]
108	L	(3)	2224.43	0.005	100.0%	0.003	100.0%	88.1	100.0%	0.016	100.0%	66.84%	40.7%	38.0%	21.3%	[1-0.43 0]
109	L	(3)	2241.79	0.006	100.0%	0.003	100.0%	89.0	100.0%	0.017	100.0%	65.55%	41.8%	36.7%	21.5%	[1-0.43 0]
110	L	(3)	2262.66	0.005	100.0%	0.003	100.0%	86.1	100.0%	0.017	100.0%	65.55%	41.5%	37.7%	20.8%	[1-0.43 0]
111	L	(3)	2282.35	0.005	100.0%	0.003	100.0%	87.0	100.0%	0.017	100.0%	65.55%	43.1%	36.0%	20.9%	[1-0.43 0]
112	L	(3)	2302.05	0.005	100.0%	0.003	100.0%	83.9	100.0%	0.017	100.0%	65.55%	40.6%	39.1%	20.3%	[1-0.43 0]
113	L	(3)	2321.76	0.005	100.0%	0.003	100.0%	78.3	100.0%	0.016	100.0%	65.55%	37.7%	43.3%	19.0%	[1-0.43 0]
114	L	(3)	2343.80	0.005	100.0%	0.003	100.0%	77.8	100.0%	0.016	100.0%	65.04%	37.8%	43.3%	18.9%	[1-0.43 0]
115	L	(3)	2362.35	0.005	100.0%	0.003	100.0%	79.6	100.0%	0.016	100.0%	65.04%	39.5%	41.2%	19.2%	[1-0.43 0]
116	L	(3)	2382.05	0.005	100.0%	0.003	100.0%	80.9	100.0%	0.016	100.0%	65.04%	41.0%	39.4%	19.5%	[1-0.43 0]
117	L	(3)	2401.76	0.005	100.0%	0.003	100.0%	80.1	100.0%	0.016	100.0%	65.04%	41.0%	39.7%	19.4%	[1-0.43 0]
118	L	(3)	2422.63	0.004	100.0%	0.003	100.0%	76.5	100.0%	0.016	100.0%	65.04%	39.1%	42.4%	18.5%	[1-0.43 0]
119	L	(3)	2443.52	0.004	100.0%	0.003	100.0%	76.6	100.0%	0.016	100.0%	65.04%	40.4%	41.1%	18.5%	[1-0.43 0]
120	L	(3)	2463.23	0.004	100.0%	0.003	100.0%	76.5	100.0%	0.015	100.0%	65.04%	39.3%	42.3%	18.4%	[1-0.43 0]
121	L	(3)	2482.92	0.004	100.0%	0.003	100.0%	71.4	100.0%	0.015	100.0%	65.04%	36.0%	46.8%	17.2%	[1-0.43 0]
122	L	(3)	2502.63	0.004	100.0%	0.003	100.0%	71.9	100.0%	0.016	100.0%	63.75%	36.1%	46.7%	17.2%	[1-0.43 0]
123	L	(3)	2522.32	0.005	100.0%	0.004	100.0%	71.3	100.0%	0.021	100.0%	58.87%	36.3%	46.7%	17.1%	[1-0.43 0]
124	L	(3)	2542.03	0.005	100.0%	0.004	100.0%	70.2	100.0%	0.020	100.0%	58.87%	34.4%	48.8%	16.8%	[1-0.43 0]
125	L	(3)	2562.88	0.004	100.0%	0.003	100.0%	76.6	100.0%	0.015	100.0%	58.87%	29.9%	51.3%	18.8%	[1-0.43 0]
126	L	(3)	2582.56	0.006	100.0%	0.004	100.0%	97.0	100.0%	0.017	100.0%	56.71%	24.8%	50.9%	24.4%	[1-0.43 0]
127	L	(3)	2602.28	0.007	100.0%	0.005	100.0%	102.3	100.0%	0.020	100.0%	51.42%	21.2%	52.9%	25.8%	[1-0.43 0]
128	L	(3)	2623.14	0.008	100.0%	0.006	100.0%	109.4	68.0%	0.020	100.0%	51.42%	18.2%	53.9%	27.8%	[1-0.43 0]
129	L	(3)	2642.86	0.008	54.2%	0.006	54.2%	114.3	15.3%	0.020	52.0%	51.08%	14.5%	56.3%	29.2%	[1-0.43 0]
130	L	(3)	2662.57	0.008	55.0%	0.006	55.0%	111.5	14.9%	0.019	53.0%	51.08%	14.9%	56.7%	28.4%	[1-0.43 0]
131	L	(3)	2682.29	0.007	55.6%	0.005	55.6%	98.1	14.2%	0.019	53.8%	51.08%	16.6%	58.7%	24.7%	[1-0.43 0]
132	L	(3)	2703.16	0.007	55.7%	0.005	55.7%	99.0	14.0%	0.019	53.9%	51.08%	16.4%	58.6%	25.0%	[1-0.43 0]
133	L	(3)	2722.85	0.007	55.8%	0.005	55.8%	98.9	13.9%	0.019	54.1%	51.08%	16.3%	58.6%	25.1%	[1-0.43 0]
134	L	(3)	2742.54	0.007	55.8%	0.005	55.8%	101.7	13.8%	0.019	54.0%	51.08%	16.3%	58.0%	25.8%	[1-0.43 0]
135	L	(3)	2762.23	0.007	55.8%	0.005	55.8%	101.4	13.8%	0.019	54.0%	51.08%	16.2%	58.1%	25.7%	[1-0.43 0]
136	L	(3)	2783.09	0.007	55.8%	0.005	55.8%	102.8	13.9%	0.019	54.0%	51.08%	16.4%	57.6%	26.0%	[1-0.43 0]
137	L	(3)	2802.78	0.007	55.8%	0.005	55.8%	100.4	13.9%	0.018	54.0%	51.08%	16.3%	58.3%	25.4%	[1-0.43 0]
138	L	(3)	2822.48	0.007	55.8%	0.005	55.8%	99.6	13.9%	0.018	54.0%	51.08%	15.9%	59.0%	25.1%	[1-0.43 0]
139	L	(3)	2843.34	0.006	55.8%	0.005	55.8%	98.3	14.0%	0.018	54.1%	51.08%	16.1%	59.0%	24.9%	[1-0.43 0]
140	L	(3)	2863.05	0.006	55.7%	0.005	55.7%	100.2	13.8%	0.018	54.0%	51.08%	16.3%	58.3%	25.3%	[1-0.43 0]
141	L	(3)	2882.75	0.006	55.8%	0.005	55.8%	97.2	13.8%	0.018	54.0%	51.08%	16.2%	59.1%	24.6%	[1-0.43 0]
142	L	(3)	2902.46	0.006	55.7%	0.005	55.7%	97.8	13.6%	0.018	54.0%	51.08%	16.6%	58.6%	24.8%	[1-0.43 0]
143	L	(3)	2923.32	0.006	55.7%	0.005	55.7%	99.8	13.7%	0.018	54.0%	51.08%	16.8%	57.9%	25.3%	[1-0.43 0]
144	L	(3)	2943.04	0.006	55.7%	0.005	55.7%	100.2	13.8%	0.017	54.0%	51.08%	17.1%	57.5%	25.5%	[1-0.43 0]
145	L	(3)	2962.74	0.006	55.8%	0.005	55.8%	96.9	13.8%	0.017	54.0%	51.08%	16.7%	58.6%	24.7%	[1-0.43 0]
146	L	(3)	2982.45	0.007	53.6%	0.006	53.6%	111.7	13.9%	0.018	51.8%	50.20%	17.8%	53.4%	28.8%	[1-0.43 0]
147	L	(3)	3003.33	0.008	54.0%	0.007	54.0%	123.8	14.2%	0.018	52.1%	50.20%	18.5%	49.3%	32.3%	[1-0.43 0]
148	L	(3)	3024.18	0.008	52.7%	0.007	52.7%	124.3	14.2%	0.019	50.8%	49.27%	18.2%	49.3%	32.5%	[1-0.43 0]
149	L	(3)	3043.87	0.008	53.2%	0.007	53.2%	124.9	14.2%	0.019	51.2%	49.27%	17.5%	49.9%	32.5%	[1-0.43 0]
150	L	(3)	3063.57	0.009	53.0%	0.007	53.0%	127.1	14.2%	0.019	51.1%	48.76%	17.3%	49.6%	33.1%	[1-0.43 0]
151	L	(3)	3083.27	0.008	53.6%	0.007	53.6%	117.3	14.2%	0.019	51.7%	48.76%	16.1%	53.7%	30.2%	[1-0.43 0]
152	L	(3)	3104.13	0.007	54.8%	0.006	54.8%	106.8	14.0%	0.018	53.0%	48.52%	14.9%	58.0%	27.2%	[1-0.43 0]
153	L	(3)	3124.98	0.007	56.2%	0.006	56.2%	105.8	14.4%	0.018	54.4%	48.52%	14.7%	58.4%	26.8%	[1-0.43 0]
154	L	(3)	3144.69	0.007	57.7%	0.006	57.7%	104.7	14.5%	0.018	55.8%	48.52%	14.7%	58.7%	26.6%	[1-0.43 0]
155	L	(3)	3164.40	0.007	59.0%	0.006	59.0%	106.1	14.8%	0.018	57.1%	48.52%	15.1%	57.8%	27.1%	[1-0.43 0]
156	L	(3)	3184.09	0.007	61.8%	0.006	61.8%	106.8	18.3%	0.018	59.0%	48.31%	15.1%	57.6%	27.3%	[1-0.43 0]
157	L	(3)	3204.96	0.007	63.9%	0.006	63.9%	107.4	21.3%	0.018	60.2%	48.31%	15.2%	57.2%	27.6%	[1-0.43 0]
158	L	(3)	3224.68	0.007	65.7%	0.006	65.7%	108.3	23.9%	0.018	61.2%	48.31%	14.7%	57.6%	27.7%	[1-0.43 0]
159	L	(3)	3244.40	0.007	67.9%	0.006	67.9%	109.0	26.7%	0.018	62.4%	48.31%	15.0%	57.1%	27.9%	[1-0.43 0]
160	L	(3)	3265.26	0.007	70.6%	0.006	70.6%	107.0	27.8%	0.018	64.9%	47.95%	14.0%	58.3%	27.7%	[1-0.43 0]
161	L	(3)	3284.97	0.006	72.0%	0.006	72.0%	98.6	27.7%	0.017	66.5%	47.95%	12.1%	62.2%	25.7%	[1-0.43 0]
162	L	(3)	3307.01	0.006	70.8%	0.006	70.8%	93.3	28.0%	0.018	65.1%	45.79%	11.0%	64.4%	24.5%	[1-0.43 0]
163	L	(3)	3325.56	0.006	71.8%	0.005	71.8%	88.7	26.0%	0.018	66.9%	45.79%	10.8%	65.7%	23.6%	[1-0.43 0]
164	L	(3)	3346.43	0.005	73.5%	0.005	73.5%	84.4	26.1%	0.017	68.7%	45.79%	9.8%	67.4%	22.8%	[1-0.43 0]
165	L	(3)	3366.15	0.005	74.2%	0.005	74.2%	83.1	28.5%	0.017	68.5%	45.79%	10.5%	67.3%	22.2%	[1-0.43 0]
166	L	(3)	3384.70	0.005	73.1%	0.005	73.1%	85.1	25.9%	0.017	68.4%	45.79%	11.3%	65.9%	22.7%	[1-0.43 0]
167	L	(3)	3404.40	0.005	73.2%	0.005	73.2%	85.4	25.8%	0.017	68.5%	45.79%	11.4%	65.8%	22.8%	[1-0.43 0]
168	L	(3)	3425.26	0.005	74.0%	0.005	74.0%	85.5	27.9%	0.017	68.5%	45.79%	11.4%	65.9%	22.7%	[1-0.43 0]
169	L	(3)	3446.12	0.005	74.0%	0.005	74.0%	85.7	27.4%	0.017	68.7%	45.79%	12.1%	65.3%	22.6%	[1-0.43 0]
170	L	(3)	3465.82	0.005	73.8%	0.005	73.8%	84.5	27.5%	0.017	68.4%	45.79%	11.4%	66.2%	22.3%	[1-0.43 0]
171	L	(3)	3483.18	0.005	74.5%	0.005	74.5%	83.6	29.9%	0.017	68.2%	45.79%	11.1%	66.8%	22.0%	[1-0.43 0]
172	L	(3)	3504.06	0.005	74.7%	0.005	74.7%	83.6	29.8%	0.017	68.6%	45.79%	11.8%	66.3%	21.9%	[1-0.43 0]
173	L	(3)	3526.08	0.005	74.6%	0.005	74.6%	83.5	29.5%	0.017	68.5%	45.79%	11.6%	66.6%	21.8%	[1-0.43 0]
174	L	(3)	3545.78	0.005	74.8%	0.005	74.8%	83.3	29.9%	0.017	68.6%	45.79%	11.6%	66.7%	21.7%	[1-0.43 0]
