[#]	Model	(c)	t(s)	H*(10)r	Hr_un%	H*(10)i	Hi_un%	h*(10)	h_un%	PHI	phi_un%	D_UNC	Ther%	Epit%	Fast%	INTERNAL	
18	L	(3)	479.71	0.006	100.0%	0.001	100.0%	65.1	100.0%	0.026	100.0%	95.12%	27.4%	56.0%	16.6%	[1-0.43 0]
19	L	(3)	499.41	0.006	100.0%	0.001	100.0%	65.7	100.0%	0.025	100.0%	95.12%	27.4%	55.8%	16.8%	[1-0.43 0]
20	L	(3)	520.28	0.006	100.0%	0.001	100.0%	66.4	100.0%	0.024	100.0%	95.12%	27.7%	55.4%	17.0%	[1-0.43 0]
21	L	(3)	539.98	0.006	100.0%	0.001	100.0%	66.4	100.0%	0.023	100.0%	95.12%	27.8%	55.3%	16.9%	[1-0.43 0]
22	L	(3)	559.67	0.005	100.0%	0.001	100.0%	67.0	100.0%	0.023	100.0%	95.12%	27.9%	55.0%	17.1%	[1-0.43 0]
23	L	(3)	580.52	0.005	100.0%	0.001	100.0%	66.6	100.0%	0.022	100.0%	95.12%	28.0%	55.1%	16.9%	[1-0.43 0]
24	L	(3)	600.22	0.006	100.0%	0.001	100.0%	71.7	100.0%	0.022	100.0%	95.12%	26.1%	55.5%	18.4%	[1-0.43 0]
25	L	(3)	619.90	0.007	100.0%	0.001	100.0%	78.7	100.0%	0.025	100.0%	88.07%	23.8%	56.0%	20.2%	[1-0.43 0]
26	L	(3)	639.61	0.009	100.0%	0.002	100.0%	84.8	100.0%	0.028	100.0%	83.19%	21.3%	56.8%	21.9%	[1-0.43 0]
27	L	(3)	660.47	0.009	100.0%	0.002	100.0%	91.3	100.0%	0.027	100.0%	83.19%	19.3%	57.0%	23.8%	[1-0.43 0]
28	L	(3)	680.17	0.009	100.0%	0.002	100.0%	99.6	100.0%	0.026	100.0%	83.19%	16.7%	57.1%	26.2%	[1-0.43 0]
29	L	(3)	699.87	0.009	100.0%	0.002	100.0%	102.2	100.0%	0.024	100.0%	83.19%	16.5%	56.7%	26.8%	[1-0.43 0]
30	L	(3)	720.72	0.009	100.0%	0.002	100.0%	102.1	100.0%	0.023	100.0%	83.19%	16.6%	56.4%	26.9%	[1-0.43 0]
31	L	(3)	740.44	0.009	100.0%	0.002	100.0%	104.2	100.0%	0.023	100.0%	83.19%	16.6%	55.7%	27.7%	[1-0.43 0]
32	L	(3)	760.15	0.008	100.0%	0.002	100.0%	103.7	96.6%	0.022	100.0%	83.19%	16.4%	56.1%	27.5%	[1-0.43 0]
33	L	(3)	779.85	0.008	100.0%	0.002	100.0%	103.3	24.0%	0.022	100.0%	83.19%	16.7%	56.1%	27.1%	[1-0.43 0]
34	L	(3)	800.72	0.008	100.0%	0.002	100.0%	103.3	24.0%	0.021	99.9%	83.19%	16.6%	56.2%	27.2%	[1-0.43 0]
35	L	(3)	820.42	0.008	100.0%	0.002	100.0%	103.8	23.9%	0.021	99.7%	83.19%	16.7%	56.0%	27.3%	[1-0.43 0]
36	L	(3)	840.11	0.007	100.0%	0.002	100.0%	102.7	24.1%	0.020	99.8%	83.19%	17.2%	56.1%	26.7%	[1-0.43 0]
37	L	(3)	859.81	0.007	100.0%	0.002	100.0%	103.5	24.0%	0.020	99.6%	83.19%	17.5%	55.5%	27.0%	[1-0.43 0]
38	L	(3)	880.68	0.007	100.0%	0.002	100.0%	102.7	24.0%	0.019	99.7%	83.19%	17.4%	55.6%	27.0%	[1-0.43 0]
39	L	(3)	900.40	0.007	100.0%	0.002	100.0%	101.8	23.9%	0.019	99.7%	83.19%	16.6%	56.7%	26.7%	[1-0.43 0]
40	L	(3)	920.09	0.007	100.0%	0.002	100.0%	101.3	23.8%	0.018	99.6%	83.19%	16.4%	56.9%	26.7%	[1-0.43 0]
41	L	(3)	940.94	0.007	100.0%	0.002	100.0%	101.8	23.8%	0.018	99.5%	83.19%	16.4%	56.7%	26.9%	[1-0.43 0]
42	L	(3)	960.63	0.006	100.0%	0.002	100.0%	102.2	24.0%	0.017	99.3%	83.19%	16.7%	56.4%	26.9%	[1-0.43 0]
43	L	(3)	980.32	0.006	100.0%	0.002	100.0%	101.9	23.9%	0.017	99.2%	83.19%	16.5%	56.7%	26.8%	[1-0.43 0]
44	L	(3)	1000.02	0.006	100.0%	0.002	100.0%	101.2	24.0%	0.017	99.2%	83.19%	17.1%	56.4%	26.5%	[1-0.43 0]
45	L	(3)	1020.90	0.006	100.0%	0.002	100.0%	100.4	24.0%	0.016	99.3%	83.19%	17.0%	56.8%	26.2%	[1-0.43 0]
46	L	(3)	1040.64	0.006	100.0%	0.002	100.0%	100.1	23.9%	0.016	99.2%	83.19%	16.7%	57.1%	26.2%	[1-0.43 0]
47	L	(3)	1060.35	0.006	100.0%	0.002	100.0%	99.8	23.7%	0.016	99.0%	83.19%	16.2%	57.5%	26.3%	[1-0.43 0]
48	L	(3)	1080.05	0.006	100.0%	0.002	100.0%	102.6	23.8%	0.016	98.5%	83.19%	16.5%	56.3%	27.2%	[1-0.43 0]
49	L	(3)	1100.93	0.006	100.0%	0.002	100.0%	103.5	23.7%	0.015	98.4%	83.19%	16.6%	56.0%	27.4%	[1-0.43 0]
50	L	(3)	1120.65	0.006	100.0%	0.002	100.0%	104.6	23.7%	0.015	98.1%	83.19%	16.6%	55.6%	27.8%	[1-0.43 0]
51	L	(3)	1140.36	0.006	100.0%	0.002	100.0%	104.6	23.6%	0.015	98.1%	83.19%	16.8%	55.4%	27.9%	[1-0.43 0]
52	L	(3)	1160.06	0.005	100.0%	0.002	100.0%	104.7	23.8%	0.015	98.1%	83.19%	17.0%	55.3%	27.7%	[1-0.43 0]
53	L	(3)	1180.95	0.005	100.0%	0.002	100.0%	102.5	23.6%	0.014	98.4%	83.19%	16.7%	56.2%	27.1%	[1-0.43 0]
54	L	(3)	1200.65	0.005	100.0%	0.002	100.0%	104.2	23.8%	0.014	98.0%	83.19%	17.1%	55.5%	27.4%	[1-0.43 0]
55	L	(3)	1220.34	0.005	100.0%	0.002	100.0%	103.4	23.9%	0.014	98.1%	83.19%	17.4%	55.5%	27.1%	[1-0.43 0]
56	L	(3)	1241.20	0.005	100.0%	0.002	100.0%	103.9	24.0%	0.014	98.1%	83.19%	17.3%	55.5%	27.1%	[1-0.43 0]
57	L	(3)	1260.90	0.006	92.4%	0.002	92.4%	103.6	23.7%	0.015	89.3%	78.31%	16.8%	56.0%	27.2%	[1-0.43 0]
58	L	(3)	1280.60	0.006	93.1%	0.002	93.1%	104.4	23.5%	0.015	90.0%	78.31%	17.7%	55.2%	27.2%	[1-0.43 0]
59	L	(3)	1300.31	0.005	94.0%	0.002	94.0%	103.1	23.1%	0.014	91.2%	78.31%	17.0%	56.0%	27.0%	[1-0.43 0]
60	L	(3)	1321.18	0.006	89.7%	0.002	89.7%	103.2	22.7%	0.015	86.8%	76.15%	17.0%	56.0%	27.0%	[1-0.43 0]
61	L	(3)	1340.92	0.006	90.9%	0.002	90.9%	103.4	22.3%	0.015	88.1%	76.15%	17.1%	55.7%	27.2%	[1-0.43 0]
62	L	(3)	1360.63	0.006	91.1%	0.002	91.1%	105.7	22.3%	0.015	88.3%	76.15%	18.0%	54.4%	27.6%	[1-0.43 0]
63	L	(3)	1380.35	0.005	91.6%	0.002	91.6%	104.1	22.1%	0.014	88.9%	76.15%	17.3%	55.3%	27.4%	[1-0.43 0]
64	L	(3)	1401.23	0.005	92.0%	0.002	92.0%	105.6	21.9%	0.014	89.3%	76.15%	17.0%	55.1%	27.9%	[1-0.43 0]
65	L	(3)	1420.95	0.006	87.5%	0.002	87.5%	106.9	22.1%	0.015	84.6%	73.99%	17.3%	54.5%	28.3%	[1-0.43 0]
66	L	(3)	1440.65	0.006	85.3%	0.002	85.3%	106.6	22.1%	0.015	82.4%	71.82%	17.1%	54.9%	28.0%	[1-0.43 0]
67	L	(3)	1460.37	0.006	86.5%	0.002	86.5%	104.8	21.7%	0.015	83.7%	71.82%	16.5%	55.7%	27.8%	[1-0.43 0]
68	L	(3)	1481.24	0.006	87.7%	0.002	87.7%	105.1	21.6%	0.015	85.0%	71.82%	16.4%	55.7%	27.9%	[1-0.43 0]
69	L	(3)	1500.94	0.006	86.2%	0.002	86.2%	103.8	21.4%	0.015	83.5%	70.53%	16.5%	56.2%	27.3%	[1-0.43 0]
70	L	(3)	1520.63	0.006	87.3%	0.002	87.3%	103.0	21.2%	0.015	84.7%	70.53%	16.3%	56.7%	27.0%	[1-0.43 0]
71	L	(3)	1541.50	0.005	87.7%	0.002	87.7%	102.7	21.1%	0.015	85.1%	70.53%	16.5%	56.5%	27.0%	[1-0.43 0]
72	L	(3)	1561.20	0.005	88.1%	0.002	88.1%	101.3	21.1%	0.015	85.6%	70.53%	16.4%	57.1%	26.5%	[1-0.43 0]
73	L	(3)	1580.90	0.005	88.5%	0.002	88.5%	101.7	21.2%	0.014	86.0%	70.53%	16.5%	57.1%	26.4%	[1-0.43 0]
74	L	(3)	1600.61	0.007	68.7%	0.003	68.7%	101.4	20.3%	0.019	65.7%	64.77%	16.6%	56.9%	26.4%	[1-0.43 0]
75	L	(3)	1621.49	0.007	69.0%	0.003	69.0%	100.1	19.3%	0.019	66.3%	64.77%	16.5%	57.5%	26.0%	[1-0.43 0]
76	L	(3)	1641.22	0.007	67.4%	0.003	67.4%	102.9	18.3%	0.019	64.9%	63.48%	15.6%	57.4%	27.0%	[1-0.43 0]
77	L	(3)	1660.94	0.007	67.8%	0.003	67.8%	106.7	17.4%	0.019	65.6%	63.48%	15.0%	56.8%	28.2%	[1-0.43 0]
78	L	(3)	1680.65	0.007	68.2%	0.003	68.2%	110.1	16.3%	0.019	66.2%	63.48%	13.9%	56.4%	29.7%	[1-0.43 0]
79	L	(3)	1701.53	0.008	68.4%	0.004	68.4%	114.4	16.5%	0.019	66.4%	63.48%	13.5%	55.7%	30.8%	[1-0.43 0]
80	L	(3)	1721.26	0.008	68.6%	0.004	68.6%	120.0	16.7%	0.018	66.6%	63.48%	13.0%	54.6%	32.4%	[1-0.43 0]
81	L	(3)	1740.98	0.008	68.6%	0.004	68.6%	119.5	16.7%	0.018	66.6%	63.48%	13.0%	54.7%	32.4%	[1-0.43 0]
82	L	(3)	1760.68	0.008	68.6%	0.004	68.6%	119.5	16.7%	0.018	66.5%	63.48%	13.2%	54.6%	32.3%	[1-0.43 0]
83	L	(3)	1781.55	0.008	68.7%	0.004	68.7%	119.8	16.9%	0.018	66.6%	63.48%	13.8%	54.2%	32.0%	[1-0.43 0]
84	L	(3)	1801.26	0.007	68.7%	0.004	68.7%	118.4	16.8%	0.018	66.6%	63.48%	13.9%	54.5%	31.7%	[1-0.43 0]
85	L	(3)	1820.96	0.007	68.7%	0.004	68.7%	116.0	16.6%	0.017	66.7%	63.48%	13.8%	55.2%	31.0%	[1-0.43 0]
86	L	(3)	1840.65	0.007	68.7%	0.004	68.7%	116.8	16.7%	0.017	66.6%	63.48%	13.8%	55.1%	31.2%	[1-0.43 0]
87	L	(3)	1861.56	0.007	68.8%	0.004	68.8%	116.2	16.7%	0.017	66.7%	63.48%	13.9%	55.1%	30.9%	[1-0.43 0]
88	L	(3)	1881.28	0.007	68.7%	0.004	68.7%	115.1	16.5%	0.017	66.7%	63.48%	13.4%	55.7%	30.9%	[1-0.43 0]
89	L	(3)	1900.96	0.007	68.7%	0.004	68.7%	116.2	16.7%	0.017	66.6%	63.48%	13.4%	55.7%	31.0%	[1-0.43 0]
90	L	(3)	1921.83	0.007	68.7%	0.004	68.7%	117.6	16.8%	0.016	66.6%	63.48%	13.5%	55.1%	31.4%	[1-0.43 0]
91	L	(3)	1941.55	0.007	68.7%	0.004	68.7%	117.4	16.8%	0.016	66.6%	63.48%	13.6%	55.1%	31.3%	[1-0.43 0]
92	L	(3)	1961.24	0.007	68.6%	0.004	68.6%	117.4	16.8%	0.016	66.5%	63.48%	13.5%	55.1%	31.4%	[1-0.43 0]
93	L	(3)	1980.94	0.007	68.6%	0.004	68.6%	117.0	16.8%	0.016	66.6%	63.48%	13.7%	55.2%	31.1%	[1-0.43 0]
94	L	(3)	2001.80	0.007	68.6%	0.004	68.6%	117.0	16.7%	0.016	66.5%	63.48%	13.7%	55.0%	31.3%	[1-0.43 0]
95	L	(3)	2021.52	0.007	68.6%	0.004	68.6%	117.4	16.9%	0.016	66.5%	63.48%	13.8%	55.0%	31.2%	[1-0.43 0]
96	L	(3)	2041.22	0.007	67.2%	0.004	67.2%	128.2	17.2%	0.016	65.0%	62.60%	12.8%	53.1%	34.1%	[1-0.43 0]
97	L	(3)	2060.94	0.008	67.3%	0.005	67.3%	140.6	17.4%	0.016	65.0%	62.60%	11.8%	50.9%	37.2%	[1-0.43 0]
98	L	(3)	2081.81	0.009	67.5%	0.005	67.5%	151.5	17.5%	0.016	65.2%	62.60%	10.7%	49.2%	40.2%	[1-0.43 0]
99	L	(3)	2101.51	0.009	62.0%	0.005	62.0%	148.1	17.3%	0.018	59.6%	60.44%	10.1%	50.7%	39.2%	[1-0.43 0]
100	L	(3)	2121.23	0.010	59.1%	0.006	59.1%	144.9	16.8%	0.019	56.7%	59.15%	9.8%	51.6%	38.6%	[1-0.43 0]
101	L	(3)	2142.08	0.009	58.7%	0.005	58.7%	135.2	16.3%	0.019	56.4%	58.50%	10.3%	53.9%	35.9%	[1-0.43 0]
102	L	(3)	2161.78	0.008	59.4%	0.005	59.4%	125.4	15.7%	0.018	57.3%	58.50%	10.7%	55.9%	33.3%	[1-0.43 0]
103	L	(3)	2181.48	0.008	58.4%	0.005	58.4%	121.8	15.2%	0.018	56.4%	57.21%	11.3%	56.5%	32.2%	[1-0.43 0]
104	L	(3)	2201.18	0.009	58.9%	0.005	58.9%	129.7	15.1%	0.018	56.9%	57.21%	11.1%	54.7%	34.3%	[1-0.43 0]
105	L	(3)	2222.03	0.009	59.1%	0.006	59.1%	138.2	15.2%	0.018	57.1%	57.21%	10.3%	53.2%	36.5%	[1-0.43 0]
106	L	(3)	2241.73	0.009	59.3%	0.006	59.3%	143.6	15.3%	0.018	57.3%	57.21%	10.3%	51.9%	37.9%	[1-0.43 0]
107	L	(3)	2261.41	0.010	59.5%	0.006	59.5%	149.0	15.2%	0.018	57.5%	57.21%	10.2%	50.8%	39.0%	[1-0.43 0]
108	L	(3)	2282.26	0.010	59.5%	0.006	59.5%	150.0	15.2%	0.018	57.5%	57.21%	10.4%	50.3%	39.3%	[1-0.43 0]
109	L	(3)	2301.96	0.010	59.5%	0.006	59.5%	150.8	15.3%	0.018	57.5%	57.21%	10.5%	50.1%	39.4%	[1-0.43 0]
110	L	(3)	2321.67	0.010	59.5%	0.006	59.5%	149.9	15.2%	0.018	57.5%	57.21%	10.3%	50.5%	39.1%	[1-0.43 0]
111	L	(3)	2341.39	0.009	59.4%	0.006	59.4%	148.6	15.2%	0.018	57.5%	57.21%	9.9%	51.1%	38.9%	[1-0.43 0]
112	L	(3)	2362.27	0.010	58.0%	0.007	58.0%	158.4	15.4%	0.018	55.9%	56.56%	9.5%	49.0%	41.5%	[1-0.43 0]
113	L	(3)	2381.98	0.012	57.5%	0.008	57.5%	172.2	15.6%	0.019	55.3%	56.06%	8.2%	46.5%	45.3%	[1-0.43 0]
114	L	(3)	2401.69	0.013	58.4%	0.008	58.4%	186.9	16.4%	0.019	56.0%	56.06%	6.9%	43.5%	49.7%	[1-0.43 0]
115	L	(3)	2421.41	0.014	59.4%	0.009	59.4%	201.7	16.9%	0.019	56.9%	56.06%	5.7%	40.2%	54.1%	[1-0.43 0]
116	L	(3)	2442.27	0.015	60.4%	0.010	60.4%	217.2	17.0%	0.019	57.9%	56.06%	4.7%	37.0%	58.3%	[1-0.43 0]
117	L	(3)	2461.96	0.015	61.2%	0.010	61.2%	221.5	17.5%	0.019	58.7%	56.06%	3.8%	36.3%	59.9%	[1-0.43 0]
118	L	(3)	2481.67	0.015	61.3%	0.010	61.3%	221.4	17.4%	0.018	58.7%	56.06%	3.7%	36.4%	59.9%	[1-0.43 0]
119	L	(3)	2501.37	0.015	61.5%	0.010	61.5%	221.5	17.7%	0.018	59.0%	56.06%	3.6%	36.0%	60.3%	[1-0.43 0]
120	L	(3)	2522.23	0.015	61.2%	0.010	61.2%	222.5	17.2%	0.018	58.7%	56.06%	3.8%	36.2%	60.0%	[1-0.43 0]
121	L	(3)	2541.92	0.015	61.2%	0.010	61.2%	223.6	17.7%	0.018	58.6%	56.06%	4.0%	35.6%	60.3%	[1-0.43 0]
122	L	(3)	2561.61	0.014	61.1%	0.010	61.1%	222.6	17.2%	0.018	58.6%	56.06%	4.0%	36.1%	60.0%	[1-0.43 0]
123	L	(3)	2582.45	0.014	61.2%	0.010	61.2%	222.0	17.1%	0.018	58.8%	56.06%	3.9%	36.4%	59.8%	[1-0.43 0]
124	L	(3)	2602.15	0.014	57.4%	0.010	57.4%	203.2	16.1%	0.019	55.1%	51.18%	5.9%	40.1%	54.0%	[1-0.43 0]
125	L	(3)	2621.89	0.012	57.3%	0.009	57.3%	182.5	16.1%	0.019	54.9%	51.18%	7.5%	43.8%	48.7%	[1-0.43 0]
126	L	(3)	2641.59	0.011	56.8%	0.008	56.8%	162.0	15.1%	0.018	54.8%	51.18%	9.4%	47.4%	43.3%	[1-0.43 0]
127	L	(3)	2662.44	0.009	56.5%	0.007	56.5%	141.6	14.6%	0.018	54.6%	51.18%	11.1%	51.2%	37.7%	[1-0.43 0]
128	L	(3)	2682.16	0.008	54.7%	0.006	54.7%	120.5	14.3%	0.018	52.8%	49.02%	14.2%	53.9%	31.9%	[1-0.43 0]
129	L	(3)	2701.86	0.007	55.2%	0.006	55.2%	113.6	14.3%	0.018	53.3%	49.02%	15.0%	54.9%	30.2%	[1-0.43 0]
130	L	(3)	2721.56	0.007	55.5%	0.005	55.5%	110.2	14.0%	0.018	53.7%	49.02%	15.8%	54.9%	29.3%	[1-0.43 0]
131	L	(3)	2742.42	0.007	55.9%	0.005	55.9%	106.8	14.0%	0.018	54.1%	49.02%	16.5%	55.3%	28.2%	[1-0.43 0]
132	L	(3)	2762.13	0.007	56.2%	0.005	56.2%	103.4	13.8%	0.018	54.5%	49.02%	17.5%	55.1%	27.4%	[1-0.43 0]
133	L	(3)	2781.82	0.006	56.3%	0.005	56.3%	100.6	13.4%	0.018	54.7%	49.02%	17.0%	56.1%	26.9%	[1-0.43 0]
134	L	(3)	2802.66	0.006	56.3%	0.005	56.3%	101.4	13.4%	0.018	54.7%	49.02%	16.9%	55.8%	27.3%	[1-0.43 0]
135	L	(3)	2822.37	0.006	56.3%	0.005	56.3%	99.6	13.4%	0.017	54.7%	49.02%	17.0%	56.3%	26.7%	[1-0.43 0]
136	L	(3)	2842.09	0.006	56.3%	0.005	56.3%	98.6	13.2%	0.017	54.8%	49.02%	16.9%	56.5%	26.6%	[1-0.43 0]
137	L	(3)	2861.79	0.006	56.4%	0.005	56.4%	99.0	13.3%	0.017	54.8%	49.02%	16.8%	56.4%	26.7%	[1-0.43 0]
138	L	(3)	2882.65	0.006	56.3%	0.005	56.3%	100.8	13.8%	0.017	54.6%	49.02%	17.2%	55.9%	26.9%	[1-0.43 0]
139	L	(3)	2902.36	0.006	56.3%	0.005	56.3%	101.9	14.0%	0.017	54.6%	49.02%	17.2%	55.6%	27.1%	[1-0.43 0]
140	L	(3)	2922.07	0.007	55.1%	0.006	55.1%	108.4	14.2%	0.018	53.3%	47.73%	18.6%	52.7%	28.7%	[1-0.43 0]
141	L	(3)	2941.78	0.007	55.0%	0.006	55.0%	113.4	14.3%	0.018	53.2%	47.73%	20.6%	49.8%	29.6%	[1-0.43 0]
142	L	(3)	2962.70	0.008	55.2%	0.006	55.2%	120.3	14.4%	0.018	53.3%	47.73%	21.7%	46.9%	31.4%	[1-0.43 0]
143	L	(3)	2982.42	0.008	55.3%	0.007	55.3%	123.6	14.2%	0.018	53.4%	47.73%	22.8%	44.9%	32.3%	[1-0.43 0]
144	L	(3)	3002.13	0.008	55.3%	0.007	55.3%	127.0	14.1%	0.018	53.4%	47.73%	24.4%	42.6%	32.9%	[1-0.43 0]
145	L	(3)	3022.98	0.009	54.4%	0.008	54.4%	135.9	14.2%	0.018	52.5%	47.22%	24.8%	40.2%	35.1%	[1-0.43 0]
146	L	(3)	3042.69	0.010	51.5%	0.009	51.5%	144.8	14.2%	0.020	49.5%	44.72%	24.8%	37.8%	37.3%	[1-0.43 0]
147	L	(3)	3062.40	0.011	52.0%	0.009	52.0%	149.9	14.0%	0.020	50.1%	44.72%	26.2%	35.4%	38.4%	[1-0.43 0]
148	L	(3)	3082.10	0.012	52.7%	0.010	52.7%	157.5	14.4%	0.020	50.7%	44.72%	27.1%	32.7%	40.2%	[1-0.43 0]
149	L	(3)	3102.96	0.012	53.4%	0.011	53.4%	166.3	14.4%	0.021	51.4%	44.72%	28.4%	29.2%	42.4%	[1-0.43 0]
150	L	(3)	3122.67	0.012	53.9%	0.011	53.9%	166.3	14.2%	0.021	52.0%	44.72%	28.9%	28.8%	42.3%	[1-0.43 0]
151	L	(3)	3142.38	0.012	53.8%	0.011	53.8%	166.1	14.3%	0.021	51.9%	44.72%	29.4%	28.3%	42.3%	[1-0.43 0]
152	L	(3)	3162.08	0.012	53.6%	0.011	53.6%	167.3	14.4%	0.021	51.6%	44.72%	30.4%	27.1%	42.5%	[1-0.43 0]
153	L	(3)	3182.96	0.013	53.2%	0.011	53.2%	168.6	13.9%	0.021	51.3%	44.72%	31.6%	25.7%	42.7%	[1-0.43 0]
154	L	(3)	3202.66	0.012	53.2%	0.011	53.2%	167.7	13.8%	0.021	51.4%	44.72%	31.3%	26.2%	42.5%	[1-0.43 0]
155	L	(3)	3222.34	0.012	53.2%	0.011	53.2%	166.9	13.9%	0.020	51.4%	44.72%	31.5%	26.1%	42.4%	[1-0.43 0]
156	L	(3)	3243.19	0.012	53.2%	0.011	53.2%	167.5	13.7%	0.020	51.4%	44.72%	31.2%	26.3%	42.4%	[1-0.43 0]
157	L	(3)	3262.91	0.012	52.3%	0.011	52.3%	167.1	13.7%	0.021	50.5%	44.07%	31.6%	26.3%	42.1%	[1-0.43 0]
158	L	(3)	3282.62	0.012	52.3%	0.011	52.3%	166.4	13.7%	0.020	50.5%	44.07%	31.9%	26.3%	41.8%	[1-0.43 0]
159	L	(3)	3302.33	0.011	52.1%	0.010	52.1%	150.0	13.7%	0.020	50.3%	43.56%	30.8%	31.7%	37.5%	[1-0.43 0]
160	L	(3)	3323.20	0.009	52.6%	0.009	52.6%	132.7	13.4%	0.020	50.8%	43.56%	29.9%	37.2%	33.0%	[1-0.43 0]
161	L	(3)	3342.90	0.008	53.0%	0.007	53.0%	114.1	13.2%	0.019	51.3%	43.56%	30.0%	41.8%	28.1%	[1-0.43 0]
162	L	(3)	3362.61	0.006	53.7%	0.006	53.7%	96.6	13.0%	0.018	52.1%	43.56%	28.0%	48.0%	24.0%	[1-0.43 0]
163	L	(3)	3382.30	0.005	54.4%	0.005	54.4%	79.6	12.8%	0.018	52.9%	43.56%	25.9%	54.2%	19.9%	[1-0.43 0]
164	L	(3)	3403.18	0.005	54.4%	0.005	54.4%	79.3	12.7%	0.017	52.9%	43.56%	26.1%	54.0%	19.9%	[1-0.43 0]
165	L	(3)	3422.89	0.005	54.4%	0.005	54.4%	79.2	12.7%	0.017	52.9%	43.56%	26.2%	53.8%	20.0%	[1-0.43 0]
166	L	(3)	3442.58	0.005	54.4%	0.005	54.4%	78.8	12.7%	0.017	52.9%	43.56%	26.0%	54.0%	20.0%	[1-0.43 0]
167	L	(3)	3463.44	0.005	54.4%	0.005	54.4%	78.8	12.7%	0.017	52.9%	43.56%	26.1%	53.9%	20.0%	[1-0.43 0]
168	L	(3)	3483.15	0.005	54.3%	0.005	54.3%	79.2	12.7%	0.017	52.8%	43.56%	26.2%	53.8%	20.1%	[1-0.43 0]
169	L	(3)	3502.84	0.005	54.4%	0.005	54.4%	79.7	12.8%	0.017	52.8%	43.56%	26.0%	53.9%	20.1%	[1-0.43 0]
170	L	(3)	3522.52	0.005	54.3%	0.005	54.3%	80.0	12.8%	0.017	52.8%	43.56%	26.2%	53.7%	20.1%	[1-0.43 0]
171	L	(3)	3543.39	0.005	54.3%	0.005	54.3%	80.2	12.7%	0.017	52.8%	43.56%	25.9%	53.9%	20.2%	[1-0.43 0]
172	L	(3)	3563.10	0.005	54.3%	0.005	54.3%	80.4	12.8%	0.017	52.8%	43.56%	26.0%	53.8%	20.2%	[1-0.43 0]
173	L	(3)	3582.81	0.005	54.4%	0.005	54.4%	80.2	12.8%	0.017	52.8%	43.56%	25.8%	54.1%	20.1%	[1-0.43 0]
174	L	(3)	3602.52	0.005	54.3%	0.005	54.3%	80.0	12.7%	0.016	52.8%	43.56%	26.0%	53.8%	20.2%	[1-0.43 0]
