[#]	rt(s)	Dt(s)	Det1	Det2	Det3	Det4	Det5	Det6	REAR	RearL	FrontL	FRONT	FrontR	RearR	Det1_cps	Det2_cps	Det3_cps	Det4_cps	Det5_cps	Det6_cps	REAR_cps	RearL_cps	FrontL_cps	FRONT_cps	FrontR_cps	RearR_cps
0	1.19	1.19	0000000001	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	8.4377E-01	8.4377E-01	8.4377E-01	8.4377E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.6875E+00	0.0000E+00	
1	2.33	1.15	0000000000	0000000002	0000000001	0000000000	0000000001	0000000000	0000000002	0000000000	0000000000	0000000004	0000000001	0000000000	0.0000E+00	1.7439E+00	8.7197E-01	0.0000E+00	8.7197E-01	0.0000E+00	1.7439E+00	0.0000E+00	0.0000E+00	3.4879E+00	8.7197E-01	0.0000E+00	
2	3.48	1.15	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	8.7209E-01	0.0000E+00	8.7209E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.7209E-01	0.0000E+00	0.0000E+00	
3	4.63	1.15	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.7129E-01	0.0000E+00	0.0000E+00	
4	5.77	1.15	0000000001	0000000000	0000000005	0000000001	0000000000	0000000000	0000000000	0000000002	0000000000	0000000001	0000000001	0000000002	8.7109E-01	0.0000E+00	4.3555E+00	8.7109E-01	0.0000E+00	0.0000E+00	0.0000E+00	1.7422E+00	0.0000E+00	8.7109E-01	8.7109E-01	1.7422E+00	
5	6.92	1.15	0000000000	0000000001	0000000000	0000000001	0000000002	0000000001	0000000000	0000000002	0000000002	0000000001	0000000000	0000000001	0.0000E+00	8.7157E-01	0.0000E+00	8.7157E-01	1.7431E+00	8.7157E-01	0.0000E+00	1.7431E+00	1.7431E+00	8.7157E-01	0.0000E+00	8.7157E-01	
6	8.07	1.15	0000000000	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0.0000E+00	0.0000E+00	1.7423E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.7117E-01	
7	9.22	1.15	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7428E+00	0.0000E+00	1.7428E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
8	10.37	1.15	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	8.6635E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6635E-01	0.0000E+00	
9	11.53	1.15	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6652E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6652E-01	8.6652E-01	0.0000E+00	0.0000E+00	
10	12.67	1.15	0000000001	0000000001	0000000000	0000000001	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000001	8.7053E-01	8.7053E-01	0.0000E+00	8.7053E-01	0.0000E+00	8.7053E-01	8.7053E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.7053E-01	8.7053E-01	
11	13.83	1.15	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6767E-01	0.0000E+00	8.6767E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
12	14.98	1.16	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000002	0000000000	0.0000E+00	1.7284E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7284E+00	0.0000E+00	
13	16.14	1.16	0000000001	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	8.6194E-01	8.6194E-01	8.6194E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6194E-01	0.0000E+00	0.0000E+00	8.6194E-01	
14	17.30	1.16	0000000000	0000000002	0000000001	0000000000	0000000000	0000000000	0000000001	0000000001	0000000002	0000000001	0000000000	0000000000	0.0000E+00	1.7233E+00	8.6166E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6166E-01	8.6166E-01	1.7233E+00	8.6166E-01	0.0000E+00	0.0000E+00	
15	18.46	1.16	0000000000	0000000003	0000000000	0000000002	0000000000	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000003	0.0000E+00	2.5870E+00	0.0000E+00	1.7247E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6233E-01	2.5870E+00	
16	19.64	1.17	0000000000	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	8.5373E-01	8.5373E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.5373E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
17	20.81	1.18	0000000002	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	0000000002	0000000001	0000000001	1.7004E+00	0.0000E+00	8.5018E-01	8.5018E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.5018E-01	0.0000E+00	1.7004E+00	8.5018E-01	8.5018E-01	
18	21.97	1.16	0000000000	0000000000	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0.0000E+00	0.0000E+00	8.6079E-01	0.0000E+00	8.6079E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6079E-01	8.6079E-01	0.0000E+00	
19	23.13	1.16	0000000002	0000000001	0000000001	0000000000	0000000001	0000000000	0000000000	0000000000	0000000000	0000000002	0000000002	0000000000	1.7274E+00	8.6368E-01	8.6368E-01	0.0000E+00	8.6368E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	1.7274E+00	1.7274E+00	0.0000E+00	
20	24.29	1.16	0000000000	0000000001	0000000001	0000000001	0000000000	0000000001	0000000001	0000000000	0000000000	0000000004	0000000001	0000000000	0.0000E+00	8.6207E-01	8.6207E-01	8.6207E-01	0.0000E+00	8.6207E-01	8.6207E-01	0.0000E+00	0.0000E+00	3.4483E+00	8.6207E-01	0.0000E+00	
21	25.45	1.16	0000000000	0000000000	0000000000	0000000000	0000000000	0000000001	0000000001	0000000000	0000000000	0000000000	0000000000	0000000000	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	8.6214E-01	8.6214E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	
22	26.61	1.16	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000000	8.6102E-01	0.0000E+00	0.0000E+00	8.6102E-01	0.0000E+00	0.0000E+00	8.6102E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6102E-01	0.0000E+00	
23	27.77	1.16	0000000002	0000000001	0000000001	0000000002	0000000000	0000000001	0000000000	0000000000	0000000000	0000000001	0000000001	0000000002	1.7228E+00	8.6138E-01	8.6138E-01	1.7228E+00	0.0000E+00	8.6138E-01	0.0000E+00	0.0000E+00	0.0000E+00	8.6138E-01	8.6138E-01	1.7228E+00	
